file_id,filename,doc_type,reason
SRC320,Financials_Future_Fund_Australia_Annual_Report_FY2024.pdf,Institutional_Report,page 1 ANNUAL REPORT 2023-24 with financial statements section
SRC321,Financials_Border_To_Coast_Annual_Report_FY2023.pdf,Institutional_Report,page 1 Border to Coast Annual Report and Accounts 2022-2023
SRC322,Financials_Border_To_Coast_Annual_Report_FY2022.pdf,Institutional_Report,page 1 Annual Report and Accounts 2021-2022
SRC323,Fee_Report_Border_To_Coast_Assessment_Of_Value_2024.pdf,Fee_Report,page 1 Assessment of Value Report costs and charges
SRC324,Reporting_Border_To_Coast_Climate_Change_Report_FY2025.pdf,Stewardship_Proxy_Report,page 1 Climate Change Report 2024-25
SRC325,Financials_CDPQ_Annual_Report_2024.pdf,Institutional_Report,page 1 2024 ANNUAL REPORT with Consolidated Financial Statements
SRC326,Financials_Ontario_Teachers_Annual_Report_2025.pdf,Institutional_Report,page 1 2025 ANNUAL REPORT Ontario Teachers Pension Plan
SRC327,Financials_Ontario_Teachers_Annual_Report_2024.pdf,Institutional_Report,page 1 2024 Annual Report Ontario Teachers Pension Plan
SRC328,Financials_USS_Report_And_Accounts_FY2025.pdf,Institutional_Report,page 1 USS Report and Accounts year ended 31 March 2025
SRC329,Reporting_USS_Governance_Supplement_FY2025.pdf,Stewardship_Proxy_Report,page 1 USS Governance Supplement 2025
SRC330,Financials_PSP_Investments_Annual_Report_FY2025.pdf,Institutional_Report,page 1 PSP Investments 2025 Annual Report
SRC331,Financials_PSP_Investments_Public_Sector_Plan_Statements_FY2025.pdf,Financials,page 2 Public Service Pension Plan Account financial statements
SRC332,Financials_PSP_Investments_Canadian_Forces_Plan_Statements_FY2025.pdf,Financials,page 2 Canadian Forces Pension Plan Account financial statements
SRC333,Financials_Pension_Protection_Fund_Annual_Report_FY2025.pdf,Institutional_Report,page 1 Pension Protection Fund Annual Report and Accounts 2024/25
SRC334,Financials_Pension_Protection_Fund_Annual_Report_FY2025_Large_Print.pdf,Institutional_Report,page 1 PPF Annual Report and Accounts 2024/25 large print
SRC335,Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025.pdf,Institutional_Report,page 1 GMPF 2025 Annual Report contents chair introduction
SRC336,Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024.pdf,Institutional_Report,page 1 Annual Report 2024 Greater Manchester Pension Fund
SRC337,Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.pdf,Financials,page 1 Statement of Accounts 2023/24 Fund Account
SRC338,Financials_NZ_Super_Fund_Annual_Report_FY2025.pdf,Institutional_Report,page 1 Guardians of New Zealand Superannuation Annual Report 2025
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,Stewardship_Proxy_Report,page 1 2025 Stewardship Report contents Vote Engage
SRC340,Performance_Temasek_Review_2025_Highlights.pdf,Performance,page 1 Temasek Review 2025 Highlights ten-year performance overview
SRC341,Financials_Ilmarinen_Report_On_Operations_2024.pdf,Institutional_Report,page 1 Report on operations and Financial statements 2024
SRC342,Financials_Keva_Annual_Report_2024.pdf,Institutional_Report,page 1 Keva Annual Report 2024 Board of Directors report
SRC343,Financials_Keva_Financial_Statements_2024.pdf,Financials,page 1 Keva Financial statements 2024 profit and loss account
SRC344,Financials_Varma_Board_Report_And_Financial_Statements_2024.pdf,Institutional_Report,page 1 Report of the Board of Directors and Financial Statements 2024
SRC345,Performance_Aware_Super_Annual_Report_FY2025.pdf,Institutional_Report,page 1 Aware Super Annual Report 2025
SRC346,Financials_Aware_Super_ASIC_Financial_Report_FY2025.pdf,Financials,page 1 submit registrable superannuation entity audited financial report
SRC347,Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.pdf,Institutional_Report,page 1 Cumbria Pension Fund Annual Report 2024/25
SRC348,Performance_AustralianSuper_Annual_Report_FY2025.pdf,Institutional_Report,page 1 AustralianSuper 2025 Annual Report year ended 30 June 2025
SRC349,Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025.pdf,Institutional_Report,page 1 West Yorkshire Pension Fund Report and Accounts 2024/25
SRC350,Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.pdf,Institutional_Report,page 1 Hounslow Pension Fund Annual Report 2024-25
SRC351,Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.pdf,Institutional_Report,page 1 Andra AP-fonden Annual Report 2024
SRC352,Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf,Institutional_Report,page 1 Seventh AP Fund Annual and Sustainability Report 2024
SRC353,Financials_IMCO_Annual_Report_2024.pdf,Institutional_Report,page 1 IMCO 2024 Annual Report
SRC354,Financials_UTIMCO_Permanent_University_Fund_FY2025_Audited.pdf,Financials,page 1 Permanent University Fund audited financial statements
SRC355,Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited.pdf,Financials,page 1 Permanent Health Fund audited financial statements
SRC356,Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,Institutional_Report,page 1 PUF Report on Certain Specified Data statutory 30 June 2025
SRC357,Performance_UTIMCO_Annual_Report_2025.pdf,Institutional_Report,page 1 UTIMCO 2025 Annual Report
SRC358,Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.pdf,Schedule_Inv,page 1 DETAIL SCHEDULES OF INVESTMENT SECURITIES 31 August 2022
SRC359,Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.pdf,Schedule_Inv,page 1 DETAIL SCHEDULES OF INVESTMENT SECURITIES 31 August 2021
SRC360,Financials_Indiana_University_Foundation_FY2025_Audited.pdf,Financials,page 1 independent auditor report statements of financial position
SRC361,Financials_University_of_Illinois_Foundation_FY2025_Audited.pdf,Financials,page 1 University of Illinois Foundation audited financial statements
SRC362,Financials_Emory_University_FY2025_Audited.pdf,Financials,page 1 Emory University consolidated financial statements
SRC363,Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024.pdf,Performance,page 1 INVESTMENT PERFORMANCE University Long Term Portfolio returns
SRC364,Financials_Cornell_University_FY2025_Consolidated.pdf,Financials,page 1 Cornell University Consolidated Financial Statements
SRC365,Financials_University_of_Washington_Annual_Report_FY2025.pdf,Financials,page 1 University of Washington 2025 Financial Report auditors report
SRC367,Regulatory_Ford_Foundation_Form_990PF_2024.pdf,Foundations_Annual,page 1 Form 990-PF Return of Private Foundation Ford Foundation
SRC368,Financials_MacArthur_Foundation_Dec2024_Audited.pdf,Financials,page 1 MacArthur Foundation consolidated financial statements
SRC369,Financials_Kresge_Foundation_Dec2023_Audited.pdf,Financials,page 1 Kresge Foundation financial statements independent auditor report
SRC370,Financials_Kresge_Foundation_Dec2021_Audited.pdf,Financials,page 1 Kresge Foundation financial statements years ended 2021 and 2020
SRC371,Regulatory_Sloan_Foundation_Form_990PF_2024.pdf,Foundations_Annual,page 1 Form 990-PF Return of Private Foundation
SRC372,Regulatory_Hewlett_Foundation_Form_990PF_2023.pdf,Foundations_Annual,page 1 Form 990-PF Return of Private Foundation
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,Foundations_Annual,page 1 Form 990-PF Return of Private Foundation 2023
SRC375,Performance_UVIMCO_Long_Term_Pool_Annual_Report_2025_Highlights.pdf,Institutional_Report,page 1 UVIMCO Annual Report 2025 Highlights
SRC376,Financials_Gates_Foundation_Consolidated_Dec2024.pdf,Financials,page 1 Gates Foundation consolidated financial statements
SRC377,Financials_Gates_Foundation_Trust_Dec2016.pdf,Financials,page 1 Gates Foundation Trust financial statements
SRC378,Financials_Duke_Endowment_Annual_Report_2024.pdf,Institutional_Report,page 1 Duke Endowment 2024 Annual Report financials and grantmaking
SRC379,Financials_Duke_Endowment_Annual_Report_2023.pdf,Institutional_Report,page 1 Duke Endowment 2023 Annual Report financials and grantmaking
SRC380,Financials_J_Paul_Getty_Trust_FY2023_Audited.pdf,Financials,page 1 J Paul Getty Trust financial statements
SRC381,Financials_J_Paul_Getty_Trust_FY2022_Audited.pdf,Financials,page 1 J Paul Getty Trust financial statements
SRC382,Financials_J_Paul_Getty_Trust_FY2009_Audited.pdf,Financials,page 1 J Paul Getty Trust financial statements
SRC383,Performance_University_of_California_Annual_Endowment_Report_FY2025.pdf,Institutional_Report,page 1 University of California Annual Endowment Report FY2025
SRC384,Performance_UC_Regents_Chief_Investment_Officer_Report_May2025.pdf,Quarterly_Report,page 1 review of third quarter 2024-25 fiscal year performance
SRC385,Performance_University_of_California_Annual_Endowment_Report_FY2015.pdf,Institutional_Report,page 1 Annual Endowment Report fiscal year ended 30 June 2015
SRC386,Financials_University_of_Notre_Dame_FY2025_Consolidated.pdf,Financials,page 1 Notre Dame consolidated financial statements
SRC387,Financials_Washington_University_StLouis_FY2025_Consolidated.pdf,Financials,page 1 Washington University consolidated financial statements
SRC388,Financials_University_of_Notre_Dame_FY2024_Consolidated.pdf,Financials,page 1 Notre Dame consolidated financial statements
SRC389,Performance_University_of_South_Carolina_Foundations_Endowment_Report_FY2025.pdf,Institutional_Report,page 1 USC Foundations Annual Endowment Report year ending 30 June 2025
SRC390,Financials_FAU_Foundation_FY2024_Board_Audit_Committee.pdf,Institutional_Report,page 1 Audit Committee review of FAU Foundation financial statements
SRC391,Financials_University_of_Minnesota_Foundation_FY2025_Audited.pdf,Financials,page 1 University of Minnesota Foundation consolidated financial statements
SRC392,Financials_Ohio_State_University_Foundation_FY2024_Audited.pdf,Financials,page 1 Ohio State University Foundation basic financial statements
SRC393,Financials_Georgia_Tech_Foundation_FY2025_Consolidated.pdf,Financials,page 1 Georgia Tech Foundation consolidated financial statements
SRC394,Financials_NC_State_University_Foundation_FY2023_Audited.pdf,Financials,page 1 NC State University Foundation consolidated financial report
SRC395,Performance_UWM_Foundation_Annual_Report_2024.pdf,Institutional_Report,page 1 UWM Foundation Annual Report 2024
SRC396,Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC397,Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC398,Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC399,Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC400,Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf,Financials,page 1 2025 Annual Report Form 10-K
SRC401,Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC402,Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC403,Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,Financials,page 1 2025 Annual Report accompanying Form 10-K
SRC404,Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf,Financials,page 1 Annual Report with consolidated financial statements
SRC405,Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.pdf,Financials,page 1 Annual Report with consolidated financial statements
SRC406,Schedule_Inv_Pomona_Investment_Fund_SemiAnnual_Sep2025.pdf,Financials,page 1 Semi-Annual Report schedule of investments and financial statements
SRC407,Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.pdf,Schedule_Inv,page 1 Consolidated Schedule of Investments 31 December 2025
SRC408,Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.pdf,Financials,page 1 AMG Pantheon Fund Annual Report financial statements
SRC409,Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.pdf,Financials,page 1 AMG Pantheon Fund Annual Report financial statements
SRC410,Schedule_Inv_AMG_Pantheon_Credit_Solutions_SemiAnnual_Sep2024.pdf,Financials,page 1 Semi-Annual Financial Statements 30 September 2024
SRC411,Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.pdf,Financials,page 1 Hamilton Lane Private Assets Fund financial statements
SRC412,DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.pdf,DDQ,page 1 Due Diligence Package May 2025
SRC413,Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.pdf,Financials,page 1 StepStone Private Markets consolidated financial statements annual report
SRC414,Financials_Partners_Group_Private_Equity_Limited_Annual_2024.pdf,Financials,page 1 Partners Group Private Equity Limited Annual Report audited statements
SRC415,Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf,Financials,page 1 Bow River Capital Evergreen Fund Annual Report
SRC416,Performance_Bow_River_Capital_Evergreen_Fund_Factsheet_Dec2025.pdf,Performance,page 1 Fact Card December 2025 fund AUM and terms
SRC417,Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.pdf,Financials,page 1 Variant Alternative Income Fund Annual Report
SRC418,Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.pdf,Financials,page 1 Variant Alternative Income Fund Annual Report
SRC419,Schedule_Inv_Variant_Alternative_Lending_Fund_Annual_FY2025Apr.pdf,Financials,page 1 Variant Alternative Lending Fund Annual Report
SRC420,Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.pdf,Financials,page 1 Form N-CSR certified annual shareholder report
SRC421,PPM_Apollo_S3_Private_Markets_Fund_Prospectus.pdf,PPM,page 1 Form N-2 registration statement prospectus Apollo S3
SRC422,Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC423,Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC424,Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC425,Financials_XPLR_Infrastructure_LP_ARS_FY2025.pdf,Financials,page 1 Form 10-K annual report year ended 31 December 2025
SRC426,Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,Financials,page 1 Illustrative financial statements Hedge funds January 2023
SRC427,Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,Financials,page 1 Illustrative financial statements Hedge funds December 2024
SRC428,Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf,Financials,page 1 Illustrative financial statements Private equity funds January 2024
SRC429,Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,Financials,page 1 Illustrative financial statements Private equity funds September 2016
SRC430,Financials_KPMG_PE_And_Venture_Capital_Illustrative_Dec2015.pdf,Financials,page 1 Private Equity and Venture Capital Illustrative Financial Statements
