file_id,filename,doc_type,reason
SRC108,NAV_Statement_ThirdPoint_Monthly_Aug2025.pdf,Performance,"""Monthly Update: August 2025 NAV Performance"" versus indices"
SRC109,Financials_PershingSquareHoldings_Annual2025.pdf,Financials,"""2025 Annual Report and Audited Financial Statements"" Pershing Square"
SRC110,Financials_BlueCrest_AllBlue_Fund_2013.pdf,Financials,"BlueCrest AllBlue ""Annual Report and Accounts 2013"""
SRC111,Financials_ThirdPoint_Investors_Annual2022.pdf,Financials,"""ANNUAL REPORT & AUDITED FINANCIAL STATEMENTS"" Third Point Investors"
SRC113,Financials_KPMG_HedgeFund_Illustrative_2025.pdf,Financials,"""Illustrative financial statements Hedge funds December 2025"""
SRC114,NAV_Statement_BHMacro_Monthly_Apr2024.pdf,Institutional_Report,"""MONTHLY SHAREHOLDER REPORT"" BH Macro Limited April 2024"
SRC120,Performance_Oregon_OPERF_Private_Equity_Portfolio_2025Q3.pdf,Performance,OPERF Private Equity Portfolio as of September 30 2025 IRR multiples
SRC121,Performance_LACERA_Private_Equity_Holdings_2020Q3.pdf,Performance,LACERA private equity holdings DPI TVPI IRR as of September 30 2020
SRC122,Performance_Florida_Growth_Fund_OPPAGA_Review_2025.pdf,Institutional_Report,"""Florida Growth Fund Program Investments: 2025"" statutory review"
SRC123,Performance_New_Mexico_SIC_Private_Equity_Program_2021.pdf,Institutional_Report,NMSIC October 2021 private equity strategy slides
SRC124,Performance_SFERS_Private_Equity_Update_2025.pdf,Institutional_Report,"SFERS board calendar ""Private Equity Annual Update"" September 10 2025"
SRC125,Performance_Texas_ERS_PRB_Annual_Report_2023.pdf,Institutional_Report,"""INVESTMENT PRACTICES AND PERFORMANCE EVALUATION"" May 16 2024"
SRC126,Performance_NY_OSC_Pension_In_State_Investments.pdf,Institutional_Report,"""Status Report and Review of Investment Activity"" in-state PE"
SRC127,Quarterly_Report_ASKIA_PSERS_2017Q4_FOIA.pdf,Quarterly_Report,"ASKIA PSERS ""QUARTERLY UPDATE AS OF DECEMBER 31, 2017"""
SRC129,Financials_EisnerAmper_Illustrative_2022.pdf,Financials,"""Illustrative Financial Statement Alternative Investment Funds"""
SRC130,Financials_Deloitte_AIFM_Illustrative_2024.pdf,Financials,"Deloitte AIFM ""Illustrative financial statements 2024"""
SRC132,Valuation_JLLIPT_Institutional_Valuation_Methodology.pdf,Valuation,"""Our Institutional Valuation Methodology"" NAV calculation"
SRC134,Performance_PSERS_PEVCPD_Partnership_Data_20130331.pdf,Performance,"""THIS PERFORMANCE INFORMATION"" PSERS PE IRR as of 3/31/2013"
SRC135,Performance_PSERS_PEVCPD_Partnership_Data_20141231.pdf,Performance,PSERS PE VC PD PEIP IRR as of 12/31/2014
SRC136,Performance_PSERS_PEVCPD_Partnership_Data_20150930.pdf,Performance,PSERS PE VC PD PEIP IRR as of 9/30/2015
SRC137,Performance_PSERS_Real_Estate_Partnership_Data_1Q2013.pdf,Performance,PSERS real estate partnership IRR as of March 31 2013
SRC138,Performance_PSERS_PEVCSS_PEIP_Partnership_Data_4Q2016.pdf,Performance,PSERS PE VC SS PEIP IRR as of 12/31/2016
SRC139,Performance_PSERS_Real_Estate_Partnership_Data_3Q2017.pdf,Performance,PSERS Real Estate IRR as of 9/30/2017
SRC140,Performance_PSERS_PEVCPD_PEI_Partnership_Data_4Q2015.pdf,Performance,PSERS PE VC PD PEIP IRR as of 12/31/2015
SRC145,Fee_Report_PSERS_Fees_By_Manager_FY2013.pdf,Fee_Report,"""Investment Managers' Fees Fiscal Year Ended June 30, 2013"""
SRC146,Fee_Report_PSERS_Fees_By_Manager_FY2016.pdf,Fee_Report,"""Investment Fees by Manager Fiscal Year Ended June 30, 2016"""
SRC147,Fee_Report_PSERS_Fee_Transparency_Response_Bullet2.pdf,Financials,"""Notes to Financial Statements"" Health Options Program"
SRC148,Performance_PSERS_Adjusted_Ending_Value_TVPI_DPI_RVPI_Jun2018.pdf,Performance,"""Adjusted Ending Value with TVPI, DPI & RVPI"" 6/30/2018"
SRC149,Performance_PSERS_Benchmarking_Direct_Alpha_PME_Jun2018.pdf,Performance,"""PERFORMANCE & BENCHMARKING WITH DIRECT ALPHA & PME"""
SRC151,Reporting_Glass_Lewis_Proxy_Season_Review_2017_PSERS.pdf,Stewardship_Proxy_Report,"""2017 PROXY SEASON REVIEW & 2018 PREVIEW"" Glass Lewis"
SRC152,Financials_PSERS_Notes_To_Financial_Statements_Response002.pdf,Financials,"""Notes to Financial Statements"" PSERS fair value of investments"
SRC160,Quarterly_Report_PA_SERS_Investment_Performance_2Q2013.pdf,Quarterly_Report,"PA SERS ""Quarterly Investment Performance Analysis"" June 30 2013"
SRC161,Quarterly_Report_PA_SERS_Investment_Performance_4Q2015.pdf,Quarterly_Report,"PA SERS ""Quarterly Investment Performance Analysis"" December 31 2015"
SRC162,Quarterly_Report_PA_SERS_Investment_Performance_2Q2017.pdf,Quarterly_Report,"PA SERS ""Quarterly Investment Performance Analysis"" June 30 2017"
SRC163,Financials_PA_SERS_Budget_Book_2017.pdf,Institutional_Report,SERS budget infographic Total FY 17/18 Spending Request
SRC164,Fee_Report_CalSTRS_AB2833_Private_Equity_Fees_2025.pdf,Fee_Report,"CalSTRS AB2833 private equity fees, management fees and carry"
SRC165,Performance_LACERA_Total_Fund_Performance_3Q2022.pdf,Quarterly_Report,"LACERA ""TOTAL FUND PERFORMANCE REPORT For the quarter ended September 30, 2022"""
SRC166,Performance_WSIB_Quarterly_Investment_Report_Jun2025.pdf,Quarterly_Report,"""Quarterly Report"" June 30 2025 Washington State Investment Board"
SRC167,Performance_WSIB_Quarterly_Investment_Report_Dec2024.pdf,Quarterly_Report,"""Quarterly Report"" December 31 2024 Washington State Investment Board"
SRC168,Performance_OPERF_Private_Equity_Portfolio_Q4_2023.pdf,Performance,OPERF Private Equity Portfolio as of December 31 2023 IRR
SRC169,Performance_OCERS_Private_Equity_Portfolio_Q2_2025.pdf,Performance,OCERS Private Equity Portfolio Report Net IRR TVPI as of June 2025
SRC170,Performance_KCERA_Investment_Performance_Review_Q2_2023.pdf,Performance,"""Investment Performance Review Period Ending: June 30, 2023"""
SRC171,Performance_SFERS_Private_Credit_Annual_Update_Jul2025.pdf,Institutional_Report,"SFERS board ""Annual Private Credit Update"" July 9 2025"
SRC172,Performance_NMSIC_Private_Equity_Investment_Program_Nov2021.pdf,Institutional_Report,NMSIC November 2021 private equity strategy slides
SRC173,Performance_NMSIC_Private_Equity_Investment_Program_Dec2020.pdf,Institutional_Report,NMSIC December 2020 private equity strategy slides
SRC174,Financials_Montana_Board_of_Investments_Annual_Report_FY2025.pdf,Institutional_Report,"""Montana Board of Investments Annual Report 2025"""
SRC175,Financials_Arizona_PSPRS_ACFR_FY2025.pdf,Financials,"""ANNUAL COMPREHENSIVE FINANCIAL REPORT"" Arizona PSPRS FY2025"
SRC176,Performance_SDCERA_Quarterly_Investment_Report_Q1_2017.pdf,Quarterly_Report,"SDCERA ""First Quarter 2017 Quarterly Investment Review"""
SRC177,Performance_Sacramento_SCERS_Real_Estate_Performance_Q3_2025.pdf,Quarterly_Report,"""Real Estate Portfolio Performance Measurement Report Third Quarter 2025"""
SRC178,Performance_CCCERA_Quarterly_Performance_Measurement_Q1_2006.pdf,Quarterly_Report,"""QUARTERLY REVIEW & PERFORMANCE MEASUREMENT REPORT"" March 31 2006"
SRC179,Performance_FCERA_Fresno_Investment_Performance_Review_Q4_2023.pdf,Performance,"""Investment Performance Review Period Ending: December 31, 2011"""
SRC180,Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.pdf,Institutional_Report,"""Investment Committee Meeting Materials November 20, 2025"" Colorado PERA"
SRC181,Performance_Colorado_PERA_Alternatives_Asset_Class_Overview_Nov2025.pdf,Institutional_Report,"""Alternatives Asset Class Overview"" November 20 2025 board slides"
SRC182,Reporting_Alaska_ARMB_Monthly_Financial_Report_May2025.pdf,Institutional_Report,"""FINANCIAL REPORT As of May 31, 2025"" monthly"
