file_id,filename,doc_type,reason
SRC454,Performance_Austin_Firefighters_Meketa_Report_4Q2024.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC455,Performance_NMERB_NEPC_Private_Equity_Q1_2016.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC456,Performance_NMERB_Private_Equity_Q3_2013.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC457,Performance_NMERB_Real_Estate_Natural_Resources_Q4_2020.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC458,Performance_Nebraska_Investment_Council_Private_Equity_Q2_2025.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC459,Performance_San_Jose_Police_Fire_Private_Markets_Q4_2015.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC460,Capital_Call_ABC_Fund_LP_TrustAlta_Sample_Notice.pdf,Cash_Flow_Notice,printed title says Capital Call Notice with total capital call
SRC462,PCAP_Global_Infrastructure_Partners_II_C_Northumberland_FOI_Mar2017.pdf,PCAP,printed capital-account statement shows contributions paid-in capital and partner value
SRC463,PCAP_Antin_Infrastructure_Partners_II_Northumberland_FOI_Mar2017.pdf,PCAP,printed capital-account statement shows contributions paid-in capital and partner value
SRC464,Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf,Institutional_Report,printed cover says Pension Fund Annual Report and Accounts 2018-19
SRC465,Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.pdf,Institutional_Report,printed Investment Committee agenda includes pacing performance and due diligence
SRC467,Performance_CalSTRS_Private_Equity_Portfolio_FYE2024.pdf,Performance,printed performance statement reports returns for a named investor portfolio
SRC468,Fee_Report_LACERA_Total_Fund_Investment_Cost_FY2023.pdf,Fee_Report,printed report discloses management fees costs expenses or carried interest
SRC469,Fee_Report_CalPERS_AIV_Fee_Expense_Disclosure_2019.pdf,Fee_Report,printed report discloses management fees costs expenses or carried interest
SRC470,Performance_OCERS_Meketa_Portfolio_Summary_Q1_2025.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC473,Distribution_CalPERS_Private_Equity_Cash_Flow_Examples_2015.pdf,Fee_Report,POOR FIT: presentation explains LP distributions and carried-interest allocation
SRC474,Financials_London_Pensions_Fund_Authority_Accounts_FY2025.pdf,Financials,printed Statement of Pension Fund Accounts includes independent auditor report
SRC475,Performance_PA_SERS_Real_Estate_Quarterly_Q4_2022.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC476,Performance_NMERB_Private_Equity_Q2_2018.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC477,Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.pdf,Schedule_Inv,printed form or report lists portfolio holdings and investment positions
SRC479,Financials_Partners_Group_Global_MultiAsset_Fund_Annual_Report.pdf,Financials,printed title and contents identify financial statements or annual accounts
SRC480,Performance_PMRS_Pennsylvania_Marquette_Quarterly_Jun2021.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC481,Schedule_Inv_Calamos_Aksia_Private_Equity_Alternatives_Fund_SemiAnnual.pdf,Financials,printed semiannual contents list consolidated statements and schedule of investments
SRC482,Financials_Copenhagen_Infrastructure_Partners_Annual2023.pdf,Financials,printed annual report includes management review and financial statements
SRC483,Financials_International_Public_Partnerships_Annual2023.pdf,Financials,printed cover says Annual Report and Financial Statements 2023
SRC499,Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.pdf,Schedule_Inv,printed Form 13F requires institutional investment manager holdings reports
SRC501,Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.pdf,Schedule_Inv,printed Form N-PORT says Monthly Portfolio Investments Report
SRC555,Valuation_IPEV_Guidelines_December_2018.pdf,Valuation,printed title identifies valuation guidelines or valuation sound-practices guidance
SRC556,Valuation_IPEV_Guidelines_December_2015.pdf,Valuation,printed title identifies valuation guidelines or valuation sound-practices guidance
SRC563,Fee_Report_INREV_Management_Fees_And_Terms_Study_2016.pdf,Fee_Report,printed report discloses management fees costs expenses or carried interest
SRC564,Fee_Report_INREV_Management_Fees_And_Terms_Study_2011.pdf,Fee_Report,printed report discloses management fees costs expenses or carried interest
SRC587,Valuation_AIMA_Guide_To_Sound_Practices_Valuation_2018_Summary.pdf,Valuation,printed title identifies valuation guidelines or valuation sound-practices guidance
SRC594,Performance_UTIMCO_PUF_GEF_Investment_Performance_FY2025_Aug31.pdf,Performance,printed Statement of Investment Performance Statistics covers named UT funds
SRC595,Financials_ICG_plc_Auditors_Report_FY2025_Mar31.pdf,Financials,printed auditor opinion covers consolidated and parent financial statements
SRC596,Performance_Future_Fund_Portfolio_Update_30Jun2025.pdf,Performance,printed portfolio update reports Future Fund annual and ten-year returns
SRC597,Financials_Partners_Group_Holding_Annual_Report_2024_CHF.pdf,Financials,printed annual report contents include consolidated and parent financial statements
SRC598,Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf,Institutional_Report,printed annual report covers GPIF investment principles portfolio and results
SRC599,Performance_Maryland_SRPS_Meketa_Report_2025Q2_Redacted.pdf,Quarterly_Report,printed performance report covers system second-quarter value and returns
SRC600,Performance_Oklahoma_TRS_Meketa_Private_Markets_2025Q4.pdf,Quarterly_Report,printed title or agenda identifies a named-quarter investment review
SRC601,Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.pdf,Institutional_Report,printed Annual Comprehensive Financial Report covers Teacher Retirement System
SRC602,Performance_CalSTRS_Meketa_Private_Equity_Executive_Summary_Sep2025.pdf,Institutional_Report,printed title says Semi-Annual Private Equity Executive Summary
SRC603,Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.pdf,Institutional_Report,printed May Performance Update is retirement-system board meeting material
SRC604,Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.pdf,Financials,printed cover says Annual Report and Audited Financial Statements
SRC605,Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,Financials,printed Annual Report and Accounts contains dedicated Financial Statements section
SRC606,Performance_Antares_Private_Credit_Fund_Quarterly_Update_1Q2026.pdf,Quarterly_Report,printed title says 1Q 2026 Quarterly Update with fund performance
SRC607,Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf,Subscription,printed subscription materials contain investor questionnaire and subscription agreement
SRC608,Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.pdf,Subscription,printed subscription materials contain investor questionnaire and subscription agreement
SRC609,Financials_Maryland_SRPS_CAFR_FY2013_Jun30.pdf,Institutional_Report,printed Comprehensive Annual Financial Report covers Maryland pension trust
SRC610,Financials_KPERS_Kansas_CAFR_FY2004_Jun30.pdf,Institutional_Report,printed Comprehensive Annual Financial Report covers Kansas public employees system
SRC611,Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30.pdf,Institutional_Report,printed Comprehensive Annual Financial Report covers Arkansas teacher retirement system
SRC612,LPA_PA_SERS_Harvest_MLP_Real_Asset_Management_Agreement_Redacted.pdf,LPA,printed title says Management Agreement and defines manager engagement terms
