"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_97CFFB3885FAC0D5C6F40634","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Accel-KKR Growth Capital Partners IV LP","Fair Value","1","fair_value","","17","17","asset_class|strategy|currency_scale"
"PAIR_D264295A3A22D45A6DE2C590","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Aerospace, Transportation and Logistics Fund II LP","Cost","1","cost","","18","18","asset_class|strategy|currency_scale"
"PAIR_6DDF72B6AC382EF2235FF459","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Aerospace, Transportation and Logistics Fund II LP","Fair Value","1","fair_value","","19","19","asset_class|strategy|currency_scale"
"PAIR_4C7B300A447DF2F26D71BD2E","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Apax XI USD L.P.","Cost","1","cost","","20","20","asset_class|strategy|currency_scale"
"PAIR_E72E171BDA83F9EDBE56BE22","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Apax XI USD L.P.","Fair Value","1","fair_value","","21","21","asset_class|strategy|currency_scale"
"PAIR_FF84AEDA7A5BD339C50E219F","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Avista Healthcare Partners (Offshore) I, L.P.","Cost","1","cost","","22","22","asset_class|strategy|currency_scale"
"PAIR_491E40AC0E06411AED92590D","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Avista Healthcare Partners (Offshore) I, L.P.","Fair Value","1","fair_value","","23","23","asset_class|strategy|currency_scale"
"PAIR_420826C804E5F2AA2AEAC535","VALUE_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Blue Owl GP Stakes Nimbus Cayman (B) LP","Cost","1","cost","","24","24","asset_class|strategy|currency_scale|metric_value_raw"
"PAIR_882A0A7D2A2583400C0C8D4A","VALUE_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Blue Owl GP Stakes Nimbus Cayman (B) LP","Fair Value","1","fair_value","","25","25","asset_class|strategy|currency_scale|metric_value_raw"
"PAIR_ADC8A58EDEF46CBA01A7347E","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Blue Owl GP Stakes Nimbus U.S. (A) LLC","Cost","1","cost","","26","26","asset_class|strategy|currency_scale"
"PAIR_C226B5CA5B1C1D6382D42711","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Blue Owl GP Stakes Nimbus U.S. (A) LLC","Fair Value","1","fair_value","","27","27","asset_class|strategy|currency_scale"
"PAIR_7E1893B1C75961019A28797D","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Blue Owl GP Stakes V Offshore Investors LP","Cost","1","cost","","28","28","asset_class|strategy|currency_scale"
"PAIR_394076F30A8108950DDEEA35","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Blue Owl GP Stakes V Offshore Investors LP","Fair Value","1","fair_value","","29","29","asset_class|strategy|currency_scale"
"PAIR_C411A6C3120F82AE868F82EE","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","BPEA EQT Mid-Market Growth Partnership, SCSp","Cost","1","cost","","30","30","asset_class|strategy|currency_scale"
"PAIR_3108007450D4A614D6947976","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","BPEA EQT Mid-Market Growth Partnership, SCSp","Fair Value","1","fair_value","","31","31","asset_class|strategy|currency_scale"
"PAIR_7F804CE98FED1DC92BCD1007","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","BSV Opportunities B, FCRE","Cost","1","cost","","32","32","asset_class|strategy|currency_scale"
"PAIR_F436A30D95F9163292DD5FE9","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","BSV Opportunities B, FCRE","Fair Value","1","fair_value","","33","33","asset_class|strategy|currency_scale"
"PAIR_294C9BDE9222BAB306D41287","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Clearlake Capital Partners VII (USTE), L.P.","Cost","1","cost","","34","34","asset_class|strategy|currency_scale"
"PAIR_207BC5B95DF928EB82D6B0BB","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Clearlake Capital Partners VII (USTE), L.P.","Fair Value","1","fair_value","","35","35","asset_class|strategy|currency_scale"
"PAIR_432D657A0C9BDDE5A1E21861","CONTEXT_CONFLICT","YES","1","document_context","","DOCUMENT","","1","","","1","1","source_section|source_table|evidence_quote"
"PAIR_2E2949B1F964CA578C91DC9E","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Genstar Capital Partners XI, L.P.","Cost","1","cost","","36","36","asset_class|strategy|currency_scale"
"PAIR_062800009B0595A45694E553","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Genstar Capital Partners XI, L.P.","Fair Value","1","fair_value","","37","37","asset_class|strategy|currency_scale"
"PAIR_04F7981CBB780B681BF10FE4","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Green Equity Investors Side IX, L.P.","Cost","1","cost","","38","38","asset_class|strategy|currency_scale"
"PAIR_F06C2B8A4EA807580FEE0D2D","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Green Equity Investors Side IX, L.P.","Fair Value","1","fair_value","","39","39","asset_class|strategy|currency_scale"
"PAIR_6881C9CB6E1CD1B32124C12B","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Gryphon Odin CV-A, L.P.","Cost","1","cost","","40","40","asset_class|strategy|currency_scale"
"PAIR_FA8F72624FC1CDEF9BBC514F","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Gryphon Odin CV-A, L.P.","Fair Value","1","fair_value","","41","41","asset_class|strategy|currency_scale"
"PAIR_C55E255A3D78667F39CE4797","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Gryphon Partners IV, L.P.","Cost","1","cost","","42","42","asset_class|strategy|currency_scale"
"PAIR_32E3BED15262CE13FEEFC84B","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Gryphon Partners IV, L.P.","Fair Value","1","fair_value","","43","43","asset_class|strategy|currency_scale"
"PAIR_C73A02E69E40F60F7A988239","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Gryphon Partners VI-A, L.P.","Cost","1","cost","","44","44","asset_class|strategy|currency_scale"
"PAIR_353D0EEC8B194E0E5068DC80","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Gryphon Partners VI-A, L.P.","Fair Value","1","fair_value","","45","45","asset_class|strategy|currency_scale"
"PAIR_D3A2DCE6B4E875F0B1EA6129","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Halifax Capital Partners V, L.P.","Cost","1","cost","","46","46","asset_class|strategy|currency_scale"
"PAIR_3805A9BA1AE5857EF165A82F","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Halifax Capital Partners V, L.P.","Fair Value","1","fair_value","","47","47","asset_class|strategy|currency_scale"
"PAIR_C3AB9489DEC6F4D419385854","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Hellman & Friedman Capital Partners IX (Parallel), L.P.","Cost","1","cost","","48","48","asset_class|strategy|currency_scale"
"PAIR_572AEB01A38571522EAF8078","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Hellman & Friedman Capital Partners IX (Parallel), L.P.","Fair Value","1","fair_value","","49","49","asset_class|strategy|currency_scale"
"PAIR_2E09688840E2C493B8B60935","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Hellman & Friedman Capital Partners X (Parallel), L.P.","Cost","1","cost","","50","50","asset_class|strategy|currency_scale"
"PAIR_22002A8D01849FE1B4EB9055","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Hellman & Friedman Capital Partners X (Parallel), L.P.","Fair Value","1","fair_value","","51","51","asset_class|strategy|currency_scale"
"PAIR_AEAD0C6DB5CFDD345160BE62","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Hellman & Friedman Capital Partners XI (Parallel), L.P.","Fair Value","1","fair_value","","52","52","asset_class|strategy|currency_scale"
"PAIR_833EFF637502156BD56B9C08","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","HighVista Private Equity VIII (Offshore), L.P.","Cost","1","cost","","53","53","asset_class|strategy|currency_scale"
"PAIR_11F94C49C2D393DAA3E3B9F8","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","HighVista Private Equity VIII (Offshore), L.P.","Fair Value","1","fair_value","","54","54","asset_class|strategy|currency_scale"
"PAIR_44892FD1BABC4844A461D32E","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Insight Partners (Cayman) XII Buyout Annex Fund, L.P.","Cost","1","cost","","55","55","asset_class|strategy|currency_scale"
"PAIR_B6114826D1A36A6FBCB531E5","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Insight Partners (Cayman) XII Buyout Annex Fund, L.P.","Fair Value","1","fair_value","","56","56","asset_class|strategy|currency_scale"
"PAIR_57D7D9FEEAAC4127578C76B1","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Investcorp Aspen Offshore Fund, L.P.","Cost","1","cost","","57","57","asset_class|strategy|currency_scale"
"PAIR_3C30823475CF18DCDF3DB9B9","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Investcorp Aspen Offshore Fund, L.P.","Fair Value","1","fair_value","","58","58","asset_class|strategy|currency_scale"
"PAIR_AFBD3341974D64BBA6FDA182","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Ironsides Offshore Direct Investment Fund V, L.P.","Cost","1","cost","","59","59","asset_class|strategy|currency_scale"
"PAIR_4C10B151D718200A8A3765C6","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Ironsides Offshore Direct Investment Fund V, L.P.","Fair Value","1","fair_value","","60","60","asset_class|strategy|currency_scale"
"PAIR_D12EF14DA1132CC43CCBA70E","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","L Catterton IX, L.P.","Cost","1","cost","","61","61","asset_class|strategy|currency_scale"
"PAIR_6701C9AA9A17A0F29A5A69F9","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","L Catterton IX, L.P.","Fair Value","1","fair_value","","62","62","asset_class|strategy|currency_scale"
"PAIR_811C15EAEBD2F7C29A6FD3C5","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Merit Mezzanine Fund VI, L.P.","Cost","1","cost","","63","63","asset_class|strategy|currency_scale"
"PAIR_6C85E0A2F94D12F720AF2E85","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Merit Mezzanine Fund VI, L.P.","Fair Value","1","fair_value","","64","64","asset_class|strategy|currency_scale"
"PAIR_92A4389096E2071F18ABD1E5","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","NB Credit Opportunities II Cayman Feeder LP","Cost","1","cost","","65","65","asset_class|strategy|currency_scale"
"PAIR_CAF6DA74B7BCD58D20061327","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","NB Credit Opportunities II Cayman Feeder LP","Fair Value","1","fair_value","","66","66","asset_class|strategy|currency_scale"
"PAIR_6B43C7EB32C0FCBD8C73E8AC","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Norwest Mezzanine Partners V-A, LP","Cost","1","cost","","67","67","asset_class|strategy|currency_scale"
"PAIR_B1249D8876AC96BCAB20B1CC","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Norwest Mezzanine Partners V-A, LP","Fair Value","1","fair_value","","68","68","asset_class|strategy|currency_scale"
"PAIR_B70B5CCBC4AB65C00840F0F4","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","OceanSound Partners Fund, LP","Cost","1","cost","","69","69","asset_class|strategy|currency_scale"
"PAIR_21422FD544196D4A753DE61B","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","OceanSound Partners Fund, LP","Fair Value","1","fair_value","","70","70","asset_class|strategy|currency_scale"
"PAIR_87BBA50D2D178F9A04128CDB","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","OceanSound SMX Rollover AIV, L.P.","Cost","1","cost","","71","71","asset_class|strategy|currency_scale"
"PAIR_D7C3C9F4D198921046060589","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","OceanSound SMX Rollover AIV, L.P.","Fair Value","1","fair_value","","72","72","asset_class|strategy|currency_scale"
"PAIR_AC17F639186C8DD979587433","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Providence Equity Partners IX-A S.C.Sp.","Cost","1","cost","","73","73","asset_class|strategy|currency_scale"
"PAIR_C78457C4870BBBE52CE757D6","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Providence Equity Partners IX-A S.C.Sp.","Fair Value","1","fair_value","","74","74","asset_class|strategy|currency_scale"
"PAIR_566FCC73A7FBEE7FE8DCE30B","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Roark Capital Partners II Sidecar LP","Cost","1","cost","","75","75","asset_class|strategy|currency_scale"
"PAIR_C4C81D852AB78D0A11EB8A69","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Roark Capital Partners II Sidecar LP","Fair Value","1","fair_value","","76","76","asset_class|strategy|currency_scale"
"PAIR_FE505C3FE1E64125D6619E96","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Roark Capital Partners V (TE) LP","Cost","1","cost","","77","77","asset_class|strategy|currency_scale"
"PAIR_6389A7AEEC47004B68EAD3B5","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Roark Capital Partners V (TE) LP","Fair Value","1","fair_value","","78","78","asset_class|strategy|currency_scale"
"PAIR_5F5E0CBBFF8216F1E55C91F6","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Roark Capital Partners VI (TE) LP","Cost","1","cost","","79","79","asset_class|strategy|currency_scale"
"PAIR_D7606BF32333A9385241D373","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Roark Capital Partners VI (TE) LP","Fair Value","1","fair_value","","80","80","asset_class|strategy|currency_scale"
"PAIR_701A28E28A09689C3D5F4CEC","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Solamere Capital AF V, LP","Cost","1","cost","","81","81","asset_class|strategy|currency_scale"
"PAIR_71328C371BD7966D704C4CE4","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Solamere Capital AF V, LP","Fair Value","1","fair_value","","82","82","asset_class|strategy|currency_scale"
"PAIR_FB984E117D9D7BD5652D0B60","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Solamere Series IV Leaders Fund, LP","Cost","1","cost","","83","83","asset_class|strategy|currency_scale"
"PAIR_B3224E85103EB5755FC1A9C0","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Solamere Series IV Leaders Fund, LP","Fair Value","1","fair_value","","84","84","asset_class|strategy|currency_scale"
"PAIR_57DC39E7D1228715CA806128","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Sorenson Capital Partners IV-B, L.P.","Cost","1","cost","","85","85","asset_class|strategy|currency_scale"
"PAIR_199CC8C2424F9D5A617ECF90","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Sorenson Capital Partners IV-B, L.P.","Fair Value","1","fair_value","","86","86","asset_class|strategy|currency_scale"
"PAIR_0C6795E87FA947D19E687215","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","TA XIV-B, L.P.","Cost","1","cost","","87","87","asset_class|strategy|currency_scale"
"PAIR_897D5C45712940ABF087106C","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","TA XIV-B, L.P.","Fair Value","1","fair_value","","88","88","asset_class|strategy|currency_scale"
"PAIR_DAD00D42B5AD02779C4552FC","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","TA XV-B, L.P.","Cost","1","cost","","89","89","asset_class|strategy|currency_scale"
"PAIR_2A0B3F4011C0D054CF8FA31A","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","TA XV-B, L.P.","Fair Value","1","fair_value","","90","90","asset_class|strategy|currency_scale"
"PAIR_B8D7C8DB8F06E0ED8C65BF69","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","The Veritas Capital Fund VII, L.P.","Cost","1","cost","","91","91","asset_class|strategy|currency_scale"
"PAIR_55BEFC9D0E4132B2003CDD22","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","The Veritas Capital Fund VII, L.P.","Fair Value","1","fair_value","","92","92","asset_class|strategy|currency_scale"
"PAIR_3DA925DE9D965DA3B3BE76FE","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","The Veritas Capital Fund VIII, L.P.","Cost","1","cost","","93","93","asset_class|strategy|currency_scale"
"PAIR_3C83354700D92730F046A77F","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","The Veritas Capital Fund VIII, L.P.","Fair Value","1","fair_value","","94","94","asset_class|strategy|currency_scale"
"PAIR_3B0E16D60C9D2F934BF2E2EB","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Thoma Bravo Explore Fund II-A, L.P.","Cost","1","cost","","95","95","asset_class|strategy|currency_scale"
"PAIR_F0584A936D1459913730F43C","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Thoma Bravo Explore Fund II-A, L.P.","Fair Value","1","fair_value","","96","96","asset_class|strategy|currency_scale"
"PAIR_37549B685702E85225115FA9","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Thoma Bravo Fund XV-A, L.P.","Cost","1","cost","","97","97","asset_class|strategy|currency_scale"
"PAIR_8A87CEE0CCB9501AFA883FD3","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Thoma Bravo Fund XV-A, L.P.","Fair Value","1","fair_value","","98","98","asset_class|strategy|currency_scale"
"PAIR_1C02A6CEE5F13642A937D3ED","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Triton Fund 6 SCSp","Cost","1","cost","","99","99","asset_class|strategy|currency_scale"
"PAIR_89A32D5FBA67A74DAF960FE0","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Triton Fund 6 SCSp","Fair Value","1","fair_value","","100","100","asset_class|strategy|currency_scale"
"PAIR_DDA0FCACB02458FA7B8D86FC","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Valeas Capital Partners Fund I-A LP","Cost","1","cost","","101","101","asset_class|strategy|currency_scale"
"PAIR_F5C0DAEDF48BF05A11419EA9","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Valeas Capital Partners Fund I-A LP","Fair Value","1","fair_value","","102","102","asset_class|strategy|currency_scale"
"PAIR_2A896587437C3DAF00C35263","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Vector Capital VI, L.P.","Cost","1","cost","","103","103","asset_class|strategy|currency_scale"
"PAIR_701A407113C3E85E415BD6DC","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Vector Capital VI, L.P.","Fair Value","1","fair_value","","104","104","asset_class|strategy|currency_scale"
"PAIR_39810D4E92B88BBBA9E4F700","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Vista Equity Partners Fund VIII-A, L.P.","Cost","1","cost","","105","105","asset_class|strategy|currency_scale"
"PAIR_A7DDEEBF485CE60B8C1440F6","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","Vista Equity Partners Fund VIII-A, L.P.","Fair Value","1","fair_value","","106","106","asset_class|strategy|currency_scale"
"PAIR_0F639BC35B295D5A5A86CF0A","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","VSS Structured Capital Parallel III, L.P.","Cost","1","cost","","107","107","asset_class|strategy|currency_scale"
"PAIR_CDDE931BC1F1DFEB66ED3522","CONTEXT_CONFLICT","YES","1","position_observation","Consolidated Schedule of Investments","VSS Structured Capital Parallel III, L.P.","Fair Value","1","fair_value","","108","108","asset_class|strategy|currency_scale"
"PAIR_8A8D7E9B16C302F30A21D0D8","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Equity Forward Contract","Level 2 - Other Significant Observable Inputs","1","fair_value","","782","",""
"PAIR_86A32D22E153914B15CB99AB","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Equity Forward Contract","Total","1","fair_value","","783","",""
"PAIR_26CD53454352F64CC2AD5B13","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Foreign Currency Forward Contract","Level 2 - Other Significant Observable Inputs","1","fair_value","","784","",""
"PAIR_7A583D28BE1A7F5EB0D6AEFF","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Foreign Currency Forward Contract","Total","1","fair_value","","785","",""
"PAIR_24D3AC5C03CF6B23BDD5742A","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Money Market Funds","Level 1 - Unadjusted Quoted Prices","1","fair_value","","786","",""
"PAIR_61423FA65DF37F961E1B4E25","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Money Market Funds","Total","1","fair_value","","787","",""
"PAIR_35E59EE38A22FBEE516A15FB","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Total","Level 1 - Unadjusted Quoted Prices","1","fair_value","","788","",""
"PAIR_5F8644617A02F2FB48A0EE53","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Total","Level 2 - Other Significant Observable Inputs","1","fair_value","","789","",""
"PAIR_146852D9F4320F24E789FDA5","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Total","Total","1","fair_value","","790","",""
"PAIR_8F0D50355566AD5B4DE1F65D","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Total Investments in Securities","Level 1 - Unadjusted Quoted Prices","1","fair_value","","791","",""
"PAIR_75ADDEE942B507B5DFA9B71B","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Total Investments in Securities","Total","1","fair_value","","792","",""
"PAIR_BBB7E9E671E801B4E4811AC0","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Total Other Investments","Level 2 - Other Significant Observable Inputs","1","fair_value","","793","",""
"PAIR_DC0074E18D0350F908EC5786","A_ONLY","YES","11","position_observation","UNTITLED_TABLE_1","Total Other Investments","Total","1","fair_value","","794","",""
"PAIR_A28B7D78BC34ACF6D0D15FBE","VALUE_CONFLICT","YES","2","position_observation","Consolidated Schedule of Investments","ABS Capital Partners VII Offshore, L.P.","Cost","1","cost","","109","109","source_section|asset_class|strategy|currency_scale|metric_value_raw"
"PAIR_80EADEE44C513E6DA8BEB1E1","VALUE_CONFLICT","YES","2","position_observation","Consolidated Schedule of Investments","ABS Capital Partners VII Offshore, L.P.","Fair Value","1","fair_value","","110","110","source_section|asset_class|strategy|currency_scale|metric_value_raw"
"PAIR_EE4B644736C6EF7CBEC35A3D","CONTEXT_CONFLICT","YES","2","position_observation","Consolidated Schedule of Investments","ABS Capital Partners VII, L.P.","Cost","1","cost","","111","111","source_section|asset_class|strategy|currency_scale"
