"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","MSCI AC World Index ex-US","","1","benchmark","Target Weighted Index","","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","20%","%","","","","","20% MSCI AC World Index ex-US","actual","","B+ADJUDICATOR","RESOLVED","BENCHMARK","","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","Russell 3000 Index","","1","benchmark","Target Weighted Index","","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","50%","%","","","","","50% Russell 3000 Index","actual","","B+ADJUDICATOR","RESOLVED","BENCHMARK","","","",""
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","definition_context","4","FOOTNOTE","Investment Returns","Investment Returns","Benchmark","","1","","","","","","","","","","","","June 30, 2025","","","","","","","","Target Weighted Index is currently comprised of: 50% Russell 3000 Index 20% MSCI AC World Index ex-US 20% Bloomberg US Aggregate Index 10% HFRI of Funds Index","","Benchmark","Benchmark: Target Weighted Index is currently comprised of:","actual","","A+B+ADJUDICATOR","RESOLVED","BENCHMARK","","","",""
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","definition_context","4","NARRATIVE","INVESTMENT STRATEGY","INVESTMENT STRATEGY","Cash","","1","asset_class","Cash","","","","","","","","","","June 30, 2025","","","","","","","","is not a strategic asset of the Foundations, but is a residual to the investment process and used to meet short-term liquidity needs.","","Cash","Cash is not a strategic asset of the Foundations, but is a residual to the investment process and","actual","","B","VERIFIED_ONE_SIDED","CASH","","","",""
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","definition_context","4","NARRATIVE","INVESTMENT STRATEGY","INVESTMENT STRATEGY","Diversifying Strategies","","1","asset_class","Diversifying Strategies","","","","","","","","","","June 30, 2025","","","","","","","","includes alternative assets generally outside of liquid stocks and bonds, which are additive to the portfolio by providing unique growth exposures or risk reduction. This allocation may include both strategic allocations as well as tactical positions that vary as compelling opportunities arise. Examples of strategic allocations include hedge funds, private capital, and private equity. Examples of tactical positions include Real Assets (REITS, MLPs, energy, etc.) and distressed debt.","","Diversifying Strategies","Diversifying Strategies includes alternative assets generally outside of liquid stocks and bonds,","actual","","B","VERIFIED_ONE_SIDED","DIVERSIFYING_STRATEGIES","","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","10YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","A+B+ADJUDICATOR","RESOLVED","BENCHMARK","unstated","unstated","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","1YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","13.2%","%","","","","","15.0% 12.8% 13.2%","actual","","A+B+ADJUDICATOR","RESOLVED","BENCHMARK","unstated","unstated","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","5YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","10.6%","%","","","","","10.7% 10.6%","actual","","A+B+ADJUDICATOR","RESOLVED","BENCHMARK","unstated","unstated","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","QTR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","QTR","","return","Investment Returns","8.4%","%","","","","","8.4% 8.4%","actual","","A+B+ADJUDICATOR","RESOLVED","BENCHMARK","unstated","unstated","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","10YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","8.1%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","A+B+ADJUDICATOR","RESOLVED","","unstated","unstated","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","1YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","12.8%","%","","","","","15.0% 12.8% 13.2%","actual","","A+B+ADJUDICATOR","RESOLVED","","unstated","unstated","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","5YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","10.7%","%","","","","","10.7% 10.6%","actual","","A+B+ADJUDICATOR","RESOLVED","","unstated","unstated","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","QTR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","QTR","","return","Investment Returns","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","A+B+ADJUDICATOR","RESOLVED","","unstated","unstated","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","Foundations Investment Pool","","1","asset_class","Foundations Investment Pool","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$911,705,976","","","","Endowment Composition","","$911,705,976","actual","","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","allocation_bucket",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","Other Comprehensive Universities","","1","asset_class","Other Comprehensive Universities","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$29,278,749","","","","Endowment Composition","","$29,278,749","actual","","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","allocation_bucket",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","Real Estate","","1","asset_class","Real Estate","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$82,717,822","","","","Endowment Composition","","$82,717,822","actual","","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","allocation_bucket",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","University Endowment","","1","asset_class","University Endowment","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$121,410,787","","","","Endowment Composition","","$121,410,787","actual","","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","allocation_bucket",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Endowment Composition","Endowment Composition","Total Endowment","","1","portfolio","Total Endowment","","","","","","","","","","June 30, 2025","","","aum","Total Endowment","$1,145,113,334","","","","Total Endowment","","Total Endowment: $1,145,113,334","actual","","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2015","1","portfolio","Total Endowment","","","","","","","","","","2015","","Millions","aum","Historical Endowment Data","$625","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2016","1","portfolio","Total Endowment","","","","","","","","","","2016","","Millions","aum","Historical Endowment Data","$655","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2017","1","portfolio","Total Endowment","","","","","","","","","","2017","","Millions","aum","Historical Endowment Data","$771","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2018","1","portfolio","Total Endowment","","","","","","","","","","2018","","Millions","aum","Historical Endowment Data","$810","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2019","1","portfolio","Total Endowment","","","","","","","","","","2019","","Millions","aum","Historical Endowment Data","$788","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2020","1","portfolio","Total Endowment","","","","","","","","","","2020","","Millions","aum","Historical Endowment Data","$783","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2021","1","portfolio","Total Endowment","","","","","","","","","","2021","","Millions","aum","Historical Endowment Data","$989","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2022","1","portfolio","Total Endowment","","","","","","","","","","2022","","Millions","aum","Historical Endowment Data","$877","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2023","1","portfolio","Total Endowment","","","","","","","","","","2023","","Millions","aum","Historical Endowment Data","$952","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2024","1","portfolio","Total Endowment","","","","","","","","","","2024","","Millions","aum","Historical Endowment Data","$1,044","","","","","","440,1$ 541,1$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Historical Endowment Data","Historical Endowment Data","Total Endowment","2025","1","portfolio","Total Endowment","","","","","","","","","","2025","","Millions","aum","Historical Endowment Data","$1,145","","","","","","440,1$ 541,1$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","A+B+ADJUDICATOR","RESOLVED","ENDOWMENT","","","plan_total",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","6","FIGURE","Educational Foundation Endowment Payout","Educational Foundation Endowment Payout","Educational Foundation","FY20","1","foundation","Educational Foundation","","","","","","","","","","FY20","","Millions","distribution","Educational Foundation Endowment Payout","$13.9","","","","","","$13.9","actual","","A+B+ADJUDICATOR","RESOLVED","","","","",""
