"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_ECA73FB558B9B0BC1CBA3724","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Investment Summary","Investment Summary","Alumni","","1","foundation","Alumni","","","","","","","","","","June 30, 2025","","","market_value","Investment Summary","$1,968,214","","","","","","$1,968,214","actual","","",""
"PAIR_5C9A9041254F2A2DBC6C6C0B","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Investment Summary","Investment Summary","BPF","","1","foundation","BPF","","","","","","","","","","June 30, 2025","","","market_value","Investment Summary","$164,760,416","","","","","","$164,760,416","actual","","",""
"PAIR_B6C8D69D17292DA123097FF1","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Investment Summary","Investment Summary","Development Foundation","","1","foundation","Development Foundation","","","","","","","","","","June 30, 2025","","","market_value","Investment Summary","$23,824,473","","","","","","$23,824,473","actual","","",""
"PAIR_7ADAD3B7216B2D878E613D97","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Investment Summary","Investment Summary","Educational Foundation","","1","foundation","Educational Foundation","","","","","","","","","","June 30, 2025","","","market_value","Investment Summary","$721,152,871","","","","","","$721,152,871","actual","","",""
"PAIR_3EE07D776E565F1529F76414","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Fixed Income Composite","","1","asset_class","Fixed Income Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$178,939,851","","","","","","$178,939,851 Large Cap Equity Composite","actual","","",""
"PAIR_96B61B35A4F4158A2BD3E616","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Hedge Fund Composite","","1","asset_class","Hedge Fund Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$64,937,812","","","","","","$64,937,812","actual","","",""
"PAIR_B8F6F27DE1135039D67E8F0C","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","International Equity Composite","","1","asset_class","International Equity Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$187,384,863","","","","","","$187,384,863","actual","","",""
"PAIR_862D02A816FEEB77C7C291F4","ACCEPT_B","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_BF232A508A87BD9B0A42C3CF","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Private Equity/Other","","1","asset_class","Private Equity/Other","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$14,785,505","","","","","","$14,785,505","actual","","",""
"PAIR_38229F7B038253E272F1C1A4","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Small Cap Equity Composite","","1","asset_class","Small Cap Equity Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$41,446,840","","","","","","$41,446,840","actual","","",""
"PAIR_55E4D9A831D82334C0768011","MERGE","value conflict on the pie labels, and A is right on all ten that conflict. The two lanes assigned the same label set to the slices in opposite order. The page image settles it: the Educational Foundation slice is the large one at $721,152,871, which the page 2 letter independently confirms at approximately 79% of the $912 million total, and in the Allocation Summary the label leader lines run Large Cap $424,211,105, International $187,384,863, Fixed Income $178,939,851, Small Cap $41,446,840, Hedge Fund $64,937,812 and Private Equity/Other $14,785,505, whose slice areas match those shares. source_section takes the printed block heading A left blank; metric_name takes the figure's own printed title, its rows being buckets under a single measure. The Total Investments row is the fund aggregate, so performance_observation aum with subject_type portfolio.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","FIGURE","Investment Summary","Investment Summary","Total Investments","","1","portfolio","Total Investments","","","","","","","","","","June 30, 2025","","","aum","Total Investments","$911,705,974","","","","","","Total Investments $911,705,974","actual","","",""
"PAIR_DE50263E123FE2F25A3210B6","MERGE","the chart's rows are two series and its columns are periods, so metric_name takes the chart's own printed title Investment Returns; neither lane's bare Return is printed. source_section takes the printed block heading, which A left blank. Values agreed by both lanes and confirmed against the printed bar labels.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","10YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"PAIR_CA40B3BAA1D1BAB1DAF0CBF3","MERGE","the chart's rows are two series and its columns are periods, so metric_name takes the chart's own printed title Investment Returns; neither lane's bare Return is printed. source_section takes the printed block heading, which A left blank. Values agreed by both lanes and confirmed against the printed bar labels.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","1YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","13.2%","%","","","","","15.0% 12.8% 13.2%","actual","","",""
"PAIR_6A3FC024116536FE46E9AF3B","MERGE","the chart's rows are two series and its columns are periods, so metric_name takes the chart's own printed title Investment Returns; neither lane's bare Return is printed. source_section takes the printed block heading, which A left blank. Values agreed by both lanes and confirmed against the printed bar labels.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","5YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","10.6%","%","","","","","10.7% 10.6%","actual","","",""
"PAIR_C9F32C0EFF49B39F16E3CC74","MERGE","the chart's rows are two series and its columns are periods, so metric_name takes the chart's own printed title Investment Returns; neither lane's bare Return is printed. source_section takes the printed block heading, which A left blank. Values agreed by both lanes and confirmed against the printed bar labels.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","QTR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","QTR","","return","Investment Returns","8.4%","%","","","","","8.4% 8.4%","actual","","",""
"PAIR_467AE7CAAE49909EB2B8B951","MERGE","printed and eligible, and A missed it. The page prints the Target Weighted Index composition as four weighted constituents, which is a target allocation of the policy benchmark and not a return: allocation_observation target_allocation. The subject is the benchmark whose composition this is, so subject_type benchmark and subject_name Target Weighted Index, with the constituent index in asset_class; B made each constituent index the subject and typed it market_series, which loses which benchmark the weight belongs to.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","Bloomberg US Aggregate Index","","1","benchmark","Target Weighted Index","Bloomberg US Aggregate Index","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","20%","%","","","","","20% Bloomberg US Aggregate Index","actual","","",""
"PAIR_C8B4D9D5FDD49CC87D9F153F","MERGE","the chart's rows are two series and its columns are periods, so metric_name takes the chart's own printed title Investment Returns; neither lane's bare Return is printed. source_section takes the printed block heading, which A left blank. Values agreed by both lanes and confirmed against the printed bar labels.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","10YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","8.1%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"PAIR_BFE746AC508EB0416EDE5E1B","MERGE","the chart's rows are two series and its columns are periods, so metric_name takes the chart's own printed title Investment Returns; neither lane's bare Return is printed. source_section takes the printed block heading, which A left blank. Values agreed by both lanes and confirmed against the printed bar labels.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","1YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","12.8%","%","","","","","15.0% 12.8% 13.2%","actual","","",""
"PAIR_3CD11BE13EF2B89E7F9AE692","MERGE","the chart's rows are two series and its columns are periods, so metric_name takes the chart's own printed title Investment Returns; neither lane's bare Return is printed. source_section takes the printed block heading, which A left blank. Values agreed by both lanes and confirmed against the printed bar labels.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","5YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","10.7%","%","","","","","10.7% 10.6%","actual","","",""
"PAIR_1480E04C03D91A0251AB9302","MERGE","the chart's rows are two series and its columns are periods, so metric_name takes the chart's own printed title Investment Returns; neither lane's bare Return is printed. source_section takes the printed block heading, which A left blank. Values agreed by both lanes and confirmed against the printed bar labels.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","QTR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","QTR","","return","Investment Returns","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"PAIR_73CA3EF36273C968B392BABA","MERGE","printed and eligible, and A missed it. The page prints the Target Weighted Index composition as four weighted constituents, which is a target allocation of the policy benchmark and not a return: allocation_observation target_allocation. The subject is the benchmark whose composition this is, so subject_type benchmark and subject_name Target Weighted Index, with the constituent index in asset_class; B made each constituent index the subject and typed it market_series, which loses which benchmark the weight belongs to.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","HFRI of Funds Index","","1","benchmark","Target Weighted Index","HFRI of Funds Index","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","10%","%","","","","","10% HFRI of Funds Index","actual","","",""
"PAIR_FBD5A6A4F338F82362A75035","MERGE","printed and eligible, and A missed it. The page prints the Target Weighted Index composition as four weighted constituents, which is a target allocation of the policy benchmark and not a return: allocation_observation target_allocation. The subject is the benchmark whose composition this is, so subject_type benchmark and subject_name Target Weighted Index, with the constituent index in asset_class; B made each constituent index the subject and typed it market_series, which loses which benchmark the weight belongs to.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","MSCI AC World Index ex-US","","1","benchmark","Target Weighted Index","MSCI AC World Index ex-US","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","20%","%","","","","","20% MSCI AC World Index ex-US","actual","","",""
"PAIR_3CCF535CC6BE194EF008089F","MERGE","printed and eligible, and A missed it. The page prints the Target Weighted Index composition as four weighted constituents, which is a target allocation of the policy benchmark and not a return: allocation_observation target_allocation. The subject is the benchmark whose composition this is, so subject_type benchmark and subject_name Target Weighted Index, with the constituent index in asset_class; B made each constituent index the subject and typed it market_series, which loses which benchmark the weight belongs to.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","Russell 3000 Index","","1","benchmark","Target Weighted Index","Russell 3000 Index","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","50%","%","","","","","50% Russell 3000 Index","actual","","",""
"PAIR_1006C6F368B673F24C04B243","ACCEPT_B","source_section takes the printed block heading A left blank, and metric_name takes the block's own printed title, its rows being buckets or years under a single measure. The Total Endowment figure and the historical series are the endowment's stated totals, so performance_observation aum with subject_type portfolio, not fund_economics nav. source_table is the printed block heading Historical Endowment Data rather than the chart's internal all-capitals label, matching how every other block on these pages is named. Both lanes carry the IMAGE_ONLY note the reversed TXT chart labels require.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_66AD1EE26DA7FDC8A0091FE6","ACCEPT_B","source_section takes the printed block heading A left blank, and metric_name takes the block's own printed title, its rows being buckets or years under a single measure. The Total Endowment figure and the historical series are the endowment's stated totals, so performance_observation aum with subject_type portfolio, not fund_economics nav. source_table is the printed block heading Historical Endowment Data rather than the chart's internal all-capitals label, matching how every other block on these pages is named. Both lanes carry the IMAGE_ONLY note the reversed TXT chart labels require.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B59A6F13957D81E9254F6AA2","ACCEPT_B","source_section takes the printed block heading A left blank, and metric_name takes the block's own printed title, its rows being buckets or years under a single measure. The Total Endowment figure and the historical series are the endowment's stated totals, so performance_observation aum with subject_type portfolio, not fund_economics nav. source_table is the printed block heading Historical Endowment Data rather than the chart's internal all-capitals label, matching how every other block on these pages is named. Both lanes carry the IMAGE_ONLY note the reversed TXT chart labels require.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A8DFC6068E7C59D3855E7D13","MERGE","source_section takes the printed block heading A left blank, and metric_name takes the block's own printed title, its rows being buckets or years under a single measure. The Total Endowment figure and the historical series are the endowment's stated totals, so performance_observation aum with subject_type portfolio, not fund_economics nav. source_table is the printed block heading Historical Endowment Data rather than the chart's internal all-capitals label, matching how every other block on these pages is named. Both lanes carry the IMAGE_ONLY note the reversed TXT chart labels require.","2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","5","FIGURE","Endowment Composition","Endowment Composition","Total Endowment","","1","portfolio","Total Endowment","","","","","","","","","","June 30, 2025","","","aum","Total Endowment","$1,145,113,334","","","","","","Total Endowment: $1,145,113,334","actual","","",""
