"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_FCE76B4323A3A8B5F3631DDD","A_ONLY","YES","1","performance_observation","EXECUTIVE SUMMARY","University of California's investment portfolios","","1","aum","","7","",""
"PAIR_D9FA1DEA18401CE6A4967BF1","B_ONLY","YES","1","performance_observation","EXECUTIVE SUMMARY","working capital","","1","return","","","10",""
"PAIR_3524C5D260ACACB25D12277B","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return","1 Year","1","return","","8","20","source_section|metric_name"
"PAIR_9468D7771ED0FDDB47CE0D97","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return","10 Year","1","return","","9","21","source_section|metric_name"
"PAIR_B54970A37EFDB79CCCDB855C","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return","15 Year","1","return","","10","22","source_section|metric_name"
"PAIR_3B8974EAA80C4D1A1246360B","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return","20 Year","1","return","","11","23","source_section|metric_name"
"PAIR_AE744E08C9EC226005B5BFF4","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return","3 Year","1","return","","12","24","source_section|metric_name"
"PAIR_72EC70351FE2FAD62BC836FC","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return","5 Year","1","return","","13","25","source_section|metric_name"
"PAIR_622164D52AC070384527A87D","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return","Fiscal YTD 9 Months","1","return","","14","26","source_section|metric_name"
"PAIR_9FAE1D2CD76019066500674C","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return","Market Value in Millions ($)","1","aum","","15","27","source_section|metric_category"
"PAIR_21C1C265B205B040AA8DE407","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return Policy Benchmark","1 Year","1","return","","16","28","source_section|metric_name"
"PAIR_2BAEF9DD1D0A11408A6EC175","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return Policy Benchmark","10 Year","1","return","","17","29","source_section|metric_name"
"PAIR_514C1B875EB0F852E05926A4","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return Policy Benchmark","15 Year","1","return","","18","30","source_section|metric_name"
"PAIR_ED609B9F0B7D18A4BE559DE7","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return Policy Benchmark","20 Year","1","return","","19","31","source_section|metric_name"
"PAIR_5AFC8BF88DBF1E6E41AB29A0","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return Policy Benchmark","3 Year","1","return","","20","32","source_section|metric_name"
"PAIR_11674A6C715E546DB516746F","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return Policy Benchmark","5 Year","1","return","","21","33","source_section|metric_name"
"PAIR_6A4DA6AA78F77A0FE7F60E08","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Absolute Return Policy Benchmark","Fiscal YTD 9 Months","1","return","","22","34","source_section|metric_name"
"PAIR_12F1FC33FBB2C7793CE9DC0E","B_ONLY","YES","2","fund_economics_observation","EXECUTIVE SUMMARY","Blue and Gold Endowment Pool","","1","nav","","","11",""
"PAIR_8DF78241458038D94F16B639","B_ONLY","YES","2","performance_observation","EXECUTIVE SUMMARY","Blue and Gold Endowment Pool","","2","return","","","13",""
"PAIR_15FE9B456534FD6C70561337","B_ONLY","YES","2","performance_observation","EXECUTIVE SUMMARY","Blue and Gold Endowment Pool","","3","return","","","14",""
"PAIR_E759C47C0DE4F58477CF078C","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Cash","1 Year","1","return","","23","35","source_section|metric_name"
"PAIR_744A3DED6B2DFB584D903522","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Cash","3 Year","1","return","","24","36","source_section|metric_name"
"PAIR_EA517ED097A57737B17B6537","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Cash","Fiscal YTD 9 Months","1","return","","25","37","source_section|metric_name"
"PAIR_2C2111248A9FD01ED8CEFAE1","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Cash","Market Value in Millions ($)","1","aum","","26","38","source_section|metric_category"
"PAIR_DE38A895999C90E9CDF00C6A","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Cash Policy Benchmark","1 Year","1","return","","27","39","source_section|metric_name"
"PAIR_877DA0BD1BBBE035D4ACC406","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Cash Policy Benchmark","3 Year","1","return","","28","40","source_section|metric_name"
"PAIR_F244C4DC005888431A060FF2","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Cash Policy Benchmark","Fiscal YTD 9 Months","1","return","","29","41","source_section|metric_name"
"PAIR_8FD3B9AF4CC9BFBDB761BE21","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","1 Year","1","return","","30","42","source_section|metric_name"
"PAIR_D851F8D6BE97FA3494955FFF","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","10 Year","1","return","","31","43","source_section|metric_name"
"PAIR_6288880C56E626846197F926","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","15 Year","1","return","","32","44","source_section|metric_name"
"PAIR_10490C4B4885CA06A32A9EEB","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","20 Year","1","return","","33","45","source_section|metric_name"
"PAIR_C0A11BB332A14F76C56D2493","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","25 Year","1","return","","34","46","source_section|metric_name"
"PAIR_57E289279718D9FAE0C5D11F","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","3 Year","1","return","","35","47","source_section|metric_name"
"PAIR_3ED15DB641A3D87ABE631603","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","30 Year","1","return","","36","48","source_section|metric_name"
"PAIR_D7591328EC61AB2349906834","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","5 Year","1","return","","37","49","source_section|metric_name"
"PAIR_53866C272FFB1798AD24F044","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","Fiscal YTD 9 Months","1","return","","38","50","source_section|metric_name"
"PAIR_BA04CC201F1CEA678C9FB2E5","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Endowment","Market Value in Millions ($)","1","aum","","39","51","source_section|metric_category"
"PAIR_C4E171193104B8BC88A9C579","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","1 Year","1","return","","40","52","source_section|metric_name"
"PAIR_C5C567292A44B2DC3027EABA","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","10 Year","1","return","","41","53","source_section|metric_name"
"PAIR_B3E37E21FEA8A367C1704BFA","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","15 Year","1","return","","42","54","source_section|metric_name"
"PAIR_14F196ED4112FD890C812CB0","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","20 Year","1","return","","43","55","source_section|metric_name"
"PAIR_C581816A5E60E3DE0CE14F5E","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","25 Year","1","return","","44","56","source_section|metric_name"
"PAIR_699567B4AC3C2FD07B0BBB30","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","3 Year","1","return","","45","57","source_section|metric_name"
"PAIR_87E6A7AF89FF25318913CC0B","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","30 Year","1","return","","46","58","source_section|metric_name"
"PAIR_92B1CE2D72C50F1B254FFA5F","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","5 Year","1","return","","47","59","source_section|metric_name"
"PAIR_C3AB2EC550C394448A93AF4A","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Fixed Income Policy Benchmark","Fiscal YTD 9 Months","1","return","","48","60","source_section|metric_name"
"PAIR_786B9F6F8E1A6380454D9787","B_ONLY","YES","2","fund_economics_observation","EXECUTIVE SUMMARY","General Endowment Pool","","1","nav","","","12",""
"PAIR_B60E393EFA0035D59D856620","B_ONLY","YES","2","performance_observation","EXECUTIVE SUMMARY","General Endowment Pool","","2","return","","","15",""
"PAIR_4B63CA9D6D94BD35A432B8F8","B_ONLY","YES","2","performance_observation","EXECUTIVE SUMMARY","General Endowment Pool","","3","return","","","16",""
"PAIR_8E15165C1BF74326D657E446","B_ONLY","YES","2","performance_observation","EXECUTIVE SUMMARY","General Endowment Pool","","4","return","","","17",""
"PAIR_04EA89BAC269F450AE14EB1E","B_ONLY","YES","2","performance_observation","EXECUTIVE SUMMARY","General Endowment Pool","","5","return","","","18",""
"PAIR_64857FAE23DD54963AC0E2DE","B_ONLY","YES","2","performance_observation","EXECUTIVE SUMMARY","General Endowment Pool","","6","return","","","19",""
"PAIR_8887155AE1D8227A3B72D204","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Credit","1 Year","1","return","","49","61","source_section|metric_name"
"PAIR_C9880BB668CCFB6A90BBCAB7","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Credit","3 Year","1","return","","50","62","source_section|metric_name"
"PAIR_E03B56825F4C41CAB588C95E","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Credit","Fiscal YTD 9 Months","1","return","","51","63","source_section|metric_name"
"PAIR_6D80026CFACD14B76A5748E9","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Credit","Market Value in Millions ($)","1","aum","","52","64","source_section|metric_category"
"PAIR_260BE3EB822E6E1396B6F619","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Credit Policy Benchmark","1 Year","1","return","","53","65","source_section|metric_name"
"PAIR_7C2546E5D19BFB9FB88728C2","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Credit Policy Benchmark","3 Year","1","return","","54","66","source_section|metric_name"
"PAIR_AC23FE5B13CB27D5EF849CCF","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Credit Policy Benchmark","Fiscal YTD 9 Months","1","return","","55","67","source_section|metric_name"
"PAIR_C54A84ED6797FF143F173A86","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","1 Year","1","return","","56","68","source_section|metric_name"
"PAIR_94CA4733A491DD11ACABCA0B","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","10 Year","1","return","","57","69","source_section|metric_name"
"PAIR_B1CB88672FA3F0FE831AB264","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","15 Year","1","return","","58","70","source_section|metric_name"
"PAIR_24213C9B1C0C66F1D24859E9","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","20 Year","1","return","","59","71","source_section|metric_name"
"PAIR_F4D86F258E7DEF847BC21CCB","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","25 Year","1","return","","60","72","source_section|metric_name"
"PAIR_068C32DCF2CC666151EB4A15","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","3 Year","1","return","","61","73","source_section|metric_name"
"PAIR_124D27076957D4EE2251E29C","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","30 Year","1","return","","62","74","source_section|metric_name"
"PAIR_A4F662E962783CF0B89766BE","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","5 Year","1","return","","63","75","source_section|metric_name"
"PAIR_EB703DA7D585EFA7516995EA","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","Fiscal YTD 9 Months","1","return","","64","76","source_section|metric_name"
"PAIR_D7B18BB7D863E98FD9553BD7","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity - Total","Market Value in Millions ($)","1","aum","","65","77","source_section|metric_category"
"PAIR_1FF2F8F838E1D01CCBB1807A","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","1 Year","1","return","","66","78","source_section|metric_name"
"PAIR_D8F8E5E83E032BEA48A561A8","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","10 Year","1","return","","67","79","source_section|metric_name"
"PAIR_D097CD507D8960487A223444","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","15 Year","1","return","","68","80","source_section|metric_name"
"PAIR_220E347E1D92C9927407FD55","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","20 Year","1","return","","69","81","source_section|metric_name"
"PAIR_67C8803F95DA231A383A4DEC","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","25 Year","1","return","","70","82","source_section|metric_name"
"PAIR_1EDEFBC32C65AA8FF0140E33","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","3 Year","1","return","","71","83","source_section|metric_name"
"PAIR_B82229F8DE1E7BEBA51376ED","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","30 Year","1","return","","72","84","source_section|metric_name"
"PAIR_E15AEF82CDE0E1D05A93EE54","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","5 Year","1","return","","73","85","source_section|metric_name"
"PAIR_3208559DC453E66A08E9BAA5","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Private Equity Policy Benchmark","Fiscal YTD 9 Months","1","return","","74","86","source_section|metric_name"
"PAIR_33BB1CF134D2902198A2E700","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","1 Year","1","return","","75","87","source_section|metric_name"
"PAIR_FC02B3190B050671B1D84CDD","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","10 Year","1","return","","76","88","source_section|metric_name"
"PAIR_074F3B306729943905656EB4","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","15 Year","1","return","","77","89","source_section|metric_name"
"PAIR_93CBA7597A960DDB9EBF8E9B","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","20 Year","1","return","","78","90","source_section|metric_name"
"PAIR_3CFAA362BD4D0EBF4CCA84B1","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","25 Year","1","return","","79","91","source_section|metric_name"
"PAIR_0BC177FF1FA3E1B671DDA487","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","3 Year","1","return","","80","92","source_section|metric_name"
"PAIR_AF138478C79FCC6FD6E8BAF4","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","30 Year","1","return","","81","93","source_section|metric_name"
"PAIR_E3BD98D4E7AFC25BC599BE62","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","5 Year","1","return","","82","94","source_section|metric_name"
"PAIR_6A47736A35F5699BB07D4B97","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","Fiscal YTD 9 Months","1","return","","83","95","source_section|metric_name"
"PAIR_0729716212E62840FF48F661","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity","Market Value in Millions ($)","1","aum","","84","96","source_section|metric_category"
"PAIR_65CD4EA5CF4D3AD3836B612E","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","1 Year","1","return","","85","97","source_section|metric_name"
"PAIR_70AFC6CA1BAB0664C7AF1112","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","10 Year","1","return","","86","98","source_section|metric_name"
"PAIR_5DA56CB1802B7E2CE525307C","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","15 Year","1","return","","87","99","source_section|metric_name"
"PAIR_4F70F39B07749356523E46AE","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","20 Year","1","return","","88","100","source_section|metric_name"
"PAIR_6C3CCA88E37038B3C1B540E4","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","25 Year","1","return","","89","101","source_section|metric_name"
"PAIR_CFC5000FB149FF9DA236F31B","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","3 Year","1","return","","90","102","source_section|metric_name"
"PAIR_9EB3976C1A2CADA3BA5E7F39","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","30 Year","1","return","","91","103","source_section|metric_name"
"PAIR_8BD2CFEF1E791C178D23EFD6","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","5 Year","1","return","","92","104","source_section|metric_name"
"PAIR_B62883D4F374F5A54B005039","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Public Equity Policy Benchmark","Fiscal YTD 9 Months","1","return","","93","105","source_section|metric_name"
"PAIR_AC8C83655D765AC944D8928A","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Assets","1 Year","1","return","","94","106","source_section|metric_name"
"PAIR_026294F9C84E79E944AB3600","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Assets","10 Year","1","return","","95","107","source_section|metric_name"
"PAIR_8B740C558D5D46173022D3AA","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Assets","15 Year","1","return","","96","108","source_section|metric_name"
"PAIR_591CACF1C0AF85157989C3D6","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Assets","3 Year","1","return","","97","109","source_section|metric_name"
"PAIR_29567DCA6E34DAA15A7B0220","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Assets","5 Year","1","return","","98","110","source_section|metric_name"
"PAIR_98BC02C026304642A4D7AB5E","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Assets","Fiscal YTD 9 Months","1","return","","99","111","source_section|metric_name"
"PAIR_F3CBD73175EC88F311AF9A00","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Assets","Market Value in Millions ($)","1","aum","","100","112","source_section|metric_category"
"PAIR_7FDF2EC1E85EE66D71B48505","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate","1 Year","1","return","","101","113","source_section|metric_name"
"PAIR_2A212DACE41D3208CC32F5F9","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate","10 Year","1","return","","102","114","source_section|metric_name"
"PAIR_F912633A629A8F7C26E16DFE","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate","15 Year","1","return","","103","115","source_section|metric_name"
"PAIR_A00D1605E3DFCB5EB99D88DF","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate","20 Year","1","return","","104","116","source_section|metric_name"
"PAIR_8D59DB9DEBD19201B80BD343","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate","3 Year","1","return","","105","117","source_section|metric_name"
"PAIR_5BC4C9CF6F8CCF96C0C0FD05","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate","5 Year","1","return","","106","118","source_section|metric_name"
"PAIR_D23927DE9F57526E93DECB7A","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate","Fiscal YTD 9 Months","1","return","","107","119","source_section|metric_name"
"PAIR_AC8AA22915B0C24C1CDCDD99","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate","Market Value in Millions ($)","1","aum","","108","120","source_section|metric_category"
"PAIR_2F41588BDDB7458386C297F2","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate Policy Benchmark","1 Year","1","return","","109","121","source_section|metric_name"
"PAIR_112F5E9A8F2750D3696D0363","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate Policy Benchmark","10 Year","1","return","","110","122","source_section|metric_name"
"PAIR_1A58AE35C51AA151DCD39E3A","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate Policy Benchmark","15 Year","1","return","","111","123","source_section|metric_name"
"PAIR_9F43AD47A90AFBC82AEED9F7","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate Policy Benchmark","20 Year","1","return","","112","124","source_section|metric_name"
"PAIR_933455EEA073AE459FD05EDE","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate Policy Benchmark","3 Year","1","return","","113","125","source_section|metric_name"
"PAIR_D59399496E22427623B98071","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate Policy Benchmark","5 Year","1","return","","114","126","source_section|metric_name"
"PAIR_9660C0EA3312DC4D8C752D41","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Real Estate Policy Benchmark","Fiscal YTD 9 Months","1","return","","115","127","source_section|metric_name"
"PAIR_870A5F44DBEF0D1910FA2609","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Total Fixed Income","1 Year","1","return","","116","128","source_section|metric_name"
"PAIR_34C15A2715B0843303E46256","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Total Fixed Income","10 Year","1","return","","117","129","source_section|metric_name"
"PAIR_464C17EC47E45015657E1DAE","CONTEXT_CONFLICT","YES","2","performance_observation","Figure 1. General Endowment Pool as of March 31, 2025","Total Fixed Income","15 Year","1","return","","118","130","source_section|metric_name"
