"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom Benchmark","1 Year (%)","1","other_printed_scope","Excess vs. Custom Benchmark","","","","","","","","","","March 31, 2025","1 Year","","alpha","Performance","0.7","%","","","","","Excess vs. Custom Benchmark3 0.7 3.1 0.2 2.5 NA","actual","","","","3","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom Benchmark","10 Year (%)","1","other_printed_scope","Excess vs. Custom Benchmark","","","","","","","","","","March 31, 2025","10 Year","","alpha","Performance","2.5","%","","","","","Excess vs. Custom Benchmark3 0.7 3.1 0.2 2.5 NA","actual","","","","3","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom Benchmark","3 Year (%)","1","other_printed_scope","Excess vs. Custom Benchmark","","","","","","","","","","March 31, 2025","3 Year","","alpha","Performance","3.1","%","","","","","Excess vs. Custom Benchmark3 0.7 3.1 0.2 2.5 NA","actual","","","","3","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom Benchmark","5 Year (%)","1","other_printed_scope","Excess vs. Custom Benchmark","","","","","","","","","","March 31, 2025","5 Year","","alpha","Performance","0.2","%","","","","","Excess vs. Custom Benchmark3 0.7 3.1 0.2 2.5 NA","actual","","","","3","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom State Street Index","1 Year (%)","1","other_printed_scope","Excess vs. Custom State Street Index","","","","","","","","","","March 31, 2025","1 Year","","alpha","Performance","1.5","%","","","","","Excess vs. Custom State Street Index 1.5 1.0 1.2 0.6 0.4","actual","","","","","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom State Street Index","10 Year (%)","1","other_printed_scope","Excess vs. Custom State Street Index","","","","","","","","","","March 31, 2025","10 Year","","alpha","Performance","0.6","%","","","","","Excess vs. Custom State Street Index 1.5 1.0 1.2 0.6 0.4","actual","","","","","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom State Street Index","3 Year (%)","1","other_printed_scope","Excess vs. Custom State Street Index","","","","","","","","","","March 31, 2025","3 Year","","alpha","Performance","1.0","%","","","","","Excess vs. Custom State Street Index 1.5 1.0 1.2 0.6 0.4","actual","","","","","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom State Street Index","5 Year (%)","1","other_printed_scope","Excess vs. Custom State Street Index","","","","","","","","","","March 31, 2025","5 Year","","alpha","Performance","1.2","%","","","","","Excess vs. Custom State Street Index 1.5 1.0 1.2 0.6 0.4","actual","","","","","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","Excess vs. Custom State Street Index","Since Inception (%)","1","other_printed_scope","Excess vs. Custom State Street Index","","","","","","","","","","March 31, 2025","Since Inception","","alpha","Performance","0.4","%","","","","","Excess vs. Custom State Street Index 1.5 1.0 1.2 0.6 0.4","actual","","","","","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","definition_context","6","FOOTNOTE","Performance by Strategy","Performance by Strategy","Performance by Strategy","","1","","","","","","","","","","","","","","","","","","","","Strategy classifications reflect the newly adopted categorizations and the Customized PE Index methodology discussed in the updated Private Equity Investment Policy. Multi-Strategy and Longer-Term Strategy performance is not included as performance is not yet meaningful.","","","Strategy classifications reflect the newly adopted categorizations and the Customized PE Index methodology discussed in the updated Private Equity Investment Policy. Multi-Strategy and Longer-Term Strategy performance is not included as performance is not yet meaningful.","actual","","","","1","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","definition_context","6","FOOTNOTE","Performance by Strategy","Performance by Strategy","Performance by Strategy","","2","","","","","","","","","","","","","","","","","","","","Arrows indicate program outperformance or underperformance against benchmarks.","","","Arrows indicate program outperformance or underperformance against benchmarks.","actual","","","","2","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","definition_context","6","FOOTNOTE","Performance by Strategy","Performance by Strategy","SSGX benchmarks","","1","","","","","","","","","","","","","","","","","","","","SSGX custom benchmark returns were calculated by State Street for each listed strategy.","","","SSGX custom benchmark returns were calculated by State Street for each listed strategy.","actual","","","","3","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","definition_context","6","FOOTNOTE","Performance by Strategy","Performance by Strategy","SSGX – Custom Buyouts","","1","","","","","","","","","","","","","","","","","","","","SSGX – Buyouts Index (not customized) minus 200 basis points.","","","SSGX – Buyouts Index (not customized) minus 200 basis points.","actual","","","","4","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Buyouts","1 Year (%)","1","other_printed_scope","Buyouts","","","","","","","","","","","1 Year","","return","Performance by Strategy","8.8","%","","","","","Buyouts 8.8 6.2 17.8 13.5 12.8","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Buyouts","10 Year (%)","1","other_printed_scope","Buyouts","","","","","","","","","","","10 Year","","return","Performance by Strategy","13.5","%","","","","","Buyouts 8.8 6.2 17.8 13.5 12.8","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Buyouts","3 Year (%)","1","other_printed_scope","Buyouts","","","","","","","","","","","3 Year","","return","Performance by Strategy","6.2","%","","","","","Buyouts 8.8 6.2 17.8 13.5 12.8","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Buyouts","5 Year (%)","1","other_printed_scope","Buyouts","","","","","","","","","","","5 Year","","return","Performance by Strategy","17.8","%","","","","","Buyouts 8.8 6.2 17.8 13.5 12.8","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Buyouts","Since Inception (%)","1","other_printed_scope","Buyouts","","","","","","","","","","","Since Inception","","return","Performance by Strategy","12.8","%","","","","","Buyouts 8.8 6.2 17.8 13.5 12.8","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","CalSTRS PE Program","1 Year (%)","1","portfolio","CalSTRS PE Program","","","","","","","","","","","1 Year","","return","Performance by Strategy","8.5","%","","","","","CalSTRS PE Program 8.5 5.2 16.6 12.6 13.1","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","CalSTRS PE Program","10 Year (%)","1","portfolio","CalSTRS PE Program","","","","","","","","","","","10 Year","","return","Performance by Strategy","12.6","%","","","","","CalSTRS PE Program 8.5 5.2 16.6 12.6 13.1","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","CalSTRS PE Program","3 Year (%)","1","portfolio","CalSTRS PE Program","","","","","","","","","","","3 Year","","return","Performance by Strategy","5.2","%","","","","","CalSTRS PE Program 8.5 5.2 16.6 12.6 13.1","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","CalSTRS PE Program","5 Year (%)","1","portfolio","CalSTRS PE Program","","","","","","","","","","","5 Year","","return","Performance by Strategy","16.6","%","","","","","CalSTRS PE Program 8.5 5.2 16.6 12.6 13.1","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","CalSTRS PE Program","Since Inception (%)","1","portfolio","CalSTRS PE Program","","","","","","","","","","","Since Inception","","return","Performance by Strategy","13.1","%","","","","","CalSTRS PE Program 8.5 5.2 16.6 12.6 13.1","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","1 Year (%)","1","other_printed_scope","Debt Related","","","","","","","","","","","1 Year","","return","Performance by Strategy","10.8","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","10 Year (%)","1","other_printed_scope","Debt Related","","","","","","","","","","","10 Year","","return","Performance by Strategy","8.0","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","3 Year (%)","1","other_printed_scope","Debt Related","","","","","","","","","","","3 Year","","return","Performance by Strategy","7.7","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","5 Year (%)","1","other_printed_scope","Debt Related","","","","","","","","","","","5 Year","","return","Performance by Strategy","12.7","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","Since Inception (%)","1","other_printed_scope","Debt Related","","","","","","","","","","","Since Inception","","return","Performance by Strategy","10.0","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","1 Year (%)","1","other_printed_scope","Special Mandates","","","","","","","","","","","1 Year","","return","Performance by Strategy","3.9","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","10 Year (%)","1","other_printed_scope","Special Mandates","","","","","","","","","","","10 Year","","return","Performance by Strategy","9.1","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","3 Year (%)","1","other_printed_scope","Special Mandates","","","","","","","","","","","3 Year","","return","Performance by Strategy","0.5","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","5 Year (%)","1","other_printed_scope","Special Mandates","","","","","","","","","","","5 Year","","return","Performance by Strategy","15.6","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","B","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","Since Inception (%)","1","other_printed_scope","Special Mandates","","","","","","","","","","","Since Inception","","return","Performance by Strategy","6.3","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","","unstated","unstated","",""
