quality_result_id,run_id,record_table,record_id,fund_id,rule_id,severity,status,actual_value,expected_value,difference,tolerance,source_document_id,synthetic_parameter_set_id,checked_at,notes
QR_EXTRACTED_QC_V1_FP_631018aee601270b_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_631018aee601270b,FUND_0004,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_631018aee601270b_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_631018aee601270b,FUND_0004,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_631018aee601270b_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_631018aee601270b,FUND_0004,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_631018aee601270b_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_631018aee601270b,FUND_0004,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R01_NONNEGATIVE_BALANCES,error,PASS,0,0,0,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R05_TVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"reported/calculated IRR, as-of date, or ending NAV is missing"
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R09_VINTAGE_DATE,error,PASS,2020,2021,-1,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,fund size or LP commitment is missing
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R11_PROVENANCE_REQUIREMENTS,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,SRC035,,1970-01-01T00:00:00Z,EXTRACTED provenance evidence requirements
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_d18ec355f3700ac7_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_d18ec355f3700ac7,FUND_0005,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R01_NONNEGATIVE_BALANCES,error,PASS,273598,0,273598,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R05_TVPI_RECOMPUTE,error,PASS,1.17,1.17173,-0.00173,0.01000317173,SRC035,,1970-01-01T00:00:00Z,tvpi compared with distributions plus nav divided by paid-in capital; tolerance widened by 0.00500317173 for the printed precision of the inputs
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,cash flows plus ending NAV omit a negative value or a positive value
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R09_VINTAGE_DATE,error,PASS,2016,2021,-5,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,fund size or LP commitment is missing
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R11_PROVENANCE_REQUIREMENTS,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,SRC035,,1970-01-01T00:00:00Z,EXTRACTED provenance evidence requirements
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_9e4b516c37003861_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_9e4b516c37003861,FUND_0006,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R01_NONNEGATIVE_BALANCES,error,PASS,66947,0,66947,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R05_TVPI_RECOMPUTE,error,PASS,1.4,1.404305,-0.004305,0.0100017021525,SRC035,,1970-01-01T00:00:00Z,tvpi compared with distributions plus nav divided by paid-in capital; tolerance widened by 0.0050017021525 for the printed precision of the inputs
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,cash flows plus ending NAV omit a negative value or a positive value
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R09_VINTAGE_DATE,error,PASS,2018,2021,-3,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,fund size or LP commitment is missing
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R11_PROVENANCE_REQUIREMENTS,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,SRC035,,1970-01-01T00:00:00Z,EXTRACTED provenance evidence requirements
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_ae664b4f721879be_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_ae664b4f721879be,FUND_0007,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R01_NONNEGATIVE_BALANCES,error,PASS,0,0,0,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R05_TVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"reported/calculated IRR, as-of date, or ending NAV is missing"
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R09_VINTAGE_DATE,error,PASS,2019,2021,-2,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,fund size or LP commitment is missing
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R11_PROVENANCE_REQUIREMENTS,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,SRC035,,1970-01-01T00:00:00Z,EXTRACTED provenance evidence requirements
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_a5f6d9f2fb28a7cd_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_a5f6d9f2fb28a7cd,FUND_0008,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R01_NONNEGATIVE_BALANCES,error,PASS,0,0,0,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R05_TVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"reported/calculated IRR, as-of date, or ending NAV is missing"
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R09_VINTAGE_DATE,error,PASS,2021,2021,0,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_f9f7a60bb1396174_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_f9f7a60bb1396174,FUND_0009,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,fund size or LP commitment is missing
