"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Net Investments","","1","","","","","","","","","","","","","","","","","","","","Any outstanding indebtedness incurred to acquire Investments must be deducted from the value of the Investments. In addition, any outstanding indebtedness incurred by an owner of a Family Company to acquire Investments must be deducted from the value of the Family Company's Investments. Net Investments equals Investments minus such deductions.","","","Any outstanding indebtedness incurred to acquire Investments must be deducted from the value of the Investments. In addition, any outstanding indebtedness incurred by an owner of a Family Company to acquire Investments must be deducted from the value of the Family Company's Investments. Net Investments equals Investments minus such deductions.","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.3","","","",""
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Qualified Institutional Buyers","","1","","","","","","","","","","","","","","","","","","","","The term ""qualified institutional buyer"" (""QIB"") is defined in SEC Rule 144A and includes certain institutions that own and invest on a discretionary basis at least $100 million of securities of issuers that are not affiliated with the institution (subject to certain deductions), banks that own and invest on a discretionary basis at least $100 million of such securities and that have an audited net worth of at least $25 million, and certain registered dealers. A QIB is deemed to be a qualified purchaser if it is acting for its own account, the account of another QIB or the account of a qualified purchaser; provided, that (a) if the QIB is a dealer, it owns and invests at least $25 million of securities of unaffiliated issuers and (b) if the QIB is an employee benefit plan or a related trust fund, it is not deemed to be acting for its own account (and is thus not deemed itself to be a qualified purchaser) if the QIB permits investment decisions with respect to the plan to be made by plan beneficiaries.","","","The term ""qualified institutional buyer"" (""QIB"") is defined in SEC Rule 144A and includes certain institutions that own and invest on a discretionary basis at least $100 million of securities of issuers that are not affiliated with the institution (subject to certain deductions), banks that own and invest on a discretionary basis at least $100 million of such securities and that have an audited net worth of at least $25 million, and certain","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.4","","","",""
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Retirement Plan Investments","","1","","","","","","","","","","","","","","","","","","","","A natural person may include in the amount of such person's Investments any Investments held in an IRA or similar account the Investments of which are directed by and held for the benefit of such person.","","","A natural person may include in the amount of such person's Investments any Investments held in an IRA or similar account the Investments of which are directed by and held for the benefit of such person.","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.7","","","",""
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Valuation","","1","","","","","","","","","","","","","","","","","","","","The value of Investments may be determined by either their fair market value on the most recent practicable date or their cost; provided, that in the case of commodity interests, value shall be the initial margin or option premium deposited in connection with such commodity interests.","","","The value of Investments may be determined by either their fair market value on the most recent practicable date or their cost; provided, that in the case of commodity interests, value shall be the initial margin or option premium deposited in connection with such commodity interests.","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.2","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","21","FORM","A. CONFIDENTIAL PURCHASER QUESTIONNAIRE","IN WITNESS WHEREOF","Date","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Name: Glenn E. Becker Title: Chairman 125l1y Date","actual","IMAGE_ONLY: page-021.png shows the handwritten 6/25/14; the TXT for this scanned page OCRs it as '125l1y'.","ADJUDICATOR","ADDED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","1. Subscription","","1","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","fund_jurisdiction","Delaware","","","Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","A+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","1. Subscription","","2","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","subscription_fund","Lubert-Adler Real Estate Fund VII, L.P.","","","to purchase Limited Partnership Interests (""Interests"") in Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","A+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","To:","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","To: Lubert-Adler Group VII, L.P.","actual","","A+B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","as of this 11 day of July, 2014","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","execution_date","as of this 11 day of July, 2014","","","as ofthisllday of , 201 and the Purchaser is hereby admitted to the Fund or a Parallel Fund as a Limited Partner.","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Date","","2","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Title: Chairman Date Date 0125114","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Lubert-Adler Group VII, L.P.","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","Lubert-Adler Group VIl, L.P. By: Lubert-Adler Group VII, LLC, its general partner","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P.","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","accepted_commitment","Twenty-five million Dollars ($25,000,000)","","as of this 11 day of July, 2014","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P. as to Thwtybemillri Dollars ($2-51000, 000","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","U.S. Dollar amount of Interests purchased","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","requested_commitment","Twenty-five million Dollars ($25,000,000)","","","U.S. Dollar amount of Interests purchased: Twenty-five million Dollars ($ 25.000.000","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","as of this 11 day of July, 2014","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","execution_date","as of this 11 day of July, 2014","","","as ,201 and the Purchaser is hereby admitted to the unor a Parallel Fund as a Limited Partner.","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Date","","2","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Title: Chairman Date 0125114","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Lubert-Adler Group VII, L.P.","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","Lubert-Adler Group VII, L.P. By: Lubert-Adler Group VII, LLC, its general partner","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P.","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","accepted_commitment","Twenty-five million Dollars ($25,000,000)","","as of this 11 day of July, 2014","foregoing subscription is accepted by Lubert-Adler Group VII, L.P. as to milri Dollars ($2-51000, 000","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","U.S. Dollar amount of Interests purchased","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","requested_commitment","Twenty-five million Dollars ($25,000,000)","","","U.S. Dollar amount of Interests purchased: Twenty-five million Dollars ($ 25.000.000","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","",""
