"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_2664377A6742DDF62C3A8026","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C4957EC4C672668B0B8C19DD","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate. A's column heading is the complete printed (d) Disbursements for charitable purposes (cash basis only).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_00E7C473FD23721D499667CA","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5CAFE77E042B6BB7146A91A3","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_FBA7CB7DEE38C3D20F7329AC","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F7E941C488BF7876F9CE7E46","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_DA81B2A0C8809C273B4B49A7","ACCEPT_A","both lanes hold line 17 Interest under column (a) and the difference is structure and naming only. A is source-correct under the STRUCTURE ruling (Part I in source_section, Analysis of Revenue and Expenses in source_table) and under the LABEL ruling; B duplicates the concatenated heading into both fields. B's fuller evidence_quote is its only lead and does not outweigh two identity fields.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_58DD0457FAAADF86CD5ABA92","REJECT","wrong column, not a duplicate. The page prints two values on line 17 Interest: 146,983 under (a) Revenue and expenses per books and 145,156 under (d) Disbursements for charitable purposes (cash basis only); columns (b) Net investment income and (c) Adjusted net income are blank on that line. B filed 145,156 under (b), which is a shifted column. A holds the same value under (d) and is published.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F85CFD8DB7A18A2F469FB36C","ACCEPT_A","printed and eligible. 145,156 sits in the far-right column on line 17, aligned with 898,869, 316,416 and 11,989,678, so it belongs to (d) Disbursements for charitable purposes (cash basis only). B filed the same value under (b) and that row is rejected.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_369D32C9CC2D40AC1DBB6AB0","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate. The printed line is 18 Taxes (attach schedule) (see instructions); B stops at Taxes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_09F58EB0BF7A3664BC4461D7","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_22DFB07801E2E59307241833","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5967D7C0525CD15BABCA8D6E","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_91E0BB1A6E2586B40A97C3EE","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_335AA8D516E062DC1039330D","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D69EC42F91C51C0A3FAD6AC4","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F42BAAE470710EAB1607FC80","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_3B9D890DAA7A82F15E623ADA","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate. The printed line is 19 Depreciation (attach schedule) and depletion, with the parenthetical inside the label, so B's 19 Depreciation and depletion drops printed words from the middle of the line.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B6A42F6DB60304004B63330E","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_BB618361E73FE71957864D32","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7B5B0DF4BA1354376BFC5499","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_73A312F3925E3B0B16B1CF62","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_520907C7B3A524EEB22AD976","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_AC7D3EDE0C38E282048D365F","ACCEPT_A","both lanes hold line 20 Occupancy under column (a) and the difference is structure and naming only; A is source-correct under the STRUCTURE and LABEL rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_3FA71371223E38B9833E7E26","ACCEPT_A","both lanes hold line 20 Occupancy under column (b) and the difference is structure and naming only; A is source-correct under the STRUCTURE and LABEL rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_80C57C36287AB2A5182170C5","ACCEPT_A","both lanes hold the same printed cell; A's column heading (d) Disbursements for charitable purposes (cash basis only) is the complete printed heading and B stops at purposes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B3773B7FB4468A65610A3CDB","ACCEPT_A","both lanes hold line 21 Travel, conferences, and meetings under column (a); A is source-correct under the STRUCTURE and LABEL rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_13632769B31CFC1C81262354","ACCEPT_A","both lanes hold line 21 under column (b); A is source-correct under the STRUCTURE and LABEL rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5778BF7F732204DCDF5C80FD","ACCEPT_A","both lanes hold the same printed cell; A's column heading is the complete printed (d) Disbursements for charitable purposes (cash basis only).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_31F1317312BF118EA6576438","ACCEPT_A","both lanes hold line 22 Printing and publications under column (a); A is source-correct under the STRUCTURE and LABEL rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_57F0FA701DCF6B512B496B1A","ACCEPT_A","both lanes hold line 22 under column (b); A is source-correct under the STRUCTURE and LABEL rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5EF483A0102B903308FCCA1B","ACCEPT_A","both lanes hold the same printed cell; A's column heading is the complete printed (d) Disbursements for charitable purposes (cash basis only).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C2397F9173C92B3943C0B30E","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_31E4DEEAB9E6C501232A3379","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_CA99437F382704F3ED7CBA8E","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_69C48F9C696BFEEECC82CDD3","REJECT","duplicate of the same printed cell, published from A's row under the LABEL and STRUCTURE rulings for this return. One printed cell is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_49487538C5B12729AB76B819","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate. The printed line is 23 Other expenses (attach schedule).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_401E128B503EC41DB577E2E6","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B706EF2FB1E5DD84786A62B0","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_BBD0075D9F89A4E332DEA084","ACCEPT_A","A holds the printed cell and B's row for the same cell is rejected as the trimmed duplicate, under the LABEL and STRUCTURE rulings for this return.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_BC3E6862D6C4D0EDF4B74976","ACCEPT_A","printed and eligible, and B missed line 24 entirely. The page prints 24 Total operating and administrative expenses. Add lines 13 through 23 with all four columns populated, and a printed expense total is fund_expense.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B1E2D943D49516DE3C848622","ACCEPT_A","printed and eligible, and B missed line 24 entirely; the (b) Net investment income column on that line prints 108,680,631.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_56B0F36A872C934733745EAB","ACCEPT_A","printed and eligible, and B missed line 24 entirely; the (c) Adjusted net income column on that line prints 0.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_616BAFF833B3C06004160A12","ACCEPT_A","printed and eligible, and B missed line 24 entirely; the (d) column on that line prints 54,721,528.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F8CC33B4512829FC1BB33E00","REJECT","duplicate of the same printed cell, published from A's row. The printed line is 27b Net investment income (if negative, enter -0-) and B drops the parenthetical.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5D242B5A88F296BC6B8AE8AA","ACCEPT_A","A holds the printed cell with the complete printed line 27b Net investment income (if negative, enter -0-); B's trimmed duplicate is rejected.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8F4463DCB5C0F58135E8272F","ACCEPT_A","both lanes hold line 6a under column (a) and read 358,820,659; A is source-correct under the STRUCTURE ruling and additionally carries the printed reporting year, which the page states as For calendar year 2023.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8BD2EDB8DFA8E99E008C3D07","ACCEPT_A","both lanes hold line 7 Capital gain net income (from Part IV, line 2) under column (b) and read 219,170,777; A is source-correct under the STRUCTURE ruling.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_E6894173D806A37F2CA9314C","ACCEPT_A","both lanes hold line 8 Net short-term capital gain under column (c) and read 0; A is source-correct under the STRUCTURE ruling.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0E2A8C31E8FC0556F19AC241","MERGE","neither lane is complete. subject_name takes the name printed in the Name of foundation box, THE DAVID AND LUCILE PACKARD FOUNDATION, in the printed capitals A used; B title-cased it and also filed the filer as investor_name, which the foundation is not. source_table stays blank because no printed table governs a document identity row, and B's 990-PF Return of Private Foundation is the form masthead, not a table. period_start carries the printed reporting year from For calendar year 2023. The row stays on page 1.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","document_context","1","DOCUMENT","","Return of Private Foundation","DOCUMENT","","1","document","THE DAVID AND LUCILE PACKARD FOUNDATION","","","","","","","","2023","","","","","","","","","","","","","THE DAVID AND LUCILE PACKARD FOUNDATION 94-2278431","actual","","","","","","","",""
"","ADD","both lanes stopped the Part I expense block at line 24 and neither read line 26, which the page prints populated in all four columns. Total expenses and disbursements is a printed expense total of the foundation, so fund_expense applies and each populated column is one row. Counted from the PNG.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","1","TABLE","Part I","Analysis of Revenue and Expenses","26 Total expenses and disbursements. Add lines 24 and 25","(a) Revenue and expenses per books","1","other_printed_scope","26 Total expenses and disbursements. Add lines 24 and 25","","","","","","","","","","","","","fund_expense","Total expenses and disbursements. Add lines 24 and 25","458,216,523","","","","","","26 Total expenses and disbursements. Add lines 24 and 25 458,216,523 108,680,631 0 421,734,737","actual","","","","","","","",""
"","ADD","both lanes stopped the Part I expense block at line 24 and neither read line 26, which the page prints populated in all four columns. Counted from the PNG.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","1","TABLE","Part I","Analysis of Revenue and Expenses","26 Total expenses and disbursements. Add lines 24 and 25","(b) Net investment income","1","other_printed_scope","26 Total expenses and disbursements. Add lines 24 and 25","","","","","","","","","","","","","fund_expense","Total expenses and disbursements. Add lines 24 and 25","108,680,631","","","","","","26 Total expenses and disbursements. Add lines 24 and 25 458,216,523 108,680,631 0 421,734,737","actual","","","","","","","",""
"","ADD","both lanes stopped the Part I expense block at line 24 and neither read line 26, which the page prints populated in all four columns. Counted from the PNG.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","1","TABLE","Part I","Analysis of Revenue and Expenses","26 Total expenses and disbursements. Add lines 24 and 25","(c) Adjusted net income","1","other_printed_scope","26 Total expenses and disbursements. Add lines 24 and 25","","","","","","","","","","","","","fund_expense","Total expenses and disbursements. Add lines 24 and 25","0","","","","","","26 Total expenses and disbursements. Add lines 24 and 25 458,216,523 108,680,631 0 421,734,737","actual","","","","","","","",""
"","ADD","both lanes stopped the Part I expense block at line 24 and neither read line 26, which the page prints populated in all four columns. Counted from the PNG.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","1","TABLE","Part I","Analysis of Revenue and Expenses","26 Total expenses and disbursements. Add lines 24 and 25","(d) Disbursements for charitable purposes (cash basis only)","1","other_printed_scope","26 Total expenses and disbursements. Add lines 24 and 25","","","","","","","","","","","","","fund_expense","Total expenses and disbursements. Add lines 24 and 25","421,734,737","","","","","","26 Total expenses and disbursements. Add lines 24 and 25 458,216,523 108,680,631 0 421,734,737","actual","","","","","","","",""
"PAIR_4FD317709DA460040B8F5E61","MERGE","neither lane is complete. DATE RULING, applied to every row of Part II: the page prints two banners over the value columns, Beginning of year over (a) Book Value and End of year over (b) Book Value and (c) Fair Market Value, with no date beside either, so the banner stays verbatim in as_of_date and the leaf header stays in source_column_label. A left as_of_date blank on every Part II row; B folded the banner into the column label, against the rule that a column takes the leaf header under a banner. SUBJECT RULING for this return: subject_name is the printed statement line and subject_type is other_printed_scope, except the Investments— lines, which name an asset class. Structure and labels are A's, as_of_date is B's.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","2","TABLE","Part II","Balance Sheets","1 Cash—non-interest-bearing","(a) Book Value","1","other_printed_scope","1 Cash—non-interest-bearing","","","","","","","","","","Beginning of year","","","cash","Cash—non-interest-bearing","17,398,155","","","","","","1 Cash—non-interest-bearing . . . . . . . . . . . 17,398,155 7,164 7,164","actual","","","","","","","",""
"PAIR_CCE8636346506497EB770CA7","MERGE","neither lane is complete; settled under the DATE and SUBJECT rulings for this return. Structure and leaf column header from A, printed End of year banner from B.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","2","TABLE","Part II","Balance Sheets","1 Cash—non-interest-bearing","(b) Book Value","1","other_printed_scope","1 Cash—non-interest-bearing","","","","","","","","","","End of year","","","cash","Cash—non-interest-bearing","7,164","","","","","","1 Cash—non-interest-bearing . . . . . . . . . . . 17,398,155 7,164 7,164","actual","","","","","","","",""
"PAIR_82BCAB3E5C0EC54349546CEA","MERGE","neither lane is complete; settled under the DATE and SUBJECT rulings for this return. Column (c) Fair Market Value sits under the End of year banner.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","2","TABLE","Part II","Balance Sheets","1 Cash—non-interest-bearing","(c) Fair Market Value","1","other_printed_scope","1 Cash—non-interest-bearing","","","","","","","","","","End of year","","","cash","Cash—non-interest-bearing","7,164","","","","","","1 Cash—non-interest-bearing . . . . . . . . . . . 17,398,155 7,164 7,164","actual","","","","","","","",""
"PAIR_3F3FE37BA3F6778337B8B893","MERGE","neither lane is complete; settled under the DATE and SUBJECT rulings for this return.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","2","TABLE","Part II","Balance Sheets","2 Savings and temporary cash investments","(a) Book Value","1","other_printed_scope","2 Savings and temporary cash investments","","","","","","","","","","Beginning of year","","","cash","Savings and temporary cash investments","41,991,578","","","","","","2 Savings and temporary cash investments . . . . . . . 41,991,578 81,123,991 81,123,991","actual","","","","","","","",""
"PAIR_323952F3293912C5123F7CE3","MERGE","neither lane is complete; settled under the DATE and SUBJECT rulings for this return.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","2","TABLE","Part II","Balance Sheets","2 Savings and temporary cash investments","(b) Book Value","1","other_printed_scope","2 Savings and temporary cash investments","","","","","","","","","","End of year","","","cash","Savings and temporary cash investments","81,123,991","","","","","","2 Savings and temporary cash investments . . . . . . . 41,991,578 81,123,991 81,123,991","actual","","","","","","","",""
"PAIR_53CD3F2ABD01ED2CB01AB1E7","MERGE","neither lane is complete; settled under the DATE and SUBJECT rulings for this return.","2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","financial_statement_observation","2","TABLE","Part II","Balance Sheets","2 Savings and temporary cash investments","(c) Fair Market Value","1","other_printed_scope","2 Savings and temporary cash investments","","","","","","","","","","End of year","","","cash","Savings and temporary cash investments","81,123,991","","","","","","2 Savings and temporary cash investments . . . . . . . 41,991,578 81,123,991 81,123,991","actual","","","","","","","",""
