"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_24874DD31E4995F8BE4B0530","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; metric_name `Fair Value` is the printed measure, never the period; value keeps the printed currency symbol.; Source review: p1: Fair Value (The statement or note reports this line and its valuation column separately.) | p1: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","PSERS Short-Term Investment Fund","2017","2","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$89,755,000","","","","Fair Value","","• PSERS Short-Term Investment Fund of $89,755,000","actual","","","","","","","statement_line",""
"PAIR_74BE26595F1B54ABBB312686","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; metric_name `balance` is the printed measure, never the period; value keeps the printed currency symbol; one-sided row confirmed printed on page 1 from the page image.","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financing_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","repurchase agreement","2017","1","other_printed_scope","repurchase agreement","","","","","","","","","","June 30, 2017","","","outstanding_balance","balance","$132,000,000","","","","","","$132,000,000 at June 30, 2017, is netted against the related","actual","","","","","","","",""
"PAIR_846E888186C97B4B3D25BFCC","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `NAV` is the printed measure, never the period; one-sided row confirmed printed on page 2 from the page image.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Collective trust funds","2017","1","asset_class","Collective trust funds","","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","NAV","12,816,147","","","","Fair Value","","Collective trust funds 12,816,147","actual","","","","","","","statement_line",""
"PAIR_6D6249F03BAEAE61CE3516C3","REJECT","Duplicate key for a cell already published from the A-side pair. The NAV block sits in the same physical column as the year column on page 2 (image: `Collective trust funds` aligns under the `2017`/`2016` header), so its column label is the year, not UNLABELED_COLUMN_1.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B76E50EC80CB639F8C9DEE9D","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Fair Value` is the printed measure, never the period.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Directly-owned real estate","2017","1","asset_class","Directly-owned real estate","","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Fair Value","367,078","","","","Fair Value","","Directly-owned real estate 367,078 (132,000) - 499,078","actual","","","","","","","statement_line",""
"PAIR_DFD9E4597BB34CCA93496EBB","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 1` is the printed measure, never the period.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Directly-owned real estate","Level 1","1","asset_class","Directly-owned real estate","","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 1","(132,000)","","","","Fair Value","","Directly-owned real estate 367,078 (132,000) - 499,078","actual","","","","","","","statement_line",""
"PAIR_47C546A123D0AC41382A438E","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 3` is the printed measure, never the period.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Directly-owned real estate","Level 3","1","asset_class","Directly-owned real estate","","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 3","499,078","","","","Fair Value","","Directly-owned real estate 367,078 (132,000) - 499,078","actual","","","","","","","statement_line",""
"PAIR_B41E8F0446A647EE2F0A2CFE","REJECT","document_context describes the whole document, so its page is a constant: published once on page 1 from the B-side row. A filed the same row on page 2.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8120FC0E3255FCA9FB144C4B","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Fair Value` is the printed measure, never the period; asset_class `Fixed income` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic asset-backed and mortgage-backed securities","2017","1","asset_class","Domestic asset-backed and mortgage-backed securities","Fixed income","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Fair Value","1,589,887","","","","Fair Value","","Domestic asset-backed and mortgage-backed securities 1,589,887 - 1,585,156 4,731","actual","","","","","","","statement_line",""
"PAIR_0371015AAEFAEA1C8E7D48B1","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 2` is the printed measure, never the period; asset_class `Fixed income` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic asset-backed and mortgage-backed securities","Level 2","1","asset_class","Domestic asset-backed and mortgage-backed securities","Fixed income","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 2","1,585,156","","","","Fair Value","","Domestic asset-backed and mortgage-backed securities 1,589,887 - 1,585,156 4,731","actual","","","","","","","statement_line",""
"PAIR_D95484C495955FAB5620A3C8","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 3` is the printed measure, never the period; asset_class `Fixed income` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic asset-backed and mortgage-backed securities","Level 3","1","asset_class","Domestic asset-backed and mortgage-backed securities","Fixed income","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 3","4,731","","","","Fair Value","","Domestic asset-backed and mortgage-backed securities 1,589,887 - 1,585,156 4,731","actual","","","","","","","statement_line",""
"PAIR_2A39D226601726E8C5B15E71","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Fair Value` is the printed measure, never the period; asset_class `Common and preferred stock` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic common and preferred stock","2017","1","asset_class","Domestic common and preferred stock","Common and preferred stock","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Fair Value","5,649,599","","","","Fair Value","","Domestic common and preferred stock 5,649,599 5,609,569 - 40,030","actual","","","","","","","statement_line",""
"PAIR_25061BE25FA89469187D5D6C","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 1` is the printed measure, never the period; asset_class `Common and preferred stock` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic common and preferred stock","Level 1","1","asset_class","Domestic common and preferred stock","Common and preferred stock","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 1","5,609,569","","","","Fair Value","","Domestic common and preferred stock 5,649,599 5,609,569 - 40,030","actual","","","","","","","statement_line",""
"PAIR_43833D131836E1D3F387FD71","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 3` is the printed measure, never the period; asset_class `Common and preferred stock` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic common and preferred stock","Level 3","1","asset_class","Domestic common and preferred stock","Common and preferred stock","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 3","40,030","","","","Fair Value","","Domestic common and preferred stock 5,649,599 5,609,569 - 40,030","actual","","","","","","","statement_line",""
"PAIR_66C3A01D724C8A0D8B8F3DCA","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Fair Value` is the printed measure, never the period; asset_class `Fixed income` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic corporate and taxable municipal bonds","2017","1","asset_class","Domestic corporate and taxable municipal bonds","Fixed income","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Fair Value","1,927,373","","","","Fair Value","","Domestic corporate and taxable municipal bonds 1,927,373 554,004 1,373,369 -","actual","","","","","","","statement_line",""
"PAIR_000A78021C80D7F847643996","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 1` is the printed measure, never the period; asset_class `Fixed income` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic corporate and taxable municipal bonds","Level 1","1","asset_class","Domestic corporate and taxable municipal bonds","Fixed income","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 1","554,004","","","","Fair Value","","Domestic corporate and taxable municipal bonds 1,927,373 554,004 1,373,369 -","actual","","","","","","","statement_line",""
"PAIR_EC7A459F0957E9B3AE04C9C0","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 2` is the printed measure, never the period; asset_class `Fixed income` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Domestic corporate and taxable municipal bonds","Level 2","1","asset_class","Domestic corporate and taxable municipal bonds","Fixed income","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 2","1,373,369","","","","Fair Value","","Domestic corporate and taxable municipal bonds 1,927,373 554,004 1,373,369 -","actual","","","","","","","statement_line",""
"PAIR_020817370422DA89D9DA3AE3","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `NAV` is the printed measure, never the period; one-sided row confirmed printed on page 2 from the page image.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Equity real estate","2017","1","asset_class","Equity real estate","","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","NAV","4,973,477","","","","Fair Value","","Equity real estate 4,973,477","actual","","","","","","","statement_line",""
"PAIR_A5B8B5AD536FB0B8609C3F9B","REJECT","Duplicate key for a cell already published from the A-side pair. The NAV block sits in the same physical column as the year column on page 2 (image: `Equity real estate` aligns under the `2017`/`2016` header), so its column label is the year, not UNLABELED_COLUMN_1.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_44460A0C294570A9AE5F3D71","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Fair Value` is the printed measure, never the period; asset_class `Investment derivative instruments` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Foreign exchange contracts","2017","1","asset_class","Foreign exchange contracts","Investment derivative instruments","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Fair Value","(195,195)","","","","Fair Value","","Foreign exchange contracts (195,195) (195,195) - -","actual","","","","","","","statement_line",""
"PAIR_5335283F367C818ABFDFEFC4","MERGE","source_section is the page's own printed blue heading `Notes to Financial Statements (continued)`; `Financial Section` is the document-part running header above it and A's value was a sentence fragment; currency_scale copied verbatim with parentheses per the scale rule; metric_name `Level 1` is the printed measure, never the period; asset_class `Investment derivative instruments` is the printed in-table group heading.; Source review: p2: Fair Value (The statement or note reports this line and its valuation column separately.) | p2: Fair Value (Printed heading or definition supporting the source-reviewed qualifier.)","2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","2","TABLE","Notes to Financial Statements (continued)","Investments and Derivative Instruments Measured at Fair Value","Foreign exchange contracts","Level 1","1","asset_class","Foreign exchange contracts","Investment derivative instruments","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","Level 1","(195,195)","","","","Fair Value","","Foreign exchange contracts (195,195) (195,195) - -","actual","","","","","","","statement_line",""
