allocation_id,portfolio_id,as_of_date,fund_id,strategy,sub_strategy,target_weight,minimum_weight,maximum_weight,commitment_amount,nav_amount,unfunded_amount,expected_return,expected_volatility,liquidity_score,provenance_type,source_document_id,synthetic_parameter_set_id,optimization_run_id,record_status,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0025,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0025,Buyout,,0.0010582011,0.0000000000,0.0500000000,10000000.000000,13286105.000000,2105163.000000,0.0876755269,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,buyout,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0026,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0026,Buyout,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,1262981.000000,3761249.000000,0.0058160296,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,buyout,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0027,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0027,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,1512027.000000,50000.000000,0.1246558411,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0028,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0028,Growth Equity,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,237500.000000,250000.000000,0.0716938340,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,growth,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0029,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0029,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,14000000.000000,1442315.000000,2443.000000,-0.0644399934,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0030,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0030,Special Situations,,0.0010582011,0.0000000000,0.0500000000,145000.000000,142435.000000,0.000000,0.0000000000,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,special_situations,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0031,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0031,Special Situations,,0.0010582011,0.0000000000,0.0500000000,175000.000000,174245.000000,0.000000,0.0005014993,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,special_situations,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0032,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0032,Special Situations,,0.0010582011,0.0000000000,0.0500000000,222250.000000,222250.000000,0.000000,0.0009462217,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,special_situations,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0033,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0033,Special Situations,,0.0010582011,0.0000000000,0.0500000000,225000.000000,225000.000000,0.000000,0.0010225855,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,special_situations,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0034,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0034,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1000000.000000,1506227.000000,0.000000,0.1612721982,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0035,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0035,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,75000.000000,0.000000,0.0702335513,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0036,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0036,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,929930.000000,0.000000,-0.0178373323,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0037,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0037,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,1920321.000000,0.000000,0.1084348284,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0038,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0038,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,605254.000000,0.000000,0.0032699639,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0039,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0039,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,5496437.000000,0.000000,0.1314888468,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0040,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0040,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,1719155.000000,0.000000,0.1125857285,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0041,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0041,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,3846459.000000,0.000000,0.1162621489,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0042,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0042,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,6000000.000000,0.000000,0.2082283917,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0043,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0043,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1500000.000000,3282386.000000,0.000000,0.1112015744,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0044,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0044,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,7500000.000000,7490738.000000,1800000.000000,0.0527341904,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0045,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0045,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,7000000.000000,18311665.000000,0.000000,0.0874023750,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0046,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0046,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,9101859.000000,666060.000000,0.0945804618,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0047,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0047,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,1269537.000000,3628433.000000,-0.0114108793,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0048,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0048,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,4114064.000000,0.000000,0.0227644881,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0049,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0049,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,694288.000000,4250000.000000,-0.0131610144,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0050,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0050,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,550976.000000,281962.000000,-0.0388236895,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0051,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0051,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,750000.000000,37500.000000,0.000000,-0.0741650996,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0052,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0052,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,1250000.000000,1790063.000000,0.000000,0.1354495162,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0053,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0053,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,2000000.000000,1692363.252914,41737.107703,-0.0188974019,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0054,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0054,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,250000.000000,237115.856555,5000.000000,-0.0000834138,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0055,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0055,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,1169932.000000,3717599.000000,-0.0160033231,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0056,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0056,Buyout,,0.0010582011,0.0000000000,0.0500000000,2000000.000000,98414.050000,31719.000000,0.0035720742,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,buyout,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0057,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0057,Buyout,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,1237969.000000,528767.000000,0.0120636040,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,buyout,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0058,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0058,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,3000000.000000,2487116.000000,300000.000000,0.0109107599,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0059,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0059,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,500000.000000,1515149.000000,0.000000,0.1287434260,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0060,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0060,Venture Capital,,0.0010582011,0.0000000000,0.0500000000,6500000.000000,325000.000000,0.000000,-0.1363155082,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,venture_capital,,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0061,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0061,Buyout,,0.0010582011,0.0000000000,0.0500000000,5000000.000000,1149112.000000,3743240.000000,-0.0184388909,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_equity,buyout,,
ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0062,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,FUND_0062,Mezzanine,,0.0010582011,0.0000000000,0.0500000000,1369921.000000,68496.050000,0.000000,-0.1316897498,,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,ACTIVE,,private_debt,mezzanine,,
