"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_B060FE9D2BB5571E203DD774","MERGE","Document rules 1, 2 and 3. Printed line: Reimbursement of Capital F - 180,696 180,696. Category stays distribution: this is the capital-account summary table, whose family fund_economics_observation has no return_of_capital in its vocabulary; the dated schedule on page 2 carries that narrower name.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","DISTRIBUTIONS","Reimbursement of Capital F","Loan Commitment series","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","distribution","Reimbursement of Capital","180,696","","","","Reimbursement of Capital","","Reimbursement of Capital F - 180,696 180,696","actual","","","","","","","",""
"PAIR_8335FFED29A89271D72B489B","MERGE","Document rules 1, 2 and 3 as on the Loan Commitment series cell of this row.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","DISTRIBUTIONS","Reimbursement of Capital F","TOTAL","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","distribution","Reimbursement of Capital","180,696","","","","Reimbursement of Capital","","Reimbursement of Capital F - 180,696 180,696","actual","","","","","","","",""
"PAIR_F0CC2A23F8A362FE06EF79D5","MERGE","Document rules 1, 2 and 3. Printed line: Total Distribution H=E+F+G - 453,930 453,930; the total distribution line keeps the category distribution.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","DISTRIBUTIONS","Total Distribution H=E+F+G","Loan Commitment series","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","distribution","Total Distribution","453,930","","","","Total Distribution","","Total Distribution H=E+F+G - 453,930 453,930","actual","","","","","","","",""
"PAIR_28694E39D6A4E99A4522661B","MERGE","Document rules 1, 2 and 3 as on the Loan Commitment series cell of this row.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","DISTRIBUTIONS","Total Distribution H=E+F+G","TOTAL","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","distribution","Total Distribution","453,930","","","","Total Distribution","","Total Distribution H=E+F+G - 453,930 453,930","actual","","","","","","","",""
"PAIR_F5B5E7E2688BC01E6673BD9F","REJECT","A filed this cell as nav. The page prints Outstanding nominal value I=B-H 240 19,579,758 19,579,998, which is paid-in capital minus total distributions, and the NAV row two blocks below prints different figures (Net Asset Value (NAV) J 1,974,652 19,579,758 21,554,410). Publishing it as nav would put two different numbers under nav for the same fund and date. No PCAP category names unreturned nominal capital, so the cell is out of scope.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D50784418E715CDB19021305","REJECT","Same line as the Capital Contribution series cell: Outstanding nominal value I=B-H is B minus H, not net asset value, and no PCAP category names it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F21A3264012DE428BB72E42F","REJECT","Same line as the Capital Contribution series cell: Outstanding nominal value I=B-H is B minus H, not net asset value, and no PCAP category names it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C27D656E7239A961717BCE21","REJECT","A filed this cell as nav. The page prints Total Value (NAV + Distribution) K=J+H 1,974,652 20,033,688 22,008,340, and its own printed formula says it is NAV plus distributions; the NAV line above prints 21,554,410 in the same TOTAL column. No PCAP category names total value, so the cell is out of scope.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_E81F1C6AFE31389442DA3A79","REJECT","Same line as the Capital Contribution series cell: Total Value (NAV + Distribution) K=J+H is NAV plus distributions, not NAV, and no PCAP category names it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A9232E25A672922EC3FC9753","REJECT","Same line as the Capital Contribution series cell: Total Value (NAV + Distribution) K=J+H is NAV plus distributions, not NAV, and no PCAP category names it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7A069BB208AEFA8168318D1C","MERGE","Neither lane cites page 1 correctly. A took the investor name from page 2, which prints Northumberland County Council Pension Fund; this row cites page 1, whose banner over the tables prints Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council, and that is the name used here (the page image shows it as one two-line banner; the linearised text interleaves the words All amounts in euros between its two lines). B truncated it to Northumberland County Council. Subject name takes the printed capitalised form in the box, ANTIN INFRASTRUCTURE PARTNERS II LP, over B lower-case form. Evidence quote takes B full printed line INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP, which proves the subject, over A bare heading CAPITAL ACCOUNT. Section CAPITAL ACCOUNT is printed at the top left of the page, so A populated value stands against B blank.; Source review: p2: Northumberland County Council Pension Fund (The second page prints the complete investor name.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","document_context","1","DOCUMENT","CAPITAL ACCOUNT","CAPITAL ACCOUNT","DOCUMENT","","1","document","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund","","","","","31/03/2017","","","","","","","","CAPITAL ACCOUNT","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","actual","","","","","","","",""
"PAIR_C58A7A8A508A2BD9C99EE3DB","MERGE","A filed this cell as ownership_percentage, which names a stake in a vehicle or a firm. The page prints % of Total Commitment D=B/A 100% 83.4745% 83.4747%, and its own printed formula makes it paid-in capital B over initial commitment A, so the category is paid_in_capital_multiple with the printed unit %. B did not extract the row. Metric name is the printed label without the formula key, and section, subject and date follow the document rules.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","% of Total Commitment D=B/A","Capital Contribution series","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","","paid_in_capital_multiple","% of Total Commitment","100%","%","","","","","% of Total Commitment D=B/A 100% 83.4745% 83.4747%","actual","","","","","","","",""
"PAIR_6935C63010A427D81CCA9261","MERGE","Same printed line as the Capital Contribution series cell: % of Total Commitment D=B/A 100% 83.4745% 83.4747%. Category corrected from ownership_percentage to paid_in_capital_multiple, unit %.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","% of Total Commitment D=B/A","Loan Commitment series","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","","paid_in_capital_multiple","% of Total Commitment","83.4745%","%","","","","","% of Total Commitment D=B/A 100% 83.4745% 83.4747%","actual","","","","","","","",""
"PAIR_5A1736238826A9D60BE372E2","MERGE","Same printed line as the Capital Contribution series cell: % of Total Commitment D=B/A 100% 83.4745% 83.4747%. Category corrected from ownership_percentage to paid_in_capital_multiple, unit %.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","% of Total Commitment D=B/A","TOTAL","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","","paid_in_capital_multiple","% of Total Commitment","83.4747%","%","","","","","% of Total Commitment D=B/A 100% 83.4745% 83.4747%","actual","","","","","","","",""
"PAIR_298860BBB2B350AE64222FA3","MERGE","Neither lane is complete. A is right on section, subject and date but set value_scope statement_line; B is right on value_scope but filed subject_type investor and put the formula key J in the metric name. The document is one investor capital account in one named vehicle, so the printed scope is fund_position, backed by the printed line INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP; portfolio_total and statement_line would claim a plan aggregate or a balance-sheet line, neither of which this page prints. Metric name is the printed label Net Asset Value (NAV) with the key J excluded.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","NET ASSET VALUE","Net Asset Value (NAV) J","Capital Contribution series","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","nav","Net Asset Value (NAV)","1,974,652","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value (NAV) J 1,974,652 19,579,758 21,554,410","actual","","","","","","","fund_position",""
"PAIR_F458856DA80D6F3542185805","MERGE","Same printed line as the Capital Contribution series cell: Net Asset Value (NAV) J 1,974,652 19,579,758 21,554,410. value_scope fund_position, backed by INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","NET ASSET VALUE","Net Asset Value (NAV) J","Loan Commitment series","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","nav","Net Asset Value (NAV)","19,579,758","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value (NAV) J 1,974,652 19,579,758 21,554,410","actual","","","","","","","fund_position",""
"PAIR_128BD86B651D795E347E7C45","MERGE","Same printed line as the Capital Contribution series cell: Net Asset Value (NAV) J 1,974,652 19,579,758 21,554,410. A set value_scope portfolio_total on this TOTAL column; the column totals the two series of one investor position in one fund, not a portfolio, so the scope is fund_position.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","NET ASSET VALUE","Net Asset Value (NAV) J","TOTAL","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","nav","Net Asset Value (NAV)","21,554,410","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value (NAV) J 1,974,652 19,579,758 21,554,410","actual","","","","","","","fund_position",""
"PAIR_CE8E1AA9A3B5A2DB64F4F812","MERGE","Printed line: Net Asset Value 1,974,651.71 19,579,758.45 21,554,410.15, under the printed table header SHARE IN LP. Section, subject and date from A; value_scope fund_position from B, backed by INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","SHARE IN LP","Net Asset Value","Capital Contribution series","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","nav","Net Asset Value","1,974,651.71","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value 1,974,651.71 19,579,758.45 21,554,410.15","actual","","","","","","","fund_position",""
"PAIR_7D6A9BA7D4C3636EF5E10190","MERGE","Same printed line as the Capital Contribution series cell: Net Asset Value 1,974,651.71 19,579,758.45 21,554,410.15. value_scope fund_position.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","SHARE IN LP","Net Asset Value","Loan Commitment series","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","nav","Net Asset Value","19,579,758.45","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value 1,974,651.71 19,579,758.45 21,554,410.15","actual","","","","","","","fund_position",""
"PAIR_024D8E69F581D8E7698EDDCF","MERGE","Same printed line as the Capital Contribution series cell: Net Asset Value 1,974,651.71 19,579,758.45 21,554,410.15. A set portfolio_total on this TOTAL column; it totals one investor two series in one fund, so fund_position.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","SHARE IN LP","Net Asset Value","TOTAL","1","investor","Northumberland County Council","","","","","","","","","","31/03/2017","","All amounts in euros","nav","Net Asset Value","21,554,410.15","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value 1,974,651.71 19,579,758.45 21,554,410.15","actual","","","","","","","fund_position",""
"PAIR_4F5DBAF42469DE81FDB2239C","MERGE","Printed line: Net Asset Value - Last Quarter 1,380,645.73 19,579,758.45 20,960,404.18. Metric name is the printed label in full, including - Last Quarter, and the printed qualifier is also carried in horizon. The page states one date, Date of valuation 31/03/2017, so A populated as_of_date stands against B blank. value_scope fund_position from B.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.) | p1: Net Asset Value - Last Quarter (The source gives a relative prior-quarter label, not a calendar date.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","SHARE IN LP","Net Asset Value - Last Quarter","Capital Contribution series","1","investor","Northumberland County Council","","","","","","","","","","Last Quarter","Last Quarter","All amounts in euros","nav","Net Asset Value - Last Quarter","1,380,645.73","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value - Last Quarter 1,380,645.73 19,579,758.45 20,960,404.18","actual","","","","","","","fund_position",""
"PAIR_07589EE5B33E40AFE7A419A5","MERGE","Same printed line as the Capital Contribution series cell: Net Asset Value - Last Quarter 1,380,645.73 19,579,758.45 20,960,404.18.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.) | p1: Net Asset Value - Last Quarter (The source gives a relative prior-quarter label, not a calendar date.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","SHARE IN LP","Net Asset Value - Last Quarter","Loan Commitment series","1","investor","Northumberland County Council","","","","","","","","","","Last Quarter","Last Quarter","All amounts in euros","nav","Net Asset Value - Last Quarter","19,579,758.45","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value - Last Quarter 1,380,645.73 19,579,758.45 20,960,404.18","actual","","","","","","","fund_position",""
"PAIR_6DC8FC59C41BC54A8D195415","MERGE","Same printed line as the Capital Contribution series cell: Net Asset Value - Last Quarter 1,380,645.73 19,579,758.45 20,960,404.18. A set portfolio_total on this TOTAL column; corrected to fund_position.; Source review: p1: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p1: Northumberland County Council (The source prints this investor name on both pages.) | p1: Net Asset Value - Last Quarter (The source gives a relative prior-quarter label, not a calendar date.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","SHARE IN LP","Net Asset Value - Last Quarter","TOTAL","1","investor","Northumberland County Council","","","","","","","","","","Last Quarter","Last Quarter","All amounts in euros","nav","Net Asset Value - Last Quarter","20,960,404.18","","","","INVESTEE FUND ANTIN INFRASTRUCTURE PARTNERS II LP","","Net Asset Value - Last Quarter 1,380,645.73 19,579,758.45 20,960,404.18","actual","","","","","","","fund_position",""
"PAIR_3A592A7F5C0BD0D49F511F9D","MERGE","Document rules 1 and 2 (subject fund and the printed page heading CASH CALLS & DISTRIBUTIONS). Document rule 4 (metric_name): the rows of this schedule are dates and the columns are the measures, so the metric name is the leaf column header Capital Contribution; B put the date 28/04/2014 in metric_name, and a period is never a metric name. Printed line: 28/04/2014 1.8750% 450,000.00 240.00 449,760.00.; Source review: p2: INVESTOR (The capital account belongs to the investor, not the investee fund.) | p2: Northumberland County Council (The source prints this investor name on both pages.)","2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","cash_flow_observation","2","TABLE","CASH CALLS & DISTRIBUTIONS","CASH CALLS","28/04/2014","Capital Contribution","1","investor","Northumberland County Council","","","","","","","","","","28/04/2014","","All amounts in euros","capital_call","Capital Contribution","240.00","","","","","","28/04/2014 1.8750% 450,000.00 240.00 449,760.00","actual","","","","","","","",""
