"fund_name_raw","standardized_fund_name","fund_family","fund_id","decision_status","seen_in_agents","source_files","a_count","b_count","merge_note"
"PAI Strategic Partnerships SCSp","PAI Strategic Partnerships SCSp","PAI","FUND_0806","decided","06-statements-and-economics","SRC407","2","0","distinct"
"Paladin III (HR), L.P.","Paladin III (HR), L.P.","","FUND_0807","decided","06-statements-and-economics","SRC407","2","0","distinct"
"Paladin Realty Latin America Investors III, L.P.","Paladin Realty Latin America Investors III, L.P.","","FUND_0233","decided","A+B","SRC137","1","1","distinct"
"Pamlico Capital III Continuation Fund, L.P.","Pamlico Capital III Continuation Fund, L.P.","","FUND_0808","decided","06-statements-and-economics","SRC407","2","0","sole printed variant"
"Parthenon Investors III, L.P.","Parthenon Investors III, L.P.","","FUND_0809","decided","06-statements-and-economics","SRC407","2","0","sole printed variant"
"PBC AUSTIN 2021 EQUITY I LP","PBC AUSTIN 2021 EQUITY I LP","","FUND_0810","decided","03-institutional-report","SRC356","1","0","sole printed variant"
"Peabody Global Real Estate Partners","Peabody Global Real Estate Partners","","FUND_0234","decided","A+B","SRC137","1","1","sole printed variant"
"Pegasus WSJLL Fund, L.P.","Pegasus WSJLL Fund, L.P.","","FUND_0811","decided","06-statements-and-economics","SRC407","2","0","sole printed variant"
"PENNYBACKER IV LP","PENNYBACKER IV LP","","FUND_0812","decided","03-institutional-report","SRC356","1","0","sole printed variant"
"PEP DEVELOPMENT OPPORTUNITIES FUND LP","PEP DEVELOPMENT OPPORTUNITIES FUND LP","","FUND_0813","decided","03-institutional-report","SRC356","1","0","distinct"
"PEP VIII Antares Co-Investment L.P.","PEP VIII Antares Co-Investment L.P.","","FUND_0814","decided","06-statements-and-economics","SRC407","2","0","distinct"
"Permira IV Feeder L.P.","Permira IV Feeder L.P.","","FUND_0815","decided","06-statements-and-economics","SRC407","2","0","sole printed variant"
"Phoenix Venture Partners II, L.P.","Phoenix Venture Partners II, L.P.","Phoenix Venture Partners","FUND_0046","decided","A+B","SRC035","1","1","distinct series number"
"Phoenix Venture Partners III, L.P.","Phoenix Venture Partners III, L.P.","Phoenix Venture Partners","FUND_0047","decided","A+B","SRC035","1","1","distinct series number"
"Phoenix Venture Partners, L.P.","Phoenix Venture Partners, L.P.","Phoenix Venture Partners","FUND_0048","decided","A+B","SRC035","1","1","distinct series number"
"Pioneer Square Ventures Fund II","Pioneer Square Ventures Fund II","","FUND_0049","decided","A+B","SRC035","1","1","sole printed variant"
"Pivotal Investments Partners Fund I, L.P.","Pivotal Investments Partners Fund I, L.P.","","FUND_0050","decided","A+B","SRC035","1","1","sole printed variant"
"Platinum Equity Capital Partners II","Platinum Equity Capital Partners II","","FUND_0816","decided","06-statements-and-economics","SRC407","2","0","sole printed variant"
"PMI Tactical","PMI Tactical","","FUND_0817","decided","02-performance","SRC063","3","0","sole printed variant"
"Portland Seed Fund I, L.P.","Portland Seed Fund I, L.P.","Portland Seed Fund","FUND_0051","decided","A+B","SRC035","1","1","distinct series number"
"Portland Seed Fund II, L.P.","Portland Seed Fund II, L.P.","Portland Seed Fund","FUND_0052","decided","A+B","SRC035","1","1","distinct series number"
"Portland Seed Fund III - Side Car, L.P.","Portland Seed Fund III - Side Car, L.P.","Portland Seed Fund","FUND_0054","decided","A+B","SRC035","1","1","distinct side car vehicle"
"Portland Seed Fund III, L.P.","Portland Seed Fund III, L.P.","Portland Seed Fund","FUND_0053","decided","A+B","SRC035","1","1","distinct from the III side car"
"PreSeed Fund","PreSeed Fund","","FUND_0134","decided","B","SRC039","0","1","sole printed variant"
"Presima Global REIT","Presima Global REIT","","FUND_0818","decided","02-performance","SRC058","3","0","sole printed variant"
"PRIMA Mortgage Investment Trust, LLC","PRIMA Mortgage Investment Trust, LLC","","FUND_0819","decided","04-quarterly-report","SRC457","16","0","distinct"
"Prime Property Fund LLC","Prime Property Fund LLC","","FUND_0235","decided","A+B","SRC137","1","1","distinct"
"Primus Capital Fund VI, L.P.","Primus Capital Fund VI, L.P.","","FUND_0098","decided","A+B","SRC036","1","1","sole printed variant"
"PRISA","PRISA","","FUND_0236","decided","A+B","SRC137","1","1","sole printed variant"
"PRO SPV, LP","PRO SPV, LP","","FUND_0820","decided","06-statements-and-economics","SRC407","2","0","sole printed variant"
"Prologis Global Industrial Ventures","Prologis Global Industrial Ventures","Prologis","FUND_0821","decided","02-performance","SRC058","6","0","distinct"
"ProLogis North American Industrial Fund, L.P.","ProLogis North American Industrial Fund, L.P.","Prologis","FUND_0237","decided","A+B","SRC137","1","1","distinct"
"Prologis Targeted Europe Logistics Fund, FCP-FIS","Prologis Targeted Europe Logistics Fund, FCP-FIS","Prologis","FUND_0822","decided","04-quarterly-report","SRC457","2","0","distinct from the US fund"
"Prologis Targeted US Logistic Fund","Prologis Targeted US Logistics Fund","Prologis","FUND_0823","decided","02-performance","SRC058","6","0","merged: singular misprint of the same fund"
"Prologis Targeted US Logistics Fund","Prologis Targeted US Logistics Fund","Prologis","FUND_0824","decided","04-quarterly-report","SRC457","2","0","merged: fuller printed spelling kept as standard"
"Providence Equity Partners (Unity) S.C.SP.","Providence Equity Partners (Unity) S.C.SP.","Providence Equity Partners","FUND_0825","decided","06-statements-and-economics","SRC407","2","0","distinct"
"Providence Equity Partners IX-A S.C.Sp.","Providence Equity Partners IX-A S.C.Sp.","Providence Equity Partners","FUND_0826","decided","06-statements-and-economics","SRC407","2","0","distinct series number"
"Providence Equity Partners VI L.P.","Providence Equity Partners VI L.P.","Providence Equity Partners","FUND_0827","decided","06-statements-and-economics","SRC407","2","0","distinct series number"
"Providence Equity Partners VII L.P.","Providence Equity Partners VII L.P.","Providence Equity Partners","FUND_0828","decided","06-statements-and-economics","SRC407","2","0","distinct from VII-A"
"Providence Equity Partners VII-A L.P.","Providence Equity Partners VII-A L.P.","Providence Equity Partners","FUND_0829","decided","06-statements-and-economics","SRC407","2","0","distinct parallel vehicle"
"Providence Equity Partners VIII L.P.","Providence Equity Partners VIII L.P.","Providence Equity Partners","FUND_0830","decided","06-statements-and-economics","SRC407","2","0","distinct series number"
"Prudential Senior Housing Partners IV","Prudential Senior Housing Partners IV, L.P.","Prudential Senior Housing","","decided","04-quarterly-report","SRC457","2","0","merged: same fund printed without L.P."
"Prudential Senior Housing Partners IV, L.P.","Prudential Senior Housing Partners IV, L.P.","Prudential Senior Housing","","decided","04-quarterly-report","SRC457","14","0","merged: fullest printed form kept as standard"
"Prudential Senior Housing V","Prudential Senior Housing V, L.P.","Prudential Senior Housing","","decided","04-quarterly-report","SRC457","3","0","merged: same fund printed without L.P."
"Prudential Senior Housing V, L.P.","Prudential Senior Housing V, L.P.","Prudential Senior Housing","","decided","04-quarterly-report","SRC457","13","0","merged: fullest printed form; distinct from IV"
"PSERS Short Term Investment Fund assets","PSERS Short-Term Investment Fund","","FUND_0831","decided","01-financials","SRC152","2","0","merged: trailing prose word on the same fund"
"PSERS Short-Term Investment Fund","PSERS Short-Term Investment Fund","","FUND_0832","decided","01-financials","SRC152","8","0","merged: printed legal form kept as standard"
"PT2-A, L.P.","PT2-A, L.P.","","FUND_0833","decided","06-statements-and-economics","SRC407","2","0","distinct"
"PTEV-A, L.P.","PTEV-A, L.P.","","FUND_0834","decided","06-statements-and-economics","SRC407","2","0","distinct"
"QCA First Fund III, LLC","QCA First Fund III, LLC","","FUND_0099","decided","A+B","SRC036","1","1","sole printed variant"
"QL Capital Partners","QL Capital Partners","","FUND_0835","decided","02-performance","SRC060","5","0","distinct"
"QLCP Co-Investment Fund","QLCP Co-Investment Fund","","FUND_0836","decided","02-performance","SRC060","5","0","distinct co-investment vehicle"
"Quantum Energy Partners VIII","Quantum Energy Partners VIII","Quantum Energy Partners","FUND_0837","decided","02-performance","SRC060","5","0","distinct from its co-investment fund"
"Quantum Energy Partners VIII Co-Investment Fund","Quantum Energy Partners VIII Co-Investment Fund","Quantum Energy Partners","FUND_0838","decided","02-performance","SRC060","5","0","distinct co-investment vehicle"
"Radius Venture Partners (Ohio) III, QP, L.P.","Radius Venture Partners (Ohio) III, QP, L.P.","","FUND_0100","decided","A+B","SRC036","1","1","sole printed variant"
"Raith NMERB Core Plus Real Estate Credit SMA","Raith NMERB Core Plus Real Estate Credit SMA","Raith","FUND_0839","decided","04-quarterly-report","SRC457","9","0","distinct separate account"
"Raith Real Estate Fund I-A LP","Raith Real Estate Fund I-A, L.P.","Raith","","decided","04-quarterly-report","SRC457","3","0","merged: LP punctuation variant"
"Raith Real Estate Fund I-A, L.P.","Raith Real Estate Fund I-A, L.P.","Raith","","decided","04-quarterly-report","SRC457","13","0","merged: fullest printed form kept as standard"
"Raith Real Estate Fund II, L.P.","Raith Real Estate Fund II, L.P.","Raith","FUND_0840","decided","04-quarterly-report","SRC457","14","0","distinct series number"
"RAM Realty Partners III","RAM Realty Partners III","RAM Realty Partners","FUND_0841","decided","04-quarterly-report","SRC457","2","0","distinct series number"
"RAM Realty Partners IV","RAM Realty Partners IV, L.P.","RAM Realty Partners","","decided","04-quarterly-report","SRC457","3","0","merged: same fund printed without L.P."
"RAM Realty Partners IV, L.P.","RAM Realty Partners IV, L.P.","RAM Realty Partners","","decided","04-quarterly-report","SRC457","12","0","merged: fullest printed form kept as standard"
"RAM Realty Partners V","RAM Realty Partners V, L.P.","RAM Realty Partners","","decided","04-quarterly-report","SRC457","3","0","merged: same fund printed without L.P."
"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.","RAM Realty Partners","","decided","04-quarterly-report","SRC457","11","0","merged: fullest printed form; distinct from IV"
"RAPM NM Secondary Opportunity Fund L.P.","RAPM NM Secondary Opportunity Fund L.P.","RAPM","FUND_0842","decided","04-quarterly-report","SRC457","17","0","distinct"
"RAPM-NMERB Co-Investment Fund L.P.","RAPM-NMERB Co-Investment Fund L.P.","RAPM","FUND_0843","decided","04-quarterly-report","SRC457","16","0","distinct co-investment vehicle"
"RC III CKE LLC","RC III CKE LLC","","FUND_0844","decided","06-statements-and-economics","SRC407","2","0","sole printed variant"
"RCF V Annex Fund L.P.","RCF V Annex Fund L.P.","","FUND_0845","decided","06-statements-and-economics","SRC407","2","0","distinct annex vehicle"
"RCG Longview Debt Fund IV, L.P.","RCG Longview Debt Fund IV, L.P.","RCG Longview","FUND_0238","decided","A+B","SRC137","1","1","distinct series number"
"RCG Longview Debt Fund V, L.P.","RCG Longview Debt Fund V, L.P.","RCG Longview","FUND_0239","decided","A+B","SRC137","1","1","distinct series number"
"RCG Longview Equity Fund, L.P.","RCG Longview Equity Fund, L.P.","RCG Longview","FUND_0240","decided","A+B","SRC137","1","1","distinct strategy"
"Realterm European Logistics Fund, L.P.","Realterm European Logistics Fund, L.P.","Realterm","FUND_0847","decided","04-quarterly-report","SRC457","10","0","distinct European vehicle"
"Realterm Logistics Fund II, L.P.","Realterm Logistics Fund II, L.P.","Realterm","","decided","04-quarterly-report","SRC457","12","0","merged: fullest printed form kept as standard"
"Realterm Logistics Fund II, LP","Realterm Logistics Fund II, L.P.","Realterm","","decided","04-quarterly-report","SRC457","3","0","merged: LP punctuation variant"
"Realterm Logistics Fund III, L.P.","Realterm Logistics Fund III, L.P.","Realterm","","decided","04-quarterly-report","SRC457","7","0","merged: fullest printed form; distinct from II"
"Realterm Logistics Fund III, LP","Realterm Logistics Fund III, L.P.","Realterm","","decided","04-quarterly-report","SRC457","3","0","merged: LP punctuation variant"
"Realterm Logistics Fund, L.P.","Realterm Logistics Fund, L.P.","Realterm","FUND_0848","decided","04-quarterly-report","SRC457","15","0","distinct first fund with no series number"
"Regency Core","Regency Core","","FUND_0849","decided","02-performance","SRC058","4","0","distinct"
"Regency II","Regency II","","FUND_0850","decided","02-performance","SRC058","4","0","distinct"
"Reservoir Resource Partners","Reservoir Resource Partners","","FUND_0851","decided","02-performance","SRC060","6","0","distinct"
"Reservoir Venture Partners II, L.P.","Reservoir Venture Partners II, L.P.","","FUND_0101","decided","A+B","SRC036","1","1","distinct"
"Resource Capital Fund V L.P.","Resource Capital Fund V L.P.","","FUND_0852","decided","06-statements-and-economics","SRC407","2","0","distinct from the RCF V annex fund"
"Rethink Impact Fund II","Rethink Impact Fund II","","FUND_0055","decided","A+B","SRC035","1","1","sole printed variant"
"River Cities Capital Fund IV, L.P.","River Cities Capital Fund IV, L.P.","","FUND_0102","decided","A+B","SRC036","1","1","sole printed variant"
"Riverlake Equity Partners I, L.P.","Riverlake Equity Partners I, L.P.","Riverlake Equity Partners","FUND_0056","decided","A+B","SRC035","1","1","distinct series number"
"Riverlake Equity Partners II, L.P.","Riverlake Equity Partners II, L.P.","Riverlake Equity Partners","FUND_0057","decided","A+B","SRC035","1","1","distinct series number"
"RiverVest Venture Fund II (Ohio), L.P.","RiverVest Venture Fund II (Ohio), L.P.","RiverVest Venture Fund","FUND_0103","decided","A+B","SRC036","1","1","distinct series number"
"RiverVest Venture Fund III (Ohio), L.P.","RiverVest Venture Fund III (Ohio), L.P.","RiverVest Venture Fund","FUND_0104","decided","A+B","SRC036","1","1","distinct series number"
"Roark Capital Partners CF LP","Roark Capital Partners CF LP","Roark Capital Partners","FUND_0853","decided","06-statements-and-economics","SRC407","2","0","distinct from CF RI"
"Roark Capital Partners CF RI LP","Roark Capital Partners CF RI LP","Roark Capital Partners","FUND_0854","decided","06-statements-and-economics","SRC407","2","0","distinct parallel vehicle"
"Roark Capital Partners II LP","Roark Capital Partners II LP","Roark Capital Partners","FUND_0855","decided","06-statements-and-economics","SRC407","2","0","distinct from the II sidecar"
"Roark Capital Partners II Sidecar LP","Roark Capital Partners II Sidecar LP","Roark Capital Partners","FUND_0856","decided","06-statements-and-economics","SRC407","2","0","distinct sidecar vehicle"
"Roark Capital Partners III LP","Roark Capital Partners III LP","Roark Capital Partners","FUND_0857","decided","06-statements-and-economics","SRC407","2","0","distinct series number"
"Roark Capital Partners IV LP","Roark Capital Partners IV LP","Roark Capital Partners","FUND_0858","decided","06-statements-and-economics","SRC407","2","0","distinct series number"
"Roark Capital Partners V (T) LP","Roark Capital Partners V (T) LP","Roark Capital Partners","FUND_0859","decided","06-statements-and-economics","SRC407","2","0","distinct taxable parallel vehicle"
"Roark Capital Partners V (TE) LP","Roark Capital Partners V (TE) LP","Roark Capital Partners","FUND_0860","decided","06-statements-and-economics","SRC407","2","0","distinct tax-exempt parallel vehicle"
"Roark Capital Partners VI (TE) LP","Roark Capital Partners VI (TE) LP","Roark Capital Partners","FUND_0861","decided","06-statements-and-economics","SRC407","2","0","distinct series number"
"Rockpoint Finance Fund I, LP","Rockpoint Finance Fund I, LP","Rockpoint","FUND_0862","decided","02-performance","SRC058","6","0","distinct strategy"
"Rockpoint Growth and Income Fund I, L.P.","Rockpoint Growth and Income Fund I, L.P.","Rockpoint","FUND_0863","decided","02-performance","SRC058","6","0","distinct strategy"
