"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_E676B7796AE89E7A31F50BDE","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Cynthia H. Milligan (25 years)","2017 votes for","1","score","","","39",""
"PAIR_1B2D665FA5C24EFCC32F18E1","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Donald M. James (8 years)","2016 votes for","1","score","","","40",""
"PAIR_D48D8CD6A607B7E6CCADAE4A","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Donald M. James (8 years)","2017 votes for","1","score","","","41",""
"PAIR_1D476884FB777F3F337826D6","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Elizabeth A. Duke (2 years)","2016 votes for","1","score","","","42",""
"PAIR_E47267AB8763923CE04EBAA7","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Elizabeth A. Duke (2 years)","2017 votes for","1","score","","","43",""
"PAIR_48CE63ACCBD2331203D06C75","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Enrique Hernandez Jr. (14 years*)","2016 votes for","1","score","","","44",""
"PAIR_BFB98744B157B896680625E8","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Enrique Hernandez Jr. (14 years*)","2017 votes for","1","score","","","45",""
"PAIR_6ADCA7852DE7A15723A19946","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Federico F. Peña (6 years)","2016 votes for","1","score","","","46",""
"PAIR_0C1283E95D06A52A667BA9E1","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Federico F. Peña (6 years)","2017 votes for","1","score","","","47",""
"PAIR_2E02763B4F2F54C48969810C","B_ONLY","YES","11","stewardship_observation","A WELLS FARGO WAKE UP CALL!","Four additional directors to step down in 2018.","","1","vote_count","","","37",""
"PAIR_127948AC74CF166019FC9DBA","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","James H. Quigley (4 years)","2016 votes for","1","score","","","48",""
"PAIR_0F773D3826A87E2955A7D50D","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","James H. Quigley (4 years)","2017 votes for","1","score","","","49",""
"PAIR_A799C371225C55D4E18AC70A","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","John D. Baker (8 years)","2016 votes for","1","score","","","50",""
"PAIR_AEADBD7BC03C61A033CE963B","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","John D. Baker (8 years)","2017 votes for","1","score","","","51",""
"PAIR_4567A92B18D1EE8F6BE1934C","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","John S. Chen (11 years)","2016 votes for","1","score","","","52",""
"PAIR_1451C9F316383C643BE9193B","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","John S. Chen (11 years)","2017 votes for","1","score","","","53",""
"PAIR_DD55FC036F74E8F65ED0D091","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Lloyd H. Dean (12 years)","2016 votes for","1","score","","","54",""
"PAIR_82A528C180F03126CB43D64D","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Lloyd H. Dean (12 years)","2017 votes for","1","score","","","55",""
"PAIR_BC578C58E15C6C46649D35E8","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Stephen W. Sanger (14 years)","2016 votes for","1","score","","","56",""
"PAIR_3E287507C205304807E48F51","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Stephen W. Sanger (14 years)","2017 votes for","1","score","","","57",""
"PAIR_4BB05B0FA910FC0571BFC6B3","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Susan G. Swenson (19 years)","2016 votes for","1","score","","","58",""
"PAIR_6F86B5373F8E5E87377707DD","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Susan G. Swenson (19 years)","2017 votes for","1","score","","","59",""
"PAIR_583D31F5F723CCD223D77C3B","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Suzanne M. Vautrinot (2 years)","2016 votes for","1","score","","","60",""
"PAIR_924E9198E7FE69EAAC2051B4","B_ONLY","YES","11","stewardship_observation","Shareholder support for Wells Fargo board wanes","Suzanne M. Vautrinot (2 years)","2017 votes for","1","score","","","61",""
"PAIR_39D6F26C438EEB236DDC394C","B_ONLY","YES","12","stewardship_observation","Say on Pay Votes in 2017","38 failed say on pay in 2017 (41 last year).","","1","vote_count","","","67",""
"PAIR_567B6112164EFB3EC35EA9F0","B_ONLY","YES","12","stewardship_observation","Say on Pay Votes in 2017","38 failed say on pay in 2017 (41 last year).","","2","vote_count","","","68",""
"PAIR_26744D89FA8BC076AE96117A","B_ONLY","YES","12","stewardship_observation","Other Compensation Proposals","GL supported 83.6% of approx. 1,000 equity grant and amendment proposals, with evergreen provisions and cost as top concerns.","","1","score","","","65",""
"PAIR_7CCA917AF8EB58BF42C51A3E","B_ONLY","YES","12","stewardship_observation","Other Compensation Proposals","GL supported 83.6% of approx. 1,000 equity grant and amendment proposals, with evergreen provisions and cost as top concerns.","","2","vote_count","","","66",""
"PAIR_D9BAAD3421C2B22279B3B5E3","B_ONLY","YES","12","stewardship_observation","High volume SOP year","GL supported 84.1% of 2,000+ SOPs.","","1","score","","","62",""
"PAIR_D6301CA333368DED22966930","B_ONLY","YES","12","stewardship_observation","High volume SOP year","GL supported 84.1% of 2,000+ SOPs.","","2","vote_count","","","63",""
"PAIR_FE79E1285C981C73D3EF10E9","A_ONLY","YES","12","stewardship_observation","EXECUTIVE COMPENSATION","High volume SOP year","","1","score","","16","",""
"PAIR_32E6E221530DC950041BBC26","A_ONLY","YES","12","stewardship_observation","EXECUTIVE COMPENSATION","High volume SOP year","","2","vote_count","","17","",""
"PAIR_F3DF40F3117DA6FB3573FF1D","CLASSIFICATION_CONFLICT","YES","12","stewardship_observation","EXECUTIVE COMPENSATION","High volume SOP year","","3","score","","18","64","source_table|source_row_label|source_occurrence|subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_31FF218BAAE88EA296DCA335","A_ONLY","YES","12","stewardship_observation","EXECUTIVE COMPENSATION","Other Compensation Proposals","","1","score","","19","",""
"PAIR_FA1AA1E2DEB1835FE82B8689","A_ONLY","YES","12","stewardship_observation","EXECUTIVE COMPENSATION","Other Compensation Proposals","","2","vote_count","","20","",""
"PAIR_69C3AD7A0670FE53B99D481F","VALUE_CONFLICT","YES","12","stewardship_observation","EXECUTIVE COMPENSATION","Say on Pay Votes in 2017","","1","score","","21","69","source_table|source_row_label|subject_type|subject_name|period_end|metric_value_raw"
"PAIR_EE5A6A85B3EF3352FB3B1DA1","A_ONLY","YES","12","stewardship_observation","EXECUTIVE COMPENSATION","Say on Pay Votes in 2017","","2","vote_count","","22","",""
"PAIR_7039DE8D5F19FB8B67006418","A_ONLY","YES","12","stewardship_observation","EXECUTIVE COMPENSATION","Say on Pay Votes in 2017","","3","vote_count","","23","",""
"PAIR_BB8B283DF1F1FC3A83068956","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Concerning pay practices","%","1","score","","24","70","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_7BD9B064347B7144BC0899BB","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","High compensation levels, benchmark or target","%","1","score","","25","71","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_889A826C007331873D01D43B","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Insufficient response to previous shareholder concerns","%","1","score","","26","72","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_FED5D5BC53C66B132375A01B","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Large one-time awards","%","1","score","","27","73","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_D98095284A3CD85D8191DC81","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Negative changes to LTIP metrics or period","%","1","score","","28","74","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_3F4339E0F485DECA76FC063E","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Not in shareholders' best interests","%","1","score","","29","75","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_071B02C9E2CCBF7C9B7FC4C0","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Pay and performance disconnect, sometimes sustained","%","1","score","","30","76","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_84F74597D49FFF1982D3F1D8","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Poor compensation structure/performance conditions","%","1","score","","31","77","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_1AE9A840A6E942F03C9B6FB5","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Poor overall compensation disclosure","%","1","score","","32","78","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_DFF0A9EBFDB590889541B633","CLASSIFICATION_CONFLICT","YES","13","stewardship_observation","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","Poor overall design","%","1","score","","33","79","subject_type|subject_name|period_end|metric_category|metric_name"
"PAIR_1D20D8039E0F9122B9F7BB2D","B_ONLY","YES","17","stewardship_policy","Virtual Shareholder Meetings","2018: Noting instances of virtual-only; 2019 recommending against governance chair, if disclosure is lacking.","","1","","stewardship_policy","","85",""
"PAIR_C38F8BB7D114457EB05E3141","CLASSIFICATION_CONFLICT","YES","17","stewardship_policy","2018 GUIDELINE REVISIONS – UNITED STATES","Board Gender Diversity","","1","","stewardship_policy","34","80","source_table|source_row_label|subject_name|period_end"
"PAIR_51023DDF60EA8E8EC606537D","CLASSIFICATION_CONFLICT","YES","17","stewardship_policy","2018 GUIDELINE REVISIONS – UNITED STATES","Board Gender Diversity","","2","","stewardship_policy","35","81","source_table|source_row_label|source_occurrence|subject_name|period_end"
"PAIR_7878071D8C7647F511DA4169","CLASSIFICATION_CONFLICT","YES","17","stewardship_policy","2018 GUIDELINE REVISIONS – UNITED STATES","Board Responsiveness","","1","","stewardship_policy","36","82","source_table|source_row_label|subject_name|period_end"
"PAIR_07BBAE6753CBFD4D0B9AF3D7","A_ONLY","YES","17","stewardship_policy","2018 GUIDELINE REVISIONS – UNITED STATES","CEO Pay Ratio","","1","","stewardship_policy","37","",""
"PAIR_44304C3FA75651BEC8A980CD","CLASSIFICATION_CONFLICT","YES","17","stewardship_policy","2018 GUIDELINE REVISIONS – UNITED STATES","Dual-Class Share Structures","","1","","stewardship_policy","38","84","source_table|source_row_label|subject_name|period_end"
"PAIR_BDAB3447668F05F57E2A4FCE","B_ONLY","YES","17","stewardship_policy","CEO Pay Ratio","Included in Glass Lewis research, but not determinative of recommendation.","","1","","stewardship_policy","","83",""
"PAIR_B4470761179E01DAF61EF212","A_ONLY","YES","17","stewardship_policy","2018 GUIDELINE REVISIONS – UNITED STATES","Virtual Shareholder Meetings","","1","","stewardship_policy","39","",""
"PAIR_9D3FE5E1D994709F40034082","CLASSIFICATION_CONFLICT","YES","18","stewardship_policy","2018 GUIDELINE REVISIONS - INTERNATIONAL","Board responsiveness","","1","","stewardship_policy","40","86","source_table|source_row_label|subject_name|period_end"
"PAIR_AD1CACEEFCD45303BB4BD6C5","CLASSIFICATION_CONFLICT","YES","18","stewardship_policy","2018 GUIDELINE REVISIONS - INTERNATIONAL","Dual-Class Share Structures","","1","","stewardship_policy","41","87","source_table|source_row_label|subject_name|period_end"
"PAIR_6B314EAAEE761818939035FC","CLASSIFICATION_CONFLICT","YES","18","stewardship_policy","2018 GUIDELINE REVISIONS - INTERNATIONAL","Election of directors","","1","","stewardship_policy","42","88","source_table|source_row_label|subject_name|period_end"
"PAIR_3349D238C1CCE6F8A72161D2","CLASSIFICATION_CONFLICT","YES","18","stewardship_policy","2018 GUIDELINE REVISIONS - INTERNATIONAL","Executive Compensation","","1","","stewardship_policy","43","89","source_table|source_row_label|subject_name|period_end"
"PAIR_3AE755523813D9B10ACE6CFA","B_ONLY","YES","3","stewardship_observation","Glass Lewis clients","1,200+ clients with US$35 trillion in assets.","","1","coverage","","","2",""
"PAIR_F8E37F55D158EB95F277C864","B_ONLY","YES","3","stewardship_observation","Glass Lewis clients","1,200+ clients with US$35 trillion in assets.","","2","aum","","","3",""
"PAIR_AE83B160F95964CB20F76D95","B_ONLY","YES","3","stewardship_policy","What we do","Case-by-case approach, with emphasis on materiality and custom policy.","","1","","stewardship_policy","","8",""
"PAIR_0024ED59873FFCB8D418B7AA","CLASSIFICATION_CONFLICT","YES","3","document_context","","DOCUMENT","","1","","","1","1","source_table|subject_name|evidence_quote"
"PAIR_1B1AE91A7DE74231D555F287","A_ONLY","YES","3","stewardship_observation","GLASS LEWIS","Glass Lewis clients","","1","aum","","2","",""
"PAIR_8C00BE5627D15C4B04708858","B_ONLY","YES","3","stewardship_observation","Research and policy","Guarantee recommendations on 20,000+ companies across 100 countries","","1","coverage","","","5",""
"PAIR_B4F325AD7EC6BAAECC750E7E","B_ONLY","YES","3","stewardship_observation","Research and policy","Guarantee recommendations on 20,000+ companies across 100 countries","","2","coverage","","","6",""
"PAIR_A63A3F137AFC06C3235E3A5F","B_ONLY","YES","3","stewardship_observation","Glass Lewis clients","Majority of world’s largest pensions, mutual funds and asset managers including 9 of the 15 largest pensions in the United States.","","1","coverage","","","4",""
"PAIR_E64987176BF56091F7C1EA96","B_ONLY","YES","3","stewardship_policy","Research and policy","Policy is focused on addressing governance concerns in a commercially pragmatic manner to drive long term shareholder value","","1","","stewardship_policy","","7",""
"PAIR_93D764CAA4EC95E652C6996D","A_ONLY","YES","3","stewardship_observation","GLASS LEWIS","Research and policy","","1","coverage","","3","",""
"PAIR_FE9B405ED4F1C15F1984FDC1","A_ONLY","YES","3","stewardship_observation","GLASS LEWIS","Research and policy","","2","coverage","","4","",""
"PAIR_7965E3E7590E4CC325A734BE","A_ONLY","YES","4","stewardship_observation","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","Engagement is a growing focus for investors","","1","engagement_count","","5","",""
"PAIR_1A449C691D57D1878AA83124","A_ONLY","YES","4","stewardship_observation","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","Engagement is a growing focus for investors","","2","meeting_count","","6","",""
"PAIR_ED470D03FDEA7D317574724C","B_ONLY","YES","4","stewardship_observation","Engagement is a growing focus for investors","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","","1","engagement_count","","","9",""
"PAIR_D0850DEEF821858A927962AE","B_ONLY","YES","4","stewardship_observation","Engagement is a growing focus for investors","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","","2","engagement_count","","","10",""
"PAIR_A12A27A781145801069D94EE","B_ONLY","YES","4","stewardship_policy","Emphasis on Investor Stewardship","Investor Stewardship Group (“ISG”) is a key foundational advance for a pragmatic approach to corporate governance and long-term shareholder value creation","","1","","stewardship_policy","","11",""
"PAIR_D98FD4D443127DBEE6251078","B_ONLY","YES","4","stewardship_policy","Emphasis on Investor Stewardship","Promotes director accountability; one vote, one share; proactive engagement; independent chair; long-term focus","","1","","stewardship_policy","","12",""
"PAIR_D594374F9D22F02505F00A5F","B_ONLY","YES","4","stewardship_policy","Emphasis on Investor Stewardship","The ISG Principles are closely aligned with Glass Lewis’ own guidelines","","1","","stewardship_policy","","13",""
"PAIR_C1F03880AE0B7EA70356B0EA","B_ONLY","YES","7","stewardship_observation","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Compensation","","1","coverage","","","14",""
"PAIR_73BD3BEBBC43D780C75840EC","B_ONLY","YES","7","stewardship_observation","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Environmental","","1","coverage","","","15",""
"PAIR_3E8A16635ADC7FC684BA247B","B_ONLY","YES","7","stewardship_observation","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Governance","","1","coverage","","","16",""
"PAIR_38630AE044C6B14F8D8B6418","B_ONLY","YES","7","stewardship_observation","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Other","","1","coverage","","","17",""
"PAIR_D346C81220F1FD98B9131F36","B_ONLY","YES","7","stewardship_observation","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Social","","1","coverage","","","18",""
"PAIR_431E6F8E39F27C75BBC582CC","B_ONLY","YES","8","stewardship_observation","Significant decline in compensation-related proposals","Number of proposals more than halved between 2015 and 2017 (86 v. 33).","","1","vote_count","","","20",""
"PAIR_92EDA9D6F504EF09EE79E44D","B_ONLY","YES","8","stewardship_observation","Significant decline in compensation-related proposals","Number of proposals more than halved between 2015 and 2017 (86 v. 33).","","2","vote_count","","","21",""
"PAIR_47F7976BEE02D563871152AD","A_ONLY","YES","8","stewardship_observation","SHAREHOLDER PROPOSAL HIGHLIGHTS","Significant decline in compensation-related proposals","","1","vote_count","","7","",""
"PAIR_A77A3F9FC09A7F5F0FB7FBA8","A_ONLY","YES","8","stewardship_observation","SHAREHOLDER PROPOSAL HIGHLIGHTS","Significant decline in compensation-related proposals","","2","vote_count","","8","",""
"PAIR_8BF347482E5B621743946831","B_ONLY","YES","8","stewardship_observation","Focus on Climate Disclosure","Three majority-supported shareholder proposals (Exxon, Occidental, PPL).","","1","vote_count","","","19",""
"PAIR_F446F9743B5E5C8B31B9D16E","CLASSIFICATION_CONFLICT","YES","9","stewardship_observation","ELECTION OF DIRECTORS","NYC Comptroller's Board Accountability Project 2.0","","1","engagement_count","","9","22","source_table|source_row_label|subject_name|period_end|metric_name|unit"
