"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_FE9B405ED4F1C15F1984FDC1","REJECT","duplicate of the same printed cell, already published from the other lane's row for it. One printed cell is one row. The kept row carries the printed block in source_table and the printed line in source_row_label under the structure ruling, which this row does not.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7965E3E7590E4CC325A734BE","REJECT","duplicate of the same printed cell, already published from the other lane's row for it. One printed cell is one row. The kept row carries the printed block in source_table and the printed line in source_row_label under the structure ruling, which this row does not.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_1A449C691D57D1878AA83124","REJECT","duplicate of the same printed cell, already published from the other lane's row for it. One printed cell is one row. The kept row carries the printed block in source_table and the printed line in source_row_label under the structure ruling, which this row does not.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_ED470D03FDEA7D317574724C","MERGE","printed and eligible. Under the subject ruling the actor is Glass Lewis, service_provider. The two counts are different categories: the 4,500 is engagement_count and the 1,500 is meeting_count, which the page prints as formal meetings and which B collapsed into engagement_count for both. horizon keeps the printed window last 18 months. STRUCTURE RULING, applied to every row of this document: source_section takes the slide title, source_table takes the printed blue block, figure or table heading that governs the row, and source_row_label takes the printed line or category label the value sits on. A copied the slide title into source_table, which loses which block a row belongs to and forces one row label to cover several printed lines.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","4","NARRATIVE","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","Engagement is a growing focus for investors","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","","1","service_provider","Glass Lewis","","","","","","","","","","","last 18 months","","engagement_count","companies engaged","over 4,500","companies","","","","","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","actual","engagement activity","",""
"PAIR_D0850DEEF821858A927962AE","MERGE","printed and eligible. Under the subject ruling the actor is Glass Lewis, service_provider. The two counts are different categories: the 4,500 is engagement_count and the 1,500 is meeting_count, which the page prints as formal meetings and which B collapsed into engagement_count for both. horizon keeps the printed window last 18 months. STRUCTURE RULING, applied to every row of this document: source_section takes the slide title, source_table takes the printed blue block, figure or table heading that governs the row, and source_row_label takes the printed line or category label the value sits on. A copied the slide title into source_table, which loses which block a row belongs to and forces one row label to cover several printed lines.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","4","NARRATIVE","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","Engagement is a growing focus for investors","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","","2","service_provider","Glass Lewis","","","","","","","","","","","last 18 months","","meeting_count","formal meetings","approximately 1,500","meetings","","","","","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","actual","engagement activity","",""
"PAIR_A12A27A781145801069D94EE","REJECT","narrative, not a provision, under the provision ruling. These three sentences describe the Investor Stewardship Group and list the names of its principles. An external framework's principle names and an opinion that the ISG is a key foundational advance bind Glass Lewis to nothing and set no threshold.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D98FD4D443127DBEE6251078","REJECT","narrative, not a provision, under the provision ruling. These three sentences describe the Investor Stewardship Group and list the names of its principles. An external framework's principle names and an opinion that the ISG is a key foundational advance bind Glass Lewis to nothing and set no threshold.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D594374F9D22F02505F00A5F","REJECT","narrative, not a provision, under the provision ruling. These three sentences describe the Investor Stewardship Group and list the names of its principles. An external framework's principle names and an opinion that the ISG is a key foundational advance bind Glass Lewis to nothing and set no threshold.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C1F03880AE0B7EA70356B0EA","MERGE","printed and eligible, so A's zero for this page is overridden. A read the pie as a category-share breakdown with no controlled category, but a share of a counted population is coverage, which the family allows, and these are actual 2017 figures the deck exists to report. Verified on the PNG: the leader lines and legend colours give Governance 47%, Social 22%, Environmental 15%, Compensation 12% and Other 4%, summing to 100. B took source_section from page 6's divider; the printed title of this page is its own. subject_name takes the figure title, the population the shares are of, and metric_name the printed slice label. period_end 2017 is printed in that title. The evidence quote can only be the page title because the TXT for this page carries nothing else, which is what the IMAGE_ONLY note records.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","7","FIGURE","2017 SHAREHOLDER PROPOSALS BY CATEGORY","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Compensation","","1","other_printed_scope","2017 SHAREHOLDER PROPOSALS BY CATEGORY","","","","","","","","","2017","","","","coverage","Compensation","12%","%","","","","","2017 SHAREHOLDER PROPOSALS BY CATEGORY","actual","IMAGE_ONLY: chart label; shareholder proposal category proportion","",""
"PAIR_73BD3BEBBC43D780C75840EC","MERGE","printed and eligible, so A's zero for this page is overridden. A read the pie as a category-share breakdown with no controlled category, but a share of a counted population is coverage, which the family allows, and these are actual 2017 figures the deck exists to report. Verified on the PNG: the leader lines and legend colours give Governance 47%, Social 22%, Environmental 15%, Compensation 12% and Other 4%, summing to 100. B took source_section from page 6's divider; the printed title of this page is its own. subject_name takes the figure title, the population the shares are of, and metric_name the printed slice label. period_end 2017 is printed in that title. The evidence quote can only be the page title because the TXT for this page carries nothing else, which is what the IMAGE_ONLY note records.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","7","FIGURE","2017 SHAREHOLDER PROPOSALS BY CATEGORY","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Environmental","","1","other_printed_scope","2017 SHAREHOLDER PROPOSALS BY CATEGORY","","","","","","","","","2017","","","","coverage","Environmental","15%","%","","","","","2017 SHAREHOLDER PROPOSALS BY CATEGORY","actual","IMAGE_ONLY: chart label; shareholder proposal category proportion","",""
"PAIR_3E8A16635ADC7FC684BA247B","MERGE","printed and eligible, so A's zero for this page is overridden. A read the pie as a category-share breakdown with no controlled category, but a share of a counted population is coverage, which the family allows, and these are actual 2017 figures the deck exists to report. Verified on the PNG: the leader lines and legend colours give Governance 47%, Social 22%, Environmental 15%, Compensation 12% and Other 4%, summing to 100. B took source_section from page 6's divider; the printed title of this page is its own. subject_name takes the figure title, the population the shares are of, and metric_name the printed slice label. period_end 2017 is printed in that title. The evidence quote can only be the page title because the TXT for this page carries nothing else, which is what the IMAGE_ONLY note records.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","7","FIGURE","2017 SHAREHOLDER PROPOSALS BY CATEGORY","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Governance","","1","other_printed_scope","2017 SHAREHOLDER PROPOSALS BY CATEGORY","","","","","","","","","2017","","","","coverage","Governance","47%","%","","","","","2017 SHAREHOLDER PROPOSALS BY CATEGORY","actual","IMAGE_ONLY: chart label; shareholder proposal category proportion","",""
"PAIR_38630AE044C6B14F8D8B6418","MERGE","printed and eligible, so A's zero for this page is overridden. A read the pie as a category-share breakdown with no controlled category, but a share of a counted population is coverage, which the family allows, and these are actual 2017 figures the deck exists to report. Verified on the PNG: the leader lines and legend colours give Governance 47%, Social 22%, Environmental 15%, Compensation 12% and Other 4%, summing to 100. B took source_section from page 6's divider; the printed title of this page is its own. subject_name takes the figure title, the population the shares are of, and metric_name the printed slice label. period_end 2017 is printed in that title. The evidence quote can only be the page title because the TXT for this page carries nothing else, which is what the IMAGE_ONLY note records.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","7","FIGURE","2017 SHAREHOLDER PROPOSALS BY CATEGORY","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Other","","1","other_printed_scope","2017 SHAREHOLDER PROPOSALS BY CATEGORY","","","","","","","","","2017","","","","coverage","Other","4%","%","","","","","2017 SHAREHOLDER PROPOSALS BY CATEGORY","actual","IMAGE_ONLY: chart label; shareholder proposal category proportion","",""
"PAIR_D346C81220F1FD98B9131F36","MERGE","printed and eligible, so A's zero for this page is overridden. A read the pie as a category-share breakdown with no controlled category, but a share of a counted population is coverage, which the family allows, and these are actual 2017 figures the deck exists to report. Verified on the PNG: the leader lines and legend colours give Governance 47%, Social 22%, Environmental 15%, Compensation 12% and Other 4%, summing to 100. B took source_section from page 6's divider; the printed title of this page is its own. subject_name takes the figure title, the population the shares are of, and metric_name the printed slice label. period_end 2017 is printed in that title. The evidence quote can only be the page title because the TXT for this page carries nothing else, which is what the IMAGE_ONLY note records.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","7","FIGURE","2017 SHAREHOLDER PROPOSALS BY CATEGORY","2017 SHAREHOLDER PROPOSALS BY CATEGORY","Social","","1","other_printed_scope","2017 SHAREHOLDER PROPOSALS BY CATEGORY","","","","","","","","","2017","","","","coverage","Social","22%","%","","","","","2017 SHAREHOLDER PROPOSALS BY CATEGORY","actual","IMAGE_ONLY: chart label; shareholder proposal category proportion","",""
"PAIR_431E6F8E39F27C75BBC582CC","MERGE","printed and eligible. 2015 and 2017 are printed on the row's own line as the periods the two counts belong to, so they are period_end; PERIOD RULING applied document-wide: period_end takes a calendar year printed on the row's line or in the heading that governs it, and horizon is reserved for a printed window or relative label such as last 18 months or last year, which is where B wrongly filed these two years. STRUCTURE RULING, applied to every row of this document: source_section takes the slide title, source_table takes the printed blue block, figure or table heading that governs the row, and source_row_label takes the printed line or category label the value sits on. A copied the slide title into source_table, which loses which block a row belongs to and forces one row label to cover several printed lines.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","8","NARRATIVE","SHAREHOLDER PROPOSAL HIGHLIGHTS","Significant decline in compensation-related proposals","Number of proposals more than halved between 2015 and 2017 (86 v. 33).","","1","market_series","compensation-related proposals","","","","","","","","","2015","","","","vote_count","Number of proposals","86","proposals","","","","","Number of proposals more than halved between 2015 and 2017 (86 v. 33).","actual","","",""
"PAIR_92EDA9D6F504EF09EE79E44D","MERGE","printed and eligible. 2015 and 2017 are printed on the row's own line as the periods the two counts belong to, so they are period_end; PERIOD RULING applied document-wide: period_end takes a calendar year printed on the row's line or in the heading that governs it, and horizon is reserved for a printed window or relative label such as last 18 months or last year, which is where B wrongly filed these two years. STRUCTURE RULING, applied to every row of this document: source_section takes the slide title, source_table takes the printed blue block, figure or table heading that governs the row, and source_row_label takes the printed line or category label the value sits on. A copied the slide title into source_table, which loses which block a row belongs to and forces one row label to cover several printed lines.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","8","NARRATIVE","SHAREHOLDER PROPOSAL HIGHLIGHTS","Significant decline in compensation-related proposals","Number of proposals more than halved between 2015 and 2017 (86 v. 33).","","2","market_series","compensation-related proposals","","","","","","","","","2017","","","","vote_count","Number of proposals","33","proposals","","","","","Number of proposals more than halved between 2015 and 2017 (86 v. 33).","actual","","",""
"PAIR_47F7976BEE02D563871152AD","REJECT","duplicate of the same printed cell, already published from the other lane's row for it. One printed cell is one row. The kept row carries the printed block in source_table and the printed line in source_row_label under the structure ruling, which this row does not.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A77A3F9FC09A7F5F0FB7FBA8","REJECT","duplicate of the same printed cell, already published from the other lane's row for it. One printed cell is one row. The kept row carries the printed block in source_table and the printed line in source_row_label under the structure ruling, which this row does not.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8BF347482E5B621743946831","REJECT","not a measured value. The page prints the count as the word Three, and the contract requires a measured value to be a number as printed; writing 3 invents a numeral the page does not print, which is the same normalisation the value-format rule forbids. The cell is recorded in the coverage row instead. A reached the same conclusion on this line.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F446F9743B5E5C8B31B9D16E","MERGE","both lanes have the cell and the value right; neither is complete. Under the structure ruling the printed sub-bullet heading NYC Comptroller's Board Accountability Project 2.0 is source_table and the printed line is source_row_label. period_end is blank because no year is printed on this page, where A supplied 2017 from the deck's subject. The quote takes the full printed sentence, which the TXT breaks across two lines, so it proves the value and the scope. STRUCTURE RULING, applied to every row of this document: source_section takes the slide title, source_table takes the printed blue block, figure or table heading that governs the row, and source_row_label takes the printed line or category label the value sits on. A copied the slide title into source_table, which loses which block a row belongs to and forces one row label to cover several printed lines.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","9","NARRATIVE","ELECTION OF DIRECTORS","NYC Comptroller’s Board Accountability Project 2.0","150 Companies asked to provide additional disclosure surrounding director skills, experience and diversity.","","1","other_printed_scope","NYC Comptroller’s Board Accountability Project 2.0","","","","","","","","","","","","","engagement_count","companies asked to provide additional disclosure","150","companies","","","","","150 Companies asked to provide additional disclosure surrounding director skills, experience and diversity.","actual","engagement activity","",""
"PAIR_CDD3E3B0A15B9433F62F6BEE","MERGE","printed and eligible. period_end is blank under the period ruling: this page prints no year, and A supplied 2017 and 2016 from the deck's subject rather than from the page. Under the structure ruling source_row_label is the printed bullet line. STRUCTURE RULING, applied to every row of this document: source_section takes the slide title, source_table takes the printed blue block, figure or table heading that governs the row, and source_row_label takes the printed line or category label the value sits on. A copied the slide title into source_table, which loses which block a row belongs to and forces one row label to cover several printed lines.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","10","NARRATIVE","DIRECTOR ELECTIONS – VOTE RESULTS","Vote Results","48 failed directors (37)","","1","market_series","failed directors","","","","","","","","","","","","","vote_count","failed directors","48","directors","","","","","48 failed directors (37)","actual","proxy-voting activity","",""
"PAIR_DF06C13C5EC781C74CE85DB0","MERGE","printed and eligible. The 37 is the prior-year comparator printed parenthetically; period_end stays blank because the page prints no year for either figure, and the note records what the parenthesis is. STRUCTURE RULING, applied to every row of this document: source_section takes the slide title, source_table takes the printed blue block, figure or table heading that governs the row, and source_row_label takes the printed line or category label the value sits on. A copied the slide title into source_table, which loses which block a row belongs to and forces one row label to cover several printed lines.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","10","NARRATIVE","DIRECTOR ELECTIONS – VOTE RESULTS","Vote Results","48 failed directors (37)","","2","market_series","failed directors","","","","","","","","","","","","","vote_count","failed directors","37","directors","","","","","48 failed directors (37)","actual","prior comparison","",""
"PAIR_6B04284A00299F50F4871435","MERGE","printed and eligible, and A missed all eight. A read the pie as a share-of-cause breakdown with no controlled category; under the category ruling a share of a counted population is coverage. Verified on the PNG: Attendance 26%, Ongoing Compensation Concerns 16%, Overboarding 14%, Director Received Excessive Against Votes 14%, No Lead Director 9%, Poison Pill 7%, Insider/Affiliate on a Committee 7% and SHP Not Implemented 7%, summing to 100. subject_name takes the figure title and metric_name the printed slice label, where B put a bare % in metric_name, which names no measure.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","10","FIGURE","DIRECTOR ELECTIONS – VOTE RESULTS","DRIVERS OF MAJORITY OPPOSITION TO DIRECTORS","Attendance","","1","other_printed_scope","DRIVERS OF MAJORITY OPPOSITION TO DIRECTORS","","","","","","","","","","","","","coverage","Attendance","26%","%","","","","","DIRECTOR ELECTIONS – VOTE RESULTS","actual","IMAGE_ONLY: figure label; driver of majority opposition proportion","",""
"PAIR_4AF0BAF0439EB8247DB7F119","MERGE","printed and eligible. period_end is blank under the period ruling: this page prints no year, and A supplied 2017 and 2016 from the deck's subject rather than from the page. Under the structure ruling source_row_label is the printed bullet line. STRUCTURE RULING, applied to every row of this document: source_section takes the slide title, source_table takes the printed blue block, figure or table heading that governs the row, and source_row_label takes the printed line or category label the value sits on. A copied the slide title into source_table, which loses which block a row belongs to and forces one row label to cover several printed lines.","2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","10","NARRATIVE","DIRECTOR ELECTIONS – VOTE RESULTS","Vote Results","Avg. Support: 96%","","1","market_series","director elections","","","","","","","","","","","","","score","Avg. Support","96%","%","","","","","Avg. Support: 96%","actual","proxy-voting support score","",""
