"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","12","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor narrative only; PPM risk-factor transcription is excluded and no whitelisted management fee, carry, waterfall, clawback, fee offset, organizational expense, recycling, fund term, term extension, commitment period, or investment period provision is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","13","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor narrative only; PPM risk-factor transcription is excluded and no whitelisted management fee, carry, waterfall, clawback, fee offset, organizational expense, recycling, fund term, term extension, commitment period, or investment period provision is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","14","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor narrative only; PPM risk-factor transcription is excluded and no whitelisted management fee, carry, waterfall, clawback, fee offset, organizational expense, recycling, fund term, term extension, commitment period, or investment period provision is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","15","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor narrative only; PPM risk-factor transcription is excluded and no whitelisted management fee, carry, waterfall, clawback, fee offset, organizational expense, recycling, fund term, term extension, commitment period, or investment period provision is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","16","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor narrative only; PPM risk-factor transcription is excluded and no whitelisted management fee, carry, waterfall, clawback, fee offset, organizational expense, recycling, fund term, term extension, commitment period, or investment period provision is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","17","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor narrative only; PPM risk-factor transcription is excluded and no whitelisted management fee, carry, waterfall, clawback, fee offset, organizational expense, recycling, fund term, term extension, commitment period, or investment period provision is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","18","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: interval-fund liquidity risk discussion and repurchase thresholds are risk-factor disclosure outside the legal-term whitelist; no qualifying provision is extracted."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","19","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","definition_context","2","2","Summary-of-offering-terms definitions extracted; minimum-investment and distribution narrative outside the whitelist remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","20","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","definition_context","3","3","Eligible-investor, SAI, and Declaration of Trust definitions extracted; investor qualification narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","21","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","definition_context","1","1","Transfer Agent definition extracted; subscription mechanics and investor procedures remain excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","22","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","definition_context","5","5","NAV, RIC, IRS, DRIP, and Plan Agent definitions extracted; distribution mechanics remain outside the legal-term whitelist."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","23","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: repurchase, transfer, and redemption provisions are outside the PPM legal-term whitelist; no eligible definition or whitelisted term is printed on this page."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","24","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","definition_context | legal_term","5","5","Management Fee and organizational-cost provisions plus agreement and net-assets definitions extracted."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","25","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","definition_context | legal_term","3","3","Expense Limitation Agreement term-extension provision extracted; non-whitelisted distribution and servicing mechanics excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","26","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","definition_context","4","4","Distribution and Servicing Plan, Administrator, Administration Fee, and transfer definitions extracted; transfer restrictions remain outside the PPM legal-term whitelist."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","27","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","legal_term","1","1","Fund term provision extracted; tax narrative remains outside the legal-term whitelist."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","28","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF OFFERING TERMS","definition_context","3","3","Custodian, Transfer Agent, and ERISA definitions extracted."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","29","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF FEES AND EXPENSES","definition_context | legal_term","9","9","Management Fee cells and footnotes 1-4 extracted; carried interest and clawback language in footnote 4 extracted."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","30","ELIGIBLE_DATA_EXTRACTED","YES","SUMMARY OF FEES AND EXPENSES","definition_context","2","2","Footnotes 5 and 6 continue on this page and are extracted as printed definitions; hypothetical fee examples remain excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","31","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: hypothetical fee examples and assumed returns are illustrative; no actual CORE legal term or definition record is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","32","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: Financial Highlights states no operating history for the offered classes; no eligible observation or legal term is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","33","ELIGIBLE_DATA_EXTRACTED","YES","THE FUND","legal_term","1","1","Fund term provision extracted."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","34","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: use-of-proceeds narrative describes allocation timing and cash holdings, outside the legal-term whitelist; no eligible term or definition record is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","35","ELIGIBLE_DATA_EXTRACTED","YES","INVESTMENT OBJECTIVE AND STRATEGY","definition_context","11","11","Investment-objective definitions extracted; allocation narrative outside the whitelist remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","36","ELIGIBLE_DATA_EXTRACTED","YES","INVESTMENT OBJECTIVE AND STRATEGY","definition_context","2","2","Private Credit Investments and RIC definitions extracted."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","37","ELIGIBLE_DATA_EXTRACTED","YES","Investment Strategies","definition_context","3","3","Investment-strategy definitions extracted; leverage narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","38","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: investment-strategy, leverage, and credit-facility narrative is outside the PPM legal-term whitelist; no eligible term or definition record is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","39","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: investment-strategy, leverage, and credit-facility narrative is outside the PPM legal-term whitelist; no eligible term or definition record is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","40","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: investment-strategy, leverage, and credit-facility narrative is outside the PPM legal-term whitelist; no eligible term or definition record is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","41","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: investment-strategy, leverage, and credit-facility narrative is outside the PPM legal-term whitelist; no eligible term or definition record is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","42","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: investment-strategy, leverage, and credit-facility narrative is outside the PPM legal-term whitelist; no eligible term or definition record is printed."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","43","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","44","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","45","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","46","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","47","ELIGIBLE_DATA_EXTRACTED","YES","RISKS","definition_context","1","1","Printed over-commit terminology extracted; surrounding risk-factor narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","48","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","49","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","50","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","51","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","52","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","53","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","54","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","55","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","56","ELIGIBLE_DATA_EXTRACTED","YES","RISKS","definition_context","2","2","Non-diversified and valuation-risk definitions extracted; surrounding risk-factor narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","57","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","58","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","59","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","60","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","61","ELIGIBLE_DATA_EXTRACTED","YES","RISKS","definition_context","1","1","EU definition extracted; surrounding risk-factor narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","62","ELIGIBLE_DATA_EXTRACTED","YES","RISKS","definition_context","1","1","SVB definition extracted; surrounding risk-factor narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","63","ELIGIBLE_DATA_EXTRACTED","YES","RISKS","definition_context","2","2","UK and FTA definitions extracted; surrounding risk-factor narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","64","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","65","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","66","ELIGIBLE_DATA_EXTRACTED","YES","RISKS","definition_context","1","1","Indemnitee definition extracted; surrounding risk-factor narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","67","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","68","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","69","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","70","ELIGIBLE_DATA_EXTRACTED","YES","POTENTIAL CONFLICTS OF INTEREST","definition_context","3","3","Apollo Clients, AGM, and AGM Allocations Committee definitions extracted; conflict narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","71","ELIGIBLE_DATA_EXTRACTED","YES","POTENTIAL CONFLICTS OF INTEREST","definition_context","1","1","Allocations Sub-Committees definition extracted; conflict narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","72","ELIGIBLE_DATA_EXTRACTED","YES","POTENTIAL CONFLICTS OF INTEREST","definition_context","2","2","Order and required majority definitions extracted; conflict narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","73","ELIGIBLE_DATA_EXTRACTED","YES","POTENTIAL CONFLICTS OF INTEREST","definition_context","1","1","Affiliated Service Provider definition extracted; conflict narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","74","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","75","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","76","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","77","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","78","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","79","ELIGIBLE_DATA_EXTRACTED","YES","POTENTIAL CONFLICTS OF INTEREST","definition_context","2","2","Code of Ethics and S3 Information Barrier Policy definitions extracted; conflict narrative remains excluded."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","80","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","81","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor or conflict narrative is outside the PPM legal-term whitelist; no qualifying legal term or printed definition_context record is present."
