record_group,field_name,source_labels_seen,definition,first_seen_file_id,files_processed,files_checked_for_field,files_with_field,presence_pct,total_observations,avg_observations_when_present,extractability,alt_investment_use,provisional_class,merged_into,example_file_id,example_page,notes
fund_snapshot,commitment,Capital Commitment | Committed | Adjusted Commitment,Printed committed capital amount.,SRC060,30,30,18,60.0,140,7.78,HIGH,deployment and exposure monitoring,CORE,,SRC060,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling."
fund_snapshot,contributed_capital,Total Capital Contributed | Contributed | Funded Amount,Printed capital contributed/funded amount.,SRC060,30,30,19,63.3,109,5.74,HIGH,paid-in capital analysis,CORE,,SRC121,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling."
fund_snapshot,distributions,Total Capital Distributed | Distributed | Distributions,Printed cumulative distributions.,SRC060,30,30,17,56.7,127,7.47,HIGH,realization and cash-flow analysis,CORE,,SRC363,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling."
fund_snapshot,unfunded_capital,Unfunded,Printed remaining unfunded commitment.,SRC035,30,30,9,30.0,67,7.44,HIGH,liquidity and pacing,CORE,,SRC035,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling."
fund_snapshot,remaining_value,Fair Market Value | Remaining Value | Reported Value | Reporting Value,Printed remaining/fair/reporting value of the investment.,SRC060,30,30,25,83.3,255,10.20,HIGH,residual value and portfolio monitoring,CORE,,SRC060,2,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling."
allocation,allocation_dimension,ASSET ALLOCATION | Property Geographic | Strategy,"Printed allocation dimension such as asset class, geography, sector, or strategy.",SRC363,30,30,11,36.7,545,30.28,MEDIUM,exposure analysis,CORE,,SRC363,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling."
allocation,allocation_label,Absolute Return | Private Equity | Real Estate,Printed category label within an allocation dimension.,SRC363,30,30,11,36.7,3615,120.50,MEDIUM,exposure analysis,CORE,,SRC060,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling."
allocation,allocation_basis,Actual | Policy Target | Adjusted Policy | Benchmark,Printed basis/role of an allocation percentage.,SRC194,30,30,8,26.7,90,11.25,HIGH,actual-versus-policy exposure analysis,CORE,,SRC108,5,Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling.
allocation,allocation_value,Actual | Allocation | Target | Policy | Benchmark | Range,Printed allocation percentage or printed policy/target range for allocation_label and allocation_basis.,SRC363,30,30,11,36.7,253,23.00,HIGH,actual-versus-policy and exposure analysis,CORE,,SRC363,1,Checkpoint 30 standardized field created from recurring source labels; all 30 documents rechecked. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling.
cash_flow,cash_flow_type,Contributions | Withdrawals | Fees | Transfers | Distributions | Drawdowns,Printed cash-flow category for a period.,SRC315,30,30,14,46.7,458,16.96,HIGH,cash-flow analysis,EXTENSION,,SRC060,2,Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling.
cash_flow,cash_flow_value,Contributions | Withdrawals | Fees | Transfers | Distributions | Drawdowns,Printed amount for a cash-flow category and period.,SRC315,30,30,14,46.7,209,9.50,MEDIUM,cash-flow analysis,EXTENSION,,SRC363,1,Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling.
investment_observation,investment_name,Investment | Top Ten Holdings | Largest underlying holdings,"Printed underlying security, portfolio company, or deal name.",SRC183,30,30,3,10.0,19,6.33,HIGH,deal and holdings analysis,EXTENSION,,SRC183,14,Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling.
fund_snapshot,manager_name,Manager | Manager Name | Lead Manager | PE House | GP | Sponsor,"Printed manager, sponsor, GP, adviser, or PE house attached to the fund or underlying investment.",SRC315,30,30,2,6.7,15,7.50,HIGH,manager/deal analysis,CORE,,SRC315,20,Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling. Checkpoint 30: promoted despite low direct-column prevalence because manager linkage is indispensable for fund/manager comparison.
investment_observation,geography,Geography,Printed geography for an underlying investment/deal.,SRC069,30,30,11,36.7,140,12.73,HIGH,deal/geographic analysis,EXTENSION,,SRC340,5,Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling.
investment_observation,investment_value,Fair Value | Value (£m) | Return,"Printed value, proceeds, or exposure amount for the underlying investment/deal.",SRC183,30,30,2,6.7,9,4.50,MEDIUM,deal and holdings analysis,EXTENSION,,SRC315,22,Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling.
investment_observation,portfolio_weight_pct,Percent of Total Fund | % of Net Assets,Printed portfolio/NAV weight of the underlying holding.,SRC183,30,30,6,20.0,17,2.83,HIGH,concentration analysis,EXTENSION,,SRC114,2,Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30 FINAL ACTIVE. Second pass confirmed prior work terminology without adding fields; ILPA 2025 performance standards independently support performance-metric plus cash-flow modeling.
allocation,allocation_pct,Allocation | %,Printed percentage allocated to the category.,SRC363,30,30,21,70.0,310,14.76,MEDIUM,exposure analysis,MERGED,allocation_value,SRC363,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
allocation,benchmark_allocation_pct,Benchmark regional weights | benchmark allocation,Printed benchmark allocation percentage for the same allocation dimension.,SRC194,30,30,2,6.7,2,1.00,MEDIUM,relative exposure analysis,MERGED,allocation_value,SRC194,8,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
allocation,policy_range,Policy Range | permitted range,Printed permissible policy range for an allocation or leverage measure.,SRC194,30,30,7,23.3,19,2.71,HIGH,compliance monitoring,MERGED,allocation_value,SRC194,5,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
allocation,target_allocation_pct,Target Allocation | allocation target,Printed target allocation percentage.,SRC194,30,30,6,20.0,29,4.83,HIGH,policy-versus-actual exposure monitoring,MERGED,allocation_value,SRC194,3,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
attribution,attribution_dimension,Performance Contribution by Asset Class | Exposure/P&L,Printed attribution/exposure breakdown dimension.,SRC114,30,30,5,16.7,21,4.20,MEDIUM,drivers and risk/exposure,MERGED,entity_name,SRC114,2,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
attribution,attribution_label,Interest Rate | FX | Commodity | Equity | Credit | Privates,Printed category within an attribution/exposure breakdown.,SRC114,30,30,10,33.3,251,25.10,MEDIUM,drivers and risk/exposure,MERGED,entity_name,SRC114,2,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
attribution,attribution_metric,Performance Contribution | Exposure | P&L,Printed metric represented by the attribution row.,SRC114,30,30,6,20.0,49,8.17,HIGH,drivers and risk/exposure,MERGED,metric_name,SRC114,2,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
attribution,attribution_value,performance in % terms | MTD P&L | exposure,Printed value for attribution/exposure metric.,SRC114,30,30,5,16.7,38,7.60,MEDIUM,drivers and risk/exposure,MERGED,metric_value,SRC114,2,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,carry_rate,Carry,Printed carried-interest rate in a fund terms/performance table.,SRC190,30,30,3,10.0,12,4.00,HIGH,net-return and fee context,DROP,,SRC188,8,"Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
fund_metric,direct_alpha,GGS Direct Alpha | Direct Alpha,Printed direct-alpha benchmark result.,SRC149,30,30,2,6.7,30,15.00,HIGH,public-market-relative performance,MERGED,metric_name + metric_value,SRC149,1,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,dpi,DPI Multiple | DPI,Printed distributions-to-paid-in multiple.,SRC121,30,30,5,16.7,20,4.00,HIGH,realization comparison,MERGED,metric_name + metric_value,SRC121,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,fund_age_years,Age (Years),Printed fund/investment age.,SRC149,30,30,2,6.7,3,1.50,HIGH,lifecycle comparison,DROP,,SRC315,30,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
fund_metric,fund_status,Active Partnerships | liquidated exposures,Printed active/liquidated/status classification for a fund row or aggregate.,SRC169,30,30,3,10.0,47,15.67,MEDIUM,lifecycle monitoring,DROP,,SRC169,2,"Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
fund_metric,gain_loss,Gain/Loss,Printed gain or loss amount for the fund row.,SRC169,30,30,2,6.7,13,6.50,HIGH,absolute value creation,MERGED,metric_name + metric_value,SRC169,2,"Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,gain_since_inception,Gain Since Inception,Printed gain since inception amount.,SRC070,30,30,0,0.0,0,0.00,HIGH,absolute value creation,MERGED,metric_name + metric_value,,,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,hurdle_rate,Hurdle,Printed hurdle/preferred-return rate in a fund terms/performance table.,SRC190,30,30,2,6.7,6,3.00,HIGH,net-return and fee context,DROP,,SRC170,5,"Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
fund_metric,initial_investment_date,Initial Investment Date,Printed initial investment date.,SRC070,30,30,9,30.0,60,6.67,HIGH,investment age/timing,DROP,,SRC056,3,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
fund_metric,irr,IRR | Net IRR,Printed internal rate of return.,SRC060,30,30,20,66.7,246,12.30,HIGH,money-weighted fund comparison,MERGED,metric_name + metric_value,SRC060,2,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,management_fee_rate,Management Fee,Printed management fee rate in a fund terms/performance table.,SRC190,30,30,6,20.0,13,2.17,HIGH,net-return and fee context,DROP,,SRC108,4,"Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
fund_metric,nav_weight,NAV Weight,Printed share of portfolio NAV represented by the fund.,SRC169,30,30,3,10.0,18,6.00,HIGH,concentration analysis,MERGED,portfolio_weight_pct,SRC188,6,"Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,pme,KS PME | PME,Printed public market equivalent result.,SRC149,30,30,4,13.3,71,17.75,HIGH,public-market-relative performance,MERGED,metric_name + metric_value,SRC149,1,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,rvpi,RVPI,Printed residual value to paid-in multiple.,SRC149,30,30,2,6.7,13,6.50,HIGH,residual value comparison,MERGED,metric_name + metric_value,SRC149,1,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
