fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status,reported_irr_fee_basis,reported_irr_method,period_return_fee_basis,period_return_method,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector,fund_name,fund_manager_name,source_observation_count,quality_pass_count,quality_fail_count,quality_skip_count,quality_status,failed_quality_rules,analytics_provenance_type,recomputed_dpi,recomputed_rvpi,recomputed_tvpi,recomputed_irr,recomputed_ks_pme,recomputed_direct_alpha,analysis_benchmark_ids,analysis_result_ids,attribute_change_ids,term_management_fee_rate,term_management_fee_basis,term_carry_rate,term_hurdle_rate,term_catch_up_rate,term_catch_up_present,term_waterfall_type,term_fund_term_years,term_extension_years,term_preferred_return_compounding,term_expense_cap_rate,term_maximum_offering,term_currency,term_id,term_scope,term_effective_date,term_effective_end_date,term_provenance_type,term_source_document_id,term_source_page,term_source_anchor,term_synthetic_parameter_set_id,term_clause_id,term_clause_metric_id,term_clause_title,term_clause_value_raw,term_clause_value_text,term_clause_effective_date,term_clause_effective_end_date,term_clause_provenance_type,term_clause_source_document_id,term_clause_source_page,term_clause_source_anchor,term_clause_synthetic_parameter_set_id,holding_count,holding_fair_value_total,holding_ids,holding_as_of_date,holding_provenance_type,holding_source_document_ids,holding_source_pages,holding_source_anchors,holding_synthetic_parameter_set_ids,allocation_id,portfolio_id,portfolio_as_of_date,portfolio_target_weight,portfolio_minimum_weight,portfolio_maximum_weight,portfolio_commitment_amount,portfolio_nav_amount,portfolio_unfunded_amount,portfolio_expected_return,portfolio_expected_volatility,portfolio_liquidity_score,portfolio_strategy,portfolio_sub_strategy,portfolio_provenance_type,portfolio_source_document_id,portfolio_synthetic_parameter_set_id,portfolio_optimization_run_id,vintage_year_origin,vintage_year_source_observation_id,vintage_year_source_document_id,vintage_year_source_page,vintage_year_source_quote,strategy_origin,strategy_source_observation_id,strategy_source_document_id,strategy_source_page,strategy_source_quote
FPRINT_809906F191B364B0D701,FUND_0048,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,5000000.000000,2276490.000000,4114064.000000,0.000000,0.000000,0.4552980000,0.8228128000,1.2781108000,,0.0227644881,3784938.880000,150000.000000,91059.600000,139413.853440,102851.600000,45419.266560,15000.000000,2500.000000,4114064.000000,0.0713841699,0.2579124536,574627811.426853,2011,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,,"Phoenix Venture Partners, L.P.",Phoenix Venture Partners,0,15,0,1,PASS,,SYNTHETIC,0.455298,0.8228128,1.2781108,0.0227644881,0.317077835,-0.1018596612,BMK_ETF_SPY,ANL_FUND_0048_20260605_DIRECT_ALPHA | ANL_FUND_0048_20260605_DPI | ANL_FUND_0048_20260605_KS_PME | ANL_FUND_0048_20260605_RVPI | ANL_FUND_0048_20260605_TVPI | ANL_FUND_0048_20260605_XIRR,,0.0164076424,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,574627811.426853,USD,TERMINT_DB3EBD91FBD170AC8192,base_fund,2011-01-01,2023-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_116A82E9E1D54B0E7CAE,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2011-01-01,2023-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,4114064.000000,HOLDINT_B57BF2CE49C9CB10E5D9 | HOLDINT_C39EAA11B136292DB326 | HOLDINT_FA81AC47975C1801A413,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0048,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,5000000.000000,4114064.000000,0.000000,0.0227644881,,,Venture Capital,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_0892D963459A233A3A8F,FUND_0049,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,750000.000000,7500.000000,694288.000000,4250000.000000,0.000000,0.0100000000,0.9257173333,0.9357173333,,-0.0131610144,638744.960000,22500.000000,300.000000,25820.900480,17357.200000,7664.939520,15000.000000,2500.000000,694288.000000,0.0522008659,0.2579124536,464049333.134954,2020,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,,Pioneer Square Ventures Fund II,Pioneer Square Ventures,0,15,0,1,PASS,,SYNTHETIC,0.01,0.9257173333,0.9357173333,-0.0131610144,0.4337698125,-0.1516998668,BMK_ETF_SPY,ANL_FUND_0049_20260605_DIRECT_ALPHA | ANL_FUND_0049_20260605_DPI | ANL_FUND_0049_20260605_KS_PME | ANL_FUND_0049_20260605_RVPI | ANL_FUND_0049_20260605_TVPI | ANL_FUND_0049_20260605_XIRR,,0.0212752962,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,464049333.134954,USD,TERMINT_DA02355CF7E22B3425E5,base_fund,2020-01-01,2032-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_C33E7CA7C777D07C0A9A,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2020-01-01,2032-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,694288.000000,HOLDINT_20FD4627696210942B84 | HOLDINT_C2028C15EBFC8977CC2C | HOLDINT_C7B16F04C05924DD7DA6,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0049,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,5000000.000000,694288.000000,4250000.000000,-0.0131610144,,,Venture Capital,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_BDF79F3FEA1FBE3CD652,FUND_0050,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,4718038.000000,2562843.000000,550976.000000,281962.000000,0.000000,0.5432010086,0.1167807466,0.6599817551,,-0.0388236895,506897.920000,141541.140000,102513.720000,2693.484960,13774.400000,6082.775040,15000.000000,2500.000000,550976.000000,0.0099638602,0.2579124536,571303238.107028,2009,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,,"Pivotal Investments Partners Fund I, L.P.",Pivotal Investments Partners,0,15,0,1,PASS,,SYNTHETIC,0.5432010086,0.1167807466,0.6599817551,-0.0388236895,0.1715633422,-0.1555920963,BMK_ETF_SPY,ANL_FUND_0050_20260605_DIRECT_ALPHA | ANL_FUND_0050_20260605_DPI | ANL_FUND_0050_20260605_KS_PME | ANL_FUND_0050_20260605_RVPI | ANL_FUND_0050_20260605_TVPI | ANL_FUND_0050_20260605_XIRR,,0.0177721405,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,571303238.107028,USD,TERMINT_EE7FBF3C956B51D94014,base_fund,2009-01-01,2021-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_9BBB2DB240EB58DC9BD6,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2009-01-01,2021-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,550976.000000,HOLDINT_8B4A12D94E8269623959 | HOLDINT_ED7E5327483EDF0A384D | HOLDINT_EFFD070ACB7D2049A2A3,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0050,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,5000000.000000,550976.000000,281962.000000,-0.0388236895,,,Venture Capital,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_60E021718EC224DF0703,FUND_0051,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,750000.000000,750000.000000,337174.000000,37500.000000,0.000000,0.000000,0.4495653333,0.0500000000,0.4995653333,,-0.0741650996,34500.000000,22500.000000,13486.960000,-4739.540000,937.500000,414.000000,2250.000000,375.000000,37500.000000,-0.1742910145,0.2579124536,445907462.827276,2011,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,,"Portland Seed Fund I, L.P.",Portland Seed,0,15,0,1,PASS,,SYNTHETIC,0.4495653333,0.05,0.4995653333,-0.0741650996,0.1723139266,-0.1796903055,BMK_ETF_SPY,ANL_FUND_0051_20260605_DIRECT_ALPHA | ANL_FUND_0051_20260605_DPI | ANL_FUND_0051_20260605_KS_PME | ANL_FUND_0051_20260605_RVPI | ANL_FUND_0051_20260605_TVPI | ANL_FUND_0051_20260605_XIRR,,0.0223201558,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,445907462.827276,USD,TERMINT_E944CD95A420617BECFF,base_fund,2011-01-01,2023-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_8809972B1BF507ECEB78,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2011-01-01,2023-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,37500.000000,HOLDINT_0BD6B18EC1893A0ED81F | HOLDINT_83B957EC6CDB40263753 | HOLDINT_D771E5ABE49EFCEE1381,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0051,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,750000.000000,37500.000000,0.000000,-0.0741650996,,,Venture Capital,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_3B33944E87B4AECA9614,FUND_0052,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1250000.000000,1250000.000000,1813393.000000,1790063.000000,0.000000,0.000000,1.4507144000,1.4320504000,2.8827648000,,0.1354495162,1646857.960000,37500.000000,72535.720000,118101.889480,44751.575000,19762.295520,3750.000000,625.000000,1790063.000000,0.1082308033,0.2579124536,596884042.650759,2014,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,,"Portland Seed Fund II, L.P.",Portland Seed,0,15,0,1,PASS,,SYNTHETIC,1.4507144,1.4320504,2.8827648,0.1354495162,0.9718332801,-0.0034821866,BMK_ETF_SPY,ANL_FUND_0052_20260605_DIRECT_ALPHA | ANL_FUND_0052_20260605_DPI | ANL_FUND_0052_20260605_KS_PME | ANL_FUND_0052_20260605_RVPI | ANL_FUND_0052_20260605_TVPI | ANL_FUND_0052_20260605_XIRR,,0.0214391240,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,596884042.650759,USD,TERMINT_F32A7CEEC2FC0B0290B4,base_fund,2014-01-01,2026-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_31D199961629D3009A1C,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2014-01-01,2026-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,1790063.000000,HOLDINT_0679A4255D14B5EA6937 | HOLDINT_11D9BE3E08627D91A25E | HOLDINT_63E2D00731A8DB154A36,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0052,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,1250000.000000,1790063.000000,0.000000,0.1354495162,,,Venture Capital,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_0525EA27D54B6162673B,FUND_0053,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,2000000.000000,1958262.892297,35553.727721,1692363.252914,41737.107703,0.000000,0.0181557481,0.8642165766,0.8823723247,,-0.0188974019,1556974.192681,58747.886769,1422.149109,24070.550938,42309.081323,18683.690312,6000.000000,1000.000000,1692363.252914,0.0501378398,0.2579124536,239017960.365636,2018,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,,"Portland Seed Fund III, L.P.",Portland Seed,0,15,0,1,PASS,,SYNTHETIC,0.0181557481,0.8642165766,0.8823723247,-0.0188974019,0.3457987842,-0.1477384723,BMK_ETF_SPY,ANL_FUND_0053_20260605_DIRECT_ALPHA | ANL_FUND_0053_20260605_DPI | ANL_FUND_0053_20260605_KS_PME | ANL_FUND_0053_20260605_RVPI | ANL_FUND_0053_20260605_TVPI | ANL_FUND_0053_20260605_XIRR,,0.0157324651,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,239017960.365636,USD,TERMINT_FB02183BEBC15C0991F3,base_fund,2018-01-01,2030-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_9AB3A561430019484082,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2018-01-01,2030-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,1692363.252914,HOLDINT_2FCB760692712AF4A366 | HOLDINT_38A34FEDBBF166CA8813 | HOLDINT_75EDB6DF4DABE2FEEBFE,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0053,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,2000000.000000,1692363.252914,41737.107703,-0.0188974019,,,Venture Capital,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_A06F51E30FB87D8DED4F,FUND_0054,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,250000.000000,245000.000000,7750.316656,237115.856555,5000.000000,0.000000,0.0316339455,0.9678198227,0.9994537682,,-0.0000834138,218146.588030,7350.000000,310.012666,4258.625720,5927.896414,2617.759056,750.000000,125.000000,237115.856555,0.0546847021,0.2579124536,241876567.479492,2018,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,,"Portland Seed Fund III - Side Car, L.P.",Portland Seed Fund III - Side Car,0,15,0,1,PASS,,SYNTHETIC,0.0316339455,0.9678198227,0.9994537682,-0.0000834138,0.3936582009,-0.1312598802,BMK_ETF_SPY,ANL_FUND_0054_20260605_DIRECT_ALPHA | ANL_FUND_0054_20260605_DPI | ANL_FUND_0054_20260605_KS_PME | ANL_FUND_0054_20260605_RVPI | ANL_FUND_0054_20260605_TVPI | ANL_FUND_0054_20260605_XIRR,,0.0152082670,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,241876567.479492,USD,TERMINT_95ECEE1C7FF2DAB479E6,base_fund,2018-01-01,2030-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_137314FCC05762F22129,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2018-01-01,2030-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,237115.856555,HOLDINT_3532EEBC737454B413CA | HOLDINT_898573C8FE900B26775F | HOLDINT_8EF4A3194B4D706D103E,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0054,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,250000.000000,237115.856555,5000.000000,-0.0000834138,,,Venture Capital,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_203A5C7E12C535EAC9E7,FUND_0055,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,1282401.000000,12824.010000,1169932.000000,3717599.000000,0.000000,0.0100000000,0.9122981033,0.9222981033,,-0.0160033231,1076337.440000,38472.030000,512.960400,30971.141120,29248.300000,12916.049280,15000.000000,2500.000000,1169932.000000,0.0516896359,0.2579124536,363443679.440923,2020,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,,Rethink Impact Fund II,Rethink Impact,0,15,0,1,PASS,,SYNTHETIC,0.01,0.9122981033,0.9222981033,-0.0160033231,0.4275698228,-0.1541410971,BMK_ETF_SPY,ANL_FUND_0055_20260605_DIRECT_ALPHA | ANL_FUND_0055_20260605_DPI | ANL_FUND_0055_20260605_KS_PME | ANL_FUND_0055_20260605_RVPI | ANL_FUND_0055_20260605_TVPI | ANL_FUND_0055_20260605_XIRR,,0.0168975704,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,363443679.440923,USD,TERMINT_1E4BDF8C2B468420B9A9,base_fund,2020-01-01,2032-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_8CE45DF288D639EBA003,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2020-01-01,2032-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,1169932.000000,HOLDINT_13E2CAFD760CDF0B2A00 | HOLDINT_41A03C17A7243486778C | HOLDINT_9C44388FE90C5475D2D8,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0055,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,5000000.000000,1169932.000000,3717599.000000,-0.0160033231,,,Venture Capital,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_06BA40EA5807C58319A7,FUND_0056,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,2000000.000000,1968281.000000,1962279.000000,98414.050000,31719.000000,0.000000,0.9969506387,0.0500000000,1.0469506387,,0.0035720742,90540.926000,59048.430000,78491.160000,30769.011638,2460.351250,1086.491112,6000.000000,1000.000000,98414.050000,0.3016962075,0.2579124536,576504752.944507,2004,Buyout,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,buyout,,,"Riverlake Equity Partners I, L.P.",Riverlake Equity Partners,0,15,0,1,PASS,,SYNTHETIC,0.9969506387,0.05,1.0469506387,0.0035720742,0.2848452084,-0.0967303422,BMK_ETF_VTI,ANL_FUND_0056_20260605_DIRECT_ALPHA | ANL_FUND_0056_20260605_DPI | ANL_FUND_0056_20260605_KS_PME | ANL_FUND_0056_20260605_RVPI | ANL_FUND_0056_20260605_TVPI | ANL_FUND_0056_20260605_XIRR,,0.0195754933,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,576504752.944507,USD,TERMINT_8991D4B08BA67E381E9B,base_fund,2004-01-01,2016-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_042185DC599CBEC8FA81,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2004-01-01,2016-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,98414.050000,HOLDINT_0784C8A771F3155659E6 | HOLDINT_4013F21B7FEF87B6E23F | HOLDINT_46631BB2B6DE3040D2C0,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0056,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,2000000.000000,98414.050000,31719.000000,0.0035720742,,,Buyout,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_C38D8769C44DA8D22870,FUND_0057,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,4471233.000000,3885926.000000,1237969.000000,528767.000000,0.000000,0.8690949454,0.2768741866,1.1459691320,,0.0120636040,1138931.480000,134136.990000,155437.040000,93221.167240,30949.225000,13667.177760,15000.000000,2500.000000,1237969.000000,0.1056583053,0.2579124536,308821092.204946,2008,Buyout,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,buyout,,,"Riverlake Equity Partners II, L.P.",Riverlake Equity Partners,0,15,0,1,PASS,,SYNTHETIC,0.8690949454,0.2768741866,1.145969132,0.012063604,0.2563566426,-0.1130483535,BMK_ETF_VTI,ANL_FUND_0057_20260605_DIRECT_ALPHA | ANL_FUND_0057_20260605_DPI | ANL_FUND_0057_20260605_KS_PME | ANL_FUND_0057_20260605_RVPI | ANL_FUND_0057_20260605_TVPI | ANL_FUND_0057_20260605_XIRR,,0.0227429410,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,308821092.204946,USD,TERMINT_BA1A308B915D9B216FD0,base_fund,2008-01-01,2020-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_78968C75FC827C68C38E,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2008-01-01,2020-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,1237969.000000,HOLDINT_07A90EC4830A2892C04F | HOLDINT_7070F1A42B02F250850B | HOLDINT_8949FA3ADDBACB77ACD3,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0057,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,5000000.000000,1237969.000000,528767.000000,0.0120636040,,,Buyout,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
