"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_4550AC47A81E46C98306556C","MERGE","Change column names no date and no window; distribution is not a qualified category.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Distributions","Change","1","portfolio","Real Estate","Real Estate","","","","","","","","","","","($M)","distribution","Distributions","($17.5)","","","","","","Distributions ($289.5) ($272.1) ($17.5)","actual","","","","","","","",""
"PAIR_8F7D5B299DDF214DAFE406D5","MERGE","A heading and asset_class, B as_of_date; nav is qualified and footnote b Includes Gross PTRES Exposure is printed on the label, so value_scope portfolio_total is backed by a cited key.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Market Value","1Q17","1","portfolio","Real Estate","Real Estate","","","","","","","","","1Q17","","($M)","nav","Market Value","$6,054.6","","","","Includes Gross PTRES Exposure","","Market Value(b) $6,054.6 $6,125.6 $71.0","actual","","","","b","","","portfolio_total",""
"PAIR_9109C399BD02F56BD976A007","MERGE","A heading and asset_class, B as_of_date; value_scope backed by cited footnote b.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Market Value","2Q17","1","portfolio","Real Estate","Real Estate","","","","","","","","","2Q17","","($M)","nav","Market Value","$6,125.6","","","","Includes Gross PTRES Exposure","","Market Value(b) $6,054.6 $6,125.6 $71.0","actual","","","","b","","","portfolio_total",""
"PAIR_D904686C424DEE11B9BADEBC","MERGE","Change column names no date and no window; value_scope backed by cited footnote b.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Market Value","Change","1","portfolio","Real Estate","Real Estate","","","","","","","","","","","($M)","nav","Market Value","$71.0","","","","Includes Gross PTRES Exposure","","Market Value(b) $6,054.6 $6,125.6 $71.0","actual","","","","b","","","portfolio_total",""
"PAIR_18DD0C4C39251714F64CBC4E","MERGE","A heading and asset_class, B as_of_date; the printed x stays on the value and in unit, and the multiple column prints no currency scale.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Total Value Multiple","1Q17","1","portfolio","Real Estate","Real Estate","","","","","","","","","1Q17","","","tvpi","Total Value Multiple","1.38x","x","","","","","Total Value Multiple 1.38x 1.39x 0.01x","actual","","","","","","","",""
"PAIR_F28F0F01E518321E403A9DE5","MERGE","A heading and asset_class, B as_of_date; printed x kept on value and in unit.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Total Value Multiple","2Q17","1","portfolio","Real Estate","Real Estate","","","","","","","","","2Q17","","","tvpi","Total Value Multiple","1.39x","x","","","","","Total Value Multiple 1.38x 1.39x 0.01x","actual","","","","","","","",""
"PAIR_0CF5C2C409258831744C9E29","MERGE","Change column names no date and no window; printed x kept on value and in unit.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Total Value Multiple","Change","1","portfolio","Real Estate","Real Estate","","","","","","","","","","","","tvpi","Total Value Multiple","0.01x","x","","","","","Total Value Multiple 1.38x 1.39x 0.01x","actual","","","","","","","",""
"PAIR_743A0B33FA5E2BC2F9EB3825","MERGE","A heading and asset_class, B as_of_date; the row prints IRR so the category is irr, and the page states no fee treatment, so fee_basis is unstated.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Since Inception IRR","1Q17","1","portfolio","Real Estate","Real Estate","","","","","","","","","1Q17","","","irr","Since Inception IRR","8.78%","%","","","","","Since Inception IRR 8.78% 8.81% 0.02%","actual","","","","","","unstated","",""
"PAIR_60956C940E001DA5B8D7AA6B","MERGE","A heading and asset_class, B as_of_date; irr with fee_basis unstated.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Since Inception IRR","2Q17","1","portfolio","Real Estate","Real Estate","","","","","","","","","2Q17","","","irr","Since Inception IRR","8.81%","%","","","","","Since Inception IRR 8.78% 8.81% 0.02%","actual","","","","","","unstated","",""
"PAIR_30898160BE1F35F01005C8C0","MERGE","Change column names no date and no window; irr with fee_basis unstated.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Portfolio Snapshot for Real Estate","Portfolio Snapshot for Real Estate","Since Inception IRR","Change","1","portfolio","Real Estate","Real Estate","","","","","","","","","","","","irr","Since Inception IRR","0.02%","%","","","","","Since Inception IRR 8.78% 8.81% 0.02%","actual","","","","","","unstated","",""
"PAIR_E79AB726941D659BBC684B71","ACCEPT_A","Only difference is source_section; the page prints Benchmark Footnotes for Performance Returns above the notes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_3D13C6D81CB162C49C56A550","ACCEPT_A","A carries the printed section heading and quotes the whole note; B quote stops mid-word at Opportu.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_1E25AE4DF5BF39ABA1819D2E","ACCEPT_A","A carries the printed section heading and quotes the whole note; B quote stops mid-word at qu.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_1B739D01387E3D3B39A011DA","ACCEPT_A","Only difference is source_section; the page prints the heading above the notes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_83D24C4AD367A996B38E1C29","MERGE","Value conflict on the note text: A stops at differing weights (Private vs. Public) and drops the closing clause, B carries the whole note but truncates its quote. Footnote 5 runs to the end of the sentence about NCREIF/NTFI, so the full printed note is stored in text_raw and quoted; A printed section heading kept.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","7","FOOTNOTE","Benchmark Footnotes for Performance Returns","Benchmark Footnotes for Performance Returns","5","","1","","","","","","","","","","","","","","","","","","","","The blended benchmark is based on Private vs. Public weights using various private indices (Burgiss for Value-added and Opportunistic; NCREIF-ODCE for Core) and FTSE EPRA/NAREIT Custom Developed 100% Hedged USD (net) for public. Previous period benchmarks consisted of differing weights (Private vs. Public) and benchmarks (NCREIF/NTFI for Private and various public equity benchmarksfor Public).","","","The blended benchmark is based on Private vs. Public weights using various private indices (Burgiss for Value-added and Opportunistic; NCREIF-ODCE for Core) and FTSE EPRA/NAREIT Custom Developed 100% Hedged USD (net) for public. Previous period benchmarks consisted of differing weights (Private vs. Public) and benchmarks (NCREIF/NTFI for Private and various public equity benchmarksfor Public).","actual","","","","5","","","",""
"PAIR_698CE24722074667B3102D42","ACCEPT_A","Only difference is source_section; the page prints RE Performance by Investment Structure - 2Q17 above the table.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_31C9253EA2121098DF5322E2","ACCEPT_A","Only difference is source_section; the printed page heading is never correctly blank.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_89C35A5EB976337EF4640BA5","ACCEPT_A","Only difference is source_section; the printed page heading is never correctly blank.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_4AC0EA21F89C38D6ECBB7393","ACCEPT_A","Only difference is source_section; the printed page heading is never correctly blank.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_05657BECC13C6153E618C7C8","MERGE","One-sided A row for a printed cell B skipped: the % of PSERS Market Value column prints 6% on the Direct Investments row. Added the period_end 2Q17 the title prints and A left blank.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","allocation_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","Direct Investments","% of PSERS' Market Value","1","other_printed_scope","Direct Investments","","","","","","","","","2Q17","","","","actual_allocation","% of PSERS' Market Value","6%","%","","","","","Direct Investments 6% 1.78% 3.50% -0.92% 8.01% 11.59% 4.94% 8.64%","actual","","","","","","","",""
"PAIR_E7F8B84A91F7263092639091","MERGE","One-sided A row for a printed cell B skipped; added the printed period_end 2Q17.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","allocation_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","Funds (Closed-end)","% of PSERS' Market Value","1","other_printed_scope","Funds (Closed-end)","","","","","","","","","2Q17","","","","actual_allocation","% of PSERS' Market Value","71%","%","","","","","Funds (Closed-end) 71% 3.88% 7.18% 11.53% 10.08% 12.21% 1.65% 8.05%","actual","","","","","","","",""
"PAIR_3C031F9EAB593209A3736192","MERGE","One-sided A row for a printed cell B skipped; added the printed period_end 2Q17.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","allocation_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","Funds (Open-end)","% of PSERS' Market Value","1","other_printed_scope","Funds (Open-end)","","","","","","","","","2Q17","","","","actual_allocation","% of PSERS' Market Value","4%","%","","","","","Funds (Open-end) 4% 1.24% 2.41% 5.91% 11.90% 11.79% 2.08% 3.16%","actual","","","","","","","",""
"PAIR_49F03A44FFE6FC571D4874FF","MERGE","One-sided A row for a printed cell B skipped; added the printed period_end 2Q17.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","allocation_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","Internal Program","% of PSERS' Market Value","1","other_printed_scope","Internal Program","","","","","","","","","2Q17","","","","actual_allocation","% of PSERS' Market Value","2%","%","","","","","Internal Program 2% 2.95% 5.08% 12.87% 15.87% N/A N/A 21.76%","actual","","","","","","","",""
"PAIR_994C19476202C0500E70FF8C","MERGE","One-sided A row for a printed cell B skipped; added the printed period_end 2Q17.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","allocation_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","PTRES","% of PSERS' Market Value","1","other_printed_scope","PTRES","","","","","","","","","2Q17","","","","actual_allocation","% of PSERS' Market Value","8%","%","","","","","PTRES 8% 1.05% 2.03% 0.84% 6.50% 7.51% -3.83% 10.79%","actual","","","","","","","",""
"PAIR_F5271D29C1916F239AF98857","MERGE","One-sided A row for a printed cell B skipped; added the printed period_end 2Q17. The label prints Total Portfolio with marker d, kept in definition_keys.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","allocation_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","Total Portfolio","% of PSERS' Market Value","1","portfolio","Total Portfolio","","","","","","","","","2Q17","","","","actual_allocation","% of PSERS' Market Value","91%","%","","","","","Total Portfolio(d) 91% 3.36% 6.24% 9.55% 9.93% 12.04% 1.32% 8.81%","actual","","","","d","","","",""
"PAIR_31026BC805F61E241DC64258","MERGE","Quarter prints marker (b) and footnote (b) reads Time-weighted, so return with method time_weighted and fee_basis unstated. A kept the printed heading and the stripped column label, B supplied the printed period_end 2Q17; A subject_type is right because a structure bucket is not the owner aggregate.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","performance_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","Direct Investments","Quarter","1","other_printed_scope","Direct Investments","","","","","","","","","2Q17","","Quarter","","return","RE Performance by Investment Structure – 2Q17","1.78%","%","","","","","Direct Investments 6% 1.78% 3.50% -0.92% 8.01% 11.59% 4.94% 8.64%","actual","","","","b","time_weighted","unstated","",""
"PAIR_8D119392C19B21F1BF9E2790","MERGE","Y-T-D prints marker (b) Time-weighted, so return with method time_weighted; A heading and stripped label, B period_end.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","performance_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","Direct Investments","Y-T-D","1","other_printed_scope","Direct Investments","","","","","","","","","2Q17","","Y-T-D","","return","RE Performance by Investment Structure – 2Q17","3.50%","%","","","","","Direct Investments 6% 1.78% 3.50% -0.92% 8.01% 11.59% 4.94% 8.64%","actual","","","","b","time_weighted","unstated","",""
"PAIR_6AC7F15AC5376CEBB6617665","MERGE","1-Year prints marker (c) and footnote (c) reads Dollar-weighted (IRR), so B category irr is right; A heading and stripped column label kept, B period_end 2Q17 kept, fee_basis unstated because the page states no fee treatment.","2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","performance_observation","6","TABLE","RE Performance by Investment Structure – 2Q17","RE Performance by Investment Structure – 2Q17","Direct Investments","1-Year","1","other_printed_scope","Direct Investments","","","","","","","","","2Q17","","1-Year","","irr","RE Performance by Investment Structure – 2Q17","-0.92%","%","","","","","Direct Investments 6% 1.78% 3.50% -0.92% 8.01% 11.59% 4.94% 8.64%","actual","","","","c","money_weighted","unstated","",""
