"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","11","ELIGIBLE_DATA_EXTRACTED","YES","FUND ASSETS","ddq_quantitative_observation","7","7","My count from page-011.png: 7. The net-assets answer ($1.495bn); the largest-investor percentage (2%); three feeder sizes ($450m, $1.0bn, $30m); and the total-assets answer, which prints two figures with two dates ($1.495bn as of March 31, 2006 and $1.267bn as of March 31, 2005). B's 7 is right; A's 6 took only one of those two. The net-assets and total-assets questions are separate printed cells, so the repeated $1.495 billion is a second observation, not a repeat."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","12","ELIGIBLE_DATA_EXTRACTED","YES","WITHDRAWALS","ddq_quantitative_observation","1","1","My count from page-012.png: 1. Both lanes returned zero, but the withdrawals answer prints 'was for about 4.5% of NAV', a stated fact about the fund's redemption experience. The FUND PERFORMANCE block answers 'Please refer to the attached spreadsheet' and the DRAWDOWNS block 'The fund has not experienced any drawdowns', so those genuinely print nothing; the 5% in the drawdowns question is part of the question, not an answer."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","13","ELIGIBLE_DATA_EXTRACTED","YES","MANAGER TRACK RECORD","ddq_quantitative_observation","2","2","My count from page-013.png: 2. The $50 million in the HighYield Opportunities Fund and BSAM's $36.1 billion total. A's 3 included the document_context row it had filed here, which belongs on one page for the whole document. The fund list under 'Names of these funds' prints about thirty-five names and no count, so it yields no fund_count row, and the 1988 and 1995 inception years are not measures."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","14","ELIGIBLE_DATA_EXTRACTED","YES","INVESTMENT STRATEGY","ddq_quantitative_observation","1","1","My count from page-014.png: 1, the printed 'Net Leverage: 10 to 1'. A returned zero and did not check the layout. The other lines of that answer print ranges or qualities rather than single values (Credit Quality at least 90% AAA and AA-, Average Life 4 years or less, Credit Hedges 10%-20%, Cash Position 10%-20%, Repackaging Vehicles 20% of capital), and the three fee-to-equity ratios at the top of the page belong to the same excluded family as on page 8."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","15","ELIGIBLE_DATA_EXTRACTED","YES","INVESTMENT STRATEGY","ddq_quantitative_observation","2","2","My count from page-015.png: 2, the 60-day and 40-day notice periods the redemption answer prints again in this section. A returned zero. B's third row took the 4% withdrawal fee, which has no category. Recorded here: the document contradicts itself on that fee, printing 2% on pages 7 and 8 and 4% here for the same 40-day term. 'over 200 positions across 10 or more asset classes' is a portfolio count with no whitelisted category, and 'all three portfolio managers' is spelled out, not printed as a figure."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","16","ELIGIBLE_DATA_EXTRACTED","YES","LEVERAGE | RISK MANAGEMENT","ddq_quantitative_observation","6","6","My count from page-016.png: 6. The leverage answer prints three figures (Net Leverage 10 to 1, and 2x and 3x levered versions) and the position-limits answer three (maximum 5% per name, target 1% per name, no more than 1/3rd per asset class). A's 4 took one figure from the leverage answer. The liquidity answer's 'total assets over a trillion dollars' describes the CDO market, not this fund, so it is not eligible."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","17","ELIGIBLE_DATA_EXTRACTED","YES","RISK MANAGEMENT","ddq_quantitative_observation","1","1","My count from page-017.png: 1, the 'up to 15 broker dealers' the operational risk answer prints. Both lanes counted one; they differed only on which banner governs it, and the page settles it: the question sits under RISK MANAGEMENT carried over from page 16, while EXTERNAL CONTROLS starts lower down above a different question. 'three layers of risk management' and 'two main analytical systems' are spelled out, not printed as figures."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","18","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: The research and investor-reporting answers. The one figure, '100% of the research is generated internally', measures research sourcing, for which the DDQ whitelist carries no category; the rest are yes/no and frequency answers with no printed value. Both lanes were right to take nothing."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","19","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: The execution and compliance answers. The compliance department headcounts are spelled out, 'three full-time attorneys' and 'three Compliance Officers', so there is no printed figure to record; the contract requires the value exactly as printed and rejects a value carrying no digit. A's two rows converted those words into '3' and are rejected. B's zero was right."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","20","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Compliance manual, conflicts of interest, personal account dealing and regulatory history. All narrative yes/no answers; the page prints no figure in an allowed category."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","21","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: The insurance answer prints a $10 million errors and omissions policy and a $200 million fidelity bond, and the business continuity answer prints site and test counts. The DDQ whitelist carries no insurance, bond or facility category, so none of these figures is eligible. Both lanes were right to take nothing."
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","22","REFERENCE_ONLY","YES","","","0","0","Closing page: a request to attach the offering documents and the signature block, with the preparer's name, position and the date. A signature block is reference matter and its personal details are excluded by the route's own scope, so the label is corrected from NO_ELIGIBLE_DATA."
