"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_A04845290B11D1125C755DC4","MERGE","Verified against page-005.png and page-006.png. Same printed figure both lanes read; they did not pair only because of the column label. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words. subject_name is the printed category the figure attaches to, which is what distinguishes the four rows of this one answer; A gave all four the fund's or the manager's name and carried the distinction in an unprinted metric_name instead. currency_scale is the printed magnitude word.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund","UNLABELED_COLUMN_1","4","manager","HGSCS team","","","","","","","","","","","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund","$1.5","","","","","","investments total includes the $1.5 billion in assets managed by the","actual","","",""
"PAIR_31852477CBC5AFFA07BB2886","REJECT","Verified against page-006.png. A's copy of the same printed cell, carrying the invented column label 'Answer' and an unprinted metric_name. Settled in the merge of the paired row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_540C27541AECE542730A7CC6","MERGE","Verified against page-006.png. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words. subject_name is the printed staff category the count attaches to, which is the only thing distinguishing these four rows once metric_name is the printed question.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","1","manager","BSAM","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","125","","","","","","BSAM currently employs 125 investment professionals.","actual","","",""
"PAIR_99849010088E64FF8F15CC91","REJECT","Verified against page-006.png. A's copy of the same printed count under the invented column label 'Answer'. Settled in the merge of the paired row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_CD6CDC677DD4D63D65D01C96","MERGE","Verified against page-006.png. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words. subject_name is the printed staff category the count attaches to, which is the only thing distinguishing these four rows once metric_name is the printed question.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","2","other_printed_scope","portfolio managers","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","30","","","","","","total are 30 portfolio managers, 43 research analysts, and 52 other","actual","","",""
"PAIR_3A89B47A13AF02E31632EF88","REJECT","Verified against page-006.png. A's copy of the same printed count under the invented column label 'Answer'. Settled in the merge of the paired row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_1DDE2FFA894490C54E18CA62","MERGE","Verified against page-006.png. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words. subject_name is the printed staff category the count attaches to, which is the only thing distinguishing these four rows once metric_name is the printed question.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","3","other_printed_scope","research analysts","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","43","","","","","","total are 30 portfolio managers, 43 research analysts, and 52 other","actual","","",""
"PAIR_E11903AC2AA36BF415353456","REJECT","Verified against page-006.png. A's copy of the same printed count under the invented column label 'Answer'. Settled in the merge of the paired row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6BCA784E13A84F7E6029963A","MERGE","Verified against page-006.png. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words. subject_name is the printed staff category the count attaches to, which is the only thing distinguishing these four rows once metric_name is the printed question.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","4","other_printed_scope","other investment professionals","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","52","","","","","","total are 30 portfolio managers, 43 research analysts, and 52 other","actual","","",""
"PAIR_43404F24B5113E19FA5F2503","REJECT","Verified against page-006.png. A's copy of the same printed count under the invented column label 'Answer'. Settled in the merge of the paired row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_3E4721051BD1DB52170138C5","MERGE","Verified against page-006.png. subject_type is 'investor': the label names a holder of Bear Stearns stock, and A's 'manager' is wrong because employees and an outside holder are not a manager. subject_name is the printed holder. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","OWNERSHIP","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","UNLABELED_COLUMN_1","1","investor","Bear Stearns employees","","","","","","","","","","","","","ownership_percentage","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","40%","%","","","","","employees hold approximately 40% of Bear Steams' stock with the","actual","","",""
"PAIR_728C2E7921B79A30D17C1294","REJECT","Verified against page-006.png. A's copy of the same printed percentage, typed 'manager' and labelled 'Answer'. Settled in the merge of the paired row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_35AC3CECE5A015A28CA22612","MERGE","Verified against page-006.png. subject_type is 'investor': the label names a holder of Bear Stearns stock, and A's 'manager' is wrong because employees and an outside holder are not a manager. subject_name is the printed holder. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","OWNERSHIP","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","UNLABELED_COLUMN_1","2","investor","Private Capital Management, L.P.","","","","","","","","","","","","","ownership_percentage","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","6.1%","%","","","","","Management, L.P. owns 6.\% of the common stock. The largest","actual","IMAGE_ONLY: page-006.png prints 6.1%; the PDF's own text layer renders it 6.\%.","",""
"PAIR_A4988668A485FCF8F7526741","REJECT","Verified against page-006.png. A's copy of the same printed percentage, typed 'manager' and labelled 'Answer'. Settled in the merge of the paired row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_CADA0D8FC368F8EDC59BE085","MERGE","Verified against page-006.png. subject_type is 'investor': the label names a holder of Bear Stearns stock, and A's 'manager' is wrong because employees and an outside holder are not a manager. subject_name is the printed holder. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","OWNERSHIP","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","UNLABELED_COLUMN_1","3","investor","James Cayne","","","","","","","","","","","","","ownership_percentage","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","5.6%","%","","","","","Officer of Bear Steams, with 5.6% of the firm's stock.","actual","","",""
"PAIR_33AAFA9CCA2D614CA1D2AF85","REJECT","Verified against page-006.png. A's copy of the same printed percentage, typed 'manager' and labelled 'Answer'. Settled in the merge of the paired row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A4B2BF9C545D809489C26A83","MERGE","Verified against page-006.png. subject_type is 'manager', naming the company the count is about; subject_name is 'Bear Stearns', the only form this page prints for the parent in this answer. as_of_date is the date the answer itself prints, which both lanes left blank on a page that states it. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many full-time employees are there?","UNLABELED_COLUMN_1","1","manager","Bear Stearns","","","","","","","","","","March 31, 2006","","","staff_count","How many full-time employees are there?","12,000","","","","","","As of March 31, 2006 Bear Steams has approximately 12,000 full","actual","","",""
"PAIR_28C55C5ECEC08B93003A3885","MERGE","Verified against page-006.png. The second figure of the same answer, BSAM's share of that headcount, under the same printed date. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many full-time employees are there?","UNLABELED_COLUMN_1","2","manager","BSAM","","","","","","","","","","March 31, 2006","","","staff_count","How many full-time employees are there?","331","","","","","","employees. Of this number, 331 work full","actual","","",""
"PAIR_F856BE24F029B814439B3E34","REJECT","Verified against page-006.png. 'more than 5%' is the SEC disclosure threshold the sentence uses to introduce the one holder above it, and that holder's actual ownership, 6.1%, is recorded on its own row. It measures no named holder's stake, so recording it duplicates the 6.1% row under the vaguer subject 'one entity'.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_703B5E7719CFB78F49817E84","MERGE","Verified against page-007.png. Both lanes read 20% off the printed 'Incentive fee' row; the disagreement is the column label and the section. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. source_section is the black part banner the page prints, and source_table the grey block banner; these are per-page facts, so a page printing no black banner leaves source_section blank. B set source_section to the grey banner it had already used for source_table: page 7 prints no black banner, so source_section is blank and FEES is the block banner in source_table.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","7","TABLE","","FEES","Incentive fee","UNLABELED_COLUMN_1","1","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","performance_fee","Incentive fee","20%","%","","","","","The Fund charges a 20% incentive fee that is subject to a lifetime high","actual","","",""
"PAIR_85D5CED2F6CE42950F085368","MERGE","Verified against page-007.png. Same printed 2% both lanes read. evidence_quote is B's clean line; A's carries an OCR corruption of the row label ('Manage1lMtnt fee'). source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. source_section is the black part banner the page prints, and source_table the grey block banner; these are per-page facts, so a page printing no black banner leaves source_section blank. B set source_section to the grey banner it had already used for source_table.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","7","TABLE","","FEES","Management fee","UNLABELED_COLUMN_1","1","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","management_fee","Management fee","2%","%","","","","","2% of the net asset value.","actual","","",""
"PAIR_9EF82A1A581A5D80BF57C03D","MERGE","Verified against page-007.png. A returned only two rows for this page. The printed 'Redemption fee' answer states a 60-day notice period for fee-free withdrawal, which is a redemption_notice fact the page prints here as well as on page 8; each printed cell on its own page is its own observation. the value column carries the numeral and nothing else, so a printed period word goes in `unit`; B kept it inside the value, so the value is 60 with unit days.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","7","TABLE","","FEES","Redemption fee","UNLABELED_COLUMN_1","1","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","redemption_notice","Redemption fee","60","days","","","","","anniversary of their initial contribution upon not less than 60 days' prior","actual","","",""
"PAIR_F1AF28FE503ABDF2D50E64D1","MERGE","Verified against page-007.png. The 40-day special-withdrawal notice period from the same printed answer. the value column carries the numeral and nothing else, so a printed period word goes in `unit`; B kept it inside the value.","2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","7","TABLE","","FEES","Redemption fee","UNLABELED_COLUMN_1","2","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","redemption_notice","Redemption fee","40","days","","","","","any month upon not less than 40 days prior written notice, subject to a 2%","actual","","",""
"PAIR_1431714CC2A89B5E635D55D2","REJECT","Verified against page-007.png. The 2% is a withdrawal fee charged on special withdrawals, not a notice period, and the DDQ metric whitelist carries no redemption or withdrawal fee category. Typing it 'redemption_notice' forces a category onto a value it does not measure.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
