"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","11","ELIGIBLE_DATA_EXTRACTED","YES","FUND ASSETS","ddq_quantitative_observation","6","6",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","12","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: the 4.5% figure describes the size of the largest historical withdrawal (Drawdowns section), not an aum/return/liquidity whitelist category; Management Team's Co-Investment answers state no dollar amount"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","13","ELIGIBLE_DATA_EXTRACTED","YES","DOCUMENT | MANAGER TRACK RECORD","ddq_quantitative_observation | document_context","3","3",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","14","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: the Credit Quality/Credit Hedges/Cash Position/Repackaging Vehicles percentages describe instrument-type allocation ranges with no matching DDQ category (not leverage or position_limit); the Net Leverage 10-to-1 figure on this page duplicates the LEVERAGE section already extracted from page 16; expense-ratio figures (Administrator/Custodian/Auditor fee to equity) have no matching whitelist category"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","15","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: Investment Strategy narrative states the Fund invests in ""over 200 positions across 10 or more assets classes"" as descriptive color, not a leverage/position_limit/return figure in an allowed category"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","16","ELIGIBLE_DATA_EXTRACTED","YES","LEVERAGE | RISK MANAGEMENT","ddq_quantitative_observation","4","4",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","17","ELIGIBLE_DATA_EXTRACTED","YES","EXTERNAL CONTROLS","ddq_quantitative_observation","1","1",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","18","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: the 100% figure describes the proportion of research generated internally (Investment Research section), not an aum/staff_count/return or other whitelisted category"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","19","ELIGIBLE_DATA_EXTRACTED","YES","COMPLIANCE","ddq_quantitative_observation","2","2",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","20","NO_ELIGIBLE_DATA","NO","","","0","0","Compliance monitoring, regulatory history, and Legal/AML narrative (three-year litigation lookback) -- descriptive answers without a selected quantitative fact in an allowed category"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","21","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: the $10 million errors-and-omissions and $200 million Fidelity Bond figures are insurance policy limits, not an aum/management_fee or other whitelisted DDQ category"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","A","22","NO_ELIGIBLE_DATA","NO","","","0","0","Signature block (name, title, date) and closing document-request narrative -- personal identifiers excluded; no whitelisted quantitative fact"
