"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_D807248064960D5A82D6ACF1","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Long Treasuries","Intermediate Term Fund","1","return","","13","13","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_3226D998464ABF6B05D85DA7","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Long Treasuries","Permanent University Fund","1","return","","14","14","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_283947C796B4AAF3268CCCF2","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Natural Resources","General Endowment Fund","1","return","","15","15","source_section|as_of_date|horizon|basis_raw|method"
"PAIR_C6F5E4428FC966FDA77E1403","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Natural Resources","Permanent University Fund","1","return","","16","16","source_section|as_of_date|horizon|basis_raw|method"
"PAIR_C73E476DF28626EAAF3CD8CF","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Private Equity","General Endowment Fund","1","return","","17","17","source_section|asset_class|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_8C95F71022954AB0AFDFD077","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Private Equity","Permanent University Fund","1","return","","18","18","source_section|asset_class|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_9972D87C35B5E34DDC89FCC0","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Public Equity","General Endowment Fund","1","return","","19","19","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_8EF89CB2CE6A3F36407F0CF1","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Public Equity","Intermediate Term Fund","1","return","","20","20","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_35D39F016A5D38BE7017CA0C","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Public Equity","Permanent University Fund","1","return","","21","21","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_D632F62914919DDC7C86FBCE","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Real Estate","General Endowment Fund","1","return","","22","22","source_section|as_of_date|horizon|basis_raw|method"
"PAIR_1D5222C7A6B80CDC1BEE337A","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Real Estate","Intermediate Term Fund","1","return","","23","23","source_section|as_of_date|horizon|basis_raw|method"
"PAIR_C68A1B9B4877748CBF26BA7B","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Real Estate","Permanent University Fund","1","return","","24","24","source_section|as_of_date|horizon|basis_raw|method"
"PAIR_AB28EE632BEBF83DE4C4D1CB","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Stable Value Hedge Funds","General Endowment Fund","1","return","","25","25","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_85107B04915FBAA913CF7473","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Stable Value Hedge Funds","Intermediate Term Fund","1","return","","26","26","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_EF8ED979DA1DE2059195855C","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Stable Value Hedge Funds","Permanent University Fund","1","return","","27","27","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_CF715FA313FE79FCAA1E0CC7","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Strategic Partnerships","General Endowment Fund","1","return","","28","28","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_1525F7D41649155C3C0CB226","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Strategic Partnerships","Permanent University Fund","1","return","","29","29","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_49D158263FBB1C1ED9E4ED49","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","TOTAL FUND (Net of fees)","General Endowment Fund","1","return","","30","30","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_02167033D5E04234ED675E4D","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","TOTAL FUND (Net of fees)","Intermediate Term Fund","1","return","","31","31","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_90B90F6AC1F9D98568623ACA","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","TOTAL FUND (Net of fees)","Long Term Fund","1","return","","32","32","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_3621C32ED218492286492B24","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","TOTAL FUND (Net of fees)","Permanent Health Fund","1","return","","33","33","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_7ABA5EFCBDAB213BB37882CB","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","TOTAL FUND (Net of fees)","Permanent University Fund","1","return","","34","34","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_3BBE2AD99E98877D1A81D769","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Global Equity","General Endowment Fund","1","return","","35","35","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_1266BE0A9C2EE044EF865CB0","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Global Equity","Intermediate Term Fund","1","return","","36","36","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_ECA84F650FC2CC9C9338C0DF","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Global Equity","Permanent University Fund","1","return","","37","37","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_0357A96CF8180635A8D6B869","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Real Return","General Endowment Fund","1","return","","38","38","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_96A44DC0E70A2812CAF56765","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Real Return","Intermediate Term Fund","1","return","","39","39","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_282EE8467CEE5D60ABE7DAA0","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Real Return","Permanent University Fund","1","return","","40","40","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_ED0B83E788B28439F850032F","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Stable Value","General Endowment Fund","1","return","","41","41","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_1992111232EAE9CF315DE9E6","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Stable Value","Intermediate Term Fund","1","return","","42","42","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_19C117666AEECCF29008BFE5","CONTEXT_CONFLICT","YES","3","performance_observation","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Total Stable Value","Permanent University Fund","1","return","","43","43","source_section|strategy|as_of_date|horizon|basis_raw|method"
"PAIR_5806BFDC307CCE25F12D1C51","CONTEXT_CONFLICT","YES","4","definition_context","NOTES TO STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","1. ORGANIZATION","","1","","","44","45","source_structure_type|source_row_label"
"PAIR_69D4D542DA36D1A765367F63","A_ONLY","YES","4","definition_context","NOTES TO STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","2. BASIS OF PRESENTATION","","1","","","45","",""
"PAIR_A8DF155172B9650094E46E0C","B_ONLY","YES","4","definition_context","NOTES TO STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","BASIS OF PRESENTATION","","1","","","","44",""
"PAIR_3B0B4D7298F49462E167B43E","VALUE_CONFLICT","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","CD","","1","","","46","46","source_structure_type|source_section|text_raw"
"PAIR_323AD12DF24F0DA164872AFB","A_ONLY","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","D_i","","1","","","47","",""
"PAIR_E937780B35317D2597547B69","B_ONLY","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","Di","","1","","","","47",""
"PAIR_E6991DF07BACEBBE5074362A","VALUE_CONFLICT","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","F","","1","","","48","48","source_structure_type|source_section|text_raw"
"PAIR_DBFD9E566FA9FDE419AA1D00","VALUE_CONFLICT","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","FEES","","1","","","49","49","source_structure_type|source_section|text_raw"
"PAIR_863B202832D126F689DF3407","B_ONLY","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","FORMULA FOR MODIFIED DIETZ METHOD","","1","","","","50",""
"PAIR_96A112A393198FC6A2B05DE4","B_ONLY","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","Formula for Wi","","1","","","","51",""
"PAIR_D3B04133ED8FC37AF8F38721","VALUE_CONFLICT","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","FW","","1","","","50","52","source_structure_type|source_section|text_raw"
"PAIR_5E1AAD9DCD832D02194FB54A","VALUE_CONFLICT","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","MVB","","1","","","51","53","source_structure_type|source_section|text_raw"
"PAIR_7EC5F07E959136F433F27EE3","VALUE_CONFLICT","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","MVE","","1","","","52","54","source_structure_type|source_section|text_raw"
"PAIR_328930EF69A23945742571EF","VALUE_CONFLICT","YES","5","definition_context","FORMULA FOR MODIFIED DIETZ METHOD","W_i","","1","","","53","55","source_structure_type|source_section|source_row_label|text_raw|definition_keys"
