"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Contributions","1Q17","1","portfolio","Real Estate","","","","","","","","","","1Q17","","($M)","contribution","Contributions","$143.0","","","","","","Contributions $143.0 $151.5 $8.5","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Contributions","2Q17","1","portfolio","Real Estate","","","","","","","","","","2Q17","","($M)","contribution","Contributions","$151.5","","","","","","Contributions $143.0 $151.5 $8.5","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Contributions","Change","1","portfolio","Real Estate","","","","","","","","","","","","($M)","contribution","Contributions","$8.5","","","","","","Contributions $143.0 $151.5 $8.5","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Distributions","1Q17","1","portfolio","Real Estate","","","","","","","","","","1Q17","","($M)","distribution","Distributions","($289.5)","","","","","","Distributions ($289.5) ($272.1) ($17.5)","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Distributions","2Q17","1","portfolio","Real Estate","","","","","","","","","","2Q17","","($M)","distribution","Distributions","($272.1)","","","","","","Distributions ($289.5) ($272.1) ($17.5)","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Distributions","Change","1","portfolio","Real Estate","","","","","","","","","","","","($M)","distribution","Distributions","($17.5)","","","","","","Distributions ($289.5) ($272.1) ($17.5)","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Market Value","1Q17","1","portfolio","Real Estate","","","","","","","","","","1Q17","","($M)","nav","Market Value","$6,054.6","","","","Includes Gross PTRES Exposure","","Market Value(b) $6,054.6 $6,125.6 $71.0","actual","","","","b","","","portfolio_total",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Market Value","2Q17","1","portfolio","Real Estate","","","","","","","","","","2Q17","","($M)","nav","Market Value","$6,125.6","","","","Includes Gross PTRES Exposure","","Market Value(b) $6,054.6 $6,125.6 $71.0","actual","","","","b","","","portfolio_total",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Market Value","Change","1","portfolio","Real Estate","","","","","","","","","","","","($M)","nav","Market Value","$71.0","","","","Includes Gross PTRES Exposure","","Market Value(b) $6,054.6 $6,125.6 $71.0","actual","","","","b","","","portfolio_total",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Since Inception IRR","1Q17","1","portfolio","Real Estate","","","","","","","","","","1Q17","","","irr","Since Inception IRR","8.78%","%","","","","","Since Inception IRR 8.78% 8.81% 0.02%","actual","","","","","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Since Inception IRR","2Q17","1","portfolio","Real Estate","","","","","","","","","","2Q17","","","irr","Since Inception IRR","8.81%","%","","","","","Since Inception IRR 8.78% 8.81% 0.02%","actual","","","","","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Since Inception IRR","Change","1","portfolio","Real Estate","","","","","","","","","","","","","irr","Since Inception IRR","0.02%","%","","","","","Since Inception IRR 8.78% 8.81% 0.02%","actual","","","","","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Total Value Multiple","1Q17","1","portfolio","Real Estate","","","","","","","","","","1Q17","","","tvpi","Total Value Multiple","1.38x","x","","","","","Total Value Multiple 1.38x 1.39x 0.01x","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Total Value Multiple","2Q17","1","portfolio","Real Estate","","","","","","","","","","2Q17","","","tvpi","Total Value Multiple","1.39x","x","","","","","Total Value Multiple 1.38x 1.39x 0.01x","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Total Value Multiple","Change","1","portfolio","Real Estate","","","","","","","","","","","","","tvpi","Total Value Multiple","0.01x","x","","","","","Total Value Multiple 1.38x 1.39x 0.01x","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Unfunded Commitment","1Q17","1","portfolio","Real Estate","","","","","","","","","","1Q17","","($M)","unfunded_commitment","Unfunded Commitment","$2,175.7","","","","","","Unfunded Commitment $2,175.7 $2,472.6 $296.9","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Unfunded Commitment","2Q17","1","portfolio","Real Estate","","","","","","","","","","2Q17","","($M)","unfunded_commitment","Unfunded Commitment","$2,472.6","","","","","","Unfunded Commitment $2,175.7 $2,472.6 $296.9","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","fund_economics_observation","5","TABLE","","Portfolio Snapshot for Real Estate","Unfunded Commitment","Change","1","portfolio","Real Estate","","","","","","","","","","","","($M)","unfunded_commitment","Unfunded Commitment","$296.9","","","","","","Unfunded Commitment $2,175.7 $2,472.6 $296.9","actual","","","","","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","definition_context","6","FOOTNOTE","","RE Performance by Investment Structure – 2Q17","a","","1","","","","","","","","","","","","","","","","","","","","Inception Dates Direct-4Q1980 Funds (Closed-end)-1Q1993 Funds (Open-end)-1Q2006 Internal Program -2Q2013 PTRES-3Q1995","","","Inception Dates","actual","","","","a","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","definition_context","6","FOOTNOTE","","RE Performance by Investment Structure – 2Q17","b","","1","","","","","","","","","","","","","","","","","","","","Time-weighted","","","Time-weighted","actual","","","","b","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","definition_context","6","FOOTNOTE","","RE Performance by Investment Structure – 2Q17","c","","1","","","","","","","","","","","","","","","","","","","","Dollar-weighted (IRR)","","","Dollar-weighted (IRR)","actual","","","","c","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","definition_context","6","FOOTNOTE","","RE Performance by Investment Structure – 2Q17","d","","1","","","","","","","","","","","","","","","","","","","","Includes Private Placement for the 10-year and Inception Periods.","","","Includes Private Placement for the 10-year and Inception Periods.","actual","","","","d","","","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","1-Year(c)","1","benchmark","Blended Benchmark","","","","","","","","","2Q17","","1-Year","","irr","RE Performance by Investment Structure – 2Q17","2.84%","%","","","","","Blended Benchmark(2) 0.40% 1.05% 2.84% 5.05% 7.82% 4.83% 8.54%","actual","","","","2|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","1-Year(c)","2","benchmark","Blended Benchmark","","","","","","","","","2Q17","","1-Year","","irr","RE Performance by Investment Structure – 2Q17","5.17%","%","","","","","Blended Benchmark(3) 1.26% 2.09% 5.17% 6.63% N/A N/A 8.63%","actual","","","","3|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","1-Year(c)","3","benchmark","Blended Benchmark","","","","","","","","","2Q17","","1-Year","","irr","RE Performance by Investment Structure – 2Q17","1.41%","%","","","","","Blended Benchmark(4) 1.91% 2.95% 1.41% 3.64% 7.42% 2.09% 8.23%","actual","","","","4|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","1-Year(c)","4","benchmark","Blended Benchmark","","","","","","","","","2Q17","","1-Year","","irr","RE Performance by Investment Structure – 2Q17","3.25%","%","","","","","Blended Benchmark(5) 0.80% 1.62% 3.25% 5.81% 8.26% 5.00% 8.40%","actual","","","","5|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","10-Year(c)","1","benchmark","Blended Benchmark","","","","","","","","","2Q17","","10-Year","","irr","RE Performance by Investment Structure – 2Q17","4.83%","%","","","","","Blended Benchmark(2) 0.40% 1.05% 2.84% 5.05% 7.82% 4.83% 8.54%","actual","","","","2|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","10-Year(c)","3","benchmark","Blended Benchmark","","","","","","","","","2Q17","","10-Year","","irr","RE Performance by Investment Structure – 2Q17","2.09%","%","","","","","Blended Benchmark(4) 1.91% 2.95% 1.41% 3.64% 7.42% 2.09% 8.23%","actual","","","","4|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","10-Year(c)","4","benchmark","Blended Benchmark","","","","","","","","","2Q17","","10-Year","","irr","RE Performance by Investment Structure – 2Q17","5.00%","%","","","","","Blended Benchmark(5) 0.80% 1.62% 3.25% 5.81% 8.26% 5.00% 8.40%","actual","","","","5|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","3-Year(c)","1","benchmark","Blended Benchmark","","","","","","","","","2Q17","","3-Year","","irr","RE Performance by Investment Structure – 2Q17","5.05%","%","","","","","Blended Benchmark(2) 0.40% 1.05% 2.84% 5.05% 7.82% 4.83% 8.54%","actual","","","","2|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","3-Year(c)","2","benchmark","Blended Benchmark","","","","","","","","","2Q17","","3-Year","","irr","RE Performance by Investment Structure – 2Q17","6.63%","%","","","","","Blended Benchmark(3) 1.26% 2.09% 5.17% 6.63% N/A N/A 8.63%","actual","","","","3|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","3-Year(c)","3","benchmark","Blended Benchmark","","","","","","","","","2Q17","","3-Year","","irr","RE Performance by Investment Structure – 2Q17","3.64%","%","","","","","Blended Benchmark(4) 1.91% 2.95% 1.41% 3.64% 7.42% 2.09% 8.23%","actual","","","","4|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","3-Year(c)","4","benchmark","Blended Benchmark","","","","","","","","","2Q17","","3-Year","","irr","RE Performance by Investment Structure – 2Q17","5.81%","%","","","","","Blended Benchmark(5) 0.80% 1.62% 3.25% 5.81% 8.26% 5.00% 8.40%","actual","","","","5|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","5-Year(c)","1","benchmark","Blended Benchmark","","","","","","","","","2Q17","","5-Year","","irr","RE Performance by Investment Structure – 2Q17","7.82%","%","","","","","Blended Benchmark(2) 0.40% 1.05% 2.84% 5.05% 7.82% 4.83% 8.54%","actual","","","","2|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","5-Year(c)","3","benchmark","Blended Benchmark","","","","","","","","","2Q17","","5-Year","","irr","RE Performance by Investment Structure – 2Q17","7.42%","%","","","","","Blended Benchmark(4) 1.91% 2.95% 1.41% 3.64% 7.42% 2.09% 8.23%","actual","","","","4|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","5-Year(c)","4","benchmark","Blended Benchmark","","","","","","","","","2Q17","","5-Year","","irr","RE Performance by Investment Structure – 2Q17","8.26%","%","","","","","Blended Benchmark(5) 0.80% 1.62% 3.25% 5.81% 8.26% 5.00% 8.40%","actual","","","","5|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Inception(a|c)","1","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Inception","","irr","RE Performance by Investment Structure – 2Q17","8.54%","%","","","","","Blended Benchmark(2) 0.40% 1.05% 2.84% 5.05% 7.82% 4.83% 8.54%","actual","","","","2|a|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Inception(a|c)","2","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Inception","","irr","RE Performance by Investment Structure – 2Q17","8.63%","%","","","","","Blended Benchmark(3) 1.26% 2.09% 5.17% 6.63% N/A N/A 8.63%","actual","","","","3|a|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Inception(a|c)","3","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Inception","","irr","RE Performance by Investment Structure – 2Q17","8.23%","%","","","","","Blended Benchmark(4) 1.91% 2.95% 1.41% 3.64% 7.42% 2.09% 8.23%","actual","","","","4|a|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Inception(a|c)","4","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Inception","","irr","RE Performance by Investment Structure – 2Q17","8.40%","%","","","","","Blended Benchmark(5) 0.80% 1.62% 3.25% 5.81% 8.26% 5.00% 8.40%","actual","","","","5|a|c","","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Quarter(b)","1","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Quarter","","return","RE Performance by Investment Structure – 2Q17","0.40%","%","","","","","Blended Benchmark(2) 0.40% 1.05% 2.84% 5.05% 7.82% 4.83% 8.54%","actual","","","","2|b","time_weighted","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Quarter(b)","2","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Quarter","","return","RE Performance by Investment Structure – 2Q17","1.26%","%","","","","","Blended Benchmark(3) 1.26% 2.09% 5.17% 6.63% N/A N/A 8.63%","actual","","","","3|b","time_weighted","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Quarter(b)","3","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Quarter","","return","RE Performance by Investment Structure – 2Q17","1.91%","%","","","","","Blended Benchmark(4) 1.91% 2.95% 1.41% 3.64% 7.42% 2.09% 8.23%","actual","","","","4|b","time_weighted","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Quarter(b)","4","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Quarter","","return","RE Performance by Investment Structure – 2Q17","0.80%","%","","","","","Blended Benchmark(5) 0.80% 1.62% 3.25% 5.81% 8.26% 5.00% 8.40%","actual","","","","5|b","time_weighted","unstated","",""
"2026-09-01.2","SRC099","9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66","Quarterly_Report","04-quarterly-report","CORE","B","performance_observation","6","TABLE","","RE Performance by Investment Structure – 2Q17","Blended Benchmark","Y-T-D(b)","1","benchmark","Blended Benchmark","","","","","","","","","2Q17","","Y-T-D","","return","RE Performance by Investment Structure – 2Q17","1.05%","%","","","","","Blended Benchmark(2) 0.40% 1.05% 2.84% 5.05% 7.82% 4.83% 8.54%","actual","","","","2|b","time_weighted","unstated","",""
