"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_1E0E71D967E709B546C30A69","CLASSIFICATION_CONFLICT","YES","11","performance_observation","Preliminary Real Estate Performance – 3Q17","Funds (Closed-end)","Quarter","1","return","","218","196","source_section|source_column_label|subject_type|asset_class|period_end"
"PAIR_68EA1AC8DCDB77330742F339","A_ONLY","YES","11","allocation_observation","Preliminary Real Estate Performance – 3Q17","Funds (Open-end)","Market Value","1","actual_allocation","","212","",""
"PAIR_2D3D2FDA40030EBC8C5EBD8E","CLASSIFICATION_CONFLICT","YES","11","performance_observation","Preliminary Real Estate Performance – 3Q17","Funds (Open-end)","Quarter","1","return","","219","197","source_section|source_column_label|subject_type|asset_class|period_end"
"PAIR_3B85B8A78481026CCCCDCC67","A_ONLY","YES","11","allocation_observation","Preliminary Real Estate Performance – 3Q17","Internal Program","Market Value","1","actual_allocation","","213","",""
"PAIR_B4C860601FFA40214273866D","CLASSIFICATION_CONFLICT","YES","11","performance_observation","Preliminary Real Estate Performance – 3Q17","Internal Program","Quarter","1","return","","220","198","source_section|source_column_label|subject_type|asset_class|period_end"
"PAIR_B4B1373A9A8F5674F5699264","A_ONLY","YES","11","allocation_observation","Preliminary Real Estate Performance – 3Q17","PTRES","Market Value","1","actual_allocation","","214","",""
"PAIR_767514F08DCC7B58CFB843B0","CLASSIFICATION_CONFLICT","YES","11","performance_observation","Preliminary Real Estate Performance – 3Q17","PTRES","Quarter","1","return","","221","199","source_section|source_column_label|subject_type|asset_class|period_end"
"PAIR_815E0400BC23B114B71A5C00","A_ONLY","YES","11","allocation_observation","Preliminary Real Estate Performance – 3Q17","Total Portfolio","Market Value","1","actual_allocation","","215","",""
"PAIR_26C8AB3943AE8E783C567AB0","CONTEXT_CONFLICT","YES","11","performance_observation","Preliminary Real Estate Performance – 3Q17","Total Portfolio","Quarter","1","return","","222","200","source_section|source_column_label|asset_class|period_end"
"PAIR_AAEF8671E63B92D5330809F5","CONTEXT_CONFLICT","YES","13","definition_context","Cash Flow Activity","a","","1","","","223","201","source_section|condition_raw"
"PAIR_594932F6FED2F704805A722E","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","I-T-D","Contributions","1","contribution","","224","202","source_section|source_table|period_end"
"PAIR_4E3746619B804BE1A193FB29","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","I-T-D","Contributions","2","contribution","","235","213","source_section|source_table|period_end"
"PAIR_50C9AF62DBBB172D2A0DE5E6","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","I-T-D","Distributions","1","distribution","","225","203","source_section|source_table|period_end"
"PAIR_5464433AEC3279A3D7909E4A","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","I-T-D","Distributions","2","distribution","","236","214","source_section|source_table|period_end"
"PAIR_B7200F29740BA05AA364E535","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","I-T-D","New Commitments","1","commitment","","226","204","source_section|source_table|period_end"
"PAIR_93393302AEA90CC97A6A0A8E","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","I-T-D","New Commitments","2","commitment","","237","215","source_section|source_table|period_end"
"PAIR_15FA56FD1CD83E72E28834B8","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","I-T-D","Residual Value","1","nav","","227","205","source_section|source_table|source_column_label|period_end"
"PAIR_DAF7CC6AEE391971EADAE8F2","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","I-T-D","Residual Value","2","nav","","238","216","source_section|source_table|source_column_label|period_end"
"PAIR_0121F12E73D02E4DEC9DCAD3","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","I-T-D","Unfunded","1","unfunded_commitment","","228","206","source_section|source_table|period_end"
"PAIR_5D6B2E649270381B228B40C2","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","I-T-D","Unfunded","2","unfunded_commitment","","239","217","source_section|source_table|period_end"
"PAIR_87185BA2F6357DC4DEE5678B","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","Quarter","Contributions","1","contribution","","229","207","source_section|source_table|period_end"
"PAIR_44AAEBDC6E5CD11F8BE5FE5B","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","Quarter","Contributions","2","contribution","","240","218","source_section|source_table|period_end"
"PAIR_0363A2DAF44B871E43BFC4A2","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","Quarter","Distributions","1","distribution","","230","208","source_section|source_table|period_end"
"PAIR_60B1ED2E0671966025C58A41","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","Quarter","Distributions","2","distribution","","241","219","source_section|source_table|period_end"
"PAIR_0C3AB44C0767E1B126DDDCDB","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","Quarter","New Commitments","1","commitment","","231","209","source_section|source_table|period_end"
"PAIR_42F6D0ED0D8BF4F29CAEBA39","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","Quarter","New Commitments","2","commitment","","242","220","source_section|source_table|period_end"
"PAIR_8C601F90CC9BEA760A3DF6FF","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","Y-T-D","Contributions","1","contribution","","232","210","source_section|source_table|period_end"
"PAIR_98F4859F33DF39D1FA316DF8","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","Y-T-D","Contributions","2","contribution","","243","221","source_section|source_table|period_end"
"PAIR_F2F393F0A2E304B258441AA1","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","Y-T-D","Distributions","1","distribution","","233","211","source_section|source_table|period_end"
"PAIR_F4C113209FCCE19CA9B969D5","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","Y-T-D","Distributions","2","distribution","","244","222","source_section|source_table|period_end"
"PAIR_5503CD9F36CCF09465114E28","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Final -2Q17 ($M)","Y-T-D","New Commitments","1","commitment","","234","212","source_section|source_table|period_end"
"PAIR_1EB15374F1ED8B4762006962","CONTEXT_CONFLICT","YES","13","fund_economics_observation","Prelim -3Q17 ($M)","Y-T-D","New Commitments","2","commitment","","245","223","source_section|source_table|period_end"
"PAIR_7D4522E0F1EE4BA36D123A9A","CONTEXT_CONFLICT","YES","14","definition_context","Portfolio Summary for Real Estate","a","","1","","","246","224","source_section|condition_raw"
"PAIR_A6C8F296B510ABE40FFA1F3E","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Beginning Market Value","Quarter Ended 1Q17","1","nav","","247","225","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_308CEDBBFA49056E26982BA0","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Beginning Market Value","Quarter Ended 2Q17","1","nav","","248","228","source_section|asset_class|as_of_date|horizon"
"PAIR_E5ACEECE376B49956D178D81","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Beginning Market Value","Quarter Ended 3Q16","1","nav","","249","226","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_076F15E6FCFD1C969DB26B32","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Beginning Market Value","Quarter Ended 4Q16","1","nav","","250","227","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_C359546EC3E640E467155F2F","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Beginning Market Value","Year Ended 2Q17","1","nav","","251","229","source_section|asset_class|as_of_date|horizon"
"PAIR_DDF9812C38F1EB12DEF8C9A3","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Contributions","Quarter Ended 1Q17","1","contribution","","252","230","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_B49AA41EF39B97219DB7DF7C","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Contributions","Quarter Ended 2Q17","1","contribution","","253","233","source_section|asset_class|as_of_date|horizon"
"PAIR_5EA99EF79F9DDD8E4C12FBC8","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Contributions","Quarter Ended 3Q16","1","contribution","","254","231","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_1DBBE922ACD266ACFD667F96","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Contributions","Quarter Ended 4Q16","1","contribution","","255","232","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_640763F2986A5FC990B41D46","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Contributions","Year Ended 2Q17","1","contribution","","256","234","source_section|asset_class|as_of_date|horizon"
"PAIR_0A25BD6B29F821A271C12912","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Distributions","Quarter Ended 1Q17","1","distribution","","257","235","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_B8A491CA40F427F7AF742259","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Distributions","Quarter Ended 2Q17","1","distribution","","258","238","source_section|asset_class|as_of_date|horizon"
"PAIR_DF197427D63F1FCE12C354FD","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Distributions","Quarter Ended 3Q16","1","distribution","","259","236","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_1E34A3FA9DE3B9D6C1BDF5E5","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Distributions","Quarter Ended 4Q16","1","distribution","","260","237","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_0E3D5A4A96E54EF49DCD958A","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Distributions","Year Ended 2Q17","1","distribution","","261","239","source_section|asset_class|as_of_date|horizon"
"PAIR_CE1318A9BCBA0A75958D479D","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Ending Market Value","Quarter Ended 1Q17","1","nav","","262","240","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_F3D52DD6F5C484B010CFCE9D","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Ending Market Value","Quarter Ended 2Q17","1","nav","","263","243","source_section|asset_class|as_of_date|horizon"
"PAIR_D27D254E48519A9AD726059C","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Ending Market Value","Quarter Ended 3Q16","1","nav","","264","241","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_9D7F5595B4AF00D0AB5F8BC6","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Ending Market Value","Quarter Ended 4Q16","1","nav","","265","242","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_37D10788A6F5C29F8860E91B","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Ending Market Value","Year Ended 2Q17","1","nav","","266","244","source_section|asset_class|as_of_date|horizon"
"PAIR_FAF2C1106211DF1C94A8F4DE","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Point-to-Point IRR","Quarter Ended 1Q17","1","irr","","267","245","source_section|source_column_label|asset_class|as_of_date|horizon|currency_scale"
"PAIR_3439752D53A073773F2D931B","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Point-to-Point IRR","Quarter Ended 2Q17","1","irr","","268","248","source_section|asset_class|as_of_date|horizon|currency_scale"
"PAIR_5A4530E4446F034AF6F03984","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Point-to-Point IRR","Quarter Ended 3Q16","1","irr","","269","246","source_section|source_column_label|asset_class|as_of_date|horizon|currency_scale"
"PAIR_CCFB01472BBEBA08D3E6080B","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Point-to-Point IRR","Quarter Ended 4Q16","1","irr","","270","247","source_section|source_column_label|asset_class|as_of_date|horizon|currency_scale"
"PAIR_503E9C021F3B85E99CB089A0","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Point-to-Point IRR","Year Ended 2Q17","1","irr","","271","249","source_section|asset_class|as_of_date|horizon|currency_scale"
"PAIR_987FA2188B169AF09913EF9F","B_ONLY","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Since Inception IRR","1Q17","1","irr","","","250",""
"PAIR_131F4C156EEDC09D2489ACE2","B_ONLY","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Since Inception IRR","3Q16","1","irr","","","251",""
"PAIR_98B6B07912D39D8211A2471B","A_ONLY","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Since Inception IRR","Quarter Ended 1Q17","1","irr","","272","",""
"PAIR_5E4A5760B1413626A9A154DA","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Since Inception IRR","Quarter Ended 2Q17","1","irr","","273","253","source_section|asset_class|as_of_date|horizon|currency_scale"
"PAIR_664E104D0E31A45519F1C6F2","A_ONLY","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Since Inception IRR","Quarter Ended 3Q16","1","irr","","274","",""
"PAIR_B05DBBFEB18371B605C7D180","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Since Inception IRR","Quarter Ended 4Q16","1","irr","","275","252","source_section|source_column_label|asset_class|as_of_date|horizon|currency_scale"
"PAIR_B4E36A03ED7C714291CB05B1","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Since Inception IRR","Year Ended 2Q17","1","irr","","276","254","source_section|asset_class|as_of_date|horizon|currency_scale"
"PAIR_CE4DA4ED323F1DB9696E9BD5","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Unfunded Commitment","Quarter Ended 1Q17","1","unfunded_commitment","","277","255","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_EA811EF1E76985D153F54CD1","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Unfunded Commitment","Quarter Ended 2Q17","1","unfunded_commitment","","278","258","source_section|asset_class|as_of_date|horizon"
"PAIR_9F76FB09C6E3BF3E2F3E6377","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Unfunded Commitment","Quarter Ended 3Q16","1","unfunded_commitment","","279","256","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_A4D416ACC46ED1674B3DAD1D","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Unfunded Commitment","Quarter Ended 4Q16","1","unfunded_commitment","","280","257","source_section|source_column_label|asset_class|as_of_date|horizon"
"PAIR_12E4FF933735FC7F6336A473","CONTEXT_CONFLICT","YES","14","fund_economics_observation","Portfolio Summary for Real Estate","Unfunded Commitment","Year Ended 2Q17","1","unfunded_commitment","","281","259","source_section|asset_class|as_of_date|horizon"
"PAIR_8A952FDFC0272E386E43BF68","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'08","Contributions","1","contribution","","282","",""
"PAIR_2B208A56451EB72BE121DFB6","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'08","Distributions","1","distribution","","283","",""
"PAIR_AA934CEC2AEA354CE56665F4","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'09","Contributions","1","contribution","","284","",""
"PAIR_989F5CA540C2983FC5D11A89","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'09","Distributions","1","distribution","","285","",""
"PAIR_752B71E0421B1FA282A95717","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'10","Contributions","1","contribution","","286","",""
"PAIR_BBFF97656881EB762D48FBFC","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'10","Distributions","1","distribution","","287","",""
"PAIR_72BB0B7546C001B8D701FBD9","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'11","Contributions","1","contribution","","288","",""
"PAIR_87AAFEC369A5467386327756","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'11","Distributions","1","distribution","","289","",""
"PAIR_4E113F96CE3108ADCCC61035","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'12","Contributions","1","contribution","","290","",""
"PAIR_E434CE9C3170354E4E5F2ECE","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'12","Distributions","1","distribution","","291","",""
"PAIR_8A2F2BEF5E8901CBED13C9CE","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'13","Contributions","1","contribution","","292","",""
"PAIR_D9E8286AE3053F3ED69F1A96","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'13","Distributions","1","distribution","","293","",""
"PAIR_F2E5462C3EA9DFD987B54397","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'14","Contributions","1","contribution","","294","",""
"PAIR_3DB88B31341CA20B682F30DA","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'14","Distributions","1","distribution","","295","",""
"PAIR_D6D9684426C0A9BD93B69AF8","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'15","Contributions","1","contribution","","296","",""
"PAIR_FB58A0F857BEAA664F3B5469","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'15","Distributions","1","distribution","","297","",""
"PAIR_4B32CE592932ED8BD5233928","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'16","Contributions","1","contribution","","298","",""
"PAIR_4CF87D0C917E8BF48486358F","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'16","Distributions","1","distribution","","299","",""
"PAIR_538C78D874379FFB88F5A86F","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'17","Contributions","1","contribution","","300","",""
"PAIR_DE0F29F716E01ADE71EA5820","A_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","'17","Distributions","1","distribution","","301","",""
"PAIR_1E868A2ABAFBED0B23DCBB93","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'08","1","contribution","","","260",""
"PAIR_1092F1D605EE30C7006D5359","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'09","1","contribution","","","261",""
"PAIR_2CBFBE5EB656AE55C3C7F40C","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'10","1","contribution","","","262",""
"PAIR_8F0CA1DFF213A8F5B2B1295A","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'11","1","contribution","","","263",""
"PAIR_CA0A4C110EA097CAC1622348","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'12","1","contribution","","","264",""
"PAIR_CF283FC3A7B2431D26A37A65","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'13","1","contribution","","","265",""
"PAIR_034524F0C9A25751EBBD4AFC","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'14","1","contribution","","","266",""
"PAIR_1880A66519ABCE9BCCAF3634","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'15","1","contribution","","","267",""
"PAIR_C9D00ABA6EC5C6D1BB6278D9","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'16","1","contribution","","","268",""
"PAIR_1579D1C15DF07772619ACEC5","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Contributions","'17","1","contribution","","","269",""
"PAIR_15EA59BF94BF6863B6DDA7AC","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'08","1","distribution","","","270",""
"PAIR_D18FD47B1D6D6278AF1DB50B","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'09","1","distribution","","","271",""
"PAIR_18AEFF24D50C78BE6E506311","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'10","1","distribution","","","272",""
"PAIR_E8CD7BCCA9C9229715BC875D","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'11","1","distribution","","","273",""
"PAIR_11982E5160262BE525C53A89","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'12","1","distribution","","","274",""
"PAIR_7BE354BD3045388C75DDAF21","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'13","1","distribution","","","275",""
"PAIR_2C99ECD641A36D16F58FE77F","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'14","1","distribution","","","276",""
"PAIR_2139C9501B455CFFD2BA3461","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'15","1","distribution","","","277",""
"PAIR_96113A9F6E16BA953B667475","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'16","1","distribution","","","278",""
"PAIR_E652FC89E26B1E6B683A4EC7","B_ONLY","YES","15","fund_economics_observation","Real Estate Portfolio Cash Flow","Distributions","'17","1","distribution","","","279",""
"PAIR_B87EE09DAB0B077991F1A642","CONTEXT_CONFLICT","YES","17","definition_context","Real Estate Portfolio Asset Allocation","*","","1","","","306","284","source_section"
"PAIR_C8EC0F26E040D0970221B94D","CLASSIFICATION_CONFLICT","YES","17","allocation_observation","Real Estate Portfolio Asset Allocation","Net Asset Value","2017 Q2 Final","1","actual_allocation","","302","280","source_section|subject_type|subject_name|asset_class|as_of_date|horizon"
"PAIR_2DEB17A434F1492391ED218C","CLASSIFICATION_CONFLICT","YES","17","allocation_observation","Real Estate Portfolio Asset Allocation","Net Asset Value","2017 Q3 Preliminary","1","actual_allocation","","303","281","source_section|subject_type|subject_name|asset_class|as_of_date|horizon"
"PAIR_D66A7D6282ECAE2ECB7A0513","B_ONLY","YES","17","performance_observation","Real Estate Portfolio Asset Allocation","PSERS’ Total Fund","","1","aum","","","285",""
"PAIR_1633E532DE0A0E37732925B4","B_ONLY","YES","17","performance_observation","Real Estate Portfolio Asset Allocation","PSERS’ Total Fund","","2","aum","","","286",""
"PAIR_CC51E9C0DFBEE761B6CD0687","CLASSIFICATION_CONFLICT","YES","17","allocation_observation","Real Estate Portfolio Asset Allocation","Target","2017 Q2 Final","1","target_allocation","","304","282","source_section|subject_type|subject_name|asset_class|as_of_date|horizon|metric_category"
"PAIR_CAE5254B4F5A40E1695D641F","CLASSIFICATION_CONFLICT","YES","17","allocation_observation","Real Estate Portfolio Asset Allocation","Target","2017 Q3 Preliminary","1","target_allocation","","305","283","source_section|subject_type|subject_name|asset_class|as_of_date|horizon|metric_category"
