"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","33","NO_ELIGIBLE_DATA","YES","XIII. Separate Documents Related to this Policy Statement","","0","0","NO_ELIGIBLE_REASON: incorporated-document, benchmark, strategy, and policy reference list is outside the allowed LPA term categories"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","34","NO_ELIGIBLE_DATA","YES","XIV. Glossary of Terms","","0","0","NO_ELIGIBLE_REASON: glossary definitions are outside the allowed LPA term categories"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","35","ELIGIBLE_DATA_EXTRACTED","YES","APPENDIX I","legal_term","2","2",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","36","NO_ELIGIBLE_DATA","YES","Section 5931. Management of fund and accounts","","0","0","NO_ELIGIBLE_REASON: statutory deposit percentages and authorized-investment powers are outside the allowed LPA term categories"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","37","NO_ELIGIBLE_DATA","YES","EXHIBIT B","","0","0","NO_ELIGIBLE_REASON: exhibit cover page contains no operative provision in an allowed LPA term category"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","38","NO_ELIGIBLE_DATA","YES","EXHIBIT C","","0","0","NO_ELIGIBLE_REASON: exhibit cover page contains no operative provision in an allowed LPA term category"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","39","NO_ELIGIBLE_DATA","YES","COMMONWEALTH OF PENNSYLVANIA CONTRACT PROVISIONS | Exhibit D | I. Term of Contract | II. Contractor Integrity Provisions | III. Non-Discrimination/Sexual Harassment Clause | IV. Contractor Responsibility Provisions | IX. Disadvantaged Business Information | V. Assignment of Anti-Trust Claims | VI. Offset Provision | VII. Certification of Taxpayer Identification Number | VIII. The Americans With Disabilities Act | X. Information Concerning Small Businesses In Enterprise Zones | XI. Recycled Content Products Provision | XII. Hold Harmless Provision","","0","0","NO_ELIGIBLE_REASON: exhibit index contains headings only; no operative provision in an allowed LPA term category"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","40","ELIGIBLE_DATA_EXTRACTED","YES","I. TERM OF CONTRACT","legal_clause","2","2",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","41","ELIGIBLE_DATA_EXTRACTED","YES","II. CONTRACTOR INTEGRITY PROVISIONS (August 2010)","legal_clause","1","1",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","42","ELIGIBLE_DATA_EXTRACTED","YES","II. CONTRACTOR INTEGRITY PROVISIONS (August 2010)","legal_clause","2","2",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","43","ELIGIBLE_DATA_EXTRACTED","YES","II. CONTRACTOR INTEGRITY PROVISIONS (August 2010)","legal_term","1","1",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","44","ELIGIBLE_DATA_EXTRACTED","YES","IV. CONTRACTOR RESPONSIBILITY PROVISIONS (October 2006)","legal_clause","1","1",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","45","ELIGIBLE_DATA_EXTRACTED","YES","IV. CONTRACTOR RESPONSIBILITY PROVISIONS (October 2006) | V. ASSIGNMENT OF ANTITRUST CLAIMS (October 2006) | VII. CERTIFICATION OF TAXPAYER IDENTIFICATION NUMBER","legal_clause","3","3",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","46","NO_ELIGIBLE_DATA","YES","IX. DISADVANTAGED BUSINESS INFORMATION (March 2010) | VIII. THE AMERICANS WITH DISABILITIES ACT (October 2006) | X. INFORMATION CONCERNING SMALL BUSINESSES IN ENTERPRISE ZONES (March 2010)","","0","0","NO_ELIGIBLE_REASON: small-business definitions and dollar thresholds are outside the allowed LPA term categories"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","47","NO_ELIGIBLE_DATA","YES","X. INFORMATION CONCERNING SMALL BUSINESSES IN ENTERPRISE ZONES (March 2010) | XI. RECYCLED CONTENT PRODUCTS PROVISION | XII. HOLD HARMLESS PROVISION (November 30, 2006)","","0","0","NO_ELIGIBLE_REASON: small-business definitions and dollar thresholds, recycled-content, and hold-harmless provisions are outside the allowed LPA term categories"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","B","48","NO_ELIGIBLE_DATA","YES","EXHIBIT E","","0","0","NO_ELIGIBLE_REASON: exhibit cover page contains no operative provision in an allowed LPA term category"
