pivot_table,pivot_row_id,observation_id
wide_allocation_observation,c538c07ed9f94637eda6,1689cd18988772052dce
wide_allocation_observation,cc5ff154064dd9e8d8d2,5f32b6920920c9d6c418
wide_allocation_observation,b900d294f2820525a303,be515460bd60f61fb1e6
wide_allocation_observation,2dd80305093dd28880b6,811358f37cd5a803e5ff
wide_allocation_observation,efb0db9811bd4ed37d1a,08fcc0104b5d5ddadc23
wide_allocation_observation,fc2c8dcea82427ed29f9,97fb254e2e6172286144
wide_allocation_observation,dc12a6bf38058549278a,b087d8848248e6c22e93
wide_allocation_observation,bbf374cd1a43744420b2,297502a11503d1bed94a
wide_allocation_observation,5a49996d65c0dacec94f,7e0211dfb0acf289ed16
wide_allocation_observation,07c60081c652ac454a5f,7a29f773a9e2593687a8
wide_allocation_observation,810483b051bac7f78825,a4c263fd5766fa1655a5
wide_allocation_observation,f2d35ad0a0cf4bcc3ecf,fdf026c27cd5a53883b1
wide_allocation_observation,d8cef1bf73d5630e05b8,c09d6be7d9ca64c575ba
wide_allocation_observation,42af29e87c364a5162f1,c89bbca3b53b2e8f0da7
wide_allocation_observation,10152796a1098addfca3,5693d8722f3c18fb1d88
wide_allocation_observation,9c28acbc436248f6412d,8e8b654baff5da96a32d
wide_allocation_observation,0f17c21b4291d4f91ef5,a3f9d91757960e4930ad
wide_allocation_observation,6dfb909972c398464b32,32e4d7b47606f8c32cdb
wide_allocation_observation,17dca77053b6d87abb79,78b08990227d407f6b6e
wide_allocation_observation,b00d9ff3142279191005,6ef6f3d7be0e91d48b59
wide_allocation_observation,cabcbc0cd3cfb7fc062c,fb9287d88290d1ea0489
wide_allocation_observation,30a95daf4368e89d9c67,a68085adcb3d84d41cb1
wide_allocation_observation,eed67d6f0b4cef5ec005,6cd33d8b8ba092128cb3
wide_allocation_observation,e6711d39cc8c22b48496,06f337a594e3f2f704b5
wide_allocation_observation,da4ef0f6b87956d505b9,73f9ba406504394041d3
wide_allocation_observation,dc25894e11a6bbe47a11,def190cd6de1afeb1be2
wide_allocation_observation,b4c9fa2856c901168265,2ef6a9202b5824dbabcb
wide_allocation_observation,b7cf2521d8301eea47ee,05aa5f1897fcb606ae78
wide_allocation_observation,c5afbf6726c30eca305e,8658512ebf0459f9aa36
wide_allocation_observation,dbca39c3c87b486b62e4,b5c5ff499bac12108e26
wide_allocation_observation,71fc14eccfec737140cb,e4f3795d9be02f511c13
wide_allocation_observation,616ceb110170c15c2fa6,aa19f3b08fcee90fd22e
wide_allocation_observation,bbf58876bdfbf3c332f9,b063e159e76d2973613d
wide_allocation_observation,8914fcf30a79d1abc039,9b90d99003456e0dd7a8
wide_allocation_observation,7d66ce06acedaf0a203c,02ce4764f71c8312a5b5
wide_allocation_observation,71427a2c26ee64a6b31b,729d04970e7a52ea8b7c
wide_allocation_observation,ab3b8eca969fff79b9e0,9d9f67af08dde31f4751
wide_allocation_observation,322e5c32d37229fa472f,626f34e1ffde0fb5c593
wide_allocation_observation,16606aeef3d428150812,0d987ace2b65ad620a5e
wide_allocation_observation,5b907554c6325bf39d3d,98810b6ca30e36709735
wide_allocation_observation,6b16cabd16fc49a00e50,205a12a6177b19ceb625
wide_allocation_observation,3b2947c8bf877ba504e9,f4bc71268e76e81b23e5
wide_allocation_observation,4738ce035f57c59a1983,07a2f8102a00a21704a8
wide_allocation_observation,8846acb11c93e5aa68f6,ded847f3d1f7a71ae131
wide_allocation_observation,7f4ba6cba3ded0f6aa7f,406adc167c22d93aa0fc
wide_allocation_observation,bf97565af44f84bc0609,bc84f215a71416d2cd72
wide_allocation_observation,bae9196c3b91195f0ee5,4dd68a1ac7f5ebb5f7f6
wide_allocation_observation,01b741821415e06d1fde,092cc62a5649c11f9e0b
wide_allocation_observation,eeb4466ec928cc60c811,32adc976d17a37dc91d6
wide_allocation_observation,d151d8398bbf6ec6d8fc,7aa5562e7a74301f5c2b
wide_allocation_observation,6311daaac70ed0cd466a,079e6d003bc476795468
wide_allocation_observation,024fc03e85024ae7cf86,6e50f0c06b45f92a0516
wide_allocation_observation,e2c299b3a1b27d5ed838,65021fb95950ccd39abb
wide_allocation_observation,ee4fcd6436a14249a603,9ceb0473e2b96078c57b
wide_allocation_observation,5bcef45689c254d3c386,1105cc19c7f26ac2eff9
wide_allocation_observation,9c8b8a15eba8e7df7240,4aad8e97470c4ae56d39
wide_allocation_observation,7a6e376239e01503c74d,e437970011084061cfda
wide_allocation_observation,74646c44372dfd55acb1,df7613dbf53130e5203f
wide_allocation_observation,d6c5f85b96362cda8e34,8ed411bea88f36af4d8e
wide_allocation_observation,6773c5ea3f64429a7657,f0dc19cecf343509ba15
wide_allocation_observation,bdb8086ec5d185e2c6d0,e8d5534fae1e4a9a2dbc
wide_allocation_observation,70abe62424c9d912c0af,49223bbc808bcb275201
wide_allocation_observation,993124d72cfff8fe91b5,3c189e8fbd85ae806e3a
wide_allocation_observation,c3c3dd97ed96c46ba790,682a4c28a442e1a19e62
wide_allocation_observation,3eadf3682f79f2f0a65c,38eddca2c59c28f4be12
wide_allocation_observation,5f135540332d35fc5da0,2625dd944c8b0a6678ba
wide_allocation_observation,aa4014e55889da24a653,af6e364e03be7a27c157
wide_allocation_observation,a1c35bccd16e61cf4998,3fa7605a2c75164f8b30
wide_allocation_observation,2bda8e990ad71052094c,a375df6b7d405fe72df1
wide_allocation_observation,61f72f110ebdb53f2029,e0eddc7216c5b8f2a160
wide_allocation_observation,447861035ab0cb627f87,eb92f337c65309ceb8f1
wide_allocation_observation,7e1b64b1c3ef3c267dd1,da1eadbe204dfd7433b3
wide_allocation_observation,0538c251c866081d798c,4c705c45fc8ab2323684
wide_allocation_observation,c584ed63d577daf79a5c,4ba622d750499f81520a
wide_allocation_observation,c720287af3e754b353e5,5f0877eddb32321b67ee
wide_allocation_observation,8c7e6d87539e361e2e9b,b6a1a62cadf3abd2ee1b
wide_allocation_observation,51dc8902623e0fa77c89,6736b1a3e209eadf7733
wide_allocation_observation,8eff59190e737c6f3e77,77e329d7825674bd8962
wide_allocation_observation,dc82a056374f719b41ce,ac11b8bb67d7d9966476
wide_allocation_observation,3887af60ac6c87a5ace7,3169c87597e7a360a701
wide_allocation_observation,e368cd07d9b8694258bb,e9b882fb3a0152373b22
wide_allocation_observation,db9d24fa3a18644629cf,f75ee1ca9d7749ef100f
wide_allocation_observation,e23137448782f706c719,82e1ae6b0617da8c8e2e
wide_allocation_observation,bc26e0a6afc534467fee,f067bf2ef3dcc770f835
wide_allocation_observation,16e8cee94a4e866cc627,fd46341ec20207b1d19a
wide_allocation_observation,54ae922ed9b2dc3d19db,dbcddf8f54eb501694c2
wide_allocation_observation,4e1b9d6d688bfd0e090f,fb0381c8e376c71c10e9
wide_allocation_observation,6818a9b41fff5c92fcfd,36048105438a366a8f08
wide_allocation_observation,c4dd3ae832a5ea3f0d89,1de8ed402e94d524df75
wide_allocation_observation,d4d8ef7ca309caefafe6,6db46fdc79cd783080b5
wide_allocation_observation,9fc8d49450ecbb27b96c,c6f542d090a1900c40b1
wide_allocation_observation,0704c687a2e94751313f,adc372ec5803402fb604
wide_allocation_observation,dd2194f4bf634a24814a,5d1a5a6f964ff53c6580
wide_allocation_observation,dfd0ac603a27025eaa73,d21df01e1f4d336c65ae
wide_allocation_observation,36412ecc4b2506d73c0b,4d851438f897a9f4175e
wide_allocation_observation,d863ec9f1f7cdb3dca16,955b6734b3a31f37982f
wide_allocation_observation,410b9c2d689b93c8a808,1f55f3e2ceacfccfc5a0
wide_allocation_observation,c79878221b48d11d0cbf,d27c4f9d58d189471903
wide_allocation_observation,6d06b6da28dd31e2b5f7,1f17bd28925ba2e08494
wide_allocation_observation,b56a9d93ec72be24bb56,2121767268a4609ae09f
wide_allocation_observation,ece6237aa32bc3b3b6ca,4c09be113d058b7898e8
wide_allocation_observation,b93f8bd6652b98595561,494177c6c1c080c1ebea
wide_allocation_observation,f495bc3bab1421cfe38d,24b111dc1e2534aba581
wide_allocation_observation,6a385e47b362c71990c5,79d7f4342305677948d9
wide_allocation_observation,46a2bb5a7a25d3fbe1c0,f7dd737faaa1cc1b7111
wide_allocation_observation,a39e3e82f9162252d5af,ad11990d45bdfca2df83
wide_allocation_observation,a6e49d7ce30b1fe16b19,2f4f0e699df792134d8a
wide_allocation_observation,ac93e320407bd917ac04,b8825c9d08005a53232f
wide_allocation_observation,d035b0458383c3d660b6,bb0d6708bd09cb490787
wide_allocation_observation,d035b0458383c3d660b6,1b12c2eefd4309f4ad19
wide_allocation_observation,2df2fd20e20811d612d5,0bb56781492fcb27dee7
wide_allocation_observation,2df2fd20e20811d612d5,48161994188f6367503e
wide_allocation_observation,8d8bb8bc0f9ef5a222b5,7b91465f088d10abb10a
wide_allocation_observation,883fb1210d6f160f5aab,d004455e5641d7117dac
wide_allocation_observation,0e79708b9be2fc8de187,511b105a1b4696675466
wide_allocation_observation,332c6cb9e132acda68b3,d32087dd1587225040a0
wide_allocation_observation,919d5bb7fbb83fccd015,ed01ada4809e43a73b28
wide_allocation_observation,8b065ba9031413c7e36a,e46d93c5e94011f6cad1
wide_allocation_observation,d762210a67f0ffde9eb3,657406214e98986aec40
wide_allocation_observation,e53851bb60003036c5c8,73a1c3537d14b238bdff
wide_allocation_observation,609e83136a172acc5801,be42e5efe7526ad0a89e
wide_allocation_observation,952de5a0aeccf8f33cd7,72f3466e4ca7df7e6a28
wide_allocation_observation,5861e975d7b0f42fe0d5,924f9b3383e100d55a42
wide_allocation_observation,45207868e8b052b9da4b,6af0ef2cb9f6815c4f42
wide_allocation_observation,a268bb74161fdc563941,5b12f9d3636f4ae4c511
wide_allocation_observation,00df4bb61d4c4a57f282,e0e321fe03546b83602d
wide_allocation_observation,0ab8be2a37446904d273,4dda544b44c649384409
wide_allocation_observation,833c056644b83132f6a3,2d009dcd69ecd69bd420
wide_allocation_observation,654881b425229298dc48,36a0617cba18b3a68ecd
wide_allocation_observation,0da85d69376b267d5202,3e55f53de0ee10252581
wide_allocation_observation,8107280c87f2026a79fa,cf22e7935d3a94d85df9
wide_allocation_observation,0d23b8b14543e2eb9364,7b00e0f3946a596919a2
wide_allocation_observation,6bf7ec6fb55fd3626d6d,90e3c28348eaa4b15527
wide_allocation_observation,ac85164389a497c34f68,2bb905487675f6a10b12
wide_allocation_observation,41a38ebc330c6da68b76,a9bf6d17ba17b30d8fe3
wide_allocation_observation,3ff4ff68b532edd775c7,d12b11415332129ec4dd
wide_allocation_observation,81fe68bfbcabef0ca289,c65f79e82b6cb15047d4
wide_allocation_observation,2f1e8892a4fac2e6a9c9,47742c6ae9b6a2d697b3
wide_allocation_observation,fab44a9db8e5e868a64e,e225525a5073dbbb1bca
wide_allocation_observation,2788a620dd39099aa647,4a8f7e9dbaa06750f6ff
wide_allocation_observation,cbe37aec4bd0a810e1bd,472b24f50ea8bf5c5de1
wide_allocation_observation,df5c83042a0f8895ec88,7ccc995fb59fccfe32d3
wide_allocation_observation,5d1fa10e1d2970aeb5bb,d64d3bc6d7d5b266cbc9
wide_allocation_observation,b1d1f49fd230f7f34b2e,82252275876b1fdae4e1
wide_allocation_observation,17927897503cafef24ad,ec3322da810b46669311
wide_allocation_observation,c286a6fcde6edbe175aa,74b42465716ceab53803
wide_allocation_observation,cb9226a80ef81570a2e3,8322a15d4ec5506799a0
wide_allocation_observation,53aab13732b58ae57e23,ffea2bed47b782cbe266
wide_allocation_observation,cc936078789348dc4b4e,48f45a880be70547a0ef
wide_allocation_observation,a54725ee05bd7a6a828e,ab9400a1a3681b541f9c
wide_allocation_observation,1fa92af9200f36d6f963,ff9901f3d8aad1c01fba
wide_allocation_observation,b096f6ef6e9c7541743c,ffe2695ffa7a1ea2bec4
wide_allocation_observation,e06cbce9dcae4f7a6ce9,3f7f9e35193300da6518
wide_allocation_observation,33b6902a587aa0edc744,1112c56469ac0ce97827
wide_allocation_observation,0aa6d90b884a30d9088e,53e6f408b3a7ac3c68a8
wide_allocation_observation,4ac14395b3b8a5fdfcf4,dc4512de0a139b2ccdaf
wide_allocation_observation,a85bced2f3762b936c58,41dc5e1b3e510f53893c
wide_allocation_observation,0b839c471a4eab8c4678,5945aa919000028668c8
wide_allocation_observation,d2d52dd0d9f522beee2e,53e71512697d88d3c4d3
wide_allocation_observation,ae1e6ca2093f3bb3e3e6,a9e57e99f9b779776886
wide_allocation_observation,bf97bd8fda94f8510e9d,a9c3e50632c6518ceb59
wide_allocation_observation,14bf42e559caf4f9c028,7bb42076f8c49e749a6c
wide_allocation_observation,6cfcafc2fc182aca2181,fceb4e91da382d44d461
wide_allocation_observation,ba4bd28786d7dfdfab44,f98cbb39d8634b58f336
wide_allocation_observation,d5f48ff9700a78360de0,6a84d69551feb03ad20b
wide_allocation_observation,d9ed0c6fc1662fbf5c78,574f42e547fecbe95253
wide_allocation_observation,81e20111453ef462fb3d,ed6e111c867a43bf630e
wide_allocation_observation,39fb4d5f4714df0c5942,fa7372d6bcd0a3eb08c9
wide_allocation_observation,6e2d3eb41b3d7f00db20,c19d0f6ba6eeb0e015c1
wide_allocation_observation,8e6469e383bcbfe95359,6ffcca52d87be99b1008
wide_allocation_observation,e85bdf0e1399166b447a,1eaf9aa55eabce4a31bd
wide_allocation_observation,f417ca9be7f77f36e749,c3a2bccb80e57e8722d4
wide_allocation_observation,0f4c567b5d37bc700985,11845009ba06b23d4ede
wide_allocation_observation,b7b0bf54c332276c2dac,d14f986100e4f06ad213
wide_allocation_observation,1e08eae5619c73cd6ae2,0bb7ec74f3d8a178664c
wide_allocation_observation,5ba1470eea6bb38b2e23,1c6c3badd4fcccccb8cf
wide_allocation_observation,fbe2fc0ec25825eff761,d8dc8e4993c777a07e45
wide_allocation_observation,6bc96bc7b326008b3f04,122a882e5685d52bca27
wide_allocation_observation,3b066d003099cee6bc65,bae97683b8775b318a8f
wide_allocation_observation,2c2344751523fcb0e0b2,fd20cfc010335fb35c0b
wide_allocation_observation,dc527de95eaba58c64b5,eac507da013e03b97e72
wide_allocation_observation,a4ceba9b15c61cf73e0a,af169cafa813517eb931
wide_allocation_observation,4c06a64359b592c4c12a,1c13bd8422506304cca9
wide_allocation_observation,ec33d8bdb3436716cc86,6b5f2f8eea9e6ea719f0
wide_allocation_observation,688d35a9a8ee626976f0,2d86be759a802f7fa7d8
wide_allocation_observation,67367dadbe3c245dbefb,1dbe2a2ff3f1666d05c1
wide_allocation_observation,dba597df61bcff43adc7,760ba6a9741535f510b9
wide_allocation_observation,5e83adaa715bf59bd694,83fb27bf159e175c6d2d
wide_allocation_observation,a5830d6ec8bab30fa233,8f93699938f4fc0c9ee0
wide_allocation_observation,714aa25e3cecbc314072,c1a3c152b20cda6a28ca
wide_allocation_observation,6cec2e864f4a9b1006fe,44080ae001321ee3f5e1
wide_allocation_observation,784426fdd07c54c4bc68,ba9862eb94f0ab115f1e
wide_allocation_observation,caf75edb593dd42ce9df,f1b7cb2f837c8ca81328
wide_allocation_observation,d816e340f389a0933d44,1a3b5afdbdcf1bfd67ec
wide_allocation_observation,05df54d8908eef9a3b24,a12f1ff4e4b6d357dade
wide_allocation_observation,508051f97bc34b92a340,0b5f86a59f5527ae2e60
wide_allocation_observation,fd5882c0484efeb6bf76,659f8410be4adb6d6775
wide_allocation_observation,38a6ed93b744ea99a2d6,c61a84dd55034a1af8a4
wide_allocation_observation,46b2c010fd1fff157515,981aee1e24a2b5c100fc
wide_allocation_observation,659a651b7c1f0389022d,70c85db53d6e49c8802e
wide_allocation_observation,c02a4d6b5c7076c11a5e,7678c905f6e33ab29b13
wide_allocation_observation,f2d880914923e54bfb43,e4c738e1bcc9354a051d
wide_allocation_observation,2f25783dcfb11b645f96,05494a767f30f73b06ef
wide_allocation_observation,b975ff69b991a145b6ec,a2463ef0592b24f7239b
wide_allocation_observation,1c542e6785d834667719,0280440e60347b876a7e
wide_allocation_observation,bcbd0fdff64a14de81b7,000940c8639da674c3c5
wide_allocation_observation,fc8f16859f52ef89a425,135527fb9e5700cd3fe2
wide_allocation_observation,de493998a3f6e44a67e5,836add669d2194080cf8
wide_allocation_observation,2ee1fe048a3779115962,8092b303f56b6a7b9d4d
wide_allocation_observation,a59687a1a8eb634e8a3f,f0796c277918d1bac57f
wide_allocation_observation,a13279dfde072ae8c475,64bf0ef075f9a653380c
wide_allocation_observation,91baeeff022a25920813,cf9082538d78eee2d0a4
wide_allocation_observation,6540968e9ce204c72985,c4640180d716055feca8
wide_allocation_observation,5511708d6c21ed0c6645,bfad4e3bec751e0b43e4
wide_allocation_observation,221c94bc6b2b640a4b05,3172f29e3a813547cf3a
wide_allocation_observation,48337f9f85cc1986b088,003a0172a7a64221b243
wide_allocation_observation,7d253e7ef15a17e6d911,8bd300cf694632d33a5c
wide_allocation_observation,946f1ba4350724c528eb,d236811d3d7e5edbf958
wide_allocation_observation,aa4fc287cd5c7ef76ea1,da6f556e7b7b9fbca669
wide_allocation_observation,8c5652c22c218330cf7b,aa79f24d7182defd419a
wide_allocation_observation,9f855d63d74ef76c2694,38d7aa85c3a5e326c2ac
wide_allocation_observation,1da16603833c34db9936,c0b3b8fb71b90a6cb11c
wide_allocation_observation,1bb0ef8411c0edeab25d,d98acc3f367e23b2ba30
wide_allocation_observation,0537b9e65bc2de737ef5,e9a440b8885f01914d6c
wide_allocation_observation,073f9e1837d3641f6f07,15eb6abd2489d48b24df
wide_allocation_observation,71a4d0cb0cf5e8882819,6c346e5f1ce7e5e33469
wide_allocation_observation,1fe4410fb1e488cc8b11,dd67da88ca009850bdfa
wide_allocation_observation,1c4109a484af3aecb0d2,8963620983eb76374d66
wide_allocation_observation,f60b782b9e26555a32d8,94e3b709af751eae2bf1
wide_allocation_observation,854bd1906491963b3efe,ce61c0307fb8d4f27d28
wide_allocation_observation,6933286e3d34b7dfd2d3,7ad33fd97388528dcaad
wide_allocation_observation,8e6c0501190ce9a59e17,4a8347e7707cc68d3122
wide_allocation_observation,e74d9ff3f3e44e4546a1,2122cd8ee88bd988aa6f
wide_allocation_observation,e8ae91b4d507541ae25b,9ca1fcf3ae0333b68b44
wide_allocation_observation,53b9188ce369db056d6d,acc08ce4a2a6a7df5b08
wide_allocation_observation,9221f49df0b16df96127,00a00734a3b6ae4c59d7
wide_allocation_observation,a67fd2b83073a9fd65b2,56b233b605d62116c6e9
wide_allocation_observation,411552a2184641b7a8e5,7947b5bb11898e2b9f16
wide_cash_flow_observation,fee00b1c394ab798a237,5bcdf1c21e75ce35ff0d
wide_cash_flow_observation,7c7ec039a2d34c5c013d,efbfb0cad68bbcfe4723
wide_cash_flow_observation,b86447dfbf2c9dd8eabb,2b1d1936b27eb03ee792
wide_cash_flow_observation,809a6e077d4237de59a1,bcc2e22681637a91bac4
wide_cash_flow_observation,b2c394f85c80d68a1417,0a152fdf2c7a71ac40ce
wide_cash_flow_observation,13bc844ef1299100276e,2bb0d75d4f38072e629b
wide_cash_flow_observation,e62d32a6cca6bcadb7d7,3172a03b1d2bab34b65d
wide_cash_flow_observation,8bc6524de9e4d12844a0,754a7f9d7be2727c72b5
wide_cash_flow_observation,d185c1732e1efc5c072e,ee4a4a7cc8ec6ca85377
wide_cash_flow_observation,799b18cf14717b79706a,77cf7536888237b724e1
wide_cash_flow_observation,d1c2e4f919296f260a0c,3ffa4b6cbde0d1adbeaa
wide_cash_flow_observation,fdc2d54a536b9f57d6cc,284f9390ad69c8b2ca4a
wide_cash_flow_observation,c023c959f94c79b918c9,548f3d6fa44ec09b3951
wide_cash_flow_observation,e78013f0717caa6b85b7,b6472a25f10794ef122a
wide_cash_flow_observation,ee6f191fa0d7dcd60cdf,82aabf4f99c6e5d2738d
wide_cash_flow_observation,99bb063f20b2374899ae,b9f91ce6ee4d531969c4
wide_cash_flow_observation,00f88fedc39c29b22efd,f90a63fa16abc09f6804
wide_ddq_quantitative_observation,465e936c81af32dd72d4,89c58333f0f835e2af72
wide_ddq_quantitative_observation,5d3840d40313101c057a,42f89cfcb6bb981db891
wide_ddq_quantitative_observation,f376b215cac362485d12,4734d8ef46c1084fc14c
wide_ddq_quantitative_observation,ebe992be696c3c5b8773,3aecb1df64d45d41c0e5
wide_ddq_quantitative_observation,df9cd2e2c5d1d3210f57,b287da14819cbdb251da
wide_ddq_quantitative_observation,35a9f59ff5f6d05b9de6,4824baf41772e3f24310
wide_ddq_quantitative_observation,6d5e4baa98a5a7f0c116,11f2fb2a549d9a321d4f
wide_ddq_quantitative_observation,ef82fc641c72267347fb,a10cbcd1a0dd2f0d700e
wide_ddq_quantitative_observation,0c7eead04fbda7548f8a,cd4482e74ab13a91753a
wide_ddq_quantitative_observation,9e4ebcc689885f6b0cd7,304fdf2ad87395ab2ded
wide_ddq_quantitative_observation,a85f5950421db05cce55,b3d1359c3053241b947e
wide_ddq_quantitative_observation,0a887f9202a206008465,9c2e4b89b7484ad05277
wide_ddq_quantitative_observation,a8d0b03498737d707a68,6cc098a13af2443ee37e
wide_ddq_quantitative_observation,fb2eaecab2ba9a3bc03e,3a290978d288c05bd908
wide_ddq_quantitative_observation,baa857482e739803cc41,ed4d8b70e846722c2047
wide_ddq_quantitative_observation,756c0104dae33f96c063,45aeae5d67c4b1f6ab35
wide_ddq_quantitative_observation,84a5975a51b6fe8c9aa9,d7489452d2158e1a058d
wide_ddq_quantitative_observation,1fb37628c803feecc44b,165e1be2b62dd55ba220
wide_ddq_quantitative_observation,76e27a072a28a200745e,3c0f054898777d6097f1
wide_ddq_quantitative_observation,029a006745ae732f25fa,325fb2968e62e4469cc8
wide_ddq_quantitative_observation,e708570e1b61a6058dfc,25825eb223a59bac1d6a
wide_ddq_quantitative_observation,8f3f7515295591b0dfe4,9602c5bc457d6746242d
wide_ddq_quantitative_observation,e2a195499f03916b29bf,e06f9f13030ee5b02047
wide_ddq_quantitative_observation,8914f8645397ba95be5d,2c6bdf9f60dced5318db
wide_ddq_quantitative_observation,dcdb9a67063c15a68b71,071a8646409544364117
wide_ddq_quantitative_observation,52515ba2847111fd0978,4a56765126621f634ba2
wide_ddq_quantitative_observation,c439a2dcdd6366c47379,19c8d1d6073c4a917508
wide_ddq_quantitative_observation,6576d0086a3e0f432e76,8f1d9e362183027123e2
wide_ddq_quantitative_observation,6470ab83fdfa2c5006a4,31001343c614d7812b04
wide_ddq_quantitative_observation,e11f077e9a0249de9efb,27c325957d84c2390166
wide_ddq_quantitative_observation,e0d3c2f7447eaf8bd11b,d18aa02780c6448afaed
wide_ddq_quantitative_observation,85f129b310d4c2c333ee,63ed1c4493833890fdcb
wide_ddq_quantitative_observation,fe41b417507daac1ce37,0a0939419125a455ea4b
wide_ddq_quantitative_observation,0e98054fcea38527cbeb,078e5f6dddbd31a27551
wide_ddq_quantitative_observation,027893b14b1b7f755844,51df2a1a98b6c6672aac
wide_ddq_quantitative_observation,dfee8b65a40bf1c1693a,adc084d2ac26c8fb2338
wide_ddq_quantitative_observation,260bba171b0d0da86531,f38eddae6f1e52cb0fcf
wide_ddq_quantitative_observation,c570b4cd990590910f1b,9d02ed1e5207b4f3e374
wide_ddq_quantitative_observation,4e324f50600b3eabf7bc,64b8cfcc40cc63ec9105
wide_ddq_quantitative_observation,4dd074d815c51491157e,226960b82727b323e6ef
