file_id,filename,source_sha256,page_number,dpi,image_path,image_sha256,present
SRC034,Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,10,300,data/documents/images/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA/page-010.png,7d2451884682b24380ec2bcf9018f4dd17c3c73da3225132ae91259678528828,1
SRC034,Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,11,300,data/documents/images/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA/page-011.png,384b84e1e0d66cdb7685833bf219d6f4d0fc0baa341d183e5b505bdd11869ef9,1
SRC034,Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,12,300,data/documents/images/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA/page-012.png,051c1efaa2ffbb75fc935e43b7c5a9c5c64796570dd8c2d8fd46bca085d50196,1
SRC034,Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,13,300,data/documents/images/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA/page-013.png,f4450984ee4f08a9a7f4b8f7f9af3f3932d217039a2ec66a9225bf105395a532,1
SRC034,Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,14,300,data/documents/images/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA/page-014.png,c2d92b64bc91ff2eb4e6b2870a124d5e9356edb71e186a3ab3ec343194a8f511,1
SRC035,Performance_Oregon_Growth_Account_VC_Program_Q4_2021.pdf,efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189,1,300,data/documents/images/Performance_Oregon_Growth_Account_VC_Program_Q4_2021/page-001.png,e17bdbba3a6c25c50d50293c8907f710585ee7398b952b3b4056c6a06ae78baf,1
SRC035,Performance_Oregon_Growth_Account_VC_Program_Q4_2021.pdf,efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189,2,300,data/documents/images/Performance_Oregon_Growth_Account_VC_Program_Q4_2021/page-002.png,b357715a94b69f1555bf12b9a84322af3d92db9e4734d4fac64a44c296b440e4,1
SRC035,Performance_Oregon_Growth_Account_VC_Program_Q4_2021.pdf,efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189,3,300,data/documents/images/Performance_Oregon_Growth_Account_VC_Program_Q4_2021/page-003.png,4f31961fd02971015ccb36488103ace49e01d8b351073d2a7305c2200662179f,1
SRC058,Quarterly_Report_Oregon_PERS_OPERF_Real_Estate_Q4_2024.pdf,504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159,1,300,data/documents/images/Quarterly_Report_Oregon_PERS_OPERF_Real_Estate_Q4_2024/page-001.png,839267e51aa7597503e1a0513805bbdfc7b0e80cc74554777af9ef2fa4e59a90,1
SRC058,Quarterly_Report_Oregon_PERS_OPERF_Real_Estate_Q4_2024.pdf,504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159,2,300,data/documents/images/Quarterly_Report_Oregon_PERS_OPERF_Real_Estate_Q4_2024/page-002.png,0eb4f38a1b6fc96d9c9133b7950c0d7bca39714aaec7f50a8ab30f22336abf7d,1
SRC058,Quarterly_Report_Oregon_PERS_OPERF_Real_Estate_Q4_2024.pdf,504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159,3,300,data/documents/images/Quarterly_Report_Oregon_PERS_OPERF_Real_Estate_Q4_2024/page-003.png,845926ecf4e4a18c3137c164ebf7799096e45aeaf58fda90edd15302d6c4f24e,1
SRC060,Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf,716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3,1,300,data/documents/images/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022/page-001.png,8a65179d98183c3bf4fc325fb359b8ec18debff7b30085d783f91c6381bd7518,1
SRC060,Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf,716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3,2,300,data/documents/images/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022/page-002.png,f522a4aafddc9e17830d2a9d2efbb5a7de750176c07ec685e3854217aab41e89,1
SRC063,Performance_CalPERS_Real_Assets_Partnership_Report_Jun2023.pdf,f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38,1,300,data/documents/images/Performance_CalPERS_Real_Assets_Partnership_Report_Jun2023/page-001.png,9a2354b41573e5042c8d24882d1dd83743e48b5c2a780704a9f1d823f2147cf4,1
SRC063,Performance_CalPERS_Real_Assets_Partnership_Report_Jun2023.pdf,f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38,2,300,data/documents/images/Performance_CalPERS_Real_Assets_Partnership_Report_Jun2023/page-002.png,c7c297bbd67e2e8ad829f3f7875c49c366a386e7b1b0971866edc0f5c1ff80ed,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,1,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-001.png,4397f1a25b637e02ad71716f0b1ffb36e394448955377d1b260329e6c4004882,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,2,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-002.png,3b11fa1541e3109fd24523c5809c1296bccaf650e4db8011f1f90a377288bb84,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,3,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-003.png,5081cd1affc04c6e68df3e2878db0fb4b974b10135a0235ac5430d599f6c7f16,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,4,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-004.png,6eea1cfbdfd3773a05ae2c9b783e47155f6431c4bba5a20b29a493b909efec5e,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,5,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-005.png,4b796ae16dfabe8ed839c8c92518c01465169a0198e12ff46bc8657f3d7fd3e5,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,6,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-006.png,d1e1b1acacdd78745404cdcbde83aa1148627a2493cde2ff700b8dda3b757792,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,7,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-007.png,229632dbace55e942dd38a28d1f47ec093a02351611aaaf1fe2fc891b76cf5d9,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,8,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-008.png,2cbc869735b5eef3a86134bbc537f29332e20e09cb457988501bd0fc1abc96d2,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,9,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-009.png,ab69248d9767126f48bb8c421f33d71575b292fcad5976333be944a586d40ee1,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,10,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-010.png,459699b2d33d2208b7894bb92ea72b2e032bd68b03fddbf04eae733970f0accb,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,11,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-011.png,c55e034137ce9fef4dbf1644cf7e970a3ba2c1d700ddb2d9d74ac56e21a7c732,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,12,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-012.png,41b035d1bcde1fe52596868e040e104fc6c2188c5044ca702ddb02b9f834c823,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,13,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-013.png,705945573d03d99a304796289965f19cb5def8717eac472ec6a10ff2c4bda99d,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,14,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-014.png,91e4991b199c51a8f069c8b8254397f50486b5d928093d00f1c43e087a5d217b,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,15,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-015.png,b344b71fc233ba68e1b7e21b301161ef046667e75b2a3688641bb9cc35ae8e56,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,16,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-016.png,a9186ab75dd8d5452aab85f8a8a0c21e2119699aeac04d1fe9e83c25db980b1e,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,17,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-017.png,73d7e3e5edee4da3c6feaa7d9b7b4eba12f2f1d460e64bade4a8ff1cc383b843,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,18,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-018.png,dba68101af867e38613a74fad39468e2ea4d597e3f3585d421fb73a5f0438a2f,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,19,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-019.png,8e644889e27d88bcbb17cd0b9cb366603af6f9e9925690b858c7e04fe9c44a35,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,20,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-020.png,9731d8b4fc710cebb78c43662299082ef9b3aff955f4a5fbbd6d7332992851eb,1
SRC099,Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA.pdf,9431fea2def509ff0b86747dfb06cd7dfc1531dc86350d120f2fb4ef252e4c66,21,300,data/documents/images/Quarterly_Report_PSERS_Real_Estate_2Q17_FOIA/page-021.png,22c608610a0988cabbeb93903be56d18a96f0d395c125738caca4900d2e57df6,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,1,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-001.png,c81ac8197a8e680a208c926d3d1012c7a3c73ec3eab7a94c12bd874a26ab558c,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,2,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-002.png,c71ebab8fbd84c54bda5153055d6c1996b721859aa6e5d8bbf367eb35c73c3e2,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,3,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-003.png,54d0d2b061ac613577ffc5022e82f2a726bca4d16eda2d89ada778bdbfbc0d80,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,4,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-004.png,a22fb94b20af997967f8e94c72d065fc2cc46f451aa444aae093e06916d20151,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,5,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-005.png,d7df5b5b3a069cc2ab0784b40018a61ff5eab81511b4fc1dc72865372f1b22e3,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,6,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-006.png,4cc85a65d806cd6b6faf221d79616b4009cd76d15af461bcb5e1eef1027baf95,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,7,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-007.png,6c199005002edeee9928bbc884938ad36ca77e0e37ab26e486192cefd40ccf31,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,8,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-008.png,37b1949a7b5b860ac1549bcd8483900b207d3a3c544f513102a7a9c641a20558,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,9,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-009.png,0a846eaa78976c619bdd42a49427b80205bd316f19acfb374e1e901d4833008a,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,10,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-010.png,dd7e0abed29d94c0b7cba942318b65af8221d3ebbf74546f884704a190deae05,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,11,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-011.png,c4a72832c0ffc11fa871cd526ad87d06d9f6d1595ba3e46255ae0efd7bdfc54a,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,12,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-012.png,7006fd5beb5f3f874fd845a388cf1d36af51d2978b4f7a8948aeb75d23c192d0,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,13,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-013.png,d092e1ac33d3b5e72b4585401a126ead30e703dbe4daced75ffc9c76d62a93bb,1
SRC102,PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA.pdf,dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe,14,300,data/documents/images/PCAP_Jefferson_Partners_Fund_IV_PSERS_FOIA/page-014.png,c7d3cb722d09b8ac64bb7e3f31d699b0284e920c619107a70dee004c38767ed3,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,1,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-001.png,cd49c4921a23754d495866a038ff31403f948a4f6b1821fa3f7888270cf6a1d7,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,2,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-002.png,809f68a32ea399b60c6736a2d6e8fc544cafb9f9fc6e4f9e31d3aaac36cc26b1,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,3,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-003.png,83b17f223eab8d5f17121df2512aab542066048d2ea71ba561f420b74085f31a,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,4,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-004.png,13428a3d51f4088cbc1f336f9c4d776f3023b70d807d8cd52511b52bd0435d8a,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,5,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-005.png,612d86cbfcbfd31d14828ae61f37a68e2605810235daa864faadd302fd61a6fa,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,6,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-006.png,3a1f9fa66bcee36b5a95e9d0ec8a482e83a00dc5ced218f93849c5c65094b95a,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,7,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-007.png,833cc6b6d9ac20003d78de70f2ddecaed041157bae05603c139b3d981723913d,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,8,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-008.png,a22a6715ef9843d468bcee2b9d969fe4cbf2b647c95340abf94b5901c3fd69fe,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,9,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-009.png,dc57d3c172b8fe6a46d1691595e8c26db5e9abfe3fc942e1b9518bc1d4e6555a,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,10,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-010.png,df5c1634c82cdea87c8205a57597a1961447336d7f98bd1ad79d0d032f9aab8f,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,11,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-011.png,cd4ccff468c7954b4c202a568df70d197e780f5a092aebbde736da8461f2fd79,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,12,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-012.png,13284762a92c9f4a01a19bb71eacc9ed28eb82f121c8a3aaf8f72ac95512d580,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,13,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-013.png,2ab435008e887870d476cf73b69537b2af715b871db31c8ef98fddf5b6c3d106,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,14,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-014.png,a2564434d5d8c70ebb7d7497dec69d6313640f80624754fe17c6e553e45bc9c1,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,15,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-015.png,feb98bbb58e24bbf265336816f434d73375b0d248cd3d8a5d9bd15f193f37c4c,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,16,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-016.png,9c4d9293dbd71acd08b34bad9738fc9e3c4b7b64d3799a5b1e7372c2025dcf0e,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,17,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-017.png,40b622cf8542ed2892993d3804c429adababd3fec4cc7e444ad3a4f393ad0967,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,18,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-018.png,3cfce38a0138c5ebe47208aa83f7861c3e2a01f58f833b370040794ff18989ce,1
SRC107,DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf,440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15,19,300,data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC/page-019.png,ed4fa1f6bd51ea42f806ff1b27c998fad04dbd8d1e3adcff1ada8c8015d0b06e,1
