"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","11","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; the page continues Part XIV, the grant application procedures and restrictions, which is narrative about grantmaking and carries no measured value. The lanes agree on the heading and differ only in whether they marked the layout checked."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","12","ELIGIBLE_DATA_EXTRACTED","YES","Analysis of Income-Producing Activities","financial_statement_observation","2","2","neither lane's count is taken. Part XV-A prints fifteen amount cells across lines 1a, 3, 4, 5b, 8, 11a, 11b, 11c, 12 and 13, but the two column banners are Unrelated business income and Excluded by section 512, 513, or 514, so the columns classify gross income for the unrelated-business-income test and name no measure. Only line 8, Gain or (loss) from sales of assets other than inventory, is a gain, giving two cells, 15,938,014 and 342,882,645. Every other cell is revenue, which has no category in this family, on the same ground that kept the Part I revenue lines out on page 1. A's 10 rests on typing those revenue cells net_investment_income, which no printed header on this page supports; B's 2 is the right pair of cells."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","13","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: transfer questionnaire, noncharitable-organization relationships, signatures and preparer information are outside the allowed financial and investment categories | NO_ELIGIBLE_REASON: yes/no compliance questions (all answered No, no schedule completed) and officer/preparer signature block; no measured figures"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","14","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. The page is Form 2220, Parts I and III, the required annual payment and the underpayment computation for estimated excise tax. Tax computation amounts have no category in this family. The lanes differ only in whether they prefixed the part headings with Form 2220."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","15","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; Form 2220 Part IV figures the penalty on the underpayment, which is a tax computation with no category here."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","16","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; Form 2220 Schedule A Part I is the adjusted seasonal installment method, a tax computation with no category here."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","17","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; Form 2220 Schedule A Parts II and III are the annualized income installment method and the required installments, tax computations with no category here."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","18","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: controlled-entity identifiers, grant-reporting narrative, officer information, charitable-activity descriptions and tax elections are outside the allowed financial and investment categories | NO_ELIGIBLE_REASON: supplemental narrative identifying controlled entities by name, address and EIN and explaining other line items; an EIN is an identifier, not a measured value, and the controlled-entity cash transfers themselves (with amounts) are reported and excluded on page 35 as a related-party disclosure with no matching allowed category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","19","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 6a Net gain or (loss) from sale of assets","financial_statement_observation","4","4","neither lane's count is taken. Counted from the PNG, the schedule prints eleven columns and two rows: (1) Realized G/L on Securities, MRI, & PRI carries Purchase under How Acquired, 358,820,659 under Gross Sales Price and 358,820,659 under Total (net); the Total row carries 358,820,659, 0, 0, 0 and 358,820,659 under Gross Sales Price, Basis, Accumulated Depreciation, Sales Expense and Total (net). Of those, four cells have a category in this family: the two Total (net) gains, the Basis of 0 as investment_cost and the Sales Expense of 0 as fund_expense. Gross Sales Price is sale proceeds and Accumulated Depreciation is a contra-asset balance; neither has a name in the Foundations_Annual financial_statement_observation list, so A's 7 counts two cells that cannot be typed correctly. B's 2 reads only the two gains."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","20","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 11 Other income","financial_statement_observation","4","4","B's reasoned zero is overridden and A's 4 is confirmed. The schedule prints four description rows under three lettered columns and eight populated cells, but only column (b), which the page heads Net investment income, has a category in this family: 807,515 on (1) PROGRAM RELATED INVESTMENT, 20,474 on (2) MISCELLANEOUS INCOME, 62,100,135 on (3) OTHER INCOME FROM K-1 PASS THRU and 62,928,124 on TOTAL. The four cells in column (a) Revenue and expenses and column (c) Adjusted net income are revenue and adjusted net income, which this family has no category for."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","21","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 16a Legal fees","financial_statement_observation","7","7","A's 7 is confirmed from the PNG and B's 4 is not taken. The schedule prints two description rows under four lettered columns: (1) LEGAL FEES with 945,901, 224,386, a blank (c) and 898,869, and TOTAL with 945,901, 224,386, 0 and 898,869. That is three populated cells on the item row and four on the total row. B read one row of four cells, which both renames the item row and claims a value in the (c) cell that is blank on it, and left the TOTAL row unread."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","22","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 16b Accounting fees","financial_statement_observation","7","7","A's 7 is confirmed from the PNG and B's 4 is not taken. (1) ACCOUNTING FEES prints 666,725, 332,761, a blank (c) and 316,416; TOTAL prints 666,725, 332,761, 0 and 316,416."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","23","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 16c Other professional fees","financial_statement_observation","7","7","A's 7 is confirmed from the PNG and B's 4 is not taken. (1) OTHER PROFESSIONAL FEES prints 13,017,723, 1,690,679, a blank (c) and 11,989,678; TOTAL prints 13,017,723, 1,690,679, 0 and 11,989,678."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","24","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 18 Taxes","financial_statement_observation","8","8","PARTIAL_BY_SCOPE: tax detail and total cells are recorded as fund-expense observations; blank detail columns are not observations"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","25","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 19 Depreciation and depletion","financial_statement_observation","4","4","neither lane's count is taken. Counted from the PNG, the schedule prints ten columns and two rows: (1) DEPRECIATION carries 2,471,222 under Depreciation this year and 135,308 under Net investment income; Total carries 0 under Cost or other basis (exclude any land), 0 under Depreciation allowed or allowable in prior years, 2,471,222 under Depreciation this year, 135,308 under Net investment income and 0 under Adjusted income. Four of those seven cells have a category here, the two depreciation charges and the two net-investment-income charges, all fund_expense. The cost basis of the operating property, the prior-years accumulated depreciation and the adjusted income cell have no name in this family, so A's 7 counts three cells that cannot be typed correctly. B's 3 renames the item row and reports a cell in the Adjusted income column that the item row does not print."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","26","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 23 Other expenses","financial_statement_observation","20","20","PARTIAL_BY_SCOPE: populated other-expense detail and total cells are recorded as fund-expense observations; blank adjusted-net-income detail cells are not observations"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","27","ELIGIBLE_DATA_EXTRACTED","YES","Investments—U.S. and State Government Obligations (continued)","financial_statement_observation","6","6","A's 6 is confirmed from the PNG and B's 3 is short. The schedule prints two rows under Description, Type, BOY Amount, EOY Amount and Fair Market Value: US GOVERNMENT OBLIGATIONS with Type US and 466,132,607, 334,439,058 and 334,439,058, and TOTAL with the same three amounts. That is six populated value cells; B read the item row only. The Type cell prints the code US, which is a classification and not a measured value, so it stays out."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","28","ELIGIBLE_DATA_EXTRACTED","YES","Investments - Land, Buildings, and Equipment (continued)","financial_statement_observation","8","8","neither lane's count is taken. The schedule prints INVESTMENTS with 13,617,500, 12,255,750, a blank EOY Accumulated Depreciation, 12,255,750 and 12,255,750, and TOTAL with 13,617,500, 12,255,750, 0, 12,255,750 and 12,255,750, which is nine populated cells. Eight of them have a category here; the TOTAL row's 0 under EOY Accumulated Depreciation is a contra-asset balance with no name in this family, so A's 9 counts one cell that cannot be typed correctly. B's 4 read the item row only."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","29","ELIGIBLE_DATA_EXTRACTED","YES","Investments—Other (continued)","financial_statement_observation","24","24","both lanes counted 24 and both are right on the count. Confirmed from the PNG: seven named categories and a TOTAL row, each with BOY Amount, EOY Amount and Fair Market Value populated. The records still needed correction: the Type column prints END OF YEAR MARKET VALUE on every category row and only B carried it, so it is added to basis_raw on all 21 category cells and to value_scope on the seven fair-market-value cells, where both lanes had written unstated against a basis the page does state. The TOTAL row prints no Type, so its three cells keep a blank basis."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","30","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:B's reasoned zero is upheld and A's 19 rows are rejected. The page itemises Part II, Line 14 Land, Buildings, and Equipment, which is the foundation's own operating property; the form keeps it separate from Part II, Line 11 Investments—land, buildings, and equipment, itemised on page 28. Nineteen cells are printed across LAND, BUILDINGS, EQUIPMENT and TOTAL, but operating property is not an investment and Foundations_Annual financial_statement_observation has no fixed-asset category, so investment_cost, investment_fair_value and fund_expense all misname them. B's page note names that test. NO_ELIGIBLE_DATA rather than REFERENCE_ONLY, because the page prints substantive figures that fall outside the allowed categories."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","31","ELIGIBLE_DATA_EXTRACTED","YES","Other Assets (continued)","financial_statement_observation","9","9","both lanes counted 9 and both are right. Confirmed from the PNG: PROGRAM RELATED INVESTMENT LOANS, PROGRAM RELATED EQUITY INVESTMENTS and TOTAL, each with Book Value BOY, Book Value EOY and Fair Market Value populated. The six category rows are retyped to subject_type program_related_investment, which their printed labels name and which A had as asset_class. This schedule is what resolves line 15 Other assets on page 2 to investments."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","32","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right, and the label is NO_ELIGIBLE_DATA because the page does print figures. Part II, Line 22 Other Liabilities (continued) prints CURRENT AND DEFERRED EXCISE TAXES at 43,488,722 and 44,595,259 and a TOTAL of the same two amounts, four populated cells. They are a component of other liabilities and the total of that component, not the foundation's total liabilities, which line 23 carries and which is published from page 2; the allowed category list holds total_liabilities and nothing for a liability component, so none of the four can be typed correctly."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","33","ELIGIBLE_DATA_EXTRACTED","YES","Part III, Line 3 Other Increases","financial_statement_observation","2","2","A's 2 is confirmed from the PNG and B's 1 is short. Part III, Line 3 Other Increases prints one description row, (1) UNREALIZED GAIN/LOSS 103,480,042, and a TOTAL row, 103,480,042, each with one populated Amount cell."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","34","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: unrecognized retiree medical program cost is a non-investment accounting adjustment outside the allowed financial and investment categories | NO_ELIGIBLE_REASON: change in unrecognized retiree medical program cost, an excluded non-investment (employee benefit) item"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","35","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right, and the page does print figures. Part VI, Section A, Line 11 lists four named funds with amounts transferred to or from them, 20,858,200, 22,025, 14,997,968 and 144,892,530, each described as CASH. An amount moved to or from a controlled entity is neither a holding of the foundation nor a balance, income or return of it; the Foundations_Annual families carry no transfer category, and notional in position_observation names a contract or security amount, which this is not."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","36","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. Part VI, Section B, Line 5D prints one Identifier and Description block per expenditure-responsibility grant, carrying the grantee name and address, grant date, grant amount, grant purpose, amount expended, the diversion answer, the report dates and a verification result. Grants are excluded scope for Foundations_Annual, and the result statement is grant monitoring rather than an accounting policy or valuation method, so it is not a definition_context record either. The lanes differ only in whether they printed (continued) after the heading."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","37","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","38","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","39","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","40","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","41","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","42","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","43","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","44","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","45","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","46","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","47","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","48","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","ADJUDICATED","49","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
