"source_page","final_page_status","final_expected_observation_count","reason"
"28","ELIGIBLE_DATA_EXTRACTED","8","neither lane's count is taken. The schedule prints INVESTMENTS with 13,617,500, 12,255,750, a blank EOY Accumulated Depreciation, 12,255,750 and 12,255,750, and TOTAL with 13,617,500, 12,255,750, 0, 12,255,750 and 12,255,750, which is nine populated cells. Eight of them have a category here; the TOTAL row's 0 under EOY Accumulated Depreciation is a contra-asset balance with no name in this family, so A's 9 counts one cell that cannot be typed correctly. B's 4 read the item row only."
"29","ELIGIBLE_DATA_EXTRACTED","24","both lanes counted 24 and both are right on the count. Confirmed from the PNG: seven named categories and a TOTAL row, each with BOY Amount, EOY Amount and Fair Market Value populated. The records still needed correction: the Type column prints END OF YEAR MARKET VALUE on every category row and only B carried it, so it is added to basis_raw on all 21 category cells and to value_scope on the seven fair-market-value cells, where both lanes had written unstated against a basis the page does state. The TOTAL row prints no Type, so its three cells keep a blank basis."
"30","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:B's reasoned zero is upheld and A's 19 rows are rejected. The page itemises Part II, Line 14 Land, Buildings, and Equipment, which is the foundation's own operating property; the form keeps it separate from Part II, Line 11 Investments—land, buildings, and equipment, itemised on page 28. Nineteen cells are printed across LAND, BUILDINGS, EQUIPMENT and TOTAL, but operating property is not an investment and Foundations_Annual financial_statement_observation has no fixed-asset category, so investment_cost, investment_fair_value and fund_expense all misname them. B's page note names that test. NO_ELIGIBLE_DATA rather than REFERENCE_ONLY, because the page prints substantive figures that fall outside the allowed categories."
"31","ELIGIBLE_DATA_EXTRACTED","9","both lanes counted 9 and both are right. Confirmed from the PNG: PROGRAM RELATED INVESTMENT LOANS, PROGRAM RELATED EQUITY INVESTMENTS and TOTAL, each with Book Value BOY, Book Value EOY and Fair Market Value populated. The six category rows are retyped to subject_type program_related_investment, which their printed labels name and which A had as asset_class. This schedule is what resolves line 15 Other assets on page 2 to investments."
"7","ELIGIBLE_DATA_EXTRACTED","4","B's reasoned zero is overridden and A's 4 is confirmed. Part VIII-B, Summary of Program-Related Investments, prints 5,000,000 on line 1, 4,250,000 on line 2, 19,626,988 on line 3 (SEE STATEMENT) and 28,876,988 on the Total. B excluded them as grants; the form heads them investments, the controlled subject_type list carries program_related_investment, and page 188 states PRIs are generally made as loans. Deliberately excluded from this page: the five independent-contractor rows and the count of 57 others in Part VII are compensation, and the two Part VIII-A direct charitable activity expenses are a non-investment activity schedule; both lanes left these out."
"116","ELIGIBLE_DATA_EXTRACTED","14","B's reasoned zero is overridden and A's 14 is confirmed. The page is the continuation of Part VIII Section B and prints fourteen named program-related investments, each with one populated Amount, from 3,500,000 for AFAXYS, INC. down to 15,000 for BLACKSTAR STABILITY. They are investments under the PRI ruling, not grants. The two Western Rivers Conservancy rows name different properties and are separate observations, as are the two Oweesta funds."
"188","ELIGIBLE_DATA_EXTRACTED","1","B's reasoned zero is overridden and A's 1 is confirmed. Part XV Section B prints one row, Line No. 1A, whose Description defines program-related investments and states the three-part test each one meets. A printed definition and methodology note is a definition_context record whether or not the page carries figures, so the page is not narrative."
"3","ELIGIBLE_DATA_EXTRACTED","4","PARTIAL_BY_SCOPE: both lanes counted 4 and 4 is right, though they hold different cells. Counted from the PNG, Part IV prints six numerals: row a of the (e) to (h) block carries 219,170,777 under Gross sales price and 219,170,777 under Gain or (loss); row a of the (i) to (l) block carries 0 under Excess of col. (i) over col. (j) and 219,170,777 under Gains; line 2 carries 219,170,777 and line 3 carries 0. The gross sales price is sale proceeds and the col. (i) over col. (j) excess is a basis adjustment, and neither has a category in this family, which leaves four. Part V, Excise Tax Based on Investment Income, prints eleven further numerals covering the excise tax, the estimated payments and the overpayment; those are tax computation and payment amounts, which this family has no category for, and both lanes left the whole part out."
"6","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. The page carries the end of Part VI-B, which is a series of yes and no answers about acts that may require Form 4720, and the start of Part VII, which lists officers, directors, trustees and their compensation. Compensation is excluded scope and a checkbox answer is not a measured value. The lanes differ only in whether they printed (continued) after the Part VI-B heading and in whether they marked the layout checked."
"8","ELIGIBLE_DATA_EXTRACTED","7","A's 7 is confirmed from the PNG and B's 3 is short. Part IX prints 826,109,050 on line 1a, 107,445,497 on 1b, 6,965,953,150 on 1c, 7,899,507,697 on 1d, 0 on 1e, 7,899,507,697 on line 3, 118,492,615 on line 4, 7,781,015,082 on line 5 and 389,050,754 on line 6. Seven of those have a category here; line 1e is a blockage reduction and line 6 is the required payout rate applied to line 5, and neither has one. Parts X and XI print the distributable amount and the qualifying distributions, which are payout mechanics rather than fund measures, and both lanes left them out."
"9","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. Part XII, Undistributed Income, prints the distributable amount, the undistributed income by year and the qualifying distributions applied against them. These are payout-requirement mechanics, not assets, liabilities, capital or return, and Foundations_Annual financial_statement_observation has no category for them. The lanes differ only in whether they printed (see instructions) after the heading."
"10","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. The page carries Part XIII, the private operating foundation tests, which this foundation does not complete, and the start of Part XIV, which lists the managers and the application procedures for grants. Neither prints a measured value in an allowed category."
"11","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; the page continues Part XIV, the grant application procedures and restrictions, which is narrative about grantmaking and carries no measured value. The lanes agree on the heading and differ only in whether they marked the layout checked."
"12","ELIGIBLE_DATA_EXTRACTED","2","neither lane's count is taken. Part XV-A prints fifteen amount cells across lines 1a, 3, 4, 5b, 8, 11a, 11b, 11c, 12 and 13, but the two column banners are Unrelated business income and Excluded by section 512, 513, or 514, so the columns classify gross income for the unrelated-business-income test and name no measure. Only line 8, Gain or (loss) from sales of assets other than inventory, is a gain, giving two cells, 15,938,014 and 342,882,645. Every other cell is revenue, which has no category in this family, on the same ground that kept the Part I revenue lines out on page 1. A's 10 rests on typing those revenue cells net_investment_income, which no printed header on this page supports; B's 2 is the right pair of cells."
"14","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. The page is Form 2220, Parts I and III, the required annual payment and the underpayment computation for estimated excise tax. Tax computation amounts have no category in this family. The lanes differ only in whether they prefixed the part headings with Form 2220."
"15","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; Form 2220 Part IV figures the penalty on the underpayment, which is a tax computation with no category here."
"16","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; Form 2220 Schedule A Part I is the adjusted seasonal installment method, a tax computation with no category here."
"17","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; Form 2220 Schedule A Parts II and III are the annualized income installment method and the required installments, tax computations with no category here."
"32","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right, and the label is NO_ELIGIBLE_DATA because the page does print figures. Part II, Line 22 Other Liabilities (continued) prints CURRENT AND DEFERRED EXCISE TAXES at 43,488,722 and 44,595,259 and a TOTAL of the same two amounts, four populated cells. They are a component of other liabilities and the total of that component, not the foundation's total liabilities, which line 23 carries and which is published from page 2; the allowed category list holds total_liabilities and nothing for a liability component, so none of the four can be typed correctly."
"35","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right, and the page does print figures. Part VI, Section A, Line 11 lists four named funds with amounts transferred to or from them, 20,858,200, 22,025, 14,997,968 and 144,892,530, each described as CASH. An amount moved to or from a controlled entity is neither a holding of the foundation nor a balance, income or return of it; the Foundations_Annual families carry no transfer category, and notional in position_observation names a contract or security amount, which this is not."
"36","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. Part VI, Section B, Line 5D prints one Identifier and Description block per expenditure-responsibility grant, carrying the grantee name and address, grant date, grant amount, grant purpose, amount expended, the diversion answer, the report dates and a verification result. Grants are excluded scope for Foundations_Annual, and the result statement is grant monitoring rather than an accounting policy or valuation method, so it is not a definition_context record either. The lanes differ only in whether they printed (continued) after the heading."
"37","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"38","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"39","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"40","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"41","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"42","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"43","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"44","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"45","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"46","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"47","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"48","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"49","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"50","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"51","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"52","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"53","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"54","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"55","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"56","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"57","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"58","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"59","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"60","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"61","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"62","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"63","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"64","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"65","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"66","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"67","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"68","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"69","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"70","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"71","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"72","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"73","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"74","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"75","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"76","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"77","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"78","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"79","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"80","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"81","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"82","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"83","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"84","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"85","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"86","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"87","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"88","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"89","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"90","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"91","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"92","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"93","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"94","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"95","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"96","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"97","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"98","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"99","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"100","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"101","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"102","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"103","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"104","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"105","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"106","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"107","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"108","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"109","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"110","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"111","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"112","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"113","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the same expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"114","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; the last page of the expenditure-responsibility grant blocks, excluded on the ground given for page 36."
"117","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. Part XIV, Line 3a prints the grants and contributions paid during the year, each row carrying the grantee name and address, the relationship, the foundation status, the purpose and the amount. Grants are excluded scope for Foundations_Annual. The lanes differ only in whether they printed (continued) after the heading."
"118","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"119","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"120","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
