"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","11","NO_ELIGIBLE_DATA","YES","Part XIV Supplementary Information (continued)","","0","0","NO_ELIGIBLE_REASON: grants and contributions paid and approved-for-future-payment totals, excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","12","ELIGIBLE_DATA_EXTRACTED","YES","Part XV-A Analysis of Income-Producing Activities","financial_statement_observation","2","2","PARTIAL_BY_SCOPE: Part XV-A program service revenue, interest, dividends, rents, and other-income lines excluded, income-type components with no matching financial_statement_observation category (same test applied to Part I); Part XV-B is a narrative statement with no figures; only the two realized-gain-loss components of line 8 are extracted"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","13","NO_ELIGIBLE_DATA","YES","Part XVI Information Regarding Transfers to and Transactions and Relationships With Noncharitable Exempt Organizations","","0","0","NO_ELIGIBLE_REASON: yes/no compliance questions (all answered No, no schedule completed) and officer/preparer signature block; no measured figures"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","14","NO_ELIGIBLE_DATA","YES","Form 2220 Part I Required Annual Payment | Form 2220 Part III Figuring the Underpayment","","0","0","NO_ELIGIBLE_REASON: Form 2220 underpayment-of-estimated-tax penalty computation (required annual payment, installment dates and amounts); a tax-penalty worksheet with no matching financial_statement_observation category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","15","NO_ELIGIBLE_DATA","YES","Form 2220 Part IV Figuring the Penalty","","0","0","NO_ELIGIBLE_REASON: Form 2220 penalty-interest computation by quarter; all underpayment amounts are 0 and the schedule is a tax-penalty worksheet with no matching financial_statement_observation category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","16","NO_ELIGIBLE_DATA","YES","Form 2220 Schedule A Part I Adjusted Seasonal Installment Method","","0","0","NO_ELIGIBLE_REASON: adjusted-seasonal-installment method worksheet, entirely blank (foundation does not use this method); no matching financial_statement_observation category in any case"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","17","NO_ELIGIBLE_DATA","YES","Form 2220 Schedule A Part II Annualized Income Installment Method | Form 2220 Schedule A Part III Required Installments","","0","0","NO_ELIGIBLE_REASON: annualized-income-installment tax computation (taxable income by period, annualization amounts, required installments); a tax-penalty worksheet with no matching financial_statement_observation category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","18","NO_ELIGIBLE_DATA","YES","Supplemental Information","","0","0","NO_ELIGIBLE_REASON: supplemental narrative identifying controlled entities by name, address and EIN and explaining other line items; an EIN is an identifier, not a measured value, and the controlled-entity cash transfers themselves (with amounts) are reported and excluded on page 35 as a related-party disclosure with no matching allowed category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","19","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 6a Net gain or (loss) from sale of assets","financial_statement_observation","2","2","PARTIAL_BY_SCOPE: gross sales price, basis, accumulated depreciation, and sales-expense columns excluded, proceeds/basis figures are not themselves a realized_gain_loss value; only the Total (net) column is extracted"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","20","NO_ELIGIBLE_DATA","YES","Part I, Line 11 Other income","","0","0","NO_ELIGIBLE_REASON: program-related-investment income, miscellaneous income, and K-1 pass-through income components have no matching financial_statement_observation category (same test as Part I line 11 itself)"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","21","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 16a Legal fees","financial_statement_observation","4","4",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","22","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 16b Accounting fees","financial_statement_observation","4","4",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","23","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 16c Other professional fees","financial_statement_observation","4","4",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","24","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 18 Taxes","financial_statement_observation","8","8",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","25","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 19 Depreciation and depletion","financial_statement_observation","3","3","PARTIAL_BY_SCOPE: cost-or-other-basis and depreciation-allowed-in-prior-years columns excluded, no matching financial_statement_observation category; only depreciation-this-year, net-investment-income, and adjusted-net-income are extracted"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","26","ELIGIBLE_DATA_EXTRACTED","YES","Part I, Line 23 Other expenses","financial_statement_observation","20","20",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","27","ELIGIBLE_DATA_EXTRACTED","YES","Part II, Line 10a Investments-U.S. and State Government Obligations","financial_statement_observation","3","3",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","28","ELIGIBLE_DATA_EXTRACTED","YES","Part II, Line 11 Investments-Land, Buildings, and Equipment","financial_statement_observation","4","4","PARTIAL_BY_SCOPE: EOY accumulated depreciation column (value 0) excluded, no matching financial_statement_observation category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","29","ELIGIBLE_DATA_EXTRACTED","YES","Part II, Line 13 Investments-Other","financial_statement_observation","24","24",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","30","NO_ELIGIBLE_DATA","YES","Part II, Line 14 Land, Buildings, and Equipment","","0","0","NO_ELIGIBLE_REASON: the foundation's own operating land, buildings and equipment (Line 14, not the Line 11 investment line), an excluded non-investment schedule"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","31","ELIGIBLE_DATA_EXTRACTED","YES","Part II, Line 15 Other Assets","financial_statement_observation","9","9",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","32","NO_ELIGIBLE_DATA","YES","Part II, Line 22 Other Liabilities","","0","0","NO_ELIGIBLE_REASON: current and deferred excise taxes is an itemized liability component; only the Part II line 23 total_liabilities aggregate is an allowed category, not a liability-line breakdown"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","33","ELIGIBLE_DATA_EXTRACTED","YES","Part III, Line 3 Other Increases","financial_statement_observation","1","1",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","34","NO_ELIGIBLE_DATA","YES","Part III, Line 5 Decreases","","0","0","NO_ELIGIBLE_REASON: change in unrecognized retiree medical program cost, an excluded non-investment (employee benefit) item"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","35","NO_ELIGIBLE_DATA","YES","Part VI, Section A, Line 11 Statement of Information Regarding Transfer To/From a Controlled Entity","","0","0","NO_ELIGIBLE_REASON: related-party cash transfers to/from controlled entities (Farallon Special Situation Partners VI LP, Pansophy Partners LP, Karst Peak Thylacine Offshore Fund, Deccan Value Investors Fund LP); a capital-movement amount, not a cost, fair value, market value, quantity, or notional observation matching an allowed position_observation category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","36","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","37","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","38","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","39","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","40","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","41","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","42","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","43","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","44","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","45","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","46","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","47","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","48","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","49","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","50","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","51","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","52","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","53","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","54","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","55","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","56","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","57","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","58","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","59","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","60","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","61","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","62","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","63","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","64","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","65","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","66","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","67","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","B","68","NO_ELIGIBLE_DATA","YES","Part VI, Section B, Line 5D Expenditure Responsibility","","0","0","NO_ELIGIBLE_REASON: grantee-by-grantee expenditure-responsibility report (grant date, grant amount, amount expended, verification narrative); excluded grants category"
