manager_id,manager_name,strategy,sub_strategy,v1_status,historical_score,historical_rank,supplied_funds,eligible_score_funds,eligible_fund_ids,score_above_50_rate,score_at_least_75_rate,score_at_most_25_rate,worst_fund_score,fund_score_iqr,score_trend_per_fund,two_point_change,consistency_status,avg_realized_share,avg_nav_reliance,avg_ks_pme,avg_direct_alpha,avg_company_hhi,avg_sector_hhi,latest_fund_id,latest_size_step_up,latest_size_step_status,team_continuity,strategy_flag,gp_commitment_pct,governance_flag
MANAGER_SYNTH_00004,Synthetic Alternatives Manager 0004,buyout,middle_market,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000015""]",1.0,0.0,0.0,63.6363636364,0.0,,,CONSISTENCY_UNAVAILABLE,0.9081097076642733,0.09189029233572663,1.4171019357,0.0516752781,0.5856559034760126,0.5856559034760126,FUND_SYNTH_000015,0.5964144551101073,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00004,Synthetic Alternatives Manager 0004,fund_of_funds,diversified,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000014""]",1.0,0.0,0.0,54.6666666667,0.0,,,CONSISTENCY_UNAVAILABLE,0.7101783331311415,0.2898216668688584,0.9797835413,-0.0036538727,0.27811065830247056,0.4896363059706246,FUND_SYNTH_000014,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00004,Synthetic Alternatives Manager 0004,growth,growth_equity,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000016,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00005,Synthetic Alternatives Manager 0005,buyout,middle_market,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000019""]",0.0,0.0,1.0,17.9487179487,0.0,,,CONSISTENCY_UNAVAILABLE,0.2846320593268682,0.7153679406731318,1.0315574656,0.0094063444,0.15617305341847346,0.3069647103171716,FUND_SYNTH_000019,0.9350684581750871,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00005,Synthetic Alternatives Manager 0005,private_credit,direct_lending,RANKED_DEMO,40.0,4,2,2,"[""FUND_SYNTH_000020"",""FUND_SYNTH_000017""]",0.0,0.0,0.0,36.4285714286,3.5714285714000056,,7.142857142799997,AVAILABLE,0.2943494859737249,0.7056505140262751,0.72982175765,-0.0896699243,0.22933565853206975,0.41918683880785934,FUND_SYNTH_000017,0.6101872079775057,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00006,Synthetic Alternatives Manager 0006,growth,growth_equity,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000024""]",0.0,0.0,0.0,40.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.8842093534999025,0.11579064650009749,5.1010184166,0.2566308879,0.26541717269993736,0.389468069168004,FUND_SYNTH_000024,0.20680696807975027,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00006,Synthetic Alternatives Manager 0006,infrastructure,core_plus,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000021,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00006,Synthetic Alternatives Manager 0006,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000023""]",0.0,0.0,1.0,24.5,0.0,,,CONSISTENCY_UNAVAILABLE,0.6081653554303803,0.3918346445696197,0.6459581084,-0.0858984855,0.516413267112789,0.516413267112789,FUND_SYNTH_000023,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00007,Synthetic Alternatives Manager 0007,buyout,middle_market,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000027""]",1.0,1.0,0.0,100.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.9081081081081082,0.0918918918918919,1.7800075677,0.0833816883,0.28954554510512764,0.28954554510512764,FUND_SYNTH_000027,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00007,Synthetic Alternatives Manager 0007,growth,growth_equity,INSUFFICIENT_DATA,,,2,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000028,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00007,Synthetic Alternatives Manager 0007,secondaries,lp_led,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000026,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00008,Synthetic Alternatives Manager 0008,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000029,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00008,Synthetic Alternatives Manager 0008,real_estate,value_add,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000032""]",0.0,0.0,1.0,17.3333333333,0.0,,,CONSISTENCY_UNAVAILABLE,0.28209598031173094,0.7179040196882691,0.4456569357,-0.1960183706,0.2830642653243809,0.33509235452947417,FUND_SYNTH_000032,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00008,Synthetic Alternatives Manager 0008,venture,early_stage,INSUFFICIENT_DATA,,,2,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000030,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00009,Synthetic Alternatives Manager 0009,buyout,middle_market,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000034""]",1.0,1.0,0.0,90.9090909091,0.0,,,CONSISTENCY_UNAVAILABLE,0.908109903668201,0.09189009633179897,1.7585780872,0.0823668857,0.22335104494799954,0.25332057038274897,FUND_SYNTH_000035,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00009,Synthetic Alternatives Manager 0009,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000036,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00009,Synthetic Alternatives Manager 0009,venture,early_stage,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000033,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00010,Synthetic Alternatives Manager 0010,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000040,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00010,Synthetic Alternatives Manager 0010,venture,early_stage,PARTIAL_TRACK_RECORD,,,3,2,"[""FUND_SYNTH_000038"",""FUND_SYNTH_000037""]",0.0,0.0,1.0,1.48148148148,7.777777777760001,,15.555555555520002,AVAILABLE,0.7028660118729937,0.2971339881270062,0.9002692621,-0.0160212535,0.38536954223629294,0.5137936194963371,FUND_SYNTH_000039,0.9348209936678031,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,fund_of_funds,diversified,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000041,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,growth,growth_equity,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000044""]",0.0,0.0,0.0,37.5,0.0,,,CONSISTENCY_UNAVAILABLE,0.8198458508060918,0.18015414919390815,4.6839417888,0.2803694606,0.35932542726618566,0.6593180713497364,FUND_SYNTH_000044,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000042""]",0.0,0.0,1.0,24.8275862069,0.0,,,CONSISTENCY_UNAVAILABLE,0.49419226109883846,0.5058077389011616,0.4724196201,-0.1412887947,0.3723275962036477,0.3723275962036477,FUND_SYNTH_000042,3.4853777103320556,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00012,Synthetic Alternatives Manager 0012,buyout,middle_market,PARTIAL_TRACK_RECORD,,,3,2,"[""FUND_SYNTH_000046"",""FUND_SYNTH_000048""]",1.0,0.0,0.0,73.1034482759,0.8620689655000007,,-1.7241379309999871,AVAILABLE,0.7198165116531126,0.28018348834688744,1.4090410255,0.07507246249999999,0.5216125656354167,0.5216125656354167,FUND_SYNTH_000048,0.4391856097091119,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00012,Synthetic Alternatives Manager 0012,infrastructure,core_plus,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000045,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00013,Synthetic Alternatives Manager 0013,buyout,middle_market,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000049""]",1.0,1.0,0.0,84.7457627119,0.0,,,CONSISTENCY_UNAVAILABLE,0.7165794213666554,0.2834205786333446,1.425902049,0.0861408251,0.27089693644119567,0.36696668310662944,FUND_SYNTH_000051,1.817796033840211,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00013,Synthetic Alternatives Manager 0013,growth,growth_equity,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000050,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00013,Synthetic Alternatives Manager 0013,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000052,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00014,Synthetic Alternatives Manager 0014,infrastructure,core_plus,INSUFFICIENT_DATA,,,2,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000055,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00014,Synthetic Alternatives Manager 0014,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000053,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00014,Synthetic Alternatives Manager 0014,venture,early_stage,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000054""]",0.0,0.0,0.0,26.9230769231,0.0,,,CONSISTENCY_UNAVAILABLE,0.45339786774805413,0.5466021322519459,1.5873001144,0.115763652,0.3547073946703101,0.5928357911300245,FUND_SYNTH_000054,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00015,Synthetic Alternatives Manager 0015,growth,growth_equity,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000057,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00015,Synthetic Alternatives Manager 0015,infrastructure,core_plus,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000059""]",1.0,0.0,0.0,57.3333333333,0.0,,,CONSISTENCY_UNAVAILABLE,0.4761149343104835,0.5238850656895165,1.2020333379,0.0430725783,0.2128729989681768,0.27110384635685014,FUND_SYNTH_000059,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00015,Synthetic Alternatives Manager 0015,venture,early_stage,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000060""]",1.0,1.0,0.0,93.8461538462,0.0,,,CONSISTENCY_UNAVAILABLE,0.45336685398797194,0.546633146012028,4.1421049366,0.3591443712,0.20895652056312414,0.28461627998541156,FUND_SYNTH_000060,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00016,Synthetic Alternatives Manager 0016,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000062""]",0.0,0.0,0.0,45.5172413793,0.0,,,CONSISTENCY_UNAVAILABLE,0.2896578043505915,0.7103421956494085,0.7647120658,-0.0894915609,0.5002808133103496,0.5002808133103496,FUND_SYNTH_000062,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00016,Synthetic Alternatives Manager 0016,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000063,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00016,Synthetic Alternatives Manager 0016,secondaries,lp_led,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000061,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00016,Synthetic Alternatives Manager 0016,venture,early_stage,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000064,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,buyout,middle_market,RANKED_DEMO,54.7368421052,8,2,2,"[""FUND_SYNTH_000067"",""FUND_SYNTH_000065""]",0.5,0.5,0.5,23.1578947368,31.57894736845001,,-63.15789473689999,AVAILABLE,0.3416336538197906,0.6583663461802094,1.28921782055,0.08066866615,0.4244578304577459,0.5183871660304242,FUND_SYNTH_000065,0.4568651000475878,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,fund_of_funds,diversified,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000068""]",1.0,1.0,0.0,76.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.8344874205933078,0.16551257940669226,1.2957393304,0.0471462679,0.2215435460671181,0.3343185181259032,FUND_SYNTH_000068,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,infrastructure,core_plus,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000066""]",0.0,0.0,1.0,22.6666666667,0.0,,,CONSISTENCY_UNAVAILABLE,0.5859219899567909,0.4140780100432092,1.1601746806,0.0279282558,0.3765974653819626,0.3765974653819626,FUND_SYNTH_000066,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00018,Synthetic Alternatives Manager 0018,fund_of_funds,diversified,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000070,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00018,Synthetic Alternatives Manager 0018,private_credit,direct_lending,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000071,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00018,Synthetic Alternatives Manager 0018,secondaries,lp_led,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000069""]",1.0,0.0,0.0,72.6315789474,0.0,,,CONSISTENCY_UNAVAILABLE,0.9032277021170317,0.09677229788296826,1.1267957575,0.0193302074,0.3544602611807731,0.3544602611807731,FUND_SYNTH_000069,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00019,Synthetic Alternatives Manager 0019,buyout,middle_market,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000074""]",1.0,1.0,0.0,78.6440677966,0.0,,,CONSISTENCY_UNAVAILABLE,0.8420076532662385,0.15799234673376153,1.4591036994,0.0646890104,0.33388700144242867,0.33388700144242867,FUND_SYNTH_000074,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00019,Synthetic Alternatives Manager 0019,private_credit,direct_lending,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000073,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00019,Synthetic Alternatives Manager 0019,real_estate,value_add,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000076""]",0.0,0.0,0.0,42.2222222222,0.0,,,CONSISTENCY_UNAVAILABLE,0.8344884529737033,0.16551154702629672,0.3759889971,-0.1694870457,0.38357453941516145,0.5008145782878534,FUND_SYNTH_000076,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00019,Synthetic Alternatives Manager 0019,venture,early_stage,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000075,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00020,Synthetic Alternatives Manager 0020,infrastructure,core_plus,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000078,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00020,Synthetic Alternatives Manager 0020,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000079""]",1.0,0.0,0.0,67.5,0.0,,,CONSISTENCY_UNAVAILABLE,0.856858504939303,0.1431414950606969,0.7209198666,-0.0566186028,0.3508185009854667,0.3508185009854667,FUND_SYNTH_000079,1.114150269009368,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00020,Synthetic Alternatives Manager 0020,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000077,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00021,Synthetic Alternatives Manager 0021,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000081""]",0.0,0.0,1.0,6.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.8568639788329058,0.1431360211670942,0.4325481057,-0.1271036941,0.21327962827297925,0.34777389031947,FUND_SYNTH_000081,1.378702612266626,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00021,Synthetic Alternatives Manager 0021,secondaries,lp_led,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000082,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00021,Synthetic Alternatives Manager 0021,venture,early_stage,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000084,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00022,Synthetic Alternatives Manager 0022,buyout,middle_market,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000087""]",0.0,0.0,1.0,23.0508474576,0.0,,,CONSISTENCY_UNAVAILABLE,0.7165796942231988,0.2834203057768012,1.0337632028,0.0055706445,1.0,1.0,FUND_SYNTH_000087,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00022,Synthetic Alternatives Manager 0022,fund_of_funds,diversified,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000085,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00022,Synthetic Alternatives Manager 0022,infrastructure,core_plus,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000088""]",0.0,0.0,1.0,16.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.8903190576488026,0.10968094235119744,0.7544799311,-0.0405198498,0.26376616190945756,0.3794050470325083,FUND_SYNTH_000088,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
