"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes","extractor_model"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","11","ELIGIBLE_DATA_EXTRACTED","YES","Committed Capital | Contribution Summary | Contributions | Distribution Summary | Distributions","fund_economics_observation","47","47","Counted from page-011.png: the $150,000,000.00 Committed Capital box, four Contribution Summary amounts, seven Distribution Summary values including the two the A lane missed (Preferred Return, and the second Distributions total), twelve dated contributions and twenty-three distribution cells. The nine `% of Commitment` percentages state each amount as a share of the investor's own commitment, not an ownership share of the fund, and B's ownership_percentage misstates them. `Net (Contribution)/Distribution` nets two opposite flows and matches no category.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","12","ELIGIBLE_DATA_EXTRACTED","YES","Committed Capital | Contributions | Distributions","fund_economics_observation","74","74","Counted from page-012.png: the Committed Capital box that A omitted, thirteen dated contributions (the unlabeled column total produces no record), and sixty distribution cells across twenty-seven dated rows, six of which also print a Return of Capital figure. The Additional Returns column is empty on every row.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","13","ELIGIBLE_DATA_EXTRACTED","YES","Committed Capital | Distributions","fund_economics_observation","27","27","Counted from page-013.png: the Committed Capital box that A omitted, and thirteen dated distribution rows each printing a Preferred Return and a Total. The Contributions table is empty and the column totals carry no row label.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","14","REFERENCE_ONLY","YES","","","0","0","Blank page.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","1","REFERENCE_ONLY","YES","","","0","0","A bare cover: the fund name, 'Financial Statements', '(Expressed in Canadian dollars)', '(UNAUDITED)', 'Liquidated' and the period. No figure of any kind, so the zero both lanes reached is right and the label is REFERENCE_ONLY, which is what a cover is, rather than NO_ELIGIBLE_DATA, which is for a page that prints substantive figures falling outside the allowed categories.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Balance Sheet","document_context | financial_statement_observation","7","7","Counted from page-002.png: the Balance Sheet prints 2016 and 2015 columns, and the 2016 column is almost entirely dashes because the partnership dissolved on December 20, 2016. Six populated cells map to an allowed category: Cash for 2015, Capital contributions and Capital - organization and offering expenses for both years, and Distribution for 2016. Plus the single document_context row both lanes filed here. The two receivable lines, the two payable lines and the Deficit component have no allowed category, and the four subtotal rows print no label at all, so none of them is extracted. Both lanes reached the same seven.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","Statement of Operations and Deficit","financial_statement_observation","16","16","Counted from page-003.png: eight labelled rows in an allowed category across two columns, being Professional fees, Office and administrative, Legal fees, Loss before the undernoted, Change in unrealized gain (loss) in fair value of investments, Realized gain (loss) on investments, and the beginning and end of year Deficit lines. Interest from investments, Other interest, Management fees, Insurance and Foreign exchange gain (loss) print dashes both years, the two expense and gain subtotals print no label, and Net income (loss) is net income rather than net investment income, which the Loss before the undernoted line already carries. Both lanes reached the same sixteen.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","Statement of Cash Flows","financial_statement_observation","8","8","Counted from page-004.png: Cash, beginning of year for both years, Cash, end of period for 2015 (2016 is a dash), Distribution for 2016, and the Change in unrealized loss (gain) and Realized loss (gain) reconciling lines for both years. A wrote only two of these, having taken Cash, beginning of year alone. B's twelve adds Change in non-cash operating items and Increase (decrease) in cash typed as 'cash', which are movements and not the balance. Net income (loss), Foreign exchange loss (gain), Proceeds from investments and Capital contributions print dashes or have no category, and the two subtotals print no label. The OCR line for this page attaches 12,908 to Proceeds from investments; the image shows Proceeds is a dash and 12,908 belongs to Change in non-cash operating items.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","5","NO_ELIGIBLE_DATA","YES","","","0","0","The Statement of Investments prints two named positions, Common shares - Distributed to Partners and Convertible debenture - Distributed to Partners. Their Number of shares cells are covered by a solid FOIA redaction bar and their Amount cells are blank. The contract allows a redacted printed value to be recorded as REDACTED, but the only category available for a share count is quantity, and the validator rejects a metric value carrying no digit outside the qualitative categories, of which quantity is not one. So the two redacted counts cannot be represented on this route and the zero both lanes reached stands.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","6","ELIGIBLE_DATA_EXTRACTED","YES","Significant accounting policies","definition_context","1","1","Source review added 1 printed definitions omitted under the former reference-page instruction; each addition carries its own page evidence.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","7","ELIGIBLE_DATA_EXTRACTED","YES","Significant accounting policies","definition_context","4","4","Source review added 4 printed definitions omitted under the former reference-page instruction; each addition carries its own page evidence.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","8","ELIGIBLE_DATA_EXTRACTED","YES","Significant accounting policies","definition_context","4","4","Source review added 4 printed definitions omitted under the former reference-page instruction; each addition carries its own page evidence.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","9","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: confirmed from page-009.png. The page prints two related-party tables, due from (Limited Partners $13 for 2015, everything else a dash) and due to (Jefferson Partners Fund IV, L.P. $1,280 and Limited Partners 52 for 2015). These are receivable and payable balances and no allowed Financials category states a receivable or a payable; the closing sentence explaining that the Limited Partner amounts represent unfunded and overfunded contributions describes their origin, it does not relabel the line as an unfunded commitment. Both totals print no label. The management-fee note is qualitative.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","10","ELIGIBLE_DATA_EXTRACTED","YES","(a) Committed capital","financial_statement_observation","1","1","The note states the partners' committed capital as $29,323,226, which is the one figure on the page in an allowed category and which the page 11 tables print again as their total commitment. The commitment-period end date is a date, not a metric. Both lanes reached one.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","11","ELIGIBLE_DATA_EXTRACTED","YES","(b) Partners' capital account - inception to date | (c) Partners' capital account - current year","financial_statement_observation","28","28","Counted from page-011.png, a rotated landscape scan carrying two capital-account tables. The inception-to-date table prints six populated columns against the two named partner rows, its Capital account balance column being a dash throughout, which is twelve cells. The current-year table prints eight populated columns against the same two rows, its Capital account, end of year column being a dash throughout, which is sixteen. Both unlabeled total rows are excluded. That is B's twenty-eight; A's twenty-four omitted Total commitment and Distribution in the current-year table, and the two printed zeros in that table's Net capital contributions and Management fees columns are populated values, since the contract excludes only a dash, an em dash, a blank, a '$ -' and N/A. The transcription is checked against the printed arithmetic: the two partner rows sum to the printed total in every column of both tables.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","12","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: the distribution and carried-interest waterfall. Its figures are contract terms rather than observed amounts: an 8% per annum preferred return, and 30 and 45 day distribution windows. No allowed Financials category states a contractual rate or a timing window.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","13","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: the custodian-deposit mechanics and the indemnification of the General Partner. Its one figure, 10% of PSERS's subscription, is a contract term setting a deposit threshold, not an observed amount in any allowed category.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","14","ELIGIBLE_DATA_EXTRACTED","YES","Notes to Financial Statements (continued)","definition_context","2","2","Source review added 2 printed definitions omitted under the former reference-page instruction; each addition carries its own page evidence.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC147","dd2549012abb94269a2b925c785a3cf80e9be22f8179111d0fccef39a899ea07","Financials","01-financials","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","2. Summary of Significant Accounting Policies | Notes to Financial Statements (continued)","definition_context | document_context","4","4","Source review added 3 printed definitions and one document context omitted under the former reference-page instruction; each addition carries its own page evidence.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","i. Fair Value Levels | Notes to Financial Statements (continued)","document_context | financial_statement_observation | financing_observation","11","11","Counted from page-001.png: eight fair-value figures in the Premium Assistance and HOP bullet blocks (PSERS Short-Term Investment Fund and Other domestic short-term investments, 2017 and 2016 each), plus the $132,000,000 line-of-credit advances at June 30, 2016 and the $132,000,000 repurchase agreement balance at June 30, 2017, plus the single document_context row, which belongs on page 1. A skipped the two financing balances as restatements of the Directly-owned real estate Level 1 cell; they are not, that cell is a real-estate fair value and these are the borrowing balances netted against it, a different subject and a different family. The printed LIBOR-plus-40-basis-points rate is rejected: no Financials family can carry an index-plus-spread formula without misstating it.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Investments and Derivative Instruments Measured at Fair Value","financial_statement_observation","47","47","Counted from page-002.png: 8 short-term cells, 10 fixed-income, 5 common and preferred stock, 3 Directly-owned real estate, 4 Total investments by fair value level, 7 in the NAV block (Collective trust funds, Equity real estate, Private equity, Special situations, Venture capital, Total investments measured at the NAV, Total investments measured at fair value) and 10 derivative cells. The four unlabeled subtotal rows print no row label and produce no record; dash cells produce none. A's 48 counted the document_context row on this page.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","Investments and Derivative Instruments Measured at Fair Value","financial_statement_observation","46","46","Counted from page-003.png: same table for 2016. 8 short-term, 10 fixed-income, 6 common and preferred stock, 3 Directly-owned real estate, 4 totals by fair value level, 7 NAV block, 8 derivative cells (no Options row in 2016). Both lanes reached 46.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","Investments measured at the NAV","financial_statement_observation","21","21","Counted from page-004.png: two tables titled Investments measured at the NAV. The 2017 table gives 6 NAV cells and 4 Unfunded Commitments cells (Collective trust funds prints a dash under Unfunded Commitments). The 2016 table gives 6 NAV cells and 5 Unfunded Commitments cells. Redemption Frequency and Redemption Notice Period are descriptive text with no controlled category; the unlabeled Alternative-investments subtotal rows produce no record. A extracted only the Unfunded Commitments column, treating the NAV column as a repeat of pages 2 and 3; a printed cell on this page is a row on this page, so the 12 NAV cells are restored from the B side.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","i. Deposits | UNTITLED_TABLE_1","financial_statement_observation","24","24","Counted from page-005.png: 18 cells in the credit-quality table (nine row labels across the 2017 and 2016 Fair Value columns), 4 figures in the asterisk footnote ($4,476,419 and $4,632,435 in collective trust funds, $5,718,223 and $4,572,545 in PSERS Short Term Investment Fund assets), and the two deposit balances of $129,996,000 and $104,205,000 under M&T Bank custody. A missed the two deposit balances, treating them as a restatement of the page 1 HOP bullet; they are printed here as custodial deposit totals, a cash observation on this page.","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","1","REFERENCE_ONLY","YES","Consolidated Financial Statements","document_context","1","1","Cover page: entity name, statement title, date line and the auditors'-report line, and no figure at all. It carries the document identity row, which is bookkeeping and never makes a page eligible.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","2","REFERENCE_ONLY","YES","","","0","0","NO_ELIGIBLE_REASON: Independent auditors' report; the page prints no figure in an allowed category. Both lanes agree on the status and the zero; only the apostrophe in the structure name differed.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","3","REFERENCE_ONLY","YES","","","0","0","Second page of the independent auditors' report; no figure in an allowed category.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Financial Position","financial_statement_observation","18","18","non-investment lines excluded: prepaid expenses, PP&E, ROU assets, accounts payable, accrued liabilities, operating lease liabilities, grants payable, PRI liabilities","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Activities","financial_statement_observation","22","22","Neither lane's count is the page's count: each counted what it extracted. Counting the printed cells directly gives fourteen net-asset and capital cells lane A read, fourteen Trust, expense and beneficial-interest cells lane B read, and six the two share, so twenty-two.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","6","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Cash Flows","financial_statement_observation","4","4","PARTIAL_BY_SCOPE: Cash, beginning of year and Cash, end of year in both columns. Every other line of the cash flow statement is an operating or investing flow outside the allowed categories, and both lanes agree.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","7","REFERENCE_ONLY","YES","","","0","0","Note (1) Organization narrative on offices, trustee and board; no figure in an allowed category.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","8","ELIGIBLE_DATA_EXTRACTED","YES","(a) Basis of Financial Presentation | (b) Cash | (c) Program-Related Investments (PRIs)","definition_context","3","3","The page prints three lettered accounting-policy notes, (a) Basis of Financial Presentation, (b) Cash and (c) Program-Related Investments (PRIs). Each printed policy note is one definition_context row; lane B declared the page reference-only.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","9","ELIGIBLE_DATA_EXTRACTED","YES","(d) Fair Value","definition_context","3","3","The page prints (d) Fair Value and the Level 1 and Level 2 input definitions. Lane B took the two levels and not the note that introduces them.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","10","ELIGIBLE_DATA_EXTRACTED","YES","(d) Fair Value | (e) Property and Equipment | (f) Programmatic Investment Losses, Net | (g) Grant Expense | (h) Self-Insurance","definition_context","5","5","The page prints Level 3 Inputs and the lettered notes (e) Property and Equipment, (f) Programmatic Investment Losses Net, (g) Grant Expense and (h) Self-Insurance.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","11","ELIGIBLE_DATA_EXTRACTED","YES","(3) Related Parties | (i) Contributed Services | (j) Contributions and Bequests from Unrelated Parties | (k) Presentation of Expenses on the Consolidated Statements of Activities | (l) Tax-Exempt Status | (m) Use of Estimates | (n) Reclassifications","definition_context","7","7","The page prints the lettered notes (i) Contributed Services through (n) Reclassifications and note (3) Related Parties. Lane B declared the page reference-only.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","12","ELIGIBLE_DATA_EXTRACTED","YES","(4) Beneficial Interest in Net Assets of Gates Foundation Trust | (5) Liquidity","definition_context | financial_statement_observation","12","12","Ten printed value cells across the note-4 rollforward and the note-5 liquidity table, including the change-in-net-assets-of-the-Trust line lane A missed, plus the two narrative notes lane B missed. Trust contributions to the Foundation, Other financial assets and Available financial assets stay out: a grant from the related trust and a liquidity subtotal fall in no allowed category, and both lanes excluded them.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","13","ELIGIBLE_DATA_EXTRACTED","YES","(6) Program-Related Investments (PRI) | (a) Loan PRIs","definition_context | financial_statement_observation","20","20","Eighteen printed value cells in the loan rollforward, the two em-dashed cells excluded, plus the notes (6) Program-Related Investments (PRI) and (a) Loan PRIs. Lane B read seven of the eighteen.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","14","ELIGIBLE_DATA_EXTRACTED","YES","(b) Equity PRIs | (c) PRI Guarantees and Commitments","definition_context | financial_statement_observation | fund_economics_observation","24","24","Seventeen printed value cells in the equity rollforward with the one em-dashed cell excluded, five amounts stated in the prose below it, and the notes (b) Equity PRIs and (c) PRI Guarantees and Commitments. Three of those prose amounts arrived as a one-sided row from each lane under different labels and publish once each. The guarantee exposure table is not counted: total gross exposure, sub-guarantee amounts and guarantee liability fall in no allowed category, and both lanes excluded them.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","15","ELIGIBLE_DATA_EXTRACTED","YES","(c) PRI Guarantees and Commitments","fund_economics_observation","2","2","PARTIAL_BY_SCOPE: the 2023 guarantee-exposure schedule contains guarantee and contingent-liability valuations, not fund capital commitments; property and equipment are operating assets outside the Financials categories. The two narrative contingent funding amounts retain their separate 2024 and 2023 records.","gpt-5 (model identifier not exposed)+claude-sonnet-5+claude-opus-5+claude-opus-5[1m]"
