"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","16","ELIGIBLE_DATA_EXTRACTED","YES","Climate engagement breakdown by sector (NZ Super Fund) | Climate engagement breakdown by sub theme (NZ Super Fund) | Climate milestone breakdown by sub theme (NZ Super Fund) | Progress on NZ Super Fund engagement objectives","stewardship_observation","29","29","Climate-engagement sector, sub-theme, milestone, and objective-status statistics extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","17","NO_ELIGIBLE_DATA","YES","Company | Issue | Quarterly report","","0","0","NO_ELIGIBLE_REASON: case-study company and issue table with report references, but no bounded stewardship metric or separately headed operative policy statement"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","18","ELIGIBLE_DATA_EXTRACTED","YES","COLLABORATIVE ENGAGEMENT | NZX50 CLIMATE CHANGE ENGAGEMENT | POLICY ENGAGEMENT","stewardship_observation | stewardship_policy","12","12","NZX50 engagement count and collaborative, climate-engagement, and policy-engagement provisions extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","19","ELIGIBLE_DATA_EXTRACTED","YES","Key policy activities in the 2024/25 financial year included","stewardship_observation | stewardship_policy","6","6","Policy-engagement activity counts, target, AUM, and public-policy provisions extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","20","ELIGIBLE_DATA_EXTRACTED","YES","CONDUCT | Exclusions | PRODUCTS","stewardship_policy","14","14","Exclusion policy, product exclusions, and conduct exclusions extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","21","ELIGIBLE_DATA_EXTRACTED","YES","HOW WE APPLY EXCLUSIONS | SOVEREIGN BONDS","stewardship_policy","5","5","Sovereign-bond and exclusion-application policies extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","22","ELIGIBLE_DATA_EXTRACTED","YES","Vote","stewardship_policy","18","18","Voting-policy, ISS-proxy, dashboard, and share-blocking provisions extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","23","ELIGIBLE_DATA_EXTRACTED","YES","Vote | Voting statistics 2024/25","stewardship_observation | stewardship_policy","16","16","Voting policy provisions and Global/New Zealand voting statistics extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","24","ELIGIBLE_DATA_EXTRACTED","YES","Measure and Report | SOI Measure Outcome 2024/25","stewardship_policy","9","9","Stewardship reporting, climate, net-zero, impact-investment, and PRI reporting targets extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","25","ELIGIBLE_DATA_EXTRACTED","YES","PRI assessment | SOI Measure Outcome 2024/25","stewardship_observation | stewardship_policy","15","15","PRI score observations, GSR score/AUM statistics, and reporting targets extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","26","ELIGIBLE_DATA_EXTRACTED","YES","Responsible Investment Leader","stewardship_observation","1","1","RIAA scorecard percentile observation extracted; independent-review narrative has no additional allowed metric or operative policy provision"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","27","ELIGIBLE_DATA_EXTRACTED","YES","Leadership and peak bodies","stewardship_observation","3","3","PRI signatory and RIAA membership/AUM coverage extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","28","ELIGIBLE_DATA_EXTRACTED","YES","Collaborations on climate change | Leadership and peak bodies","stewardship_observation","5","5","CA100+ coverage, ACSI AUM, and net-zero commitment target/coverage/AUM extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","29","ELIGIBLE_DATA_EXTRACTED","YES","Collaborations on other ESG issues","stewardship_observation","4","4","IMTSI disaster, coalition, Global Tailings Portal, and GISTM coverage extracted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","30","ELIGIBLE_DATA_EXTRACTED","YES","Stewardship Code Principle","stewardship_policy","5","5","Stewardship Code principles 1-5 extracted; principle 5 continues on page 31"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","31","ELIGIBLE_DATA_EXTRACTED","YES","Stewardship Code Principle","stewardship_policy","4","4","Stewardship Code principles 6-9 extracted; principle 5 continuation is not double-counted"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","32","REFERENCE_ONLY","YES","Reference","","0","0","Reference-only contact page; no bounded stewardship metric or operative policy statement"
