"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_2CF4B6E0D62FB5CD3F5E1A87","REJECT","Same ruling. A bare policy-document name in the list 'We address stewardship through several of our policies, including:'. Naming a policy is not stating one, and the adjudicator rule classes a description of what a policy document contains as narrative. Name 1 of 4 on page-008.png.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_EBA953257C433B288B4C09AB","REJECT","Same ruling. Policy-document name 2 of 4 on page-008.png.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_00A8C38A89AC1F66425AD406","REJECT","Same ruling. Policy-document name 3 of 4 on page-008.png.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6805F98EED957AA4D778E4D5","REJECT","Same ruling. Policy-document name 4 of 4 on page-008.png.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5F0652CDC0DAEFC8A91C52AF","REJECT","Same ruling. Describes what the SIPSP includes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6D04DA2F70955281605A1097","REJECT","Same ruling. Describes that a separate SIPSP exists for Elevate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_109060FFFBE1640010541525","REJECT","Same ruling. Signposting where the policies are published, with an annual review noted in passing.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F8E3DC902EA7FD6DF0E5AA63","REJECT","Same ruling. Describes that stewardship is embedded in the governance framework.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_CBE1CDA5FD5EACFECFB09378","REJECT","Same ruling. Allocation of responsibility: what the Board approves.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5297D968913E1D14127CE2D5","REJECT","Same ruling. Allocation of responsibility across the Leadership Team and support functions.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_676DCC02A874AEB7C40B136A","REJECT","Same ruling. Describes where the SI team sits.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_FE7054008B594094FCCB5AEC","REJECT","Same ruling. Allocation of responsibility and reporting line for the Head of SI, on page-009.png.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5A4A24C1CAEB94DD0CA3CC6C","REJECT","Same ruling. Describes how stewardship responsibilities are spread across the team.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0D40F409E610996734D63EE0","REJECT","Same ruling. Describes what two team members do.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6D904B36648A6FF52C04984F","REJECT","Same ruling. Describes the integrated approach.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_30A9B1980F5E148B40769311","REJECT","Same ruling. Training is 'encouraged', which is not an obligation.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_CD94002F60021D61220776E5","REJECT","Same ruling. Describes what the Statement of Intent sets out.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F97FBD063BD2191B53902DDD","REJECT","Same ruling. Describes what the Statement of Performance Expectations sets out.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_EA3759CF4ED469AB2D86753F","REJECT","Same ruling. Describes an incentive practice applied 'where appropriate'; no fixed obligation or criterion.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8C215170C1A391B2407A7358","REJECT","Same ruling. Describes what the KPIs form part of.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_1B2B5E4F04D29A0D463A0C6E","REJECT","Same ruling. Describes the SI team's reporting to the Board.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_877DE7867511C094764F99EF","REJECT","Same ruling. Describes what that report includes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_1767C36293A219D3261C327F","REJECT","Same ruling. Describes which metrics are reported publicly.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_FDC3599580E68D54F3E0F420","ACCEPT_B","Kept under the ruling: the CONFLICTS OF INTEREST section of page-010.png states rules that bind the Board and staff. This row states the requirement to disclose actual or potential conflicts due to a close personal relationship or interest in a transaction. A's page-10 zero is wrong on these six rows.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_432CA1BAA18367A39BEE4D79","ACCEPT_B","Same ruling. 'Conflicts or potential conflicts of interest must be disclosed by advising the General Counsel or the Chief Executive...' is an operative instruction.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_676B113576141C9E9997CFB6","ACCEPT_B","Same ruling. States that a Securities Trading Procedure applies to all personal trading and related information; a binding scope.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B25C679BC6BA1B12F8AC8FC6","ACCEPT_B","Same ruling. 'Staff must complete a six-monthly attestation about their compliance with the Guardians' policies' is an obligation with a frequency.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_46826E8E705BCB230524428B","ACCEPT_B","Same ruling. 'Completing the attestation is a prerequisite for staff to receive any performance-based incentive payment' is an operative condition.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_2DBA4E8A24254B5D3DEB5622","ACCEPT_B","Same ruling. Requires all potential suppliers and external partners to consider and disclose conflicts during procurement.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D978A41B988C07FFA725008D","REJECT","Same ruling. Describes what the two codes of conduct do; the requirement they contain is carried by the row kept under PAIR_FDC3599580E68D54F3E0F420.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_4B37BDAF5383602A9ECE176E","REJECT","Same ruling. 'Measures are put in place to manage any disclosed interest' names no measure and imposes nothing.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F954D417041AEFC36B79E577","REJECT","Same ruling. Describes that third-party providers are engaged.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_FD59F94848E4808D632189BB","REJECT","Same ruling. Describes what the Procurement and Outsourcing Policy sets out; the requirement it imposes is carried by PAIR_2DBA4E8A24254B5D3DEB5622.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F7411D1F3A57221F704B6FF1","REJECT","Same ruling. Describes what this report includes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B7DDB6833FF2B63E0FB4071A","ACCEPT_B","Kept under the ruling: page-011.png prints the lead-in 'We integrate sustainable investment into our investment processes by:' above six bullets, each a standing process requirement with its own scope. Bullet 1 of 6; A's page-11 zero is wrong on these six rows.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_129D82E115640CEC14C6328B","ACCEPT_B","Same ruling and same printed list. Bullet 2 of 6, applying ESG due diligence to all direct investments.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C72063338B41ECE85FE2C1E3","ACCEPT_B","Same ruling and same printed list. Bullet 3 of 6, on human rights, diversity, te ao Maori and Te Tiriti o Waitangi in due diligence.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_9301B7F3E7C0BCA4F0D927A5","ACCEPT_B","Same ruling and same printed list. Bullet 4 of 6, on ESG capability in external manager selection and contracts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0C54608D3CEB13CBD7B23539","ACCEPT_B","Same ruling and same printed list. Bullet 5 of 6, on seeking investments with measurable positive outcomes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7A09AE876469DBEE9139C06E","ACCEPT_B","Same ruling and same printed list. Bullet 6 of 6, on monitoring listed equities and escalating if necessary.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_529CDE786F7289724D327039","REJECT","Same ruling. The paragraph introducing the section; a description.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8DB9D6101847D4BF3CAE0FF0","REJECT","Same ruling. Describes what is integrated where.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_800F3596F1C9AC828EC9AA0B","REJECT","Same ruling. Describes that material ESG matters are incorporated into stewardship practices.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B58279498B9977F8996969AB","REJECT","Same ruling. History: what the Board elected to do in 2022.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_98FBC7EE27A8C75EAA2E968F","REJECT","Same ruling. Describes what the MSCI Paris Aligned indices do.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_80BCF3ABB417F48CA5D817C3","REJECT","Same ruling. A sentence fragment beginning 'as companies that...' stating the index provider's inclusion rule, not the Guardians'.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B964AE22811E8FFDEB137CE7","REJECT","Same ruling. History: what was rolled out in 2023. Page-012.png is background on the index changes throughout and yields no rule; A's page-12 zero stands on all nine rows.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_15B7843457C702901E92B3F5","REJECT","Same ruling. Describes the result of those changes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5C63037D8E5907A04451FC5C","REJECT","Same ruling. Describes the approach taken in making the changes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C6AE8EB9111F80E079DAAB8E","REJECT","Same ruling. Describes the indices adopted.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_4A3D27ABF83B6CEF58BE17A1","REJECT","Same ruling. Explains a reason for the shift.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_04EE1B5D4D7536171A182BE7","REJECT","Same ruling. An observation that ESG concerns will always arise.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A0FF08D10610DD465B0B11F7","REJECT","Same ruling. A statement about the value of good stewardship practice.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_87E8311B64E78DAEE8393D18","REJECT","Same ruling. History: the corporate bond shift at the end of January 2025.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7E16A3FA83510579D0B265C1","REJECT","Same ruling. Describes what the new benchmark does.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0EB3E4FD842BA16384525B7C","MERGE","Kept as the one bounded figure on page-013.png: the Engage section prints that the Fund holds shares in more than 1,000 companies, which is the population its engagement programme covers, so coverage is the right category and A's page-13 zero is wrong. B wrote the prose qualifier into the value column; metric_value_raw carries the printed number and the qualifier stays in the note and the evidence quote. as_of_date is blanked because page 13 prints no date; B's '2025' is inferred.","2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","13","NARRATIVE","Engage","Engage","but NZ Super Fund still holds shares in more than 1,000 companies around the world.","","1","other_printed_scope","NZ Super Fund","","","","","","","","","","","","","coverage","companies","1,000","companies","","","","","but NZ Super Fund still holds shares in more than 1,000 companies around the world.","actual","printed as more than 1,000 companies","A+B+ADJUDICATOR","RESOLVED"
"PAIR_4EA236EB870DF3EB8AF7B773","ACCEPT_B","Kept under the ruling: 'Our priority areas for engagement are climate change, severe environmental damage, human rights, and bribery and corruption' fixes the Guardians' own standing engagement scope, which is a commitment and not a description.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_161BB56EFE0CA52BA9D74A46","ACCEPT_B","Kept under the ruling: page-013.png prints the lead-in 'Other factors we take into account include:' above four bullets, which are the printed criteria of the engagement prioritisation policy. Factor 1 of 4.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F7237D87009DC2C2753A224B","ACCEPT_B","Same ruling and same printed list. Factor 2 of 4.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5FC4220A3B44537CC3D6E449","ACCEPT_B","Same ruling and same printed list. Factor 3 of 4.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_DB347253AAD9FABA68043F23","ACCEPT_B","Same ruling and same printed list. Factor 4 of 4.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_69DB5B51219221B906852F52","REJECT","Same ruling. Describes the range of asset classes and engagement opportunities.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A6F18B473DB0510BDFB8E6E0","REJECT","Same ruling. Describes what may happen where an asset is unlisted.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_9B9FD1215DAFB491DA248F02","REJECT","Same ruling. Describes what may happen where an asset is held via a manager.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_495AE1CB12AB3AB2354F433D","REJECT","Same ruling. Describes the consolidation of the portfolios.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B0D8827389C28CEE871DD9AE","REJECT","Same ruling. Describes the use of an external engagement service provider.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F6FE6C53F9D0254D9D58AB1B","REJECT","Same ruling. Describes the monitoring tool used.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_1A74D374C9027B543574BA2B","REJECT","Same ruling. Describes the assessment step; no criterion is fixed.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F70CC745A9398F8456FE3257","REJECT","Same ruling. Lists the possible forms engagement may take; a description.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_4B2920C171B9A034323D5A32","REJECT","Same ruling. Describes the CFI collaboration.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D0B6D446337F94F3B48B131A","REJECT","Same ruling. Describes what the CFIs do together.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_13AE8EA3451FB05A938D1EAE","ACCEPT_B","Same printed sentence read by both lanes on page-014.png: reo carried out 543 engagement activities in the year from July 2024 to June 2025. B is taken on the context fields: the page prints 'In the year from July 2024 to June 2025', so B's verbatim July 2024 and June 2025 are right and A's reformatted 1 July 2024 and 30 June 2025 are not printed anywhere in the document; B's subject_name 'reo service' is printed while A's 'reo engagement on behalf of the Crown Financial Institutions' is constructed. Value, category and page agree.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_FB9936142205B0BA044890EB","ACCEPT_B","Same sentence, 352 companies covered. One-sided only because A filed the same cell under its own row label; A's duplicate is rejected under PAIR_BEF84F32D0F92C7FCC42210A so the cell is published once. Verified against page-014.png.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_EB5E9461F14D655BF29BF9BF","ACCEPT_B","Same sentence, 34 countries. A's duplicate is rejected under PAIR_A21658287E64C42D33248A9F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_4BC01DA52844D50E38126E9D","ACCEPT_B","Same sentence, 304 climate engagement activities. A's duplicate is rejected under PAIR_9FB527BB4488924DDB64587B.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A9AD6EEDE98A3E4AC2E105C2","ACCEPT_B","Same sentence, 214 companies covered on climate change. A's duplicate is rejected under PAIR_F7BB1D544DAB88D08F8A6BC2.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_046906CFEFF04855F50B4C09","ACCEPT_B","Same sentence, 46 milestones achieved. Printed on page-014.png and missed by A entirely.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8544930DAC7AE044808C9D4B","ACCEPT_B","Printed on page-014.png: 'The reo service has US$732 billion in assets under engagement (as at June 2025)'. B carries the printed as-at date; A's duplicate under PAIR_7A9F81BC1C28F31C209523A5 is rejected.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_DBC999F501502EC23E752A82","MERGE","Printed on page-014.png: 'it has engaged with more than 6,400 companies on a wide range of ESG issues'. Both lanes wrote the prose qualifier into the value column; metric_value_raw carries the printed number and the qualifier stays in the note and the evidence quote, the same repair applied to every 'more than' figure in this file. A's duplicate under PAIR_98C371DF17273156B464CEF9 is rejected.","2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","stewardship_observation","14","NARRATIVE","Engage","Engage","It has been engaging on behalf of clients for 25 years. In that time it has engaged with more than 6,400 companies on a wide range of ESG issues.","","2","service_provider","reo® service","","","","","","","","","","June 2025","","","coverage","companies engaged","6,400","companies","","","","","that time it has engaged with more than 6,400 companies on a wide range of ESG issues.","actual","printed as more than 6,400 companies","A+B+ADJUDICATOR","RESOLVED"
"PAIR_B6EE505750AD836FDDDE7948","REJECT","Out of category. '25 years' is how long reo has been engaging on behalf of clients; a duration is not coverage and the Stewardship_Proxy_Report metric list carries no category for a service provider's tenure. Forcing it into coverage would record a term of years as a breadth measure.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_E19A4511C04212C6516657F0","REJECT","Out of category, same reason. '45 responsible investment specialists' is the vendor's headcount; there is no allowed category for it and coverage is wrong.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
