record_group,field_name,source_labels_seen,definition,first_seen_file_id,files_processed,files_checked_for_field,files_with_field,presence_pct,total_observations,avg_observations_when_present,extractability,alt_investment_use,provisional_class,merged_into,example_file_id,example_page,notes
allocation_record,target_allocation_pct,target %; target allocation; policy target,Policy/target weight for the allocation row.,SRC389,10,10,4,40.0,12,3.0,HIGH,Compares actual exposure with policy intent.,CORE,,SRC389,4.0,
allocation_record,policy_min_pct,minimum allocation; lower range; min,Printed lower policy bound for an allocation.,SRC180,10,10,2,20.0,2,1.0,MEDIUM,Policy-band compliance.,DROP,,SRC180,68.0,Final: DROP. Explicit lower policy bounds occurred in only 2/10; retain raw allocation-table evidence rather than bespoke schema field.
allocation_record,policy_max_pct,maximum allocation; upper range; max,Printed upper policy bound for an allocation.,SRC180,10,10,2,20.0,2,1.0,MEDIUM,Policy-band compliance.,DROP,,SRC180,68.0,Final: DROP. Explicit upper policy bounds occurred in only 2/10; retain raw allocation-table evidence rather than bespoke schema field.
performance_record,scope_name,Total Fund; asset class; composite; portfolio,Printed portfolio/composite/asset-class name for the return row.,SRC389,10,10,9,90.0,1038,115.33,HIGH,Row key for performance series.,CORE,,SRC389,2.0,
performance_record,period_label,QTR; 1YR; 3 Year; 5 Year; 10 Year; Since Inception; YTD,Printed return horizon.,SRC389,10,10,9,90.0,209,23.22,HIGH,Aligns returns across reporting horizons.,CORE,,SRC389,2.0,
performance_record,return_pct,return; performance (%),Printed return percentage for the scope and period.,SRC389,10,10,9,90.0,663,73.67,HIGH,Primary institutional performance value.,CORE,,SRC389,2.0,
performance_record,benchmark_name,benchmark; policy benchmark; target weighted index; reference portfolio,Printed benchmark name or benchmark description.,SRC389,10,10,10,100.0,418,41.8,HIGH,Benchmark-relative evaluation.,CORE,,SRC389,4.0,
performance_record,benchmark_return_pct,benchmark return; benchmark (%),Printed benchmark return percentage.,SRC389,10,10,10,100.0,327,32.7,MEDIUM,Direct return-versus-benchmark comparison.,CORE,,SRC389,4.0,
performance_record,excess_return_pct,excess return; relative return; above benchmark; outperformance,Printed excess/relative return versus benchmark.,SRC212,10,10,5,50.0,113,22.6,MEDIUM,Separates asset-class beta from active result.,CORE,,SRC212,8.0,
performance_record,inception_date,inception date,Printed inception date for the performance row.,SRC061,10,10,3,30.0,13,4.33,HIGH,Necessary context for since-inception results.,CORE,,SRC061,18.0,Final: retained as optional CORE performance context for since-inception horizons.
private_market_position,investment_name,fund name; investment name; portfolio company; investment manager,Printed private-market investment/fund row label.,SRC038,10,10,8,80.0,70,8.75,MEDIUM,Look-through key for private-market exposures.,EXTENSION,,SRC038,4.0,EXTENSION structure qualifies across independently sampled institutional reports and carries substantial private-market look-through value.
private_market_position,manager_name,manager; investment manager; GP,Printed manager name tied to the private-market position.,SRC061,10,10,8,80.0,218,27.25,MEDIUM,Manager concentration and exposure mapping.,EXTENSION,,SRC061,21.0,
private_market_position,commitment,commitment; committed capital,Printed commitment amount.,SRC038,10,10,9,90.0,139,15.44,HIGH,Capital pacing and exposure.,EXTENSION,,SRC038,7.0,
private_market_position,contributions,contributions; paid-in; called capital; capital calls,Printed contributed/paid-in capital amount.,SRC061,10,10,8,80.0,238,29.75,HIGH,Invested-capital and cash-flow context.,EXTENSION,,SRC061,17.0,
private_market_position,distributions,distributions,Printed cumulative or period distributions.,SRC038,10,10,9,90.0,50,5.56,HIGH,Realized value and cash-return context.,EXTENSION,,SRC038,16.0,
private_market_position,reported_value,NAV; remaining value; fair value,Printed remaining/NAV/fair value for the position.,SRC212,10,10,7,70.0,399,57.0,HIGH,Unrealized exposure and value.,EXTENSION,,SRC212,3.0,
private_market_position,unfunded_commitment,unfunded; uncalled commitment,Printed remaining unfunded commitment.,SRC061,10,10,3,30.0,9,3.0,HIGH,Future liquidity obligation.,EXTENSION,,SRC061,12.0,
private_market_position,irr,IRR; internal rate of return,Printed IRR for a private-market program/position.,SRC212,10,10,2,20.0,7,3.5,HIGH,Money-weighted performance when reported.,EXTENSION,,SRC212,11.0,
private_market_position,multiple,TVPI; DPI; RVPI; investment multiple; multiple,Printed private-market value multiple.,SRC061,10,10,7,70.0,38,5.43,MEDIUM,Complements IRR with value creation/realization.,EXTENSION,,SRC061,12.0,
portfolio_snapshot,explicit_cost_amount,investment cost; fees; management cost,Institutional-report cost amount; routed better to Fee_Report when detailed.,SRC038,10,10,6,60.0,162,27.0,MEDIUM,Potential fee analysis.,DROP,,SRC038,14.0,Sparse/route-overlap; do not bloat Institutional_Report. Second pass confirmed detailed fee economics belong in Fee_Report rather than duplicating them here.
document_context,sustainability_metric,sustainability; ESG; climate,Arbitrary sustainability KPI.,SRC061,10,10,7,70.0,878,125.43,LOW,Potential ESG analysis.,DROP,,SRC061,19.0,Narrative/high-dimensional; separate domain rather than arbitrary fields. Second pass confirmed arbitrary ESG/sustainability KPIs should not inflate the institutional core.
